262,11/1/2021,305,0.02, ,0.01, ,92, ,15.2, ,65.0, ,52.1, ,59.6, ,98, ,74, ,87, ,55.8, ,3.8, ,90.4, ,60.5, 
262,11/2/2021,306,0.05, ,0, ,193, ,15.9, ,70.4, ,51.5, ,60.7, ,100, ,68, ,88, ,57.0, ,2.7, ,64.1, ,61.6, 
262,11/3/2021,307,0.08, ,0.00, ,309, ,13.7, ,73.3, ,47.2, ,56.9, ,100, ,56, ,86, ,52.9, ,1.8, ,43.6, ,60.6, 
262,11/4/2021,308,0.07, ,0.04, ,255, ,13.8, ,68.8, ,44.5, ,57.7, ,100, ,56, ,85, ,53.1, ,3.3, ,79.9, ,60.8, 
262,11/5/2021,309,0.08, ,0, ,289, ,11.8, ,67.9, ,40.8, ,53.8, ,100, ,59, ,84, ,49.0, ,2.7, ,64.9, ,59.2, 
262,11/6/2021,310,0.05, ,0, ,198, ,12.3, ,65.6, ,46.7, ,54.5, ,99, ,63, ,85, ,50.0, ,3.5, ,83.9, ,59.5, 
262,11/7/2021,311,0.09, ,0, ,320, ,9.0, ,62.8, ,37.0, ,49.1, ,97, ,41, ,75, ,41.7, ,4.4, ,104.8, ,58.2, 
262,11/8/2021,312,0.08, ,0.09, ,267, ,9.5, ,64.1, ,35.4, ,51.8, ,97, ,48, ,73, ,43.3, ,3.9, ,93.3, ,56.7, 
262,11/9/2021,313,0.04, ,0.29, ,142, ,12.9, ,61.8, ,48.2, ,55.7, ,99, ,75, ,85, ,51.4, ,7.7,Y,185.5,Y,57.8, 
262,11/10/2021,314,0.01, ,0, ,100, ,13.0, ,60.8, ,44.6, ,52.0, ,100, ,83, ,98, ,51.5, ,3.4, ,81.8, ,57.6, 
262,11/11/2021,315,0.04, ,0.00, ,178, ,13.1, ,64.2, ,43.6, ,53.3, ,100, ,74, ,95, ,51.8, ,2.3, ,54.4, ,57.7, 
262,11/12/2021,316,0.05, ,0.00, ,244, ,13.4, ,64.9, ,43.0, ,53.4, ,100, ,78, ,96, ,52.4, ,2.8, ,67.6, ,57.3, 
262,11/13/2021,317,0.01, ,0.01, ,77, ,13.8, ,55.3, ,51.0, ,53.1, ,100, ,100, ,100, ,53.1, ,2.9, ,70.5, ,58.7, 
262,11/14/2021,318,0.01, ,0.00, ,75, ,14.6, ,58.8, ,52.9, ,54.7, ,100, ,95, ,100, ,54.6, ,2.6, ,62.1, ,59.2, 
262,11/15/2021,319,0.01, ,0, ,84, ,14.1, ,59.3, ,47.7, ,54.1, ,100, ,89, ,99, ,53.7, ,2.7, ,65.0, ,59.3, 
262,11/16/2021,320,0.00, ,0, ,66, ,13.3, ,58.1, ,42.0, ,52.4, ,100, ,84, ,99, ,52.1, ,4.1, ,98.8, ,58.8, 
262,11/17/2021,321,0.01, ,0.00, ,77, ,11.5, ,58.7, ,39.8, ,49.3, ,100, ,78, ,96, ,48.3, ,1.8, ,42.1, ,57.5, 
262,11/18/2021,322,0.04, ,0, ,174, ,12.2, ,61.2, ,39.4, ,50.6, ,100, ,80, ,97, ,49.9, ,2.3, ,54.6, ,56.4, 
262,11/19/2021,323,0.05, ,0, ,218, ,13.6, ,64.9, ,43.0, ,55.1, ,100, ,70, ,92, ,52.8, ,4.1, ,98.7, ,57.5, 
262,11/20/2021,324,0.05, ,0, ,222, ,12.0, ,61.8, ,41.1, ,51.4, ,100, ,66, ,93, ,49.4, ,3.1, ,74.9, ,57.6, 
262,11/21/2021,325,0.06, ,0, ,270, ,10.7, ,66.2, ,35.2, ,48.9, ,100, ,62, ,90, ,46.2, ,2.0, ,49.0, ,55.9, 
262,11/22/2021,326,0.06, ,0, ,267, ,10.6, ,66.5, ,35.9, ,48.5, ,100, ,64, ,92, ,46.2, ,2.0, ,47.3, ,54.9, 
262,11/23/2021,327,0.05, ,0, ,246, ,10.3, ,59.0, ,35.4, ,46.6, ,100, ,79, ,96, ,45.4, ,3.3, ,79.5, ,54.2, 
262,11/24/2021,328,0.06, ,0, ,272, ,7.5, ,59.1, ,28.6, ,42.7, ,100, ,50, ,81, ,37.2, ,2.5, ,59.5, ,52.6, 
262,11/25/2021,329,0.06, ,0, ,249, ,8.7, ,65.7, ,32.8, ,45.2, ,100, ,49, ,85, ,41.0, ,1.9, ,45.7, ,52.0, 
262,11/26/2021,330,0.06, ,0, ,252, ,9.0, ,65.7, ,33.5, ,45.7, ,100, ,44, ,86, ,41.7, ,2.1, ,51.2, ,52.0, 
262,11/27/2021,331,0.06, ,0, ,245, ,9.7, ,66.0, ,35.8, ,48.2, ,100, ,51, ,84, ,43.6, ,1.8, ,43.5, ,52.2, 
262,11/28/2021,332,0.06, ,0, ,249, ,10.1, ,66.4, ,36.2, ,48.6, ,100, ,56, ,87, ,44.8, ,2.2, ,52.5, ,52.2, 
262,11/29/2021,333,0.06, ,0, ,250, ,10.3, ,66.8, ,34.9, ,48.1, ,100, ,62, ,90, ,45.4, ,2.2, ,52.1, ,52.0, 
262,11/30/2021,334,0.06, ,0, ,251, ,10.8, ,68.1, ,36.1, ,49.3, ,100, ,63, ,91, ,46.7, ,1.9, ,45.5, ,52.1, 
