5,11/1/2021,305,0.09, ,0, ,300, ,13.4, ,73.6, ,50.8, ,60.3, ,99, ,46, ,75, ,52.4, ,3.0, ,72.5, ,66.5, 
5,11/2/2021,306,0.10, ,0, ,357, ,13.5, ,76.1, ,50.8, ,62.0, ,95, ,44, ,71, ,52.5, ,2.6, ,61.4, ,66.7, 
5,11/3/2021,307,0.05, ,0, ,209, ,14.9, ,72.2, ,51.5, ,59.2, ,100, ,61, ,87, ,55.3, ,2.4, ,58.4, ,66.6, 
5,11/4/2021,308,0.10, ,0, ,325, ,14.8, ,74.6, ,49.1, ,62.0, ,97, ,54, ,78, ,55.0, ,3.7, ,88.2, ,66.2, 
5,11/5/2021,309,0.08, ,0, ,291, ,14.0, ,71.2, ,52.3, ,60.4, ,94, ,56, ,78, ,53.6, ,3.0, ,71.7, ,67.0, 
5,11/6/2021,310,0.08, ,0, ,298, ,12.5, ,70.2, ,48.0, ,57.7, ,97, ,52, ,77, ,50.5, ,2.7, ,65.3, ,66.0, 
5,11/7/2021,311,0.04, ,0, ,149, ,11.2, ,61.6, ,46.9, ,54.2, ,93, ,58, ,78, ,47.6, ,3.4, ,81.4, ,64.9, 
5,11/8/2021,312,0.08, ,0, ,321, ,10.1, ,66.0, ,45.0, ,54.9, ,92, ,45, ,69, ,44.8, ,2.7, ,65.1, ,63.8, 
5,11/9/2021,313,0.06, ,0.01, ,204, ,13.0, ,69.6, ,50.2, ,57.5, ,96, ,58, ,80, ,51.5, ,3.7, ,88.2, ,64.0, 
5,11/10/2021,314,0.06, ,0, ,235, ,12.8, ,67.0, ,47.0, ,54.7, ,99, ,62, ,87, ,51.0, ,3.1, ,73.9, ,63.3, 
5,11/11/2021,315,0.05, ,0, ,220, ,12.8, ,66.8, ,47.1, ,55.3, ,99, ,60, ,86, ,51.0, ,2.7, ,65.9, ,63.0, 
5,11/12/2021,316,0.09, ,0, ,328, ,12.4, ,71.0, ,42.4, ,55.9, ,99, ,56, ,82, ,50.3, ,2.2, ,53.8, ,62.5, 
5,11/13/2021,317,0.07, ,0, ,281, ,12.7, ,70.0, ,44.4, ,54.5, ,100, ,60, ,88, ,50.9, ,2.7, ,64.5, ,62.4, 
5,11/14/2021,318,0.04, ,0.01, ,209, ,12.7, ,64.4, ,45.4, ,52.3, ,100, ,74, ,95, ,50.9, ,3.4, ,81.2, ,62.1, 
5,11/15/2021,319,0.03, ,0.01, ,158, ,13.4, ,64.3, ,46.2, ,53.1, ,100, ,77, ,97, ,52.4, ,3.8, ,90.3, ,61.5, 
5,11/16/2021,320,0.02, ,0.00, ,122, ,13.7, ,63.2, ,46.6, ,54.2, ,100, ,75, ,95, ,52.9, ,3.7, ,87.9, ,61.9, 
5,11/17/2021,321,0.06, ,0, ,109, ,11.6, ,65.5, ,45.8, ,54.3, ,100, ,59, ,81, ,48.6, ,2.8, ,66.5, ,62.6, 
5,11/18/2021,322,0.07, ,0, ,285, ,11.7, ,70.7, ,41.3, ,53.9, ,100, ,50, ,82, ,48.6, ,2.3, ,54.5, ,60.9, 
5,11/19/2021,323,0.03, ,0, ,172, ,12.5, ,65.5, ,42.9, ,52.3, ,100, ,66, ,93, ,50.4, ,2.2, ,53.9, ,60.7, 
5,11/20/2021,324,0.05, ,0, ,200, ,12.1, ,63.4, ,43.2, ,52.4, ,100, ,65, ,91, ,49.7, ,2.6, ,62.0, ,60.3, 
5,11/21/2021,325,0.02, ,0.01, ,120, ,12.2, ,58.3, ,43.4, ,49.8, ,100, ,89, ,100, ,49.7, ,3.0, ,73.0, ,59.6, 
5,11/22/2021,326,0.01, ,0.01, ,103, ,11.5, ,53.8, ,39.5, ,48.0, ,100, ,100, ,100, ,48.1, ,2.9, ,69.6, ,58.9, 
5,11/23/2021,327,0.08, ,0.01, ,307, ,9.8, ,67.6, ,37.8, ,49.4, ,100, ,43, ,82, ,43.9, ,3.0, ,71.8, ,58.4, 
5,11/24/2021,328,0.08, ,0, ,314, ,8.1, ,61.8, ,36.5, ,48.3, ,100, ,33, ,70, ,39.0, ,3.7, ,88.7, ,57.6, 
5,11/25/2021,329,0.08, ,0, ,320,R,7.3, ,69.0, ,32.8, ,47.1, ,99, ,29, ,67, ,36.6, ,3.0, ,72.3, ,56.3, 
5,11/26/2021,330,0.07, ,0, ,295, ,7.4, ,66.6, ,32.6, ,46.4, ,94, ,38, ,68, ,36.6, ,3.0, ,72.2, ,55.6, 
5,11/27/2021,331,0.07, ,0, ,300, ,7.6, ,68.0, ,33.8, ,48.6, ,96, ,33, ,65, ,37.5, ,2.7, ,63.8, ,55.4, 
5,11/28/2021,332,0.08, ,0, ,300, ,7.6, ,72.4, ,33.9, ,50.4, ,94, ,28, ,61, ,37.4, ,2.4, ,57.3, ,55.5, 
5,11/29/2021,333,0.08, ,0, ,293, ,8.1, ,72.3, ,36.3, ,51.1, ,92, ,33, ,64, ,39.2, ,2.1, ,50.6, ,55.7, 
5,11/30/2021,334,0.08, ,0, ,287, ,8.3, ,72.8, ,36.8, ,51.9, ,94, ,31, ,63, ,39.7, ,2.4, ,57.0, ,55.8, 
