148,11/1/2021,305,0.03, ,0.00, ,135, ,15.9,Y,69.0, ,53.9,Y,61.7, ,99, ,62, ,85,Y,57.1,Y,3.3, ,78.6, ,62.3, 
148,11/2/2021,306,0.10, ,0.00, ,328, ,15.6,Y,75.0, ,52.6, ,63.5, ,99, ,49, ,78,Y,56.5,Y,3.4, ,81.8, ,62.8, 
148,11/3/2021,307,0.08,R,0.01, ,306, ,14.7, ,75.2, ,49.1, ,58.8, ,100, ,55, ,87, ,54.9, ,2.0, ,46.9, ,62.7, 
148,11/4/2021,308,0.08, ,0.01, ,268, ,13.6, ,71.1, ,44.8, ,58.0, ,100, ,57, ,82, ,52.7, ,4.1, ,97.8, ,62.2, 
148,11/5/2021,309,0.09, ,0.01, ,329, ,12.1, ,72.2, ,41.0, ,55.1, ,100, ,47, ,81, ,49.5, ,2.6, ,61.4, ,60.9, 
148,11/6/2021,310,0.09, ,0, ,295, ,11.8, ,69.8, ,44.4, ,56.9, ,100, ,47, ,75, ,49.0, ,4.0, ,95.6, ,60.6, 
148,11/7/2021,311,0.09, ,0, ,277, ,9.7, ,64.5, ,37.8, ,53.0, ,97, ,43, ,71, ,43.8, ,5.5,Y,132.0,Y,60.1, 
148,11/8/2021,312,0.08, ,0.07, ,291, ,9.7, ,65.8, ,37.0, ,52.2, ,100, ,43, ,73, ,43.8, ,3.8, ,90.8, ,58.8, 
148,11/9/2021,313,0.04, ,0.30, ,130, ,13.4, ,64.9, ,48.3, ,56.6, ,100, ,71, ,86, ,52.3, ,5.9,Y,142.3,Y,59.4, 
148,11/10/2021,314,0.04, ,0.01, ,185, ,13.3, ,65.8, ,45.1, ,54.2, ,100, ,71, ,93, ,52.2, ,2.9, ,70.2, ,58.9, 
148,11/11/2021,315,0.04, ,0.01, ,182, ,14.0, ,65.8, ,47.7, ,56.0, ,100, ,70, ,91, ,53.5, ,2.3, ,55.9, ,59.7, 
148,11/12/2021,316,0.07, ,0.01, ,264, ,13.0, ,67.5, ,43.2, ,53.8, ,100, ,70, ,92, ,51.6, ,2.0, ,47.2, ,59.1, 
148,11/13/2021,317,0.00, ,0.01, ,65, ,14.9, ,57.9, ,53.8,Y,55.3, ,100, ,99, ,100, ,55.2, ,2.0, ,49.0, ,59.6, 
148,11/14/2021,318,0.01, ,0.01, ,79, ,14.9, ,59.1, ,53.8,Y,55.5, ,100, ,94, ,99, ,55.2, ,2.3, ,55.3, ,60.1, 
148,11/15/2021,319,0.01, ,0.01, ,101, ,14.2, ,60.2, ,49.4, ,54.6, ,100, ,87, ,97, ,53.9, ,2.6, ,63.4, ,60.4, 
148,11/16/2021,320,0.00, ,0, ,47, ,14.1, ,57.1, ,51.3, ,54.4, ,100, ,88, ,98, ,53.7, ,2.6, ,63.5, ,59.8, 
148,11/17/2021,321,0.03, ,0.00, ,146, ,12.7, ,63.5, ,42.1, ,53.9, ,100, ,66, ,89, ,50.8, ,2.0, ,48.7, ,59.9, 
148,11/18/2021,322,0.04, ,0.02, ,186, ,12.3, ,63.9, ,40.0, ,52.2, ,100, ,70, ,92, ,50.1, ,2.2, ,52.7, ,58.5, 
148,11/19/2021,323,0.06, ,0, ,240, ,13.5, ,69.1, ,50.0, ,56.7, ,100, ,33, ,86, ,52.5, ,2.9, ,69.8, ,59.1, 
148,11/20/2021,324,0.03, ,0.00, ,155, ,12.8, ,62.8, ,40.5, ,53.0, ,100, ,68, ,93, ,51.1, ,2.6, ,61.3, ,59.2, 
148,11/21/2021,325,0.06, ,0.01, ,270, ,10.5, ,67.5, ,36.0, ,48.8, ,100, ,58, ,90, ,45.9, ,1.7, ,41.0, ,57.6, 
148,11/22/2021,326,0.06,H,0,R,358,R,10.3,H,66.2, ,36.7, ,51.4,H,100,H,55,H,80, ,45.3, ,2.1,H,49.8,H,56.8,H
148,11/23/2021,327,0.07, ,0.01, ,275, ,8.8, ,64.4, ,31.7, ,46.0, ,99, ,51, ,83, ,41.1, ,3.4, ,82.5, ,55.7, 
148,11/24/2021,328,0.03, ,0.01, ,133, ,8.2, ,58.0, ,31.1, ,42.9, ,99, ,64, ,87, ,39.3, ,2.2, ,52.0, ,55.1, 
148,11/25/2021,329,0.06, ,0.01, ,273, ,8.4, ,66.1, ,31.9, ,44.4, ,100, ,49, ,85, ,40.0, ,1.9, ,46.2, ,54.2, 
148,11/26/2021,330,0.06, ,0.00, ,268, ,8.1, ,65.6, ,31.7, ,44.3, ,99, ,43, ,82, ,39.2, ,1.9, ,45.7, ,53.8, 
148,11/27/2021,331,0.06, ,0.00, ,269, ,8.6, ,68.3, ,33.2, ,46.9, ,99, ,43, ,79, ,40.5, ,1.6, ,39.4, ,53.7, 
148,11/28/2021,332,0.07, ,0.00, ,274, ,8.6, ,69.6, ,32.2, ,47.4, ,99, ,41, ,77, ,40.6, ,1.9, ,45.3, ,53.6, 
148,11/29/2021,333,0.07, ,0.01, ,268, ,9.2, ,69.4, ,32.8, ,47.5, ,100, ,44, ,82, ,42.4, ,1.9, ,46.7, ,53.5, 
148,11/30/2021,334,0.06, ,0.00, ,257, ,9.6, ,71.1, ,35.1, ,49.0, ,99, ,47, ,82, ,43.6, ,1.8, ,42.9, ,53.7, 
