88,11/1/2021,305,0.06, ,0, ,223, ,9.6, ,69.4, ,43.2, ,53.7, ,90, ,38, ,68, ,43.4, ,3.4, ,82.6, ,63.1, 
88,11/2/2021,306,0.11, ,0, ,331, ,10.1, ,72.6, ,41.3, ,55.5, ,93, ,41, ,67, ,44.7, ,4.1, ,97.4, ,62.9, 
88,11/3/2021,307,0.11, ,0, ,339, ,10.5, ,75.1, ,44.0, ,57.4, ,87, ,37, ,65, ,45.8, ,4.8, ,114.2, ,64.0, 
88,11/4/2021,308,0.12, ,0, ,337, ,11.2, ,73.7, ,42.8, ,59.1, ,90, ,34, ,65, ,47.5, ,5.5, ,131.9, ,64.6, 
88,11/5/2021,309,0.10, ,0, ,342, ,10.7, ,75.6, ,46.7, ,58.2, ,86, ,34, ,65, ,46.4, ,5.1, ,122.9, ,66.2, 
88,11/6/2021,310,0.10, ,0, ,327, ,9.5, ,69.3, ,42.1, ,54.3, ,87, ,42, ,66, ,43.2, ,5.3, ,127.3, ,64.7, 
88,11/7/2021,311,0.06, ,0, ,183, ,8.5, ,58.1, ,42.5, ,50.5, ,84, ,49, ,68, ,40.2, ,5.3, ,126.6, ,62.7, 
88,11/8/2021,312,0.10, ,0, ,325, ,7.7, ,71.9, ,37.4, ,53.6, ,85, ,23, ,55, ,37.8, ,4.4, ,104.9, ,61.3, 
88,11/9/2021,313,0.06, ,0.01, ,207, ,12.0, ,66.7, ,45.8, ,55.2, ,95, ,60, ,80, ,49.3, ,3.7, ,88.6, ,62.8, 
88,11/10/2021,314,0.07, ,0, ,244, ,11.1, ,64.3, ,42.4, ,53.2, ,98, ,57, ,80, ,47.4, ,5.1, ,122.7, ,62.2, 
88,11/11/2021,315,0.08, ,0, ,317, ,10.1, ,64.9, ,39.2, ,51.1, ,94, ,58, ,79, ,44.7, ,4.8, ,114.9, ,61.1, 
88,11/12/2021,316,0.11, ,0, ,319, ,8.5, ,82.7, ,40.4, ,57.3, ,87, ,20, ,53, ,40.4, ,4.6, ,109.3, ,61.7, 
88,11/13/2021,317,0.11, ,0, ,316, ,8.5, ,81.5, ,41.1, ,57.3, ,81, ,21, ,53, ,40.4, ,5.5, ,132.3, ,62.7, 
88,11/14/2021,318,0.13, ,0, ,320, ,5.7, ,87.8, ,39.9, ,60.7, ,70, ,9, ,31, ,30.1, ,4.6, ,110.5, ,63.0, 
88,11/15/2021,319,0.13, ,0, ,299, ,5.4, ,85.9, ,42.4, ,61.6, ,55, ,10, ,29, ,28.9, ,4.8, ,114.6, ,63.5, 
88,11/16/2021,320,0.12, ,0, ,289, ,6.4, ,71.0, ,41.9, ,55.7, ,55, ,26, ,42, ,33.1, ,5.6, ,133.6, ,63.4, 
88,11/17/2021,321,0.11, ,0, ,305, ,6.3, ,75.9, ,39.4, ,53.7, ,68, ,20, ,45, ,32.9, ,5.7, ,137.4, ,62.0, 
88,11/18/2021,322,0.09, ,0, ,281, ,6.4, ,77.3, ,36.1, ,53.6, ,74, ,21, ,45, ,33.1, ,3.5, ,83.2, ,61.1, 
88,11/19/2021,323,0.11, ,0, ,281, ,6.4, ,71.7, ,39.4, ,53.1, ,72, ,25, ,47, ,33.3, ,5.6, ,135.0, ,61.0, 
88,11/20/2021,324,0.06, ,0, ,207, ,8.1, ,61.3, ,37.0, ,47.5, ,88, ,54, ,72, ,38.9, ,5.1, ,121.6, ,59.5, 
88,11/21/2021,325,0.10, ,0, ,304, ,5.5, ,75.0, ,32.9, ,50.6, ,92, ,12, ,44, ,29.3, ,4.5, ,108.0, ,58.5, 
88,11/22/2021,326,0.11, ,0, ,270, ,3.0, ,76.2, ,29.1, ,51.3, ,46, ,7, ,23, ,14.9, ,4.4, ,105.0, ,57.8, 
88,11/23/2021,327,0.12, ,0, ,295, ,3.9, ,71.1, ,34.9, ,51.3, ,60, ,10, ,30, ,21.3, ,5.8, ,140.1, ,57.7, 
88,11/24/2021,328,0.09, ,0, ,292, ,5.8, ,60.6, ,32.0, ,46.1, ,81, ,32, ,55, ,30.9, ,5.4, ,129.1, ,57.5, 
88,11/25/2021,329,0.13, ,0, ,304, ,2.7, ,72.6, ,24.4, ,46.5, ,67, ,5, ,25, ,12.8, ,6.2, ,149.1, ,55.3, 
88,11/26/2021,330,0.12, ,0, ,285, ,2.7, ,73.5, ,29.2, ,46.2, ,40, ,7, ,25, ,12.7, ,5.9, ,141.0, ,54.5, 
88,11/27/2021,331,0.12, ,0, ,287, ,2.1, ,75.9, ,32.5, ,51.9, ,29, ,5, ,16, ,7.4, ,5.0, ,121.1, ,54.9, 
88,11/28/2021,332,0.12, ,0, ,286, ,2.1, ,81.4, ,35.0, ,54.8, ,29, ,4, ,14, ,7.2, ,4.6, ,110.9, ,56.4, 
88,11/29/2021,333,0.12, ,0, ,284, ,2.8, ,80.6, ,40.0, ,55.9, ,32, ,7, ,18, ,13.4, ,5.2, ,125.6, ,57.6, 
88,11/30/2021,334,0.12, ,0, ,281, ,3.9, ,80.7, ,36.4, ,55.3, ,46, ,11, ,26, ,21.4, ,5.2, ,125.8, ,58.1, 
