80,11/1/2021,305,0.05, ,0.00, ,185, ,15.2,Y,69.3, ,52.2, ,61.6, ,99, ,59, ,81,Y,55.7,Y,3.8, ,91.5, ,64.4, 
80,11/2/2021,306,0.10, ,0, ,337, ,14.3, ,75.2, ,50.9, ,63.5, ,98, ,46, ,71, ,54.1, ,3.5, ,85.1, ,64.6, 
80,11/3/2021,307,0.09, ,0.00, ,331, ,15.1,Y,74.9, ,52.1, ,61.4, ,99, ,56, ,81,Y,55.6,Y,2.6, ,61.4, ,64.9, 
80,11/4/2021,308,0.08, ,0.01, ,261, ,14.4, ,72.3, ,50.1, ,60.5, ,99, ,62, ,80, ,54.4, ,4.5, ,108.9, ,64.8, 
80,11/5/2021,309,0.09, ,0.00, ,330, ,13.1, ,73.9, ,44.4, ,58.4, ,99, ,50, ,78, ,51.7, ,2.7, ,65.3, ,64.6, 
80,11/6/2021,310,0.08, ,0.00, ,269, ,12.1, ,70.4, ,46.4, ,57.7, ,99, ,49, ,74, ,49.5, ,4.2, ,100.3, ,64.3, 
80,11/7/2021,311,0.08, ,0, ,249, ,10.2, ,66.4, ,42.4, ,54.0, ,96, ,45, ,72, ,45.0, ,5.1, ,121.8, ,64.0, 
80,11/8/2021,312,0.09, ,0.06, ,309, ,9.6, ,65.5, ,35.6, ,53.0, ,98, ,49, ,70, ,43.6, ,3.7, ,88.9, ,63.3, 
80,11/9/2021,313,0.04, ,0.34, ,164, ,13.3, ,65.2, ,47.7, ,56.9, ,99, ,66, ,84, ,52.2, ,4.3, ,104.3, ,63.1, 
80,11/10/2021,314,0.03, ,0.01, ,167, ,12.5, ,61.4, ,43.5, ,51.2, ,99, ,81, ,97, ,50.4, ,2.5, ,59.9, ,62.9, 
80,11/11/2021,315,0.04, ,0.01, ,188, ,13.2, ,64.2, ,45.5, ,54.2, ,99, ,73, ,92, ,51.9, ,2.6, ,61.3, ,62.6, 
80,11/12/2021,316,0.07, ,0.01, ,291, ,13.0, ,69.8, ,42.2, ,54.9, ,99, ,63, ,88, ,51.5, ,2.1, ,50.6, ,62.5, 
80,11/13/2021,317,0.02, ,0.01, ,134, ,14.0, ,62.7, ,44.0, ,53.7, ,99, ,87, ,99, ,53.5, ,2.4, ,57.1, ,62.4, 
80,11/14/2021,318,0.03, ,0.01, ,157, ,15.5,Y,65.1, ,53.5, ,57.1, ,99, ,83, ,97,Y,56.4,Y,2.8, ,67.0, ,62.8, 
80,11/15/2021,319,0.04, ,0, ,177, ,14.8,Y,66.5, ,53.4,Y,56.4, ,99, ,74, ,95,Y,55.0,Y,3.7, ,88.4, ,63.2, 
80,11/16/2021,320,0.01, ,0.01, ,82, ,13.6, ,58.2, ,52.1, ,55.2, ,99, ,81, ,92, ,52.8, ,3.4, ,82.7, ,63.4, 
80,11/17/2021,321,0.05, ,0, ,204, ,12.5, ,65.6, ,44.4, ,55.6, ,99, ,62, ,83, ,50.5, ,2.3, ,56.1, ,63.5, 
80,11/18/2021,322,0.05, ,0.01, ,225, ,12.1, ,67.2, ,41.3, ,52.9, ,99, ,62, ,89, ,49.6, ,2.5, ,59.3, ,63.0, 
80,11/19/2021,323,0.03, ,0.01, ,143, ,13.3, ,64.8, ,46.1, ,53.4, ,99, ,73, ,95, ,52.1, ,2.3, ,54.9, ,62.7, 
80,11/20/2021,324,0.01, ,0.01, ,73, ,13.3, ,59.3, ,41.3, ,53.0, ,99, ,80, ,97, ,52.1, ,2.4, ,56.9, ,62.6, 
80,11/21/2021,325,0.06, ,0.01, ,274, ,11.0, ,67.7, ,37.7, ,50.5, ,100, ,59, ,88, ,47.1, ,1.8, ,42.4, ,62.0, 
80,11/22/2021,326,0.04, ,0.02, ,192, ,11.2, ,62.4, ,39.7, ,48.7, ,99, ,72, ,95, ,47.5, ,2.7, ,63.6, ,61.5, 
80,11/23/2021,327,0.03, ,0.02, ,177, ,10.8, ,61.6, ,41.6, ,48.7, ,99, ,64, ,92, ,46.6, ,3.1, ,74.5, ,61.3, 
80,11/24/2021,328,0.05, ,0.00, ,211, ,10.7, ,62.1, ,38.0, ,49.2, ,99, ,63, ,90, ,46.4, ,3.0, ,71.4, ,61.1, 
80,11/25/2021,329,0.07, ,0.01, ,281, ,8.7, ,65.8, ,32.5, ,46.8, ,99, ,41, ,79, ,40.8, ,2.0, ,48.8, ,60.6, 
80,11/26/2021,330,0.06, ,0.01, ,241, ,8.7, ,64.7, ,32.4, ,46.5, ,100, ,48, ,81, ,40.9, ,2.0, ,48.7, ,59.8, 
80,11/27/2021,331,0.06, ,0.00, ,267, ,9.0, ,67.7, ,35.7, ,48.6, ,100, ,41, ,77, ,41.7, ,1.9, ,46.1, ,59.3, 
80,11/28/2021,332,0.07, ,0.01, ,272, ,9.1, ,71.6, ,34.0, ,50.3, ,100, ,38, ,73, ,42.1, ,1.8, ,42.8, ,58.9, 
80,11/29/2021,333,0.07, ,0.00, ,266, ,9.7, ,70.6, ,35.4, ,50.6, ,100, ,43, ,77, ,43.7, ,1.7, ,41.3, ,58.6, 
80,11/30/2021,334,0.07, ,0.00, ,260, ,9.8, ,72.6, ,35.5, ,51.7, ,100, ,38, ,75, ,44.1, ,2.0, ,47.0, ,58.5, 
