125,11/1/2021,305,0.08, ,0, ,269, ,12.5, ,71.9, ,48.3, ,58.5, ,99, ,44, ,74, ,50.4, ,2.8, ,67.1, ,--,S
125,11/2/2021,306,0.11, ,0, ,372, ,12.6, ,74.6, ,48.4, ,61.6, ,95, ,44, ,67, ,50.7, ,2.8, ,67.1, ,--,S
125,11/3/2021,307,0.08, ,0, ,300, ,14.2, ,69.7, ,50.1, ,59.0, ,99, ,63, ,83, ,54.0, ,2.7, ,64.9, ,--,S
125,11/4/2021,308,0.11, ,0, ,354, ,14.5, ,75.0, ,50.6, ,62.8, ,99, ,53, ,75, ,54.6, ,2.7, ,64.0, ,--,S
125,11/5/2021,309,0.09, ,0, ,328, ,14.2, ,70.5, ,51.0, ,60.9, ,96, ,57, ,78, ,54.0, ,3.2, ,75.9, ,--,S
125,11/6/2021,310,0.09, ,0, ,330, ,12.7, ,69.2, ,48.8, ,58.4, ,97, ,57, ,76, ,51.0, ,3.4, ,81.4, ,--,S
125,11/7/2021,311,0.03, ,0, ,103, ,11.8, ,59.3, ,49.9, ,56.2, ,86, ,66, ,76, ,48.8, ,4.7,Y,113.8,Y,--,S
125,11/8/2021,312,0.10, ,0, ,364,R,9.8, ,66.3, ,49.2, ,55.4, ,90, ,44, ,65, ,44.0, ,3.0, ,71.5, ,--,S
125,11/9/2021,313,0.07, ,0, ,213, ,12.5, ,70.3, ,49.6, ,60.0, ,83, ,46, ,71, ,50.4, ,3.8, ,91.1, ,--,S
125,11/10/2021,314,0.06, ,0, ,223, ,13.8, ,67.0, ,48.9, ,58.9, ,98, ,62, ,82, ,53.2, ,3.3, ,78.0, ,--,S
125,11/11/2021,315,0.03, ,0, ,136, ,13.0, ,62.5, ,44.4, ,55.6, ,100, ,72, ,86, ,51.5, ,2.4, ,58.3, ,--,S
125,11/12/2021,316,0.09, ,0, ,334, ,12.9, ,71.3, ,44.4, ,57.3, ,100, ,57, ,80, ,51.3, ,2.4, ,58.2, ,--,S
125,11/13/2021,317,0.09, ,0, ,322, ,13.1, ,71.0, ,45.7, ,56.9, ,99, ,58, ,83, ,51.7, ,2.8, ,66.1, ,--,S
125,11/14/2021,318,0.09, ,0.00, ,328, ,13.2, ,71.2, ,45.4, ,55.7, ,99, ,58, ,87, ,51.9, ,2.7, ,64.4, ,--,S
125,11/15/2021,319,0.04, ,0.01, ,172, ,13.2, ,67.1, ,46.2, ,52.9, ,99, ,72, ,97, ,52.0, ,2.4, ,58.1, ,--,S
125,11/16/2021,320,0.03, ,0.01, ,150, ,13.2, ,62.3, ,45.5, ,53.3, ,99, ,73, ,95, ,52.0, ,2.9, ,70.7, ,--,S
125,11/17/2021,321,0.06, ,0, ,233, ,12.0, ,64.3, ,44.1, ,53.9, ,100, ,64, ,84, ,49.3, ,3.0, ,72.8, ,61.0,H
125,11/18/2021,322,0.08, ,0, ,289, ,11.2, ,69.5, ,39.4, ,52.3, ,99, ,54, ,84, ,47.6, ,2.6, ,63.2, ,60.3, 
125,11/19/2021,323,0.06, ,0, ,248, ,11.8, ,62.8, ,39.7, ,51.0, ,99, ,70, ,93, ,49.0, ,2.9, ,70.2, ,59.9, 
125,11/20/2021,324,0.05, ,0, ,184, ,12.4, ,62.9, ,43.5, ,54.6, ,99, ,67, ,85, ,50.3, ,2.8, ,66.6, ,59.6, 
125,11/21/2021,325,0.02, ,0.00, ,111, ,11.3, ,53.9, ,39.2, ,47.8, ,100, ,99, ,100, ,47.8, ,2.9, ,70.1, ,59.5, 
125,11/22/2021,326,0.06, ,0.00, ,239, ,11.1, ,63.1, ,40.9, ,49.7, ,100, ,64, ,91, ,47.2, ,3.4, ,80.6, ,59.0, 
125,11/23/2021,327,0.09, ,0.00, ,322, ,8.5, ,71.2, ,35.6, ,52.7, ,100, ,25, ,63, ,40.3, ,3.0, ,71.5, ,58.7, 
125,11/24/2021,328,0.08, ,0, ,304, ,8.8, ,64.3, ,35.4, ,50.4, ,96, ,48, ,71, ,41.2, ,3.4, ,80.5, ,58.5, 
125,11/25/2021,329,0.09, ,0, ,330,R,6.3, ,69.7, ,30.3, ,48.1, ,94, ,20, ,55, ,32.7, ,3.4, ,80.9, ,57.5, 
125,11/26/2021,330,0.08, ,0, ,312, ,6.5, ,64.7, ,32.4, ,47.4, ,88, ,34, ,58, ,33.4, ,3.3, ,79.7, ,56.6, 
125,11/27/2021,331,0.08, ,0, ,308, ,6.8, ,66.8, ,32.6, ,48.3, ,91, ,33, ,59, ,34.6, ,2.9, ,69.6, ,56.0, 
125,11/28/2021,332,0.08, ,0, ,307, ,7.0, ,70.7, ,35.4, ,51.2, ,80, ,30, ,54, ,35.2, ,2.8, ,67.6, ,55.9, 
125,11/29/2021,333,0.08, ,0, ,303, ,7.3, ,71.0, ,36.3, ,51.3, ,84, ,32, ,57, ,36.5, ,2.9, ,68.9, ,55.9, 
125,11/30/2021,334,0.08, ,0, ,297, ,7.5, ,71.2, ,37.2, ,52.1, ,82, ,31, ,57, ,37.2, ,2.9, ,69.8, ,55.9, 
