215,11/1/2021,305,0.04, ,0, ,182, ,13.2, ,66.5, ,51.7, ,57.3, ,98, ,65, ,82, ,51.9, ,2.6, ,62.8, ,62.8, 
215,11/2/2021,306,0.10, ,0, ,370, ,12.5, ,77.4, ,50.2, ,60.9, ,90, ,41, ,68, ,50.5, ,2.4, ,56.9, ,62.0, 
215,11/3/2021,307,0.12, ,0, ,374, ,12.3, ,87.4, ,53.1, ,67.8, ,93, ,21, ,53, ,50.0, ,2.7, ,64.4, ,62.3, 
215,11/4/2021,308,0.13, ,0, ,373, ,11.5, ,87.5, ,53.2, ,69.3, ,82, ,23, ,47, ,48.2, ,3.1, ,74.4, ,62.8, 
215,11/5/2021,309,0.12, ,0, ,377, ,9.4, ,87.3, ,52.9, ,69.9, ,76, ,18, ,38, ,42.9, ,2.4, ,57.9, ,63.2, 
215,11/6/2021,310,0.10, ,0, ,367, ,12.2, ,78.4, ,48.2, ,61.3, ,92, ,37, ,66, ,49.7, ,2.1, ,49.6, ,62.7, 
215,11/7/2021,311,0.09, ,0, ,347, ,12.3, ,75.8, ,47.1, ,58.2, ,100, ,38, ,74, ,50.0, ,2.1, ,50.0, ,62.2, 
215,11/8/2021,312,0.09, ,0, ,329, ,11.9, ,71.4, ,48.2, ,56.9, ,99, ,43, ,75, ,49.1, ,2.4, ,58.0, ,61.8, 
215,11/9/2021,313,0.07, ,0, ,276, ,13.1, ,66.4, ,48.3, ,56.3, ,99, ,50, ,85, ,51.8, ,3.2, ,76.9, ,61.5, 
215,11/10/2021,314,0.17, ,0, ,351, ,9.0, ,81.8, ,49.4, ,67.7, ,99, ,16, ,39, ,41.8, ,7.3, ,174.5, ,61.4, 
215,11/11/2021,315,0.22, ,0, ,353, ,7.5, ,83.8, ,68.5,Y,76.3, ,33, ,18, ,24, ,37.1, ,9.8, ,235.2, ,62.0, 
215,11/12/2021,316,0.23, ,0, ,351, ,7.0, ,86.4, ,72.0,Y,79.0, ,26, ,15, ,21, ,35.4, ,9.7, ,232.6, ,62.8, 
215,11/13/2021,317,0.21, ,0, ,352, ,5.8, ,87.6, ,74.1,R,79.9,Y,20, ,13, ,17,Y,30.9,Y,7.6, ,183.3, ,63.6, 
215,11/14/2021,318,0.15, ,0, ,352, ,5.9, ,91.8, ,62.9, ,77.3, ,30, ,13, ,19, ,31.3, ,4.0, ,96.1, ,64.0, 
215,11/15/2021,319,0.13, ,0, ,336, ,6.9, ,88.1, ,55.4, ,69.6, ,52, ,14, ,28, ,35.0, ,3.4, ,82.7, ,63.5, 
215,11/16/2021,320,0.09, ,0, ,293, ,10.3, ,76.9, ,51.1, ,61.1, ,99, ,32, ,56, ,45.2, ,2.4, ,56.9, ,62.4, 
215,11/17/2021,321,0.08, ,0, ,312, ,12.0, ,73.5, ,46.3, ,57.7, ,99, ,42, ,74, ,49.4, ,2.1, ,51.6, ,61.7, 
215,11/18/2021,322,0.08, ,0, ,281, ,10.2, ,76.4, ,50.9, ,60.7, ,84, ,27, ,56, ,45.0, ,2.3, ,55.8, ,61.1, 
215,11/19/2021,323,0.08, ,0, ,285, ,10.7, ,72.2, ,49.2, ,57.7, ,88, ,39, ,66, ,46.4, ,2.2, ,53.2, ,60.5, 
215,11/20/2021,324,0.10, ,0, ,300, ,9.8, ,71.6, ,43.8, ,60.0, ,99, ,20, ,56, ,44.1, ,3.6, ,86.8, ,59.9, 
215,11/21/2021,325,0.23, ,0, ,330, ,3.7, ,74.0, ,64.5,Y,69.0, ,22, ,10, ,15, ,19.8, ,12.4, ,298.5, ,60.1, 
215,11/22/2021,326,0.20, ,0, ,274, ,2.8, ,75.8, ,59.8, ,67.9, ,25, ,10, ,12, ,13.3, ,9.5, ,226.8, ,59.3, 
215,11/23/2021,327,0.11, ,0, ,316, ,5.2, ,75.1, ,48.7, ,63.5, ,48, ,18, ,26, ,28.2, ,3.0, ,73.0, ,59.1, 
215,11/24/2021,328,0.15, ,0, ,324, ,4.0, ,69.8, ,47.1, ,60.2, ,80, ,10, ,23, ,22.0, ,7.3, ,176.0, ,58.4, 
215,11/25/2021,329,0.20, ,0, ,330, ,1.4, ,67.7, ,56.2, ,62.1, ,12, ,5, ,7, ,-1.4, ,11.2, ,267.6, ,57.0, 
215,11/26/2021,330,0.20, ,0, ,294, ,1.3, ,74.7, ,58.3, ,66.9, ,9, ,5, ,6, ,-3.0, ,9.1, ,218.5, ,56.6, 
215,11/27/2021,331,0.11, ,0, ,315, ,2.7, ,80.7, ,53.7, ,67.3, ,23, ,4, ,12, ,12.9, ,3.3, ,80.3, ,57.1, 
215,11/28/2021,332,0.13, ,0, ,311, ,2.9, ,86.1, ,53.7, ,69.7, ,24, ,5, ,12, ,14.1, ,3.6, ,87.0, ,57.5, 
215,11/29/2021,333,0.14, ,0, ,309, ,3.5, ,85.2, ,53.8, ,74.2,Y,25, ,6, ,12,Y,18.7,Y,4.7, ,113.4, ,58.3, 
215,11/30/2021,334,0.20, ,0, ,309, ,3.7, ,83.4, ,58.3, ,76.6,Y,28, ,10, ,12,Y,20.0,Y,8.3, ,198.9, ,59.1, 
