206,11/1/2021,305,0.02, ,0.01, ,113, ,17.9,Y,65.3, ,54.8, ,60.3, ,100, ,100, ,100,Y,60.3,Y,3.8, ,91.6, ,65.1, 
206,11/2/2021,306,0.08, ,0.01, ,321, ,19.2,R,72.1, ,55.3,Y,62.2, ,100, ,92, ,--,R,--,I,3.6, ,85.3, ,65.6, 
206,11/3/2021,307,0.08, ,0.01, ,333, ,17.6,Y,74.2, ,49.9, ,60.0, ,100, ,81, ,99,Y,59.8,Y,2.6, ,62.5, ,64.9, 
206,11/4/2021,308,0.07, ,0.00, ,269, ,16.6,Y,68.8, ,48.4, ,59.9, ,100, ,67, ,94,Y,58.3,Y,6.3, ,150.0, ,64.6, 
206,11/5/2021,309,0.08, ,0.00, ,326, ,14.4, ,68.9, ,43.7, ,55.3, ,100, ,73, ,96, ,54.2, ,3.4, ,82.2, ,63.5, 
206,11/6/2021,310,0.08, ,0.00, ,318, ,14.9, ,67.5, ,46.5, ,56.8, ,100, ,73, ,94, ,55.2, ,5.5, ,132.3, ,62.9, 
206,11/7/2021,311,0.09, ,0, ,311, ,11.0, ,62.2, ,39.9, ,52.2, ,100, ,44, ,83, ,47.2, ,7.1,Y,170.5,Y,62.5, 
206,11/8/2021,312,0.08, ,0.05, ,280, ,11.2, ,65.0, ,37.3, ,52.3, ,100, ,45, ,84, ,47.5, ,4.7, ,112.3, ,61.0, 
206,11/9/2021,313,0.03, ,0.22, ,155, ,15.3,Y,64.1, ,47.9, ,56.0, ,100, ,97, ,100,Y,56.0,Y,7.9,R,189.1,R,61.8, 
206,11/10/2021,314,0.04, ,0.01, ,219, ,14.4, ,65.0, ,45.3, ,53.8, ,100, ,99, ,100, ,54.3, ,4.2, ,100.6, ,61.5, 
206,11/11/2021,315,0.03, ,0.00, ,160, ,14.8,Y,64.0, ,46.1, ,54.7, ,100, ,99, ,100,Y,54.7,Y,2.4, ,57.1, ,61.5, 
206,11/12/2021,316,0.03, ,0.01, ,188, ,14.0, ,64.5, ,44.5, ,53.1, ,100, ,100, ,100, ,53.5, ,2.2, ,53.2, ,61.2, 
206,11/13/2021,317,0.01, ,0.01, ,80, ,14.3, ,56.5, ,51.9, ,54.2, ,100, ,100, ,100, ,54.2, ,2.8, ,66.3, ,61.4, 
206,11/14/2021,318,0.02, ,0.00, ,117, ,14.5, ,60.6, ,52.1, ,54.5, ,100, ,100, ,100, ,54.5, ,3.2, ,76.2, ,62.0, 
206,11/15/2021,319,0.01, ,0, ,101, ,13.9, ,57.8, ,49.3, ,53.4, ,100, ,100, ,100, ,53.4, ,3.6, ,86.0, ,62.3, 
206,11/16/2021,320,0.00, ,0.00, ,52, ,13.9, ,55.3, ,50.8, ,53.5, ,100, ,100, ,100, ,53.4, ,4.4, ,106.8, ,61.8, 
206,11/17/2021,321,0.04, ,0, ,223, ,13.9, ,62.4, ,44.4, ,53.0, ,100, ,99, ,100, ,53.3, ,2.4, ,58.3, ,61.5, 
206,11/18/2021,322,0.03, ,0.01, ,171, ,13.2, ,61.2, ,41.9, ,51.5, ,100, ,99, ,100, ,52.0, ,2.7, ,65.2, ,60.9, 
206,11/19/2021,323,0.06, ,0, ,278, ,15.1,Y,67.2, ,48.9, ,56.6, ,100, ,66, ,96,Y,55.6,Y,4.4, ,105.0, ,61.1, 
206,11/20/2021,324,0.06, ,0, ,294, ,14.6, ,64.3, ,44.4, ,55.1, ,100, ,82, ,99, ,54.8, ,4.7, ,112.8, ,61.2, 
206,11/21/2021,325,0.06, ,0.01, ,291, ,12.9, ,67.2, ,38.1, ,51.0, ,100, ,82, ,100, ,51.3, ,2.2, ,53.7, ,60.1, 
206,11/22/2021,326,0.05, ,0.18, ,240, ,11.9, ,66.5, ,39.2, ,48.8, ,100, ,85, ,100, ,49.2, ,2.6, ,62.0, ,59.4, 
206,11/23/2021,327,0.05, ,0.01, ,254, ,11.6, ,63.8, ,38.3, ,48.9, ,100, ,72, ,98, ,48.4, ,4.8, ,115.2, ,58.8, 
206,11/24/2021,328,0.06, ,0, ,293, ,9.5, ,58.7, ,34.5, ,46.4, ,100, ,54, ,88, ,43.1, ,3.7, ,88.1, ,58.1, 
206,11/25/2021,329,0.06, ,0.01, ,271, ,10.4, ,65.7, ,33.4, ,47.0, ,100, ,61, ,95, ,45.6, ,2.5, ,59.3, ,57.2, 
206,11/26/2021,330,0.06, ,0.00, ,274, ,10.9, ,65.5, ,36.2, ,48.1, ,100, ,62, ,95, ,46.9, ,2.4, ,58.5, ,57.0, 
206,11/27/2021,331,0.06, ,0.00, ,268, ,11.4, ,67.4, ,37.2, ,50.7, ,100, ,57, ,90, ,48.0, ,2.2, ,52.8, ,56.8, 
206,11/28/2021,332,0.06, ,0, ,271, ,11.5, ,68.2, ,38.1, ,50.9, ,100, ,56, ,90, ,48.2, ,2.6, ,61.6, ,56.7, 
206,11/29/2021,333,0.06, ,0.01, ,265, ,12.2, ,67.8, ,35.4, ,50.0, ,100, ,74, ,99, ,49.8, ,2.6, ,62.0, ,56.5, 
206,11/30/2021,334,0.06, ,0.00, ,260, ,13.3, ,69.7, ,38.3, ,52.1, ,100, ,79, ,100, ,52.2, ,2.3, ,54.3, ,56.5, 
