256,1/1/2021,1,0.07, ,0, ,308, ,4.5, ,56.4, ,27.0, ,41.1, ,84, ,26, ,52, ,24.7, ,4.9, ,117.0, ,41.7, 
256,1/2/2021,2,0.08, ,0, ,246, ,5.3, ,63.1, ,25.8, ,43.8, ,89, ,27, ,54, ,28.3, ,5.2, ,124.7, ,41.9, 
256,1/3/2021,3,0.07, ,0, ,278, ,6.4, ,60.3, ,32.4, ,47.2, ,87, ,32, ,58, ,33.3, ,5.2, ,125.8, ,43.9, 
256,1/4/2021,4,0.08, ,0, ,302, ,6.6, ,65.9, ,26.4, ,43.5, ,93, ,24, ,68, ,33.8, ,5.2, ,123.9, ,43.9, 
256,1/5/2021,5,0.07, ,0, ,317,R,7.0, ,62.2, ,31.8, ,46.5, ,94, ,32, ,65, ,35.2, ,5.4, ,130.6, ,44.8, 
256,1/6/2021,6,0.07, ,0, ,297, ,4.8, ,64.4, ,25.2, ,42.8, ,90, ,21, ,51, ,25.9, ,3.6, ,86.9, ,44.4, 
256,1/7/2021,7,0.07, ,0, ,284, ,4.0, ,62.8, ,21.7, ,39.6, ,84, ,19, ,48, ,21.6, ,4.0, ,95.2, ,43.8, 
256,1/8/2021,8,0.08, ,0, ,321,R,4.2, ,63.3, ,21.1, ,43.1, ,82, ,17, ,44, ,22.7, ,6.0, ,145.0, ,43.0, 
256,1/9/2021,9,0.09, ,0, ,309, ,4.5, ,59.4, ,27.5, ,44.9, ,80, ,17, ,45, ,24.8, ,7.2, ,171.7, ,44.1, 
256,1/10/2021,10,0.05, ,0, ,255, ,3.4, ,57.4, ,19.2, ,35.4, ,80, ,23, ,49, ,18.0, ,3.7, ,89.5, ,42.4, 
256,1/11/2021,11,0.07, ,0, ,324, ,3.7, ,60.0, ,19.4, ,36.8, ,84, ,22, ,49, ,19.6, ,4.1, ,98.9, ,41.6, 
256,1/12/2021,12,0.06, ,0, ,265, ,3.5, ,57.0, ,18.0, ,36.8, ,83, ,22, ,47, ,18.7, ,3.4, ,81.1, ,41.2, 
256,1/13/2021,13,0.07, ,0, ,299, ,3.8, ,63.5, ,22.8, ,40.6, ,80, ,17, ,44, ,20.6, ,3.4, ,81.3, ,41.7, 
256,1/14/2021,14,0.09, ,0, ,330, ,4.6, ,71.5, ,25.2, ,45.6, ,80, ,20, ,44, ,25.2, ,4.3, ,102.2, ,42.8, 
256,1/15/2021,15,0.08, ,0, ,333,R,4.4, ,73.6, ,25.7, ,46.7, ,79, ,15, ,41, ,24.2, ,3.7, ,89.1, ,43.7, 
256,1/16/2021,16,0.10, ,0, ,325, ,4.5, ,74.1, ,27.8, ,49.4, ,68, ,16, ,37, ,24.5, ,4.5, ,106.9, ,44.5, 
256,1/17/2021,17,0.08, ,0, ,341,R,4.3, ,71.8, ,26.5, ,47.2, ,74, ,17, ,39, ,23.5, ,3.7, ,88.3, ,45.1, 
256,1/18/2021,18,0.09, ,0, ,340,R,3.9, ,69.3, ,25.8, ,44.1, ,68, ,19, ,40, ,21.3, ,5.0, ,120.0, ,44.9, 
256,1/19/2021,19,0.19, ,0, ,312, ,3.6, ,56.0, ,30.9, ,48.0, ,67, ,19, ,31, ,19.2, ,15.5,R,370.9,R,44.4, 
256,1/20/2021,20,0.08,R,0, ,196, ,5.6, ,62.1, ,33.9, ,47.4, ,74, ,32, ,51, ,30.0, ,6.3, ,151.7, ,44.8, 
256,1/21/2021,21,0.08, ,0, ,348,R,5.7, ,67.0, ,29.6, ,46.5, ,85, ,19, ,53, ,30.1, ,4.8, ,115.4, ,45.2, 
256,1/22/2021,22,0.11, ,0, ,278, ,6.6, ,58.1, ,34.7, ,47.7, ,80, ,41, ,59, ,34.0, ,11.1, ,267.2, ,45.7, 
256,1/23/2021,23,0.04, ,0.02, ,185, ,6.7, ,48.4, ,32.9, ,41.2, ,96, ,55, ,77, ,34.4, ,4.5, ,108.3, ,45.3, 
256,1/24/2021,24,0.09, ,0.02, ,342, ,6.0, ,54.9, ,27.5, ,41.2, ,96, ,32, ,68, ,31.6, ,8.3, ,199.0, ,44.6, 
256,1/25/2021,25,0.10, ,0, ,362,R,5.0, ,43.7,Y,28.3, ,37.9, ,88, ,47, ,64, ,27.0, ,13.7,Y,327.9,Y,44.1, 
256,1/26/2021,26,0.09, ,0, ,376,R,3.9, ,50.5, ,24.8, ,37.3, ,82, ,24, ,52, ,21.4, ,7.4, ,178.3, ,42.3, 
256,1/27/2021,27,0.08, ,0, ,319, ,4.6, ,56.1, ,27.1, ,40.3, ,72, ,30, ,54, ,24.8, ,4.3, ,103.8, ,43.2, 
256,1/28/2021,28,0.08, ,0.17, ,318, ,5.2, ,58.4, ,19.8, ,39.6, ,92, ,33, ,63, ,28.1, ,5.4, ,128.4, ,43.0, 
256,1/29/2021,29,0.07, ,0.50, ,331, ,7.4, ,48.8, ,32.8, ,41.4, ,94, ,66, ,83, ,36.7, ,9.3, ,223.8, ,44.4, 
256,1/30/2021,30,0.07, ,0, ,383,R,6.0, ,53.3, ,27.6, ,39.4, ,95, ,46, ,73, ,31.4, ,3.8, ,92.2, ,43.6, 
256,1/31/2021,31,0.06, ,0, ,273, ,6.5, ,56.6, ,27.0, ,41.5, ,95, ,41, ,73, ,33.4, ,3.3, ,78.4, ,43.5, 
256,2/1/2021,32,0.04, ,0, ,195, ,7.6, ,58.0, ,40.9, ,47.7, ,93, ,38, ,67, ,37.4, ,2.3, ,56.3, ,45.3, 
256,2/2/2021,33,0.10, ,0, ,386,R,8.3, ,69.9, ,35.9, ,51.0, ,96, ,37, ,65, ,39.6, ,4.5, ,108.5, ,46.9, 
256,2/3/2021,34,0.12, ,0, ,358, ,7.9, ,60.7, ,37.7, ,47.6, ,92, ,44, ,71, ,38.6, ,10.8, ,259.3, ,47.5, 
256,2/4/2021,35,0.10, ,0, ,402,R,5.1, ,59.6, ,24.4, ,42.8, ,93, ,26, ,54, ,27.5, ,5.1, ,121.3, ,46.3, 
256,2/5/2021,36,0.09, ,0, ,406,R,4.6, ,66.6, ,22.5, ,43.1, ,90, ,19, ,48, ,24.8, ,3.9, ,92.9, ,45.4, 
256,2/6/2021,37,0.10, ,0, ,411,R,4.5, ,67.9, ,25.1, ,44.2, ,87, ,15, ,46, ,24.7, ,4.0, ,96.9, ,45.8, 
256,2/7/2021,38,0.09, ,0, ,411,R,4.5, ,70.7, ,24.8, ,45.4, ,84, ,13, ,44, ,24.6, ,3.3, ,80.4, ,45.8, 
256,2/8/2021,39,0.14, ,0, ,410,R,4.9, ,72.2, ,27.1, ,48.4, ,88, ,13, ,43, ,26.7, ,6.1, ,145.6, ,46.2, 
256,2/9/2021,40,0.14, ,0, ,339, ,6.5, ,68.3, ,37.4, ,52.2, ,78, ,24, ,48, ,33.4, ,8.6, ,206.5, ,46.7, 
256,2/10/2021,41,0.11, ,0, ,404, ,7.6, ,67.2, ,38.2, ,51.0, ,84, ,29, ,59, ,37.4, ,5.7, ,137.8, ,48.3, 
256,2/11/2021,42,0.13, ,0, ,390, ,7.6, ,71.0, ,33.2, ,50.4, ,90, ,27, ,61, ,37.3, ,7.1, ,171.2, ,48.8, 
256,2/12/2021,43,0.13, ,0, ,420,R,7.2, ,59.1, ,38.5, ,48.6, ,84, ,37, ,62, ,36.1, ,12.3, ,294.8, ,49.2, 
256,2/13/2021,44,0.13, ,0, ,333, ,6.5, ,58.1, ,39.9, ,50.1, ,70, ,40, ,53, ,33.5, ,14.3,Y,342.6,Y,47.8, 
256,2/14/2021,45,0.14, ,0, ,382, ,5.5, ,56.4, ,39.4, ,48.0, ,67, ,32, ,48, ,29.4, ,12.0, ,287.1, ,47.4, 
256,2/15/2021,46,0.14, ,0, ,319, ,8.4, ,62.5, ,40.6, ,52.3, ,77, ,52, ,63, ,40.1, ,13.6,Y,326.0,Y,47.1, 
256,2/16/2021,47,0.16, ,0, ,412, ,5.7, ,58.2, ,39.5, ,49.8, ,68, ,32, ,47, ,30.4, ,10.5, ,252.3, ,48.0, 
256,2/17/2021,48,0.13, ,0, ,451,R,5.0, ,57.5, ,27.5, ,44.4, ,78, ,23, ,51, ,27.3, ,7.6, ,181.5, ,46.9, 
256,2/18/2021,49,0.12, ,0, ,467,R,2.8, ,56.8, ,26.2, ,40.5, ,74, ,14, ,33, ,13.9, ,5.1, ,122.6, ,45.8, 
256,2/19/2021,50,0.14, ,0, ,460,R,4.0, ,69.8, ,24.7, ,46.3, ,65, ,15, ,37, ,21.8, ,6.5, ,155.9, ,45.6, 
256,2/20/2021,51,0.15, ,0, ,462,R,5.5, ,54.5, ,27.8, ,46.3, ,77, ,31, ,51, ,29.3, ,11.4, ,273.3, ,46.8, 
256,2/21/2021,52,0.13, ,0, ,478,R,3.6, ,60.8, ,21.3, ,40.8, ,84, ,18, ,41, ,19.1, ,5.3, ,127.2, ,45.6, 
256,2/22/2021,53,0.14, ,0, ,482,R,3.5, ,67.4, ,23.6, ,45.1, ,59, ,17, ,34, ,18.5, ,5.3, ,127.3, ,45.6, 
256,2/23/2021,54,0.13, ,0, ,483,R,4.4, ,72.7, ,26.5, ,48.8, ,71, ,14, ,38, ,24.2, ,4.4, ,106.2, ,46.6, 
256,2/24/2021,55,0.17, ,0, ,490,R,4.8, ,72.9, ,30.2, ,50.9, ,78, ,15, ,38, ,26.3, ,7.1, ,171.4, ,48.1, 
