184,1/1/2021,1,0.08, ,0, ,294, ,7.8, ,69.0, ,42.5, ,54.7, ,85, ,25, ,53, ,38.0, ,2.9, ,70.8, ,56.1, 
184,1/2/2021,2,0.08, ,0, ,283, ,8.5, ,65.9, ,45.9, ,54.4, ,85, ,38, ,59, ,40.3, ,2.7, ,65.4, ,56.3, 
184,1/3/2021,3,0.07, ,0, ,263, ,10.3, ,64.3, ,44.5, ,53.2, ,96, ,54, ,75, ,45.4, ,2.9, ,70.1, ,56.5, 
184,1/4/2021,4,0.06, ,0, ,257, ,11.7, ,65.1, ,44.7, ,52.9, ,96, ,63, ,86, ,48.8, ,4.0, ,95.9, ,56.7, 
184,1/5/2021,5,0.05,R,0, ,244, ,12.2, ,59.7, ,46.0, ,52.1, ,100, ,76, ,92, ,49.9, ,2.5, ,58.8, ,56.8, 
184,1/6/2021,6,0.06, ,0, ,262, ,12.2, ,61.6, ,44.2, ,52.6, ,100, ,72, ,90, ,49.8, ,2.7, ,64.1, ,56.8, 
184,1/7/2021,7,0.07, ,0.00, ,278, ,10.8, ,72.1, ,44.5, ,55.2, ,100, ,37, ,72, ,46.5, ,3.0, ,71.7, ,57.0, 
184,1/8/2021,8,0.07, ,0.00, ,285, ,11.1, ,67.6, ,43.5, ,52.8, ,100, ,44, ,82, ,47.3, ,2.8, ,66.8, ,57.1, 
184,1/9/2021,9,0.08, ,0.00, ,292, ,9.7, ,69.2, ,42.7, ,54.1, ,99, ,33, ,68, ,43.7, ,2.8, ,67.8, ,56.8, 
184,1/10/2021,10,0.11, ,0, ,293, ,5.1, ,71.5, ,47.3, ,57.6, ,73, ,15, ,32, ,27.8, ,3.5, ,83.0, ,56.9, 
184,1/11/2021,11,0.11, ,0, ,311, ,5.6, ,70.2, ,44.4, ,57.5, ,47, ,22, ,35, ,30.0, ,3.7, ,89.7, ,56.8, 
184,1/12/2021,12,0.11, ,0, ,318, ,5.0, ,71.0, ,47.9, ,58.8, ,52, ,15, ,29, ,27.1, ,3.6, ,85.4, ,57.1, 
184,1/13/2021,13,0.10, ,0, ,292, ,6.1, ,73.7, ,46.9, ,59.6, ,58, ,19, ,35, ,31.9, ,3.0, ,72.5, ,57.4, 
184,1/14/2021,14,0.13, ,0, ,314, ,5.9, ,84.4,Y,51.2, ,67.5,Y,46, ,13, ,26,Y,31.1,Y,3.5, ,84.0, ,58.4, 
184,1/15/2021,15,0.13, ,0, ,329, ,5.0, ,85.1,Y,56.4, ,69.7,Y,34, ,11, ,20,Y,27.0,Y,3.1, ,75.2, ,59.6, 
184,1/16/2021,16,0.12, ,0, ,320, ,5.1, ,75.1, ,55.7, ,65.0, ,49, ,14, ,24, ,27.4, ,3.0, ,73.1, ,59.3, 
184,1/17/2021,17,0.12, ,0, ,322, ,6.9, ,81.7, ,54.3, ,66.2, ,58, ,16, ,31, ,35.0, ,3.1, ,73.6, ,59.2, 
184,1/18/2021,18,0.08, ,0, ,289, ,10.2, ,68.8, ,52.3, ,58.2, ,93, ,31, ,61, ,45.0, ,2.7, ,65.9, ,59.3, 
184,1/19/2021,19,0.08, ,0, ,170, ,8.7, ,67.9, ,51.5, ,60.6, ,91, ,18, ,48, ,41.0, ,3.7, ,89.4, ,59.6, 
184,1/20/2021,20,0.04,R,0.02, ,136, ,9.4, ,69.3, ,59.2, ,64.8, ,75, ,36, ,45, ,43.0, ,1.0,I,24.0,I,59.6, 
184,1/21/2021,21,0.08, ,0, ,316, ,13.6, ,68.0, ,52.3, ,59.8, ,100, ,55, ,77, ,52.7, ,2.5, ,59.3, ,60.0, 
184,1/22/2021,22,0.03,R,0.02, ,131, ,12.5, ,61.9, ,50.4, ,55.7, ,100, ,69, ,82, ,50.4, ,2.7, ,65.8, ,59.9, 
184,1/23/2021,23,0.03, ,0.28, ,160, ,10.9, ,58.4, ,44.7, ,51.0, ,95, ,68, ,85, ,46.7, ,3.0, ,72.1, ,58.9, 
184,1/24/2021,24,0.06,R,0.04,H,250, ,10.0, ,58.1, ,43.1, ,50.3, ,97, ,62, ,81, ,44.6, ,2.5, ,60.5, ,57.1, 
184,1/25/2021,25,0.05,R,0.05,H,209, ,8.2, ,54.2, ,47.2, ,51.3, ,89, ,53, ,64, ,39.5, ,1.2, ,28.0, ,56.5, 
184,1/26/2021,26,0.08,R,0.01, ,335, ,6.8, ,58.2, ,44.2, ,50.9, ,68, ,40, ,54, ,34.8, ,2.4, ,56.6, ,55.5, 
184,1/27/2021,27,0.09, ,0.00, ,346, ,7.3, ,61.5, ,40.8, ,50.7, ,74, ,32, ,58, ,36.3, ,3.4, ,82.4, ,55.4, 
184,1/28/2021,28,0.09, ,0.00, ,334, ,8.5, ,63.7, ,44.2, ,54.1, ,83, ,29, ,60, ,40.4, ,3.4, ,82.6, ,55.9, 
184,1/29/2021,29,0.05,R,0.01, ,216, ,11.8, ,61.6, ,46.4, ,51.7, ,100, ,64, ,91, ,49.0, ,3.1, ,73.4, ,56.2, 
184,1/30/2021,30,0.09, ,0.02, ,354, ,10.0, ,62.3, ,43.9, ,52.0, ,97, ,53, ,75, ,44.4, ,3.4, ,81.6, ,55.4, 
184,1/31/2021,31,0.09, ,0.01, ,259, ,8.2, ,68.4, ,44.5, ,56.8, ,90, ,30, ,52, ,39.4, ,3.0, ,72.2, ,55.6, 
184,2/1/2021,32,0.05,R,0.01, ,141, ,10.7, ,70.1, ,54.9, ,60.7, ,76, ,33, ,59, ,46.4, ,2.4, ,57.1, ,56.9, 
184,2/2/2021,33,0.07,R,0.01, ,241, ,12.4, ,67.4, ,54.1, ,59.8, ,95, ,43, ,71, ,50.2, ,3.9, ,92.6, ,58.1, 
184,2/3/2021,34,0.08, ,0.00, ,319, ,13.7, ,64.3, ,51.3, ,55.6, ,100, ,72, ,91, ,52.9, ,3.1, ,75.2, ,58.8, 
184,2/4/2021,35,0.08,R,0.01, ,342, ,12.2, ,62.0, ,50.0, ,56.0, ,94, ,66, ,80, ,49.8, ,2.4, ,56.8, ,59.4, 
184,2/5/2021,36,0.10, ,0, ,371, ,11.6, ,66.9, ,45.6, ,55.3, ,100, ,45, ,78, ,48.5, ,3.0, ,71.0, ,58.9, 
184,2/6/2021,37,0.11, ,0.00, ,379, ,11.3, ,73.6, ,44.4, ,56.7, ,100, ,39, ,72, ,47.7, ,2.7, ,64.2, ,58.8, 
184,2/7/2021,38,0.09, ,0.00, ,367, ,12.1, ,66.4, ,45.0, ,54.0, ,100, ,54, ,85, ,49.6, ,2.4, ,56.4, ,59.7, 
184,2/8/2021,39,0.08,R,0, ,327, ,11.5, ,60.2, ,50.0, ,53.4, ,93, ,69, ,82, ,48.2, ,2.4, ,57.4, ,59.8, 
184,2/9/2021,40,0.04,R,0.00, ,173, ,11.1, ,62.0, ,51.2, ,54.7, ,83, ,65, ,76, ,47.3, ,2.0, ,48.5, ,59.6, 
184,2/10/2021,41,0.06,R,0, ,243, ,11.4, ,61.3, ,49.8, ,55.0, ,94, ,61, ,77, ,47.9, ,2.0, ,47.9, ,59.4, 
184,2/11/2021,42,0.10, ,0, ,367, ,12.3, ,66.9, ,45.7, ,55.9, ,97, ,60, ,81, ,50.0, ,3.1, ,73.2, ,59.1, 
184,2/12/2021,43,0.07,R,0.00, ,267, ,12.4, ,62.8, ,49.6, ,56.0, ,96, ,65, ,81, ,50.2, ,2.4, ,57.1, ,60.2, 
