88,1/1/2021,1,0.06, ,0, ,250, ,6.5, ,59.7, ,30.1, ,41.4, ,93, ,35, ,73, ,33.4, ,4.4, ,106.6, ,45.9, 
88,1/2/2021,2,0.06, ,0, ,207, ,6.8, ,62.1, ,32.0, ,46.6, ,91, ,29, ,63, ,34.5, ,3.7, ,89.9, ,47.6, 
88,1/3/2021,3,0.05, ,0, ,212, ,8.7, ,58.9, ,38.6, ,47.3, ,95, ,55, ,78, ,40.9, ,3.7, ,89.9, ,49.9, 
88,1/4/2021,4,0.06, ,0, ,219, ,8.8, ,61.4, ,32.6, ,47.0, ,97, ,57, ,80, ,41.3, ,4.3, ,103.6, ,50.6, 
88,1/5/2021,5,0.05, ,0, ,212, ,8.7, ,56.9, ,35.4, ,46.3, ,98, ,58, ,81, ,40.9, ,5.7, ,136.6, ,51.2, 
88,1/6/2021,6,0.07, ,0, ,229, ,6.2, ,66.5, ,32.3, ,46.0, ,93, ,20, ,59, ,32.4, ,4.1, ,97.4, ,50.3, 
88,1/7/2021,7,0.06, ,0, ,200, ,5.6, ,60.4, ,30.3, ,42.5, ,77, ,31, ,60, ,29.7, ,5.9, ,142.7, ,48.4, 
88,1/8/2021,8,0.08, ,0, ,262, ,5.5, ,65.6, ,30.7, ,44.8, ,94, ,17, ,54, ,29.2, ,6.0, ,144.3, ,47.8, 
88,1/9/2021,9,0.05, ,0, ,240, ,7.5, ,52.6, ,31.9, ,42.4, ,92, ,64, ,82, ,37.3, ,5.9, ,142.8, ,48.6, 
88,1/10/2021,10,0.08, ,0, ,267, ,5.2, ,68.9, ,30.5, ,44.9, ,89, ,16, ,51, ,28.0, ,5.4, ,128.6, ,48.7, 
88,1/11/2021,11,0.09, ,0, ,267, ,5.0, ,68.1, ,32.0, ,47.2, ,67, ,22, ,45, ,27.2, ,5.3, ,127.4, ,48.9, 
