219,1/1/2021,1,0.11, ,0, ,298, ,4.4, ,65.6, ,43.9, ,56.5, ,54, ,18, ,28, ,23.8, ,4.8, ,115.6, ,54.8, 
219,1/2/2021,2,0.07, ,0, ,254, ,6.6, ,65.9, ,40.0, ,51.8, ,74, ,28, ,50, ,33.8, ,1.9, ,45.2, ,54.8, 
219,1/3/2021,3,0.05, ,0, ,245, ,10.1, ,63.6, ,41.9, ,51.2, ,97, ,49, ,78, ,44.8, ,2.0, ,48.5, ,55.0, 
219,1/4/2021,4,0.07, ,0, ,285, ,10.1, ,68.7, ,41.2, ,52.5, ,100, ,43, ,75, ,44.7, ,2.0, ,47.9, ,55.3, 
219,1/5/2021,5,0.08, ,0, ,294, ,8.1, ,76.2, ,40.4, ,56.3, ,100, ,19, ,52, ,39.2, ,2.2, ,51.6, ,55.5, 
219,1/6/2021,6,0.09, ,0, ,283, ,6.1, ,77.5, ,46.5, ,58.4, ,76, ,13, ,36, ,31.8, ,1.9, ,46.0, ,55.7, 
219,1/7/2021,7,0.10, ,0, ,248, ,3.8, ,75.8, ,43.7, ,59.2, ,44, ,11, ,22, ,20.4, ,2.7, ,63.7, ,55.8, 
219,1/8/2021,8,0.10, ,0, ,309, ,4.1, ,77.9, ,45.5, ,60.8, ,41, ,8, ,23, ,22.5, ,3.0, ,73.1, ,55.7, 
219,1/9/2021,9,0.15, ,0, ,307, ,3.6, ,69.3, ,50.6, ,62.5, ,41, ,10, ,19, ,19.2, ,6.8,Y,162.8,Y,55.8, 
219,1/10/2021,10,0.10, ,0, ,272, ,3.7, ,74.5, ,46.6, ,60.5, ,44, ,12, ,21, ,20.0, ,3.4, ,81.9, ,55.8, 
219,1/11/2021,11,0.12, ,0, ,316, ,3.6, ,72.9, ,48.4, ,61.2, ,36, ,12, ,20, ,19.6, ,4.3, ,102.3, ,55.9, 
219,1/12/2021,12,0.08, ,0, ,250, ,4.6, ,72.1, ,42.0, ,56.0, ,49, ,14, ,30, ,25.1, ,1.8, ,43.0, ,55.7, 
219,1/13/2021,13,0.11, ,0, ,248, ,4.4, ,79.5, ,53.4, ,66.0, ,41, ,10, ,20, ,23.9, ,3.3, ,79.9, ,55.9, 
