12,1/1/2021,1,0.04, ,0, ,174, ,8.8, ,54.7, ,39.7, ,47.2, ,92, ,69, ,80, ,41.3, ,3.9, ,93.5, ,46.8, 
12,1/2/2021,2,0.01, ,0, ,85, ,10.5, ,53.0, ,45.9, ,48.8, ,97, ,78, ,89, ,45.8, ,2.4, ,57.6, ,47.9, 
12,1/3/2021,3,0.02, ,0.02, ,122, ,11.3, ,57.9, ,44.8, ,49.7, ,99, ,80, ,93, ,47.7, ,2.1, ,51.2, ,49.0, 
12,1/4/2021,4,0.02, ,0.53, ,97, ,11.6, ,60.4, ,46.8, ,51.9, ,99, ,60, ,88, ,48.4, ,5.9, ,141.6, ,49.7, 
12,1/5/2021,5,0.05, ,0, ,231, ,8.7, ,59.1, ,37.2, ,45.9, ,98, ,52, ,82, ,40.8, ,3.1, ,75.5, ,49.0, 
12,1/6/2021,6,0.02, ,0.06, ,105, ,9.3, ,52.1, ,36.4, ,44.7, ,99, ,75, ,93, ,42.8, ,2.5, ,59.1, ,47.8, 
12,1/7/2021,7,0.02, ,0.00, ,127, ,8.5, ,52.2, ,38.2, ,42.3, ,99, ,73, ,92, ,40.2, ,3.5, ,85.0, ,47.5, 
12,1/8/2021,8,0.04, ,0.04, ,175, ,9.3, ,57.7, ,39.0, ,46.6, ,99, ,60, ,86, ,42.8, ,2.6, ,62.0, ,47.6, 
12,1/9/2021,9,0.06, ,0, ,234, ,7.3, ,61.6, ,36.5, ,46.5, ,92, ,31, ,67, ,36.3, ,4.0, ,95.5, ,47.1, 
12,1/10/2021,10,0.04, ,0, ,173, ,8.1, ,56.1, ,34.4, ,44.2, ,97, ,58, ,82, ,39.2, ,2.0, ,47.9, ,46.9, 
12,1/11/2021,11,0.05, ,0, ,220, ,8.6, ,55.7, ,33.4, ,43.8, ,100, ,64, ,89, ,40.6, ,2.2, ,52.3, ,46.9, 
12,1/12/2021,12,0.00, ,0, ,42, ,10.4, ,53.2, ,41.3, ,48.4, ,97, ,79, ,90, ,45.5, ,2.0, ,48.3, ,47.3, 
12,1/13/2021,13,0.03, ,0, ,128, ,11.3, ,61.6, ,48.2, ,54.6, ,94, ,65, ,78, ,47.8, ,3.2, ,77.2, ,49.2, 
12,1/14/2021,14,0.06, ,0, ,250, ,10.2, ,66.5, ,41.3, ,51.3, ,98, ,51, ,79, ,45.1, ,2.7, ,65.1, ,49.8, 
12,1/15/2021,15,0.04, ,0, ,177, ,10.6, ,62.8, ,38.9, ,50.5, ,99, ,62, ,85, ,46.0, ,2.3, ,54.5, ,49.3, 
12,1/16/2021,16,0.08, ,0, ,239, ,9.5, ,73.2,Y,43.4, ,57.6,Y,88, ,35, ,58,Y,43.1,Y,4.0, ,95.7, ,50.1, 
12,1/17/2021,17,0.10,R,0, ,263, ,8.8, ,77.8,Y,42.7, ,58.8,Y,91, ,25, ,52,Y,41.3,Y,4.0, ,94.9, ,50.6, 
12,1/18/2021,18,0.15, ,0, ,276, ,4.5, ,72.0,Y,52.2, ,62.1,Y,46, ,15, ,23,Y,24.3,Y,7.2, ,172.0, ,50.8, 
12,1/19/2021,19,0.14, ,0, ,267, ,3.6, ,65.2, ,45.7, ,55.6, ,35, ,16, ,24, ,19.6, ,7.3, ,174.7, ,49.9, 
12,1/20/2021,20,0.08, ,0, ,278, ,4.8, ,65.0, ,34.2, ,48.4, ,89, ,19, ,42, ,26.3, ,3.1, ,75.3, ,48.9, 
12,1/21/2021,21,0.06, ,0, ,225, ,6.5, ,59.3, ,28.8, ,46.0, ,96, ,38, ,62, ,33.6, ,2.4, ,57.4, ,47.8, 
12,1/22/2021,22,0.02, ,0.08, ,99, ,8.9, ,54.2, ,40.9, ,47.7, ,94, ,51, ,79, ,41.5, ,3.8, ,92.2, ,48.8, 
12,1/23/2021,23,0.06, ,0.00, ,257, ,7.2, ,60.7, ,32.0, ,45.6, ,99, ,34, ,69, ,36.1, ,3.6, ,86.9, ,48.3, 
12,1/24/2021,24,0.02, ,0.15, ,96, ,7.8, ,50.0, ,29.1, ,42.1, ,97, ,70, ,86, ,38.2, ,3.6, ,86.1, ,47.1, 
12,1/25/2021,25,0.09, ,0, ,271, ,5.3, ,52.6, ,36.5, ,44.7, ,88, ,32, ,53, ,28.4, ,7.9, ,189.8, ,47.1, 
12,1/26/2021,26,0.04, ,0.54, ,134, ,5.9, ,47.5, ,24.4, ,38.3, ,95, ,57, ,75, ,31.1, ,7.0, ,167.6, ,45.1, 
12,1/27/2021,27,0.03, ,0.43, ,120, ,9.0, ,49.9, ,39.2, ,45.1, ,99, ,79, ,88, ,41.7, ,8.5, ,203.4, ,45.3, 
