192,1/1/2021,1,0.06, ,0.02,H,312, ,4.0, ,42.8, ,22.1, ,32.7, ,93, ,44, ,63, ,21.6, ,5.6, ,134.1, ,36.3, 
192,1/2/2021,2,0.05, ,0, ,274, ,4.6, ,48.2, ,22.5, ,34.0, ,92, ,38, ,69, ,24.9, ,3.2, ,76.1, ,36.0, 
192,1/3/2021,3,0.05, ,0.00, ,282, ,5.2, ,50.7, ,23.7, ,33.5, ,99, ,36, ,81, ,28.2, ,2.5, ,60.7, ,35.8, 
192,1/4/2021,4,0.06, ,0.00, ,305, ,5.3, ,55.5, ,24.0, ,35.5, ,99, ,38, ,75, ,28.4, ,2.5, ,59.8, ,35.6, 
192,1/5/2021,5,0.06, ,0.00, ,313, ,4.4, ,52.7, ,18.6, ,32.4, ,99, ,29, ,71, ,24.0, ,2.4, ,56.4, ,35.3, 
192,1/6/2021,6,0.06, ,0, ,306, ,4.1, ,58.5, ,23.1, ,35.5, ,98, ,16, ,59, ,22.6, ,2.3, ,54.3, ,34.9, 
192,1/7/2021,7,0.06, ,0, ,282, ,3.9, ,51.4, ,21.5, ,33.4, ,87, ,29, ,60, ,20.9, ,2.5, ,60.2, ,34.7, 
192,1/8/2021,8,0.07,R,0, ,321, ,3.3, ,52.2, ,22.3, ,33.9, ,90, ,15, ,51, ,17.6, ,2.6, ,63.1, ,34.5, 
192,1/9/2021,9,0.09, ,0.00,H,326, ,3.0, ,47.6, ,27.3, ,40.0, ,79, ,15, ,36, ,15.0, ,8.3, ,198.3, ,34.4, 
192,1/10/2021,10,0.05, ,0, ,275, ,3.4, ,47.7, ,22.0, ,34.2, ,86, ,27, ,51, ,18.0, ,2.9, ,68.9, ,34.3, 
192,1/11/2021,11,0.07, ,0, ,330, ,3.3, ,47.5, ,22.7, ,36.0, ,80, ,31, ,46, ,17.5, ,4.9, ,118.5, ,34.1, 
192,1/12/2021,12,0.06, ,0, ,295, ,3.6, ,53.9, ,21.5, ,34.2, ,80, ,18, ,54, ,19.2, ,2.2, ,51.9, ,34.0, 
192,1/13/2021,13,0.07, ,0, ,297, ,4.0, ,58.3, ,24.8, ,37.7, ,85, ,17, ,52, ,21.9, ,2.7, ,65.6, ,33.9, 
192,1/14/2021,14,0.10, ,0, ,335, ,4.0, ,60.5, ,27.2, ,46.6, ,93, ,16, ,37, ,22.0, ,5.7, ,137.8, ,34.0, 
192,1/15/2021,15,0.10, ,0, ,336, ,3.6, ,62.3, ,30.6, ,48.6, ,67, ,17, ,31, ,19.4, ,5.4, ,128.5, ,34.4, 
192,1/16/2021,16,0.10, ,0, ,329, ,4.4, ,63.8, ,28.1, ,44.9, ,78, ,22, ,43, ,23.8, ,4.2, ,100.2, ,35.0, 
192,1/17/2021,17,0.08, ,0, ,342, ,4.2, ,61.0, ,27.3, ,41.0, ,82, ,21, ,48, ,23.0, ,2.9, ,70.1, ,36.1, 
192,1/18/2021,18,0.09, ,0.04,H,338, ,4.0, ,55.6, ,25.6, ,38.3, ,80, ,29, ,51, ,21.7, ,3.8, ,91.2, ,36.6, 
192,1/19/2021,19,0.04, ,0.01, ,101, ,3.6, ,39.4, ,25.1, ,34.6, ,82, ,34, ,53, ,19.1, ,6.6, ,157.3, ,36.2, 
192,1/20/2021,20,0.07, ,0, ,337, ,5.8, ,52.2, ,25.0, ,38.0, ,99, ,53, ,75, ,30.7, ,3.6, ,86.7, ,36.2, 
192,1/21/2021,21,0.07,R,0, ,326, ,6.5, ,53.5, ,23.7, ,38.0, ,99, ,57, ,84, ,33.6, ,3.3, ,79.1, ,36.7, 
192,1/22/2021,22,0.01, ,0.48, ,111, ,6.8, ,41.9, ,32.1, ,37.0, ,100, ,78, ,91, ,34.6, ,8.9, ,214.2, ,37.4, 
192,1/23/2021,23,0.01, ,0.33, ,104, ,5.7, ,34.0, ,28.3, ,30.9, ,100, ,89, ,98, ,30.3, ,3.7, ,89.4, ,37.1, 
192,1/24/2021,24,0.03, ,0.57,H,217, ,5.4, ,41.9, ,24.3, ,31.2, ,100, ,59, ,91, ,28.8, ,6.5, ,154.8, ,36.5, 
192,1/25/2021,25,0.02, ,0.29, ,188, ,4.4, ,30.4,Y,12.9,Y,25.1,Y,100, ,83, ,95,Y,23.9,Y,4.6, ,109.7, ,36.1, 
192,1/26/2021,26,0.05, ,0.06,H,350, ,3.4, ,33.5, ,4.4,R,21.6,Y,93, ,57, ,86,Y,18.0,Y,4.4, ,104.6, ,35.9, 
192,1/27/2021,27,0.06, ,0, ,343, ,4.2, ,37.4, ,25.7, ,31.1, ,94, ,55, ,71, ,22.9, ,9.4, ,225.5, ,35.7, 
192,1/28/2021,28,0.07, ,0.15, ,296, ,5.1, ,43.2, ,31.9, ,37.9, ,90, ,58, ,66, ,27.7, ,9.3, ,223.8, ,35.6, 
192,1/29/2021,29,0.01, ,1.04,H,100, ,5.6, ,32.3, ,21.7, ,30.0, ,100, ,97, ,100, ,29.9, ,4.9, ,118.1, ,35.5, 
192,1/30/2021,30,0.06,R,0.06,H,371, ,4.9, ,42.8, ,11.8,Y,26.5, ,99, ,68, ,100, ,26.4, ,1.7, ,41.8, ,35.3, 
192,1/31/2021,31,0.06,R,0.03, ,309, ,4.8, ,44.8, ,15.4, ,30.2, ,96, ,35, ,84, ,26.0, ,2.1, ,51.6, ,35.2, 
192,2/1/2021,32,0.03, ,0, ,150, ,6.7, ,51.4, ,32.1, ,40.7, ,100, ,9, ,78, ,34.4, ,4.4, ,104.6, ,35.1, 
192,2/2/2021,33,0.08, ,0, ,356, ,8.0, ,55.7, ,31.2, ,42.4, ,100, ,50, ,87, ,38.9, ,5.4, ,129.2, ,34.8, 
192,2/3/2021,34,0.09, ,0, ,363, ,6.3, ,51.9, ,28.5, ,41.0, ,100, ,38, ,72, ,32.7, ,5.3, ,128.3, ,34.5, 
192,2/4/2021,35,0.08, ,0, ,400, ,4.2, ,45.7, ,20.0, ,33.5, ,99, ,42, ,64, ,22.7, ,4.1, ,99.1, ,34.5, 
192,2/5/2021,36,0.09, ,0, ,407,R,4.9, ,58.2, ,23.4, ,36.3, ,91, ,30, ,67, ,26.5, ,3.1, ,73.7, ,34.5, 
192,2/6/2021,37,0.09, ,0, ,410,R,4.1, ,56.1, ,21.2, ,35.0, ,92, ,24, ,60, ,22.6, ,2.7, ,64.5, ,34.5, 
192,2/7/2021,38,0.09, ,0, ,412,R,4.2, ,62.6, ,22.9, ,36.9, ,88, ,19, ,57, ,23.0, ,2.4, ,58.5, ,34.5, 
192,2/8/2021,39,0.10, ,0, ,413, ,4.0, ,55.1, ,23.8, ,38.4, ,95, ,1, ,51, ,21.8, ,3.9, ,93.6, ,34.4, 
192,2/9/2021,40,0.06, ,0, ,227, ,3.9, ,54.2, ,28.0, ,38.5, ,78, ,22, ,49, ,21.2, ,3.9, ,92.5, ,34.4, 
192,2/10/2021,41,0.09, ,0, ,407, ,5.4, ,53.5, ,24.4, ,36.6, ,98, ,39, ,74, ,29.1, ,2.8, ,67.9, ,34.6, 
192,2/11/2021,42,0.09, ,0, ,398, ,7.5, ,55.3, ,24.6, ,40.4, ,99, ,30, ,88, ,37.0, ,4.1, ,99.5, ,34.8, 
