175,1/1/2021,1,0.10, ,0, ,302, ,5.4, ,65.6, ,34.2, ,49.9, ,71, ,27, ,44, ,29.1, ,5.4, ,129.2, ,46.4, 
175,1/2/2021,2,0.07, ,0, ,291, ,5.5, ,64.6, ,29.0, ,45.1, ,79, ,30, ,54, ,29.3, ,2.8, ,67.3, ,46.3, 
175,1/3/2021,3,0.07, ,0, ,286, ,5.6, ,63.5, ,30.4, ,45.9, ,79, ,31, ,53, ,29.9, ,2.8, ,67.5, ,46.4, 
175,1/4/2021,4,0.07, ,0, ,288, ,6.0, ,68.1, ,32.0, ,47.4, ,82, ,28, ,54, ,31.4, ,2.9, ,70.3, ,46.6, 
175,1/5/2021,5,0.07, ,0, ,305, ,6.2, ,69.3, ,30.5, ,48.2, ,79, ,29, ,54, ,32.5, ,3.0, ,73.2, ,46.7, 
175,1/6/2021,6,0.07, ,0, ,254, ,6.0, ,66.2, ,31.2, ,48.1, ,79, ,32, ,52, ,31.4, ,3.0, ,71.4, ,46.9, 
175,1/7/2021,7,0.08, ,0, ,278, ,5.5, ,67.6, ,30.2, ,48.6, ,80, ,26, ,47, ,29.6, ,3.1, ,75.4, ,46.8, 
175,1/8/2021,8,0.06, ,0, ,258, ,5.3, ,68.4, ,29.6, ,46.9, ,82, ,25, ,49, ,28.7, ,2.7, ,65.8, ,46.9, 
175,1/9/2021,9,0.12, ,0, ,314, ,4.4, ,68.8, ,28.7, ,49.3, ,77, ,18, ,37, ,24.3, ,6.3, ,150.7, ,46.0, 
175,1/10/2021,10,0.10, ,0, ,301, ,5.2, ,65.1, ,34.6, ,49.9, ,65, ,27, ,43, ,28.2, ,4.5, ,109.1, ,46.8, 
175,1/11/2021,11,0.09, ,0, ,316, ,4.7, ,65.3, ,29.0, ,46.4, ,71, ,25, ,44, ,25.6, ,4.2, ,101.3, ,45.9, 
175,1/12/2021,12,0.08, ,0, ,309, ,4.5, ,64.8, ,26.5, ,45.2, ,69, ,26, ,44, ,24.6, ,3.2, ,75.9, ,45.2, 
175,1/13/2021,13,0.08, ,0, ,312, ,4.6, ,69.5, ,28.1, ,48.5, ,73, ,21, ,39, ,24.9, ,2.8, ,68.1, ,45.5, 
175,1/14/2021,14,0.11, ,0, ,312, ,5.8, ,78.6, ,36.0, ,57.9, ,64, ,19, ,35, ,30.5, ,4.5, ,108.3, ,47.8, 
175,1/15/2021,15,0.16, ,0, ,325, ,5.5, ,77.2, ,44.3, ,62.6,Y,54, ,18, ,29,Y,29.6,Y,7.4, ,176.5, ,50.5, 
175,1/16/2021,16,0.11, ,0, ,320, ,6.4, ,82.3,Y,36.1, ,56.3, ,67, ,19, ,41, ,33.0, ,4.4, ,106.1, ,49.7, 
175,1/17/2021,17,0.10, ,0, ,327, ,6.2, ,74.0, ,36.8, ,55.4, ,62, ,22, ,41, ,32.3, ,3.4, ,80.4, ,49.9, 
175,1/18/2021,18,0.09, ,0, ,270, ,5.7, ,72.4, ,32.7, ,52.3, ,72, ,19, ,43, ,30.5, ,2.6, ,62.2, ,49.2, 
175,1/19/2021,19,0.08, ,0, ,167, ,7.6, ,63.2, ,44.3, ,53.9, ,75, ,29, ,54, ,37.5, ,6.9, ,164.7, ,50.3, 
175,1/20/2021,20,0.01, ,0.55, ,84, ,12.9,Y,59.4, ,50.4,Y,53.5, ,99, ,71, ,93,Y,51.4,Y,4.6, ,111.4, ,51.6, 
175,1/21/2021,21,0.08, ,0.06,H,316, ,13.2,Y,79.5, ,51.1,Y,58.4, ,98, ,47, ,79,Y,51.9,Y,2.8, ,67.4, ,53.4, 
175,1/22/2021,22,0.09, ,0.02, ,274, ,13.9,Y,67.3, ,50.3,Y,58.6, ,99, ,60, ,83,Y,53.4,Y,9.0,Y,214.9,Y,54.2, 
175,1/23/2021,23,0.09, ,0.02, ,304, ,9.5, ,65.2, ,46.7, ,54.9, ,91, ,46, ,65, ,43.3, ,6.2, ,147.8, ,54.3, 
175,1/24/2021,24,0.06, ,0.01, ,252, ,9.5, ,58.6, ,38.8, ,49.9, ,100, ,60, ,78, ,43.3, ,4.9, ,116.7, ,52.8, 
