135,1/1/2021,1,--,N,0, ,294, ,5.5, ,67.2, ,36.1, ,50.0, ,71, ,22, ,45, ,29.6, ,4.5, ,108.8, ,51.4, 
135,1/2/2021,2,--,N,0, ,286, ,5.2, ,67.6, ,30.3, ,46.0, ,80, ,22, ,49, ,27.9, ,3.2, ,77.6, ,51.2, 
135,1/3/2021,3,--,N,0, ,267, ,5.3, ,65.4, ,32.7, ,46.6, ,75, ,25, ,49, ,28.4, ,3.5, ,84.6, ,50.9, 
135,1/4/2021,4,--,N,0, ,290, ,5.7, ,68.2, ,31.6, ,47.8, ,80, ,22, ,50, ,30.1, ,3.9, ,92.7, ,51.0, 
135,1/5/2021,5,--,N,0, ,302, ,5.8, ,72.7, ,30.9, ,48.9, ,82, ,22, ,50, ,30.9, ,3.3, ,78.4, ,51.1, 
135,1/6/2021,6,--,N,0, ,240, ,5.3, ,67.9, ,36.2, ,50.2, ,76, ,26, ,43, ,28.7, ,4.7, ,113.0, ,51.2, 
135,1/7/2021,7,--,N,0, ,287, ,5.4, ,72.4, ,31.5, ,50.0, ,75, ,17, ,44, ,29.0, ,3.1, ,74.9, ,51.2, 
135,1/8/2021,8,--,N,0, ,266, ,5.1, ,68.6, ,32.0, ,47.9, ,80, ,17, ,45, ,27.6, ,3.3, ,80.0, ,51.6, 
135,1/9/2021,9,--,N,0, ,308, ,4.2, ,69.2, ,28.4, ,51.1, ,77, ,17, ,33, ,23.0, ,4.5, ,108.7, ,51.0, 
135,1/10/2021,10,--,N,0, ,293, ,4.8, ,67.0, ,37.2, ,51.0, ,61, ,22, ,38, ,26.3, ,5.3, ,127.0, ,51.5, 
135,1/11/2021,11,--,N,0, ,312, ,4.4, ,67.4, ,33.1, ,49.1, ,58, ,19, ,37, ,23.8, ,5.0, ,121.0, ,51.3, 
135,1/12/2021,12,--,N,0, ,308, ,4.0, ,66.5, ,32.3, ,47.6, ,57, ,16, ,36, ,21.8, ,5.0, ,119.2, ,50.8, 
135,1/13/2021,13,--,N,0, ,307, ,4.4, ,72.2, ,30.6, ,48.9, ,68, ,12, ,37, ,23.9, ,3.1, ,75.6, ,50.6, 
135,1/14/2021,14,--,N,0, ,314, ,4.7, ,80.2, ,33.7, ,59.6, ,71, ,11, ,27, ,25.5, ,6.2, ,148.3, ,51.5, 
135,1/15/2021,15,--,N,0, ,329, ,4.3, ,79.1, ,45.2, ,65.1,Y,47, ,14, ,20,Y,23.7,Y,6.9, ,164.9, ,54.2, 
135,1/16/2021,16,--,N,0, ,319, ,5.0, ,83.4,Y,35.5, ,58.7, ,64, ,11, ,30, ,27.1, ,4.5, ,107.8, ,54.5, 
135,1/17/2021,17,--,N,0, ,330, ,5.3, ,79.1, ,40.4, ,58.2, ,60, ,15, ,32, ,28.7, ,3.8, ,91.5, ,55.2, 
135,1/18/2021,18,--,N,0, ,269, ,5.4, ,75.5, ,33.9, ,53.0, ,71, ,18, ,40, ,29.2, ,2.9, ,70.5, ,54.6, 
135,1/19/2021,19,--,N,0, ,146, ,6.5, ,65.3, ,51.8,Y,58.6, ,65, ,17, ,39, ,33.6, ,5.8, ,139.1, ,55.4, 
135,1/20/2021,20,--,N,0.44, ,92, ,12.0, ,62.3, ,50.3, ,54.6, ,96, ,59, ,83, ,49.4, ,1.0,I,24.0,I,56.0, 
135,1/21/2021,21,--,N,0, ,319, ,13.0, ,70.6, ,48.9, ,58.0, ,99, ,51, ,79, ,51.6, ,2.1, ,49.6, ,56.6, 
135,1/22/2021,22,--,N,0, ,320, ,13.3, ,68.5, ,45.4, ,57.1, ,100, ,63, ,83, ,52.1, ,4.5, ,107.0, ,56.7, 
135,1/23/2021,23,--,N,0.02, ,308, ,9.6, ,65.7, ,44.5, ,53.8, ,99, ,42, ,68, ,43.4, ,4.2, ,101.0, ,56.6, 
135,1/24/2021,24,--,N,0, ,235, ,10.1, ,59.5, ,42.6, ,49.3, ,100, ,52, ,84, ,44.7, ,3.5, ,84.6, ,56.1, 
135,1/25/2021,25,--,N,0.18, ,222, ,8.4, ,56.2,Y,40.1, ,48.2, ,98, ,48, ,73, ,40.0, ,4.2, ,100.9, ,54.6, 
135,1/26/2021,26,--,N,0, ,344, ,6.8, ,59.0, ,35.3, ,46.2, ,91, ,32, ,64, ,34.8, ,2.5, ,60.6, ,52.6, 
135,1/27/2021,27,--,N,0, ,329, ,7.3, ,61.8, ,31.9, ,46.7, ,98, ,41, ,68, ,36.6, ,3.4, ,81.4, ,51.5, 
135,1/28/2021,28,--,N,0, ,264, ,8.3, ,65.6, ,37.4, ,49.6, ,93, ,36, ,68, ,39.6, ,3.1, ,74.7, ,51.7, 
135,1/29/2021,29,--,N,0, ,228, ,8.6, ,64.8, ,40.9, ,51.8, ,85, ,32, ,65, ,40.6, ,4.3, ,104.3, ,52.8, 
135,1/30/2021,30,--,N,0, ,351, ,8.1, ,63.9, ,35.1, ,48.8, ,96, ,43, ,69, ,39.1, ,2.7, ,65.1, ,52.6, 
135,1/31/2021,31,--,N,0, ,305, ,8.3, ,66.7, ,37.7, ,52.2, ,90, ,40, ,62, ,39.8, ,3.5, ,84.6, ,52.6, 
135,2/1/2021,32,--,N,0, ,170, ,8.7, ,66.3, ,49.8, ,58.0, ,62, ,40, ,53, ,40.9, ,1.7, ,41.1, ,54.6, 
