78,1/1/2021,1,0.07, ,0, ,316, ,5.9, ,70.3, ,34.0, ,48.8, ,82, ,20, ,50, ,30.9, ,2.5, ,60.6, ,48.6, 
78,1/2/2021,2,0.07, ,0, ,286, ,7.3, ,63.6, ,38.6, ,50.8, ,93, ,36, ,58, ,36.6, ,3.0, ,72.4, ,48.5, 
78,1/3/2021,3,0.06, ,0.00, ,272, ,9.0, ,63.6, ,38.8, ,49.0, ,96, ,39, ,76, ,41.7, ,2.1, ,50.7, ,49.1, 
78,1/4/2021,4,0.06, ,0.01,H,285, ,10.2, ,63.9, ,39.0, ,50.0, ,98, ,53, ,83, ,45.1, ,2.9, ,70.6, ,49.7, 
78,1/5/2021,5,0.06, ,0.00, ,294, ,9.6, ,67.8, ,36.6, ,49.2, ,98, ,45, ,80, ,43.5, ,2.5, ,60.0, ,50.0, 
78,1/6/2021,6,0.08, ,0.00, ,293, ,8.3, ,71.9, ,41.2, ,54.3, ,96, ,22, ,58, ,39.7, ,3.1, ,73.9, ,50.2, 
78,1/7/2021,7,0.07, ,0, ,277, ,7.3, ,73.8, ,41.9, ,53.9, ,86, ,22, ,51, ,36.5, ,2.9, ,69.4, ,50.5, 
78,1/8/2021,8,0.08, ,0.01, ,312, ,7.3, ,70.3, ,40.1, ,52.7, ,88, ,22, ,54, ,36.5, ,3.1, ,73.4, ,50.4, 
78,1/9/2021,9,0.08, ,0.02, ,317, ,6.7, ,70.0, ,39.7, ,51.8, ,87, ,24, ,51, ,34.4, ,3.0, ,72.8, ,50.2, 
78,1/10/2021,10,0.08, ,0, ,272, ,4.6, ,68.3, ,41.9, ,54.4, ,64, ,19, ,32, ,25.3, ,2.9, ,70.5, ,50.0, 
78,1/11/2021,11,0.08, ,0, ,329, ,5.5, ,70.1, ,36.4, ,52.4, ,68, ,20, ,41, ,29.2, ,2.4, ,58.4, ,49.8, 
78,1/12/2021,12,0.08, ,0, ,293, ,5.4, ,70.4, ,39.4, ,52.8, ,72, ,18, ,40, ,29.0, ,2.5, ,60.1, ,49.8, 
78,1/13/2021,13,0.07, ,0, ,255, ,6.1, ,73.3, ,40.5, ,55.4, ,71, ,20, ,41, ,32.0, ,2.6, ,62.2, ,50.0, 
78,1/14/2021,14,0.10, ,0, ,331, ,7.2, ,88.8,Y,44.0, ,61.7, ,75, ,18, ,38, ,35.9, ,3.0, ,71.2, ,50.6, 
78,1/15/2021,15,0.10, ,0.01, ,341,R,6.8, ,85.3, ,42.0, ,62.0, ,66, ,16, ,36, ,34.5, ,2.6, ,61.7, ,51.5, 
78,1/16/2021,16,0.10, ,0, ,330, ,6.0, ,85.9,Y,51.7, ,65.3,Y,54, ,16, ,28,Y,31.6,Y,2.8, ,66.9, ,52.4, 
