191,2/1/2021,32,0.10, ,0, ,304, ,9.1, ,64.8, ,38.8, ,53.5, ,96, ,36, ,65, ,42.0, ,5.3, ,127.3, ,49.9, 
191,2/2/2021,33,0.06, ,0.06, ,225, ,11.0, ,61.5, ,44.2, ,54.3, ,96, ,59, ,77, ,47.1, ,3.8, ,91.4, ,51.0, 
191,2/3/2021,34,0.07, ,0, ,286, ,8.7, ,57.6, ,36.9, ,47.8, ,96, ,53, ,76, ,40.8, ,3.1, ,74.4, ,50.3, 
191,2/4/2021,35,0.10, ,0, ,357,R,6.2, ,62.4, ,37.1, ,48.6, ,96, ,25, ,53, ,32.4, ,3.5, ,83.4, ,49.4, 
191,2/5/2021,36,0.09, ,0, ,368,R,7.0, ,71.2, ,35.1, ,51.2, ,89, ,29, ,54, ,35.4, ,2.3, ,54.3, ,49.0, 
191,2/6/2021,37,0.10, ,0, ,372,R,6.7, ,69.9, ,34.5, ,50.1, ,94, ,22, ,54, ,34.2, ,2.7, ,63.8, ,49.1, 
191,2/7/2021,38,0.09, ,0, ,360, ,8.0, ,70.1, ,33.6, ,49.8, ,94, ,39, ,66, ,38.8, ,1.9, ,44.8, ,48.9, 
191,2/8/2021,39,0.06, ,0, ,251, ,8.5, ,64.3, ,33.9, ,48.7, ,96, ,38, ,73, ,40.3, ,1.9, ,45.6, ,48.9, 
191,2/9/2021,40,0.05, ,0, ,181, ,10.1, ,62.6, ,45.7, ,53.2, ,91, ,45, ,73, ,44.9, ,2.3, ,56.2, ,50.4, 
191,2/10/2021,41,0.09, ,0, ,366, ,9.8, ,66.4, ,41.0, ,52.2, ,95, ,49, ,73, ,44.0, ,2.8, ,66.3, ,51.0, 
191,2/11/2021,42,0.03, ,0.34, ,139, ,10.1, ,59.3, ,41.3, ,50.4, ,94, ,51, ,81, ,44.7, ,3.3, ,78.1, ,51.0, 
191,2/12/2021,43,0.09, ,0, ,362, ,10.2, ,60.5, ,45.5, ,52.8, ,87, ,55, ,75, ,45.0, ,4.6, ,111.3, ,51.7, 
191,2/13/2021,44,0.10, ,0.06, ,356, ,10.2, ,60.8, ,45.2, ,53.3, ,91, ,52, ,73, ,45.0, ,5.4, ,128.7, ,52.7, 
191,2/14/2021,45,0.04, ,0, ,167, ,8.9, ,57.1, ,38.5, ,48.8, ,95, ,50, ,76, ,41.6, ,2.8, ,66.9, ,51.7, 
191,2/15/2021,46,0.05, ,0.00, ,220, ,12.0, ,59.8, ,49.9, ,54.4, ,92, ,71, ,83, ,49.4, ,4.6, ,109.5, ,52.7, 
191,2/16/2021,47,0.06, ,0, ,249, ,8.9, ,57.6, ,39.9, ,49.2, ,94, ,54, ,75, ,41.5, ,3.2, ,76.5, ,52.6, 
191,2/17/2021,48,0.12, ,0.02,H,394, ,5.8, ,64.5, ,36.0, ,48.1, ,98, ,19, ,51, ,30.8, ,4.3, ,102.7, ,51.6, 
191,2/18/2021,49,0.10, ,0, ,343, ,5.5, ,66.7, ,31.9, ,49.9, ,83, ,21, ,45, ,29.2, ,2.6, ,62.7, ,50.6, 
191,2/19/2021,50,0.07, ,0, ,272, ,10.0, ,62.0, ,49.3, ,54.1, ,79, ,53, ,70, ,44.6, ,4.0, ,95.1, ,52.2, 
191,2/20/2021,51,0.11, ,0.03, ,363, ,7.7, ,59.8, ,39.8, ,50.8, ,84, ,37, ,61, ,37.7, ,5.6, ,134.8, ,52.4, 
191,2/21/2021,52,0.11, ,0, ,412, ,6.8, ,65.1, ,33.8, ,49.3, ,95, ,29, ,57, ,34.6, ,2.7, ,63.6, ,51.2, 
191,2/22/2021,53,0.12, ,0, ,416, ,7.7, ,70.7, ,40.8, ,53.7, ,80, ,29, ,55, ,37.8, ,2.7, ,63.6, ,51.3, 
191,2/23/2021,54,0.14, ,0, ,430,R,5.6, ,77.7,Y,40.1, ,56.8, ,86, ,8, ,36, ,29.9, ,3.3, ,78.1, ,51.5, 
191,2/24/2021,55,0.16, ,0, ,451,R,3.8,Y,69.5, ,33.4, ,53.9, ,82, ,8, ,27,Y,20.4,Y,5.0, ,119.5, ,50.7, 
191,2/25/2021,56,0.14, ,0, ,434,R,3.5,Y,69.5, ,40.8, ,55.1, ,62, ,13, ,24,Y,18.7,Y,3.9, ,92.5, ,50.3, 
191,2/26/2021,57,0.12, ,0, ,431, ,7.6, ,64.4, ,33.3, ,49.0, ,85, ,39, ,64, ,37.3, ,3.4, ,80.4, ,50.2, 
191,2/27/2021,58,0.13, ,0, ,441,R,6.3, ,64.0, ,33.6, ,49.3, ,96, ,17, ,53, ,32.8, ,4.2, ,101.3, ,50.2, 
191,2/28/2021,59,0.13, ,0, ,445,R,5.7, ,66.3, ,33.7, ,50.1, ,88, ,22, ,47, ,30.5, ,3.5, ,85.1, ,49.6, 
191,3/1/2021,60,0.14, ,0, ,448,R,5.4, ,69.8, ,33.4, ,51.0, ,89, ,15, ,42, ,28.7, ,2.9, ,70.0, ,49.6, 
191,3/2/2021,61,0.12, ,0, ,396, ,6.8, ,69.0, ,35.6, ,51.6, ,80, ,23, ,52, ,34.7, ,2.1, ,49.3, ,49.9, 
191,3/3/2021,62,0.09, ,0, ,321, ,8.3, ,67.4, ,40.6, ,50.6, ,89, ,30, ,66, ,39.8, ,2.9, ,69.5, ,50.9, 
191,3/4/2021,63,0.12, ,0, ,451, ,8.1, ,68.3, ,35.1, ,50.0, ,95, ,32, ,66, ,39.2, ,2.9, ,70.3, ,51.1, 
191,3/5/2021,64,0.12, ,0.12, ,454, ,8.7, ,67.9, ,35.4, ,52.0, ,96, ,35, ,65, ,40.8, ,4.1, ,98.2, ,51.3, 
191,3/6/2021,65,0.12, ,0.05, ,471,R,8.8, ,61.0, ,41.3, ,50.4, ,95, ,44, ,70, ,41.1, ,4.0, ,95.6, ,52.3, 
191,3/7/2021,66,0.12, ,0, ,470, ,7.9, ,62.4, ,34.5, ,48.5, ,95, ,37, ,68, ,38.3, ,3.1, ,75.6, ,51.9, 
191,3/8/2021,67,0.12, ,0, ,399, ,7.1, ,58.9, ,43.1, ,49.9, ,76, ,40, ,58, ,35.7, ,4.8, ,115.9, ,51.9, 
191,3/9/2021,68,0.07, ,0.31, ,257, ,7.8, ,58.3, ,37.9, ,46.7, ,89, ,49, ,72, ,38.1, ,3.8, ,91.6, ,51.3, 
191,3/10/2021,69,0.07, ,0.20, ,304, ,8.1, ,54.1, ,39.7, ,45.9, ,94, ,58, ,77, ,39.0, ,3.8, ,91.4, ,51.0, 
191,3/11/2021,70,0.08, ,0.00, ,306, ,7.6, ,57.5, ,40.2, ,47.1, ,91, ,40, ,69, ,37.6, ,3.5, ,83.9, ,51.2, 
191,3/12/2021,71,0.14, ,0, ,494, ,7.3, ,67.5, ,33.5, ,50.1, ,96, ,24, ,59, ,36.3, ,3.0, ,72.1, ,51.2, 
191,3/13/2021,72,0.11, ,0, ,414, ,8.5, ,57.0, ,38.9, ,47.6, ,96, ,59, ,76, ,40.3, ,4.1, ,99.4, ,51.5, 
191,3/14/2021,73,0.10, ,0.20, ,323, ,8.4, ,60.0, ,44.9, ,50.4, ,89, ,53, ,67, ,39.9, ,6.5, ,157.0, ,51.9, 
191,3/15/2021,74,0.08, ,0, ,270, ,6.5, ,53.2, ,35.6, ,45.4, ,87, ,44, ,62, ,33.4, ,5.9, ,142.3, ,51.3, 
191,3/16/2021,75,0.13, ,0.01,H,689,R,7.3, ,71.0, ,38.6, ,50.8, ,95, ,41, ,58, ,36.4, ,5.0, ,119.0, ,50.5, 
191,3/17/2021,76,0.08, ,0, ,307, ,7.8, ,58.4, ,33.1, ,46.3, ,95, ,53, ,73, ,38.0, ,2.6, ,61.6, ,50.5, 
191,3/18/2021,77,0.05, ,0.23, ,213, ,11.3, ,60.4, ,48.3, ,53.3, ,95, ,68, ,81, ,47.7, ,3.6, ,87.4, ,52.1, 
191,3/19/2021,78,0.07, ,0, ,247, ,10.5, ,61.5, ,47.3, ,53.1, ,98, ,46, ,76, ,45.8, ,3.4, ,81.6, ,53.5, 
191,3/20/2021,79,0.14, ,0, ,499, ,8.3, ,60.0, ,40.2, ,50.1, ,92, ,47, ,67, ,39.8, ,4.4, ,106.5, ,53.1, 
191,3/21/2021,80,0.15, ,0, ,531, ,7.7, ,66.2, ,34.8, ,49.5, ,96, ,30, ,64, ,37.9, ,3.7, ,88.3, ,52.9, 
191,3/22/2021,81,0.14, ,0, ,493, ,8.8, ,64.0, ,38.8, ,51.3, ,94, ,43, ,69, ,41.3, ,4.2, ,100.6, ,53.1, 
191,3/23/2021,82,0.20, ,0, ,559,R,5.6,Y,65.4, ,38.1, ,55.4, ,94, ,19, ,37,Y,29.6,Y,6.7, ,159.8, ,53.3, 
191,3/24/2021,83,0.18, ,0, ,520, ,5.5,Y,69.9, ,41.2, ,56.0, ,81, ,16, ,36,Y,29.3,Y,4.4, ,104.5, ,53.3, 
191,3/25/2021,84,0.12, ,0, ,417, ,9.0, ,63.1, ,42.3, ,52.4, ,88, ,46, ,67, ,41.8, ,4.7, ,112.5, ,54.2, 
191,3/26/2021,85,0.17, ,0, ,566,R,6.8, ,71.2, ,35.1, ,53.7, ,96, ,18, ,48, ,34.6, ,3.2, ,77.6, ,54.2, 
191,3/27/2021,86,0.18, ,0, ,568,R,7.1, ,77.7, ,37.3, ,57.6, ,90, ,21, ,44, ,35.9, ,2.7, ,65.1, ,55.0, 
191,3/28/2021,87,0.19, ,0, ,573,R,7.2, ,78.7, ,39.6, ,59.5, ,92, ,18, ,42, ,36.1, ,3.1, ,73.6, ,56.1, 
191,3/29/2021,88,0.17, ,0, ,565, ,9.0, ,71.7, ,40.1, ,55.8, ,91, ,35, ,59, ,41.7, ,3.1, ,74.4, ,56.9, 
191,3/30/2021,89,0.24, ,0, ,593,R,3.8,R,77.0, ,47.5, ,63.9,Y,45, ,11, ,--,R,--,I,5.3, ,127.9, ,57.0, 
191,3/31/2021,90,0.20, ,0, ,585,R,6.3, ,83.1,Y,40.6, ,61.5, ,70, ,15, ,34, ,32.9, ,2.9, ,69.9, ,57.1, 
191,4/1/2021,91,0.21, ,0, ,593,R,6.9, ,85.5,Y,41.2, ,63.2, ,90, ,13, ,35, ,35.1, ,2.7, ,65.1, ,58.3, 
191,4/2/2021,92,0.19, ,0.00,H,592,R,8.4, ,79.3, ,39.9, ,57.7, ,90, ,26, ,52, ,40.0, ,3.7, ,89.5, ,59.0, 
191,4/3/2021,93,0.16, ,0, ,554, ,9.1, ,62.8, ,38.8, ,51.3, ,96, ,51, ,70, ,42.0, ,4.8, ,114.6, ,58.4, 
191,4/4/2021,94,0.15, ,0, ,492, ,9.1, ,64.0, ,47.9, ,54.0, ,75, ,49, ,64, ,42.1, ,5.1, ,122.9, ,58.4, 
191,4/5/2021,95,0.15, ,0, ,525, ,9.4, ,61.0, ,44.5, ,52.3, ,89, ,56, ,71, ,43.0, ,5.3, ,126.7, ,58.6, 
191,4/6/2021,96,0.17, ,0, ,601,R,9.9, ,71.2, ,47.0, ,55.8, ,86, ,41, ,65, ,44.2, ,3.4, ,81.0, ,59.4, 
191,4/7/2021,97,0.17, ,0, ,604, ,9.0, ,66.1, ,42.6, ,52.1, ,93, ,44, ,68, ,41.9, ,4.3, ,102.1, ,59.9, 
191,4/8/2021,98,0.19, ,0, ,628,R,9.0, ,70.6, ,44.8, ,55.8, ,85, ,32, ,59, ,41.9, ,3.5, ,84.6, ,60.1, 
191,4/9/2021,99,0.18, ,0, ,626,R,9.0, ,64.5, ,44.6, ,52.4, ,85, ,45, ,67, ,41.9, ,4.9, ,117.4, ,60.1, 
191,4/10/2021,100,0.19, ,0, ,629,R,9.1, ,74.8, ,43.0, ,56.4, ,87, ,28, ,59, ,42.1, ,3.6, ,86.3, ,60.6, 
191,4/11/2021,101,0.19, ,0, ,636,R,9.0, ,78.0, ,38.5, ,56.3, ,94, ,29, ,58, ,41.7, ,3.1, ,73.9, ,61.0, 
191,4/12/2021,102,0.20, ,0, ,632,R,8.7, ,78.5, ,40.2, ,58.3, ,96, ,25, ,52, ,40.8, ,2.8, ,68.2, ,61.6, 
191,4/13/2021,103,0.18, ,0, ,642,R,9.3, ,62.7, ,44.7, ,53.4, ,93, ,48, ,67, ,42.7, ,4.7, ,113.0, ,61.6, 
191,4/14/2021,104,0.20, ,0, ,638,R,8.2, ,68.9, ,40.4, ,54.8, ,95, ,29, ,56, ,39.3, ,3.8, ,90.2, ,60.9, 
191,4/15/2021,105,0.20, ,0.00,H,651,R,8.1, ,69.0, ,39.7, ,54.5, ,94, ,28, ,56, ,39.2, ,3.7, ,89.7, ,60.2, 
191,4/16/2021,106,0.20, ,0, ,648,R,8.9, ,74.5, ,38.8, ,54.9, ,96, ,26, ,61, ,41.6, ,3.4, ,81.4, ,60.4, 
191,4/17/2021,107,0.22, ,0, ,659,R,9.6, ,79.0, ,42.0, ,59.9, ,96, ,26, ,55, ,43.5, ,4.0, ,97.0, ,61.2, 
191,4/18/2021,108,0.24, ,0, ,686,R,7.9, ,84.9, ,40.7, ,63.8, ,95, ,14, ,39, ,38.4, ,3.4, ,80.7, ,62.3, 
191,4/19/2021,109,0.21, ,0, ,670,R,10.3, ,77.0, ,44.9, ,58.7, ,94, ,29, ,61, ,45.2, ,3.6, ,85.8, ,63.2, 
191,4/20/2021,110,0.15, ,0, ,510, ,10.2, ,62.3, ,43.6, ,52.5, ,94, ,60, ,76, ,45.0, ,4.1, ,99.5, ,62.9, 
191,4/21/2021,111,0.20, ,0, ,656,R,10.2, ,71.3, ,42.7, ,55.2, ,96, ,36, ,68, ,45.0, ,4.0, ,96.9, ,62.0, 
191,4/22/2021,112,0.19, ,0, ,648, ,10.2, ,66.9, ,43.6, ,53.6, ,93, ,51, ,73, ,45.1, ,5.2, ,123.6, ,62.3, 
191,4/23/2021,113,0.20, ,0.02,H,654, ,10.0, ,69.4, ,48.1, ,55.9, ,85, ,47, ,66, ,44.6, ,4.7, ,112.7, ,62.6, 
191,4/24/2021,114,0.19, ,0, ,585, ,9.5, ,65.6, ,47.6, ,55.3, ,88, ,39, ,63, ,43.1, ,4.9, ,116.5, ,62.9, 
191,4/25/2021,115,0.08, ,0.22, ,264, ,9.9, ,59.8, ,46.7, ,52.8, ,86, ,52, ,73, ,44.3, ,4.3, ,103.6, ,62.3, 
191,4/26/2021,116,0.16, ,0, ,559, ,8.8, ,61.5, ,40.3, ,51.2, ,95, ,47, ,69, ,41.2, ,4.3, ,102.0, ,60.7, 
191,4/27/2021,117,0.22, ,0, ,691,R,8.8, ,71.3, ,39.2, ,56.3, ,96, ,31, ,57, ,41.1, ,3.8, ,91.5, ,60.7, 
191,4/28/2021,118,0.25, ,0, ,711,R,8.2, ,83.2, ,41.2, ,63.2, ,95, ,19, ,41, ,39.3, ,3.6, ,86.1, ,61.5, 
191,4/29/2021,119,0.25, ,0, ,694,R,9.2, ,85.0, ,44.1, ,65.2, ,92, ,19, ,43, ,42.3, ,3.3, ,78.2, ,63.2, 
191,4/30/2021,120,0.23, ,0, ,676, ,10.5, ,81.4, ,44.8, ,60.0, ,93, ,23, ,59, ,45.8, ,3.7, ,89.2, ,64.2, 
191,5/1/2021,121,0.19, ,0, ,647, ,11.6, ,70.3, ,47.0, ,56.7, ,95, ,49, ,74, ,48.5, ,4.2, ,101.5, ,64.6, 
191,5/2/2021,122,0.23, ,0, ,704,R,10.3, ,77.0, ,45.3, ,60.5, ,89, ,31, ,58, ,45.4, ,4.1, ,98.7, ,64.7, 
191,5/3/2021,123,0.26, ,0, ,710,R,9.2, ,85.6, ,45.0, ,66.3, ,95, ,11, ,42, ,42.2, ,4.0, ,95.6, ,64.9, 
191,5/4/2021,124,0.25, ,0, ,695,R,10.1, ,86.5, ,48.5, ,68.9, ,91, ,22, ,42, ,44.9, ,3.3, ,78.7, ,65.7, 
191,5/5/2021,125,0.25, ,0, ,695,R,10.9, ,89.3, ,48.9, ,67.6, ,93, ,24, ,47, ,46.7, ,3.3, ,78.3, ,67.0, 
191,5/6/2021,126,0.22, ,0, ,703,R,10.9, ,74.1, ,46.3, ,59.0, ,95, ,37, ,64, ,46.9, ,4.2, ,101.3, ,67.2, 
191,5/7/2021,127,0.22, ,0, ,703,R,10.2, ,74.6, ,49.3, ,60.2, ,83, ,38, ,57, ,45.1, ,4.3, ,103.2, ,66.8, 
191,5/8/2021,128,0.26, ,0, ,718,R,7.4, ,86.0, ,42.2, ,66.7, ,92, ,11, ,33, ,36.9, ,3.8, ,92.1, ,66.3, 
191,5/9/2021,129,0.25, ,0, ,689, ,9.8, ,82.1, ,49.8, ,66.4, ,88, ,23, ,44, ,44.0, ,4.2, ,101.6, ,66.7, 
191,5/10/2021,130,0.27, ,0, ,716,R,8.9, ,88.0, ,46.8, ,68.4, ,95, ,15, ,38, ,41.6, ,4.1, ,97.2, ,66.9, 
191,5/11/2021,131,0.27, ,0, ,719,R,8.1, ,88.4, ,45.9, ,69.8, ,90, ,13, ,33, ,39.1, ,3.5, ,84.2, ,67.6, 
191,5/12/2021,132,0.26, ,0, ,704, ,10.0, ,85.4, ,47.6, ,66.3, ,92, ,15, ,45, ,44.4, ,3.9, ,93.2, ,68.0, 
191,5/13/2021,133,0.23, ,0, ,706, ,11.6, ,80.9, ,48.7, ,61.2, ,95, ,29, ,63, ,48.4, ,3.8, ,91.0, ,68.2, 
191,5/14/2021,134,0.21, ,0.00,H,663, ,11.4, ,71.6, ,49.2, ,57.4, ,93, ,48, ,71, ,48.1, ,5.2, ,125.7, ,67.9, 
191,5/15/2021,135,0.15, ,0, ,481, ,11.1, ,68.2, ,49.3, ,56.5, ,87, ,52, ,71, ,47.3, ,5.1, ,123.2, ,66.8, 
191,5/16/2021,136,0.21, ,0, ,678, ,11.6, ,69.3, ,51.9, ,58.8, ,88, ,52, ,68, ,48.4, ,5.3, ,127.8, ,67.0, 
191,5/17/2021,137,0.18, ,0, ,584, ,11.3, ,69.0, ,49.9, ,56.5, ,91, ,49, ,72, ,47.7, ,5.3, ,127.8, ,66.9, 
191,5/18/2021,138,0.23, ,0, ,708, ,9.8, ,76.3, ,44.4, ,59.4, ,96, ,31, ,57, ,44.1, ,4.2, ,100.2, ,66.4, 
191,5/19/2021,139,0.21, ,0, ,715, ,9.1, ,62.6, ,48.9, ,55.0, ,78, ,43, ,62, ,42.0, ,7.1, ,169.5, ,66.0, 
191,5/20/2021,140,0.22, ,0, ,717, ,7.8,Y,65.9, ,44.1, ,55.8, ,84, ,33, ,51,Y,38.1,Y,5.2, ,123.8, ,64.9, 
191,5/21/2021,141,0.23, ,0, ,716, ,8.2, ,67.7, ,43.7, ,56.6, ,89, ,33, ,53, ,39.5, ,4.8, ,115.7, ,64.3, 
191,5/22/2021,142,0.24, ,0, ,700, ,9.0, ,73.4, ,42.8, ,58.5, ,95, ,29, ,53, ,41.7, ,4.2, ,100.8, ,64.3, 
191,5/23/2021,143,0.21, ,0.00,H,680, ,10.4, ,69.6, ,47.3, ,57.8, ,88, ,39, ,64, ,45.5, ,4.7, ,112.1, ,64.5, 
191,5/24/2021,144,0.24, ,0, ,707, ,10.7, ,81.5, ,45.9, ,62.5, ,94, ,24, ,55, ,46.4, ,4.0, ,96.0, ,65.4, 
191,5/25/2021,145,0.23, ,0, ,714, ,11.3, ,71.9, ,49.6, ,60.4, ,93, ,38, ,63, ,47.9, ,4.5, ,107.9, ,66.2, 
191,5/26/2021,146,0.25, ,0.00,H,739,R,10.1, ,83.0, ,43.6, ,62.1, ,95, ,25, ,53, ,44.9, ,3.6, ,85.8, ,66.1, 
191,5/27/2021,147,0.23, ,0, ,750,R,11.3, ,76.4, ,43.1, ,60.7, ,95, ,30, ,62, ,47.7, ,3.9, ,92.9, ,66.5, 
191,5/28/2021,148,0.24, ,0, ,736, ,12.0, ,80.2, ,50.2, ,63.7, ,95, ,32, ,60, ,49.4, ,4.2, ,100.9, ,67.6, 
191,5/29/2021,149,0.22, ,0, ,705, ,11.3, ,70.1, ,50.3, ,58.0, ,89, ,49, ,69, ,47.9, ,5.1, ,123.5, ,67.9, 
191,5/30/2021,150,0.25, ,0, ,735, ,11.6, ,90.2, ,47.2, ,67.9, ,96, ,21, ,50, ,48.6, ,2.9, ,68.6, ,68.2, 
191,5/31/2021,151,0.28, ,0, ,741,R,11.9, ,96.3, ,52.3, ,75.3, ,90, ,21, ,40, ,49.1, ,3.0, ,72.1, ,70.2, 
191,6/1/2021,152,0.26, ,0, ,740, ,13.6, ,91.2, ,54.4, ,71.4, ,93, ,30, ,52, ,52.7, ,3.3, ,79.6, ,71.5, 
191,6/2/2021,153,0.25, ,0, ,738, ,13.2, ,83.1, ,52.3, ,64.6, ,96, ,38, ,63, ,51.9, ,4.3, ,103.9, ,71.7, 
191,6/3/2021,154,0.25, ,0, ,733, ,13.1, ,91.2, ,51.0, ,68.9, ,96, ,26, ,54, ,51.7, ,3.4, ,81.9, ,71.5, 
191,6/4/2021,155,0.25, ,0, ,738, ,12.8, ,83.8, ,53.2, ,65.8, ,93, ,34, ,59, ,51.0, ,3.8, ,90.3, ,72.0, 
191,6/5/2021,156,0.25, ,0, ,718, ,11.4, ,84.8, ,48.6, ,66.9, ,95, ,28, ,50, ,48.0, ,3.6, ,85.8, ,71.7, 
191,6/6/2021,157,0.25, ,0, ,735, ,10.8, ,77.6, ,49.3, ,63.3, ,96, ,30, ,54, ,46.5, ,4.2, ,101.6, ,71.4, 
191,6/7/2021,158,0.23, ,0, ,743, ,9.9, ,66.7, ,48.4, ,58.2, ,84, ,41, ,60, ,44.2, ,5.8, ,138.0, ,70.1, 
191,6/8/2021,159,0.24, ,0, ,755,R,9.5, ,66.5, ,50.4, ,57.8, ,80, ,37, ,58, ,43.1, ,6.6, ,157.3, ,68.5, 
191,6/9/2021,160,0.23, ,0, ,765,R,9.7, ,64.6, ,47.9, ,57.2, ,83, ,46, ,61, ,43.9, ,6.3, ,152.3, ,67.2, 
191,6/10/2021,161,0.24, ,0, ,749,R,9.5, ,70.8, ,46.9, ,59.2, ,90, ,37, ,56, ,43.3, ,5.1, ,122.9, ,66.6, 
191,6/11/2021,162,0.25, ,0, ,743, ,10.5, ,74.6, ,44.9, ,62.1, ,94, ,29, ,55, ,45.8, ,5.1, ,122.1, ,66.8, 
191,6/12/2021,163,0.25, ,0, ,696, ,16.1,Y,82.9, ,58.4, ,69.0, ,96, ,44, ,66,Y,57.3,Y,4.5, ,109.1, ,68.7, 
