251,1/1/2021,1,0.11, ,0, ,275, ,4.9, ,67.3, ,42.7, ,56.2, ,61, ,21, ,32, ,26.6, ,5.7, ,136.6, ,50.1, 
251,1/2/2021,2,0.07, ,0.00, ,240, ,5.9, ,63.6, ,40.0, ,50.8, ,72, ,25, ,47, ,31.3, ,2.6, ,61.7, ,50.1, 
251,1/3/2021,3,0.06, ,0, ,246, ,7.1, ,63.8, ,39.6, ,49.6, ,83, ,31, ,59, ,35.8, ,2.2, ,53.4, ,50.2, 
251,1/4/2021,4,0.07, ,0.03, ,263, ,8.4, ,67.1, ,39.0, ,51.1, ,91, ,34, ,65, ,39.9, ,2.8, ,67.2, ,50.4, 
251,1/5/2021,5,0.07, ,0.00, ,279, ,7.3, ,73.8, ,37.9, ,53.7, ,93, ,22, ,52, ,36.3, ,2.2, ,53.6, ,50.5, 
251,1/6/2021,6,0.09, ,0, ,263, ,5.7, ,75.6, ,42.9, ,56.2, ,64, ,14, ,37, ,30.1, ,2.9, ,70.2, ,50.9, 
251,1/7/2021,7,0.08, ,0, ,258, ,5.6, ,76.1, ,41.5, ,56.0, ,67, ,15, ,36, ,29.6, ,3.0, ,71.8, ,51.0, 
251,1/8/2021,8,0.09, ,0, ,282, ,5.3, ,75.0, ,42.3, ,56.3, ,62, ,9, ,34, ,28.6, ,3.3, ,80.0, ,51.1, 
251,1/9/2021,9,0.12, ,0, ,287, ,4.7, ,71.7, ,38.4, ,55.7, ,82, ,10, ,31, ,25.4, ,4.8, ,115.1, ,50.9, 
251,1/10/2021,10,0.08, ,0, ,257, ,4.1, ,69.6, ,36.3, ,52.2, ,51, ,15, ,31, ,22.4, ,2.7, ,64.9, ,50.3, 
251,1/11/2021,11,0.10, ,0, ,291, ,4.4, ,71.4, ,40.5, ,54.4, ,55, ,15, ,30, ,24.0, ,3.9, ,93.2, ,50.3, 
251,1/12/2021,12,0.09, ,0, ,265, ,4.4, ,72.1, ,38.9, ,53.3, ,55, ,11, ,31, ,23.8, ,2.5, ,60.7, ,50.2, 
251,1/13/2021,13,0.09, ,0, ,258, ,4.9, ,78.0, ,42.4, ,57.4, ,51, ,12, ,30, ,26.4, ,2.7, ,65.8, ,50.6, 
251,1/14/2021,14,0.12, ,0.01, ,295, ,5.3, ,87.1,Y,47.8, ,66.1, ,53, ,6, ,24, ,28.6, ,3.5, ,83.9, ,51.5, 
251,1/15/2021,15,0.12, ,0, ,303, ,4.5, ,86.4,Y,49.7, ,65.9, ,36, ,9, ,21, ,24.7, ,3.4, ,82.2, ,52.5, 
251,1/16/2021,16,0.13, ,0, ,296, ,5.2, ,86.1,Y,49.2, ,66.1, ,37, ,12, ,24, ,28.1, ,4.1, ,98.0, ,52.9, 
251,1/17/2021,17,0.11, ,0, ,305, ,4.8, ,82.9, ,48.4, ,63.5, ,40, ,11, ,24, ,26.2, ,3.1, ,74.2, ,53.2, 
251,1/18/2021,18,0.14, ,0, ,303, ,4.7, ,78.9, ,45.5, ,61.1, ,43, ,13, ,26, ,25.7, ,4.9, ,118.3, ,53.0, 
251,1/19/2021,19,0.12, ,0.00, ,219, ,4.9, ,67.7, ,46.1, ,56.0, ,46, ,16, ,32, ,26.4, ,5.6, ,133.8, ,52.5, 
251,1/20/2021,20,0.10, ,0, ,298, ,7.3, ,71.2, ,45.8, ,56.9, ,66, ,30, ,46, ,36.3, ,4.1, ,99.2, ,52.4, 
251,1/21/2021,21,0.09, ,0, ,298, ,8.4, ,69.5, ,43.7, ,55.7, ,76, ,37, ,56, ,40.1, ,3.2, ,77.2, ,52.6, 
251,1/22/2021,22,0.06, ,0, ,192, ,9.0, ,63.0, ,43.2, ,51.7, ,82, ,49, ,69, ,41.8, ,4.7, ,112.3, ,52.5, 
251,1/23/2021,23,0.01, ,0.41, ,89, ,9.0, ,52.1, ,42.5, ,45.4, ,94, ,69, ,87, ,41.9, ,2.8, ,67.1, ,52.3, 
