212,12/1/2021,335,0.05, ,0.01, ,236, ,11.2, ,74.8,Y,38.1, ,49.4, ,100, ,59, ,93, ,47.5, ,1.7, ,41.8, ,51.7, 
212,12/2/2021,336,0.05, ,0.01, ,243, ,10.8, ,66.0, ,37.2, ,48.3, ,100, ,67, ,94, ,46.6, ,2.0, ,48.6, ,51.7, 
212,12/3/2021,337,0.04, ,0.00, ,180, ,11.9, ,60.6, ,39.5, ,50.2, ,100, ,77, ,96, ,49.1, ,6.3, ,151.0, ,52.0, 
212,12/4/2021,338,0.01, ,0.01, ,90, ,10.7, ,57.5, ,38.5, ,46.7, ,100, ,85, ,99, ,46.4, ,3.6, ,86.3, ,51.8, 
212,12/5/2021,339,0.01, ,0.01, ,88, ,10.4, ,51.7, ,35.3, ,45.7, ,100, ,89, ,99, ,45.5, ,2.3, ,55.2, ,51.7, 
212,12/6/2021,340,0.00, ,0.03, ,43, ,10.2, ,49.5, ,34.9, ,45.5, ,100, ,88, ,98, ,45.0, ,2.3, ,55.7, ,50.5, 
212,12/7/2021,341,0.04, ,0.00, ,196, ,10.8, ,56.8, ,38.8, ,48.2, ,100, ,77, ,94, ,46.5, ,3.8, ,90.4, ,51.4, 
212,12/8/2021,342,0.00, ,0.04, ,57, ,11.8, ,51.9, ,40.5, ,48.9, ,100, ,95, ,100, ,48.9, ,3.8, ,90.1, ,51.5, 
212,12/9/2021,343,0.05, ,0, ,201, ,10.1, ,61.6, ,34.5, ,48.7, ,100, ,49, ,86, ,44.7, ,4.8, ,114.9, ,52.2, 
212,12/10/2021,344,0.06, ,0, ,258, ,6.1, ,58.9, ,31.6, ,43.0, ,89, ,35, ,65, ,31.9, ,3.5, ,85.0, ,49.5, 
212,12/11/2021,345,0.05, ,0, ,247, ,7.0, ,56.9, ,27.4, ,42.4, ,100, ,42, ,76, ,35.2, ,2.5, ,60.3, ,47.7, 
212,12/12/2021,346,0.00, ,0.36, ,37, ,10.1, ,50.2, ,43.1, ,47.1, ,100, ,85, ,92, ,44.9, ,9.1,Y,218.5,Y,48.9, 
212,12/13/2021,347,0.00, ,2.55, ,30, ,11.4, ,50.3, ,42.7, ,48.2, ,100, ,92, ,99, ,47.9, ,13.7,R,327.7,R,49.8, 
212,12/14/2021,348,0.05, ,0.08, ,229, ,8.2, ,55.6, ,36.4, ,44.0, ,100, ,53, ,84, ,39.5, ,4.6, ,109.5, ,49.7, 
212,12/15/2021,349,0.04, ,0.44, ,143, ,8.6, ,52.2, ,35.8, ,45.0, ,98, ,72, ,84, ,40.6, ,10.7,Y,257.1,Y,48.4, 
212,12/16/2021,350,0.04, ,0.18, ,185, ,9.4, ,55.6, ,39.4, ,45.0, ,100, ,74, ,92, ,43.0, ,7.4, ,177.2, ,48.9, 
212,12/17/2021,351,0.04, ,0.00, ,237, ,7.6, ,53.2, ,30.8, ,40.4, ,100, ,67, ,89, ,37.5, ,2.5, ,59.1, ,47.7, 
212,12/18/2021,352,0.02, ,0.00, ,116, ,7.8, ,47.3, ,32.3, ,39.0, ,100, ,78, ,97, ,38.2, ,3.8, ,90.4, ,46.4, 
212,12/19/2021,353,0.01, ,0, ,72, ,8.7, ,47.4, ,39.5, ,42.7, ,100, ,79, ,93, ,40.8, ,2.9, ,70.0, ,46.6, 
212,12/20/2021,354,0.02, ,0, ,118, ,8.4, ,48.3, ,37.2, ,41.8, ,100, ,77, ,94, ,40.1, ,3.3, ,79.4, ,47.2, 
212,12/21/2021,355,0.02, ,0.22, ,107, ,8.5, ,45.0,Y,36.5, ,41.8, ,100, ,80, ,94, ,40.2, ,3.2, ,77.8, ,46.9, 
212,12/22/2021,356,0.01, ,0.43, ,77, ,9.8, ,48.4, ,41.3, ,44.6, ,100, ,88, ,98, ,43.9, ,3.2, ,77.5, ,47.3, 
212,12/23/2021,357,0.01, ,0.74, ,79, ,12.6, ,58.9, ,46.6, ,51.2, ,100, ,85, ,99, ,50.8, ,6.4, ,153.6, ,49.0, 
212,12/24/2021,358,0.05, ,0.15, ,209, ,10.4, ,55.8, ,43.8, ,49.2, ,100, ,63, ,87, ,45.6, ,7.9, ,189.2, ,50.0, 
212,12/25/2021,359,0.01, ,0.31, ,60, ,9.8, ,51.2, ,41.4, ,46.6, ,96, ,85, ,90, ,43.9, ,9.7,Y,232.4,Y,49.3, 
212,12/26/2021,360,0.01, ,0.17, ,73, ,8.4, ,47.7, ,33.9, ,42.6, ,99, ,83, ,91, ,40.2, ,6.8, ,162.5, ,47.6, 
212,12/27/2021,361,0.04, ,0.35, ,178, ,8.5, ,51.8, ,34.4, ,44.8, ,100, ,62, ,84, ,40.2, ,8.0, ,191.0, ,47.8, 
212,12/28/2021,362,0.04, ,0.00, ,184, ,7.0, ,47.4, ,34.5, ,41.7, ,93, ,62, ,78, ,35.3, ,3.3, ,78.7, ,46.9, 
212,12/29/2021,363,0.00, ,0.41, ,32, ,8.5, ,44.3, ,39.5, ,41.5, ,100, ,77, ,96, ,40.5, ,9.3,Y,223.3,Y,46.7, 
212,12/30/2021,364,0.05, ,0, ,221, ,8.0, ,56.5, ,37.1, ,44.6, ,99, ,60, ,80, ,38.9, ,4.5, ,108.1, ,46.5, 
212,12/31/2021,365,0.04, ,0, ,212, ,7.4, ,55.0, ,31.6, ,40.4, ,100, ,63, ,87, ,36.8, ,3.0, ,72.7, ,46.2, 
