107,12/1/2021,335,0.06,R,0, ,250, ,17.1,Y,79.0,Y,53.8, ,62.2, ,100, ,62, ,90,Y,59.1,Y,2.0, ,48.7, ,58.9, 
107,12/2/2021,336,0.04, ,0.00, ,179, ,16.8,Y,75.8, ,55.3, ,58.9, ,100, ,87, ,98,Y,58.5,Y,2.2, ,52.4, ,59.8, 
107,12/3/2021,337,0.05, ,0, ,220, ,15.5, ,69.6, ,55.5, ,59.6, ,96, ,76, ,89, ,56.3, ,2.2, ,53.0, ,60.2, 
107,12/4/2021,338,0.04, ,0, ,191, ,13.9, ,64.1, ,49.4, ,56.4, ,99, ,75, ,89, ,53.3, ,2.1, ,51.5, ,60.5, 
107,12/5/2021,339,0.06, ,0, ,233, ,15.2, ,76.9, ,47.9, ,58.9, ,100, ,63, ,89, ,55.8, ,2.0, ,46.8, ,58.8, 
107,12/6/2021,340,0.04, ,0, ,176, ,15.9, ,70.8, ,48.4, ,59.2, ,100, ,80, ,93, ,57.1, ,2.2, ,53.4, ,58.3, 
107,12/7/2021,341,0.04, ,0.01, ,165, ,16.3,Y,68.5, ,55.3, ,61.2, ,100, ,67, ,89,Y,57.7,Y,1.7, ,40.3, ,59.8, 
107,12/8/2021,342,0.05, ,0, ,220, ,15.2, ,70.4, ,51.0, ,58.9, ,99, ,70, ,90, ,55.9, ,2.4, ,57.4, ,59.4, 
107,12/9/2021,343,0.03, ,0.01, ,120, ,11.8, ,61.0, ,48.1, ,55.5, ,100, ,53, ,79, ,49.0, ,3.5, ,84.2, ,59.3, 
107,12/10/2021,344,0.06, ,0, ,229, ,8.6, ,67.4, ,44.9, ,52.9, ,81, ,41, ,63, ,40.6, ,2.1, ,51.6, ,57.6, 
107,12/11/2021,345,0.06, ,0, ,232, ,8.2, ,67.7, ,43.1, ,53.3, ,76, ,32, ,59, ,39.4, ,2.0, ,48.2, ,56.5, 
107,12/12/2021,346,0.06, ,0, ,227, ,9.6, ,66.7, ,45.6, ,53.6, ,90, ,48, ,69, ,43.6, ,2.1, ,51.1, ,55.7, 
107,12/13/2021,347,0.02, ,1.39, ,75, ,11.8, ,59.1, ,45.8, ,53.8, ,100, ,64, ,83, ,48.8, ,4.2, ,99.7, ,55.3, 
107,12/14/2021,348,0.01, ,1.87, ,82, ,11.5, ,58.4, ,46.2, ,51.8, ,100, ,57, ,88, ,48.3, ,4.1, ,98.0, ,55.4, 
107,12/15/2021,349,0.05, ,0, ,219, ,8.0, ,59.7, ,41.9, ,49.6, ,85, ,47, ,66, ,38.8, ,2.2, ,53.2, ,53.5, 
107,12/16/2021,350,0.03, ,0.01, ,146, ,13.0, ,61.6, ,42.7, ,53.3, ,100, ,74, ,94, ,51.5, ,2.1, ,51.6, ,53.4, 
107,12/17/2021,351,0.05, ,0.00, ,225, ,11.6, ,64.0, ,43.9, ,53.2, ,100, ,62, ,84, ,48.4, ,2.0, ,47.5, ,54.7, 
107,12/18/2021,352,0.06, ,0, ,230, ,9.5, ,68.2, ,44.2, ,53.7, ,93, ,35, ,67, ,43.2, ,2.0, ,47.3, ,53.8, 
107,12/19/2021,353,0.05, ,0, ,229, ,10.6, ,69.2, ,43.7, ,53.8, ,96, ,50, ,75, ,46.1, ,2.1, ,51.4, ,53.0, 
107,12/20/2021,354,0.03, ,0, ,156, ,14.9,Y,--,S,46.9, ,55.9,H,100,H,70,H,97,Y,55.2,Y,1.7, ,41.9, ,52.4, 
107,12/21/2021,355,0.03, ,0, ,145, ,9.8, ,64.6, ,46.4, ,52.9, ,90, ,42, ,71, ,43.9, ,1.7, ,40.4, ,52.9, 
107,12/22/2021,356,0.02,R,0.45, ,97, ,12.1, ,65.8, ,47.3, ,55.7, ,100, ,51, ,80, ,49.7, ,1.5, ,35.8, ,53.3, 
107,12/23/2021,357,0, ,2.50, ,13, ,15.7,Y,57.7, ,55.5,Y,56.7, ,100, ,100, ,100,Y,56.7,Y,3.4, ,80.8, ,55.1, 
107,12/24/2021,358,0.05, ,0.20, ,222, ,14.3,Y,63.7, ,49.7, ,57.0, ,100, ,74, ,90,Y,54.2,Y,2.8, ,66.4, ,56.1, 
107,12/25/2021,359,0.02, ,0.51, ,131, ,12.2, ,58.1, ,49.3, ,53.7, ,100, ,65, ,87, ,49.9, ,2.7, ,65.1, ,55.9, 
107,12/26/2021,360,0.06, ,0.00, ,226, ,8.7, ,60.8, ,44.0, ,52.2, ,91, ,48, ,65, ,40.8, ,3.3, ,79.7, ,54.8, 
107,12/27/2021,361,0.01, ,0.52, ,80, ,10.4, ,55.7, ,43.7, ,49.7, ,100, ,67, ,85, ,45.5, ,3.0, ,72.0, ,52.9, 
107,12/28/2021,362,0.07, ,0, ,235, ,8.2, ,62.3, ,46.2, ,52.4, ,83, ,43, ,61, ,39.3, ,3.7, ,88.9, ,52.4, 
107,12/29/2021,363,0.01, ,0.33, ,77, ,11.9, ,54.2, ,45.9, ,51.4, ,100, ,74, ,92, ,49.2, ,3.2, ,76.4, ,52.5, 
107,12/30/2021,364,0.01, ,0.19, ,100, ,14.0, ,61.1, ,49.8, ,54.6, ,100, ,78, ,96, ,53.6, ,2.2, ,51.8, ,54.4, 
107,12/31/2021,365,0.06, ,0.00, ,224, ,10.6, ,61.8, ,45.6, ,53.2, ,100, ,52, ,76, ,46.0, ,3.2, ,77.7, ,54.6, 
