235,12/1/2021,335,0.05, ,0.01, ,244, ,10.3, ,70.5, ,34.4, ,48.5, ,97, ,56, ,88, ,45.2, ,1.4, ,32.8, ,53.1, 
235,12/2/2021,336,0.05, ,0.01, ,233, ,10.7, ,70.1, ,36.8, ,49.4, ,97, ,57, ,89, ,46.2, ,2.0, ,48.7, ,53.4, 
235,12/3/2021,337,0.02, ,0.01, ,124, ,10.4, ,55.9, ,36.3, ,46.3, ,97, ,91, ,97, ,45.7, ,2.2, ,52.9, ,53.2, 
235,12/4/2021,338,0.00, ,0.01, ,56, ,11.1, ,49.7, ,43.1, ,48.0, ,97, ,97, ,97, ,47.3, ,2.3, ,55.6, ,53.3, 
235,12/5/2021,339,0.01, ,0.01, ,93, ,10.0, ,51.9, ,34.4, ,45.7, ,97, ,87, ,96, ,44.6, ,2.4, ,57.6, ,53.7, 
235,12/6/2021,340,0, ,0.08, ,31, ,10.0, ,49.0, ,36.2, ,45.9, ,97, ,90, ,95, ,44.7, ,2.0, ,47.2, ,52.4, 
235,12/7/2021,341,0.02, ,0.00, ,102, ,10.7, ,53.0, ,45.2, ,48.4, ,97, ,84, ,92, ,46.3, ,4.0, ,95.0, ,53.0, 
235,12/8/2021,342,0.00, ,0.00, ,50, ,11.3, ,51.4, ,46.6, ,49.2, ,97, ,89, ,94, ,47.7, ,3.7, ,88.7, ,53.3, 
235,12/9/2021,343,0.05, ,0.11, ,208, ,9.5, ,59.7, ,35.5, ,49.5, ,96, ,49, ,79, ,43.1, ,5.1, ,123.3, ,53.7, 
235,12/10/2021,344,0.05, ,0, ,245, ,6.3, ,57.5, ,30.3, ,42.1, ,91, ,41, ,69, ,32.8, ,3.5, ,83.3, ,51.0, 
235,12/11/2021,345,0.04, ,0, ,191, ,7.5, ,54.7, ,28.3, ,43.7, ,95, ,53, ,77, ,37.0, ,3.2, ,76.9, ,49.7, 
235,12/12/2021,346,0.01, ,0.43, ,51, ,9.6, ,51.8, ,45.4, ,47.5, ,92, ,77, ,86, ,43.5, ,9.9,Y,237.9,Y,50.6, 
235,12/13/2021,347,0.01, ,2.39, ,47, ,10.4, ,51.0, ,42.7, ,48.1, ,93, ,86, ,90, ,45.5, ,13.8,R,330.8,R,50.3, 
235,12/14/2021,348,0.03, ,0.09, ,178, ,8.0, ,53.3, ,31.6, ,42.8, ,96, ,57, ,86, ,38.8, ,4.1, ,97.5, ,49.7, 
235,12/15/2021,349,0.04, ,0.36, ,113, ,8.1, ,50.4, ,37.2, ,44.5, ,96, ,67, ,82, ,39.2, ,11.6,Y,277.8,Y,48.3, 
235,12/16/2021,350,0.02, ,0.05, ,100, ,8.7, ,52.4, ,36.5, ,43.9, ,95, ,75, ,89, ,40.8, ,6.7, ,161.9, ,48.6, 
235,12/17/2021,351,0.03, ,0.00, ,207, ,7.4, ,54.3, ,30.5, ,39.8, ,97, ,62, ,89, ,36.9, ,3.0, ,73.1, ,47.8, 
235,12/18/2021,352,0.00,R,0.01, ,55, ,7.4, ,40.8,Y,29.0, ,37.5, ,97, ,95, ,97, ,36.8, ,2.8, ,68.3, ,46.9, 
235,12/19/2021,353,0.00, ,0, ,55, ,7.7, ,45.9, ,30.8, ,39.7, ,97, ,78, ,92, ,37.6, ,2.5, ,60.6, ,47.3, 
235,12/20/2021,354,0.01, ,0.00, ,103, ,7.2, ,41.6,Y,31.5, ,36.7, ,97, ,96, ,97, ,36.0, ,2.3, ,54.9, ,46.3, 
235,12/21/2021,355,0.01, ,0.25, ,87, ,7.5, ,45.7, ,30.2, ,38.7, ,97, ,82, ,95, ,37.3, ,3.1, ,73.4, ,46.1, 
235,12/22/2021,356,0.01, ,0.26, ,89, ,9.5, ,50.0, ,40.7, ,44.6, ,97, ,86, ,95, ,43.1, ,2.9, ,70.3, ,47.4, 
235,12/23/2021,357,0.01, ,0.66, ,70, ,12.4, ,56.4, ,48.2, ,52.3, ,96, ,86, ,93, ,50.2, ,6.8, ,163.2, ,49.5, 
235,12/24/2021,358,0.06, ,0, ,218, ,10.1, ,57.2, ,47.2, ,50.8, ,96, ,52, ,80, ,44.7, ,8.7, ,208.6, ,50.5, 
235,12/25/2021,359,0.01, ,0.68, ,48, ,9.3, ,49.7, ,41.0, ,46.7, ,92, ,78, ,85, ,42.6, ,9.4, ,225.1, ,49.7, 
235,12/26/2021,360,0.02, ,0, ,61, ,7.5, ,46.5, ,36.6, ,42.8, ,88, ,73, ,80, ,37.1, ,8.1, ,193.8, ,47.7, 
235,12/27/2021,361,0.05, ,0.04, ,173, ,7.6, ,52.8, ,36.7, ,45.1, ,93, ,47, ,75, ,37.6, ,7.0, ,168.6, ,47.9, 
235,12/28/2021,362,0.02, ,0.02,H,116, ,7.2, ,45.2,Y,34.6, ,40.7, ,93, ,70, ,84, ,36.2, ,2.3, ,55.8, ,47.5, 
235,12/29/2021,363,0.00, ,0.57, ,27, ,8.2, ,42.9,Y,40.4, ,41.5, ,95, ,83, ,92, ,39.5, ,5.3, ,126.8, ,47.2, 
235,12/30/2021,364,0.04, ,0, ,187, ,8.0, ,52.3, ,33.1, ,42.6, ,96, ,68, ,86, ,38.7, ,3.6, ,85.5, ,47.4, 
235,12/31/2021,365,0.05, ,0.00, ,239, ,7.3, ,54.5, ,32.4, ,41.8, ,97, ,53, ,81, ,36.6, ,4.3, ,103.1, ,46.9, 
