15,12/1/2021,335,0.08, ,0, ,265, ,7.8, ,74.4,Y,34.4, ,52.7, ,93, ,32, ,58, ,38.3, ,2.4, ,58.4, ,57.3, 
15,12/2/2021,336,0.06, ,0, ,210, ,7.7, ,72.1, ,33.8, ,51.3, ,77, ,39, ,60, ,37.9, ,2.5, ,59.2, ,57.2, 
15,12/3/2021,337,0.07, ,0, ,239, ,8.9, ,71.0, ,38.5, ,52.6, ,85, ,45, ,66, ,41.5, ,3.1, ,75.3, ,57.2, 
15,12/4/2021,338,0.02, ,0, ,116, ,10.4, ,54.6, ,40.2, ,47.8, ,98, ,79, ,92, ,45.6, ,5.2, ,125.3, ,57.2, 
15,12/5/2021,339,0.00, ,0, ,33, ,10.4, ,49.5, ,46.9, ,47.8, ,96, ,87, ,91, ,45.5, ,3.6, ,85.5, ,57.1, 
15,12/6/2021,340,0.02, ,0, ,96, ,9.2, ,52.1, ,42.3, ,47.1, ,89, ,75, ,84, ,42.5, ,3.1, ,74.1, ,57.3, 
15,12/7/2021,341,0.01, ,0, ,81, ,9.1, ,53.7, ,37.0, ,46.7, ,90, ,74, ,84, ,42.2, ,3.3, ,80.2, ,57.2, 
15,12/8/2021,342,0.04, ,0, ,199, ,8.6, ,61.4, ,32.8, ,46.1, ,99, ,56, ,81, ,40.6, ,2.8, ,67.5, ,56.8, 
15,12/9/2021,343,0.03, ,0.24, ,126, ,10.3, ,56.6, ,42.4, ,50.2, ,96, ,66, ,83, ,45.3, ,4.0, ,95.2, ,56.8, 
15,12/10/2021,344,0.07, ,0, ,261, ,7.0, ,55.7, ,32.9, ,42.8, ,93, ,47, ,75, ,35.5, ,4.9, ,117.4, ,56.6, 
15,12/11/2021,345,0.06, ,0, ,259, ,7.2, ,56.7, ,29.5, ,42.0, ,95, ,57, ,80, ,36.2, ,3.1, ,74.0, ,55.7, 
15,12/12/2021,346,0.06, ,0.00, ,211, ,7.4, ,60.4, ,27.8, ,45.6, ,99, ,46, ,72, ,36.9, ,3.9, ,94.4, ,55.2, 
15,12/13/2021,347,0.04, ,0.11, ,65, ,9.4, ,56.0, ,47.1, ,51.9, ,83, ,58, ,71, ,42.8, ,8.2,Y,197.4,Y,55.4, 
15,12/14/2021,348,0.00, ,0.61, ,44, ,9.5, ,52.6, ,35.1, ,45.4, ,97, ,85, ,92, ,43.1, ,5.3, ,128.3, ,55.7, 
15,12/15/2021,349,0.05, ,0, ,252, ,7.4, ,51.8, ,30.6, ,40.5, ,99, ,62, ,86, ,36.7, ,4.3, ,104.3, ,55.0, 
15,12/16/2021,350,0.03, ,0.05, ,135, ,8.9, ,54.4, ,39.3, ,44.9, ,98, ,71, ,88, ,41.6, ,7.5,Y,180.6,Y,54.6, 
15,12/17/2021,351,0.03, ,0, ,132, ,8.6, ,48.4, ,39.9, ,44.9, ,97, ,75, ,85, ,40.6, ,5.3, ,128.2, ,54.5, 
15,12/18/2021,352,0.03, ,0, ,140, ,7.9, ,51.6, ,32.9, ,44.2, ,98, ,65, ,80, ,38.5, ,2.6, ,61.4, ,54.5, 
15,12/19/2021,353,0.01, ,0.00, ,120, ,7.2, ,45.0, ,28.8, ,36.3, ,99, ,96, ,100, ,36.2, ,3.7, ,88.0, ,54.2, 
15,12/20/2021,354,0.00, ,0.00, ,40, ,7.7, ,40.2,Y,37.2, ,38.8, ,99, ,92, ,96, ,37.8, ,2.7, ,65.0, ,53.7, 
15,12/21/2021,355,0.01, ,0, ,71, ,7.7, ,43.6, ,37.3, ,40.2, ,98, ,84, ,91, ,37.8, ,3.2, ,77.7, ,53.6, 
15,12/22/2021,356,0.01, ,0.37, ,68, ,9.0, ,49.8, ,36.1, ,43.2, ,99, ,87, ,95, ,41.9, ,5.9, ,142.0, ,53.6, 
15,12/23/2021,357,0.04,A,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M,--,M
15,12/24/2021,358,0.05, ,0,R,178,H,10.9,H,64.5, ,43.3, ,53.7,H,99,H,64,H,77, ,46.8, ,6.5,H,157.1,H,54.5,H
15,12/25/2021,359,0.06, ,0.21, ,205, ,9.1, ,58.8, ,37.0, ,47.9, ,96, ,60, ,80, ,42.1, ,7.6, ,183.0, ,54.6, 
15,12/26/2021,360,0.06, ,0, ,265, ,7.6, ,55.0, ,34.9, ,45.3, ,96, ,45, ,74, ,37.4, ,3.1, ,73.2, ,54.2, 
15,12/27/2021,361,0.02, ,0.12, ,99, ,8.7, ,54.8, ,38.0, ,44.8, ,95, ,70, ,86, ,40.9, ,6.4, ,153.7, ,53.9, 
15,12/28/2021,362,0.03, ,0.00, ,153, ,7.9, ,49.0, ,39.3, ,43.3, ,93, ,65, ,82, ,38.3, ,3.1, ,75.2, ,53.7, 
15,12/29/2021,363,0.01, ,0.17, ,95, ,9.6, ,51.7, ,40.6, ,45.3, ,97, ,86, ,93, ,43.3, ,3.7, ,89.7, ,53.6, 
15,12/30/2021,364,0.03, ,0, ,174, ,9.7, ,54.1, ,39.0, ,45.7, ,98, ,76, ,93, ,43.7, ,5.2, ,125.5, ,53.7, 
15,12/31/2021,365,0.04, ,0.00, ,158, ,8.1, ,53.3, ,35.4, ,42.8, ,99, ,64, ,87, ,39.2, ,5.8, ,139.1, ,53.4, 
