136,7/1/2022,182,0.37, ,0, ,698, ,10.4, ,111.3, ,83.4, ,97.4, ,26, ,11, ,17, ,45.6, ,6.2, ,147.9, ,84.4, 
136,7/2/2022,183,0.35, ,0, ,703, ,10.8, ,107.8, ,73.8, ,93.1, ,32, ,15, ,20, ,46.6, ,5.8, ,138.5, ,84.8, 
136,7/3/2022,184,0.35, ,0, ,719, ,10.0, ,104.9, ,72.6, ,89.4, ,40, ,9, ,21, ,44.6, ,6.5,Y,156.7,Y,85.8, 
136,7/4/2022,185,0.32, ,0, ,714, ,12.0, ,100.8, ,67.4, ,86.5, ,52, ,10, ,28, ,49.4, ,5.3, ,128.0, ,86.0, 
136,7/5/2022,186,0.31, ,0, ,691, ,14.8, ,101.3, ,70.0, ,87.8, ,55, ,16, ,33, ,55.1, ,5.1, ,121.5, ,86.2, 
136,7/6/2022,187,0.31, ,0, ,690, ,16.3, ,101.8, ,73.8, ,90.1, ,55, ,19, ,34, ,57.7, ,4.8, ,115.5, ,86.6, 
136,7/7/2022,188,0.35, ,0, ,698, ,15.2, ,106.3, ,76.7, ,92.8, ,49, ,10, ,29, ,55.8, ,6.0, ,145.1, ,86.7, 
136,7/8/2022,189,0.35, ,0, ,701, ,14.4, ,108.8, ,74.1, ,94.2, ,49, ,12, ,26, ,54.3, ,5.7, ,137.4, ,84.5, 
136,7/9/2022,190,0.35, ,0, ,696, ,10.7, ,117.7,Y,75.5, ,96.1, ,33, ,8, ,18, ,46.4, ,5.4, ,128.6, ,84.7, 
136,7/10/2022,191,0.36, ,0, ,694, ,11.9, ,114.2, ,78.6, ,98.2, ,34, ,7, ,19, ,49.1, ,5.3, ,126.9, ,85.9, 
136,7/11/2022,192,0.36, ,0, ,681, ,13.1, ,115.2,Y,76.6, ,97.8, ,39, ,8, ,21, ,51.7, ,5.7, ,135.6, ,86.8, 
136,7/12/2022,193,0.35, ,0, ,678, ,15.3, ,110.9, ,77.0, ,96.5, ,41, ,13, ,26, ,56.0, ,5.4, ,128.7, ,87.2, 
136,7/13/2022,194,0.34, ,0, ,660, ,18.8, ,110.4, ,79.4, ,97.3, ,54, ,16, ,31, ,61.8, ,5.5, ,132.0, ,87.4, 
136,7/14/2022,195,0.28, ,0, ,532, ,18.3, ,109.3, ,76.9, ,96.7, ,73, ,13, ,31, ,60.9, ,4.5, ,108.6, ,87.7, 
136,7/15/2022,196,0.33, ,0.02, ,654, ,18.0, ,113.7, ,71.2, ,95.4, ,88, ,11, ,32, ,60.5, ,5.3, ,126.3, ,85.0, 
136,7/16/2022,197,0.35, ,0, ,657, ,22.0, ,--,S,86.9, ,103.2,Y,45, ,19, ,30,Y,66.2,Y,5.5, ,131.5, ,84.3, 
136,7/17/2022,198,0.34,R,0, ,621, ,27.2, ,--,S,86.9, ,104.3,Y,60,H,23,H,37,Y,72.4,Y,5.9, ,141.0, ,85.5, 
136,7/18/2022,199,0.33, ,0.19, ,654, ,29.4, ,--,S,81.2, ,99.2,H,100,H,24,H,46, ,74.8, ,5.6, ,134.0, ,86.2, 
136,7/19/2022,200,0.34, ,0, ,625, ,20.9, ,--,S,82.8, ,102.1,Y,41,H,20,H,30,Y,64.7,Y,5.7, ,136.9, ,85.5, 
136,7/20/2022,201,0.34, ,0.01, ,630, ,25.8, ,--,S,85.0, ,101.7, ,93, ,18, ,38, ,70.9, ,5.5, ,133.0, ,85.2, 
136,7/21/2022,202,0.27,R,0.08, ,500, ,20.3, ,--,S,68.6, ,96.3,H,77,H,22,H,35, ,63.9, ,5.5, ,132.1, ,84.1, 
136,7/22/2022,203,0.31, ,0, ,592, ,16.8, ,123.6,R,80.6, ,99.1, ,38, ,15, ,26, ,58.6, ,4.7, ,112.1, ,83.7, 
136,7/23/2022,204,0.21, ,0, ,393, ,22.9, ,112.0, ,83.1, ,95.6, ,56, ,28, ,40, ,67.4, ,3.8, ,91.8, ,84.3, 
136,7/24/2022,205,0.30, ,0, ,591, ,30.2, ,115.9,Y,81.8, ,96.5, ,79, ,35, ,51, ,75.6, ,6.4,Y,154.2,Y,85.3, 
136,7/25/2022,206,0.27, ,0, ,542, ,30.1, ,110.0, ,84.6, ,95.5, ,72, ,32, ,53, ,75.5, ,5.6, ,134.3, ,86.7, 
136,7/26/2022,207,0.31, ,0, ,612, ,22.0, ,112.2, ,82.3, ,96.2, ,51, ,26, ,38, ,66.2, ,5.1, ,122.5, ,87.2, 
136,7/27/2022,208,0.24, ,0, ,443, ,22.0, ,115.8, ,83.1, ,98.1, ,47, ,27, ,36, ,66.2, ,4.2, ,99.8, ,87.4, 
136,7/28/2022,209,0.29, ,0, ,517, ,21.5, ,--,S,82.0, ,99.2,H,48,H,17,H,34, ,65.5, ,4.8, ,115.8, ,87.2, 
136,7/29/2022,210,0.22, ,0, ,381, ,27.2, ,--,S,85.2, ,97.0, ,64, ,31, ,46, ,72.4, ,5.6, ,134.5, ,87.1, 
136,7/30/2022,211,0.26, ,0, ,507, ,28.4, ,122.2,R,85.2, ,96.5, ,70, ,24, ,48, ,73.7, ,5.4, ,128.7, ,87.1, 
136,7/31/2022,212,0.29, ,0, ,563, ,24.5, ,116.6,Y,88.0, ,98.6, ,70, ,15, ,39, ,69.4, ,4.8, ,115.4, ,87.8, 
