218,7/1/2022,182,0.38, ,0, ,682, ,11.0, ,106.1, ,78.7, ,93.8, ,33, ,14, ,20, ,47.0, ,7.5, ,180.9, ,81.6, 
218,7/2/2022,183,0.37, ,0, ,697, ,10.7, ,106.6, ,70.3, ,91.1, ,46, ,15, ,21, ,46.2, ,7.5, ,179.8, ,81.2, 
218,7/3/2022,184,0.39, ,0, ,715, ,9.5, ,101.6, ,72.9, ,87.9, ,36, ,11, ,21, ,43.1, ,9.1, ,219.0, ,80.5, 
218,7/4/2022,185,0.34, ,0, ,706, ,11.5, ,98.0, ,64.6, ,85.1, ,60, ,11, ,28, ,48.1, ,6.8, ,162.3, ,80.0, 
218,7/5/2022,186,0.34, ,0, ,683, ,13.3, ,98.4, ,68.8, ,86.9, ,58, ,17, ,31, ,52.2, ,7.0, ,168.1, ,80.0, 
218,7/6/2022,187,0.31, ,0, ,682, ,15.7, ,98.7, ,70.5, ,86.6, ,62, ,17, ,36, ,56.6, ,5.4, ,128.7, ,80.4, 
218,7/7/2022,188,0.35, ,0, ,696, ,14.1, ,103.0, ,72.8, ,88.8, ,61, ,10, ,30, ,53.8, ,6.4, ,152.5, ,80.6, 
218,7/8/2022,189,0.34, ,0, ,702, ,14.6, ,104.2, ,68.5, ,89.1, ,64, ,14, ,31, ,54.6, ,5.7, ,136.9, ,80.7, 
218,7/9/2022,190,0.36, ,0, ,699, ,10.9, ,105.1, ,73.3, ,92.0, ,37, ,12, ,21, ,46.8, ,6.6, ,157.4, ,80.3, 
218,7/10/2022,191,0.37, ,0, ,700, ,10.8, ,108.4, ,76.0, ,94.6, ,37, ,9, ,20, ,46.7, ,6.4, ,153.7, ,80.5, 
218,7/11/2022,192,0.40, ,0, ,687, ,11.9, ,110.0, ,73.9, ,95.5, ,42, ,8, ,21, ,49.0, ,7.8, ,187.7, ,80.6, 
218,7/12/2022,193,0.34, ,0, ,682, ,16.4, ,106.0, ,72.4, ,91.6, ,53, ,16, ,32, ,57.8, ,5.4, ,129.5, ,81.3, 
218,7/13/2022,194,0.35, ,0, ,671, ,18.0, ,105.6, ,75.4, ,92.8, ,52, ,21, ,34, ,60.4, ,6.9, ,165.7, ,82.0, 
218,7/14/2022,195,0.30, ,0, ,574, ,16.7, ,103.9, ,79.3, ,92.1, ,55, ,17, ,32, ,58.3, ,5.1, ,122.4, ,82.5, 
218,7/15/2022,196,0.33, ,0, ,648, ,17.0, ,108.3, ,76.0, ,93.6, ,64, ,14, ,32, ,58.8, ,5.3, ,126.8, ,82.9, 
218,7/16/2022,197,0.36, ,0, ,656, ,18.6, ,109.4, ,80.2, ,95.9, ,54, ,19, ,32, ,61.4, ,6.9, ,166.2, ,83.2, 
218,7/17/2022,198,0.35, ,0, ,604, ,20.4, ,107.9, ,85.2, ,97.0, ,58, ,20, ,34, ,64.0, ,7.2, ,172.4, ,83.8, 
218,7/18/2022,199,0.34, ,0, ,642, ,22.2, ,104.8, ,84.3, ,95.1, ,70, ,24, ,39, ,66.5, ,7.0, ,168.3, ,84.1, 
218,7/19/2022,200,0.35, ,0, ,619, ,17.1, ,105.9, ,78.9, ,95.9, ,51, ,19, ,30, ,59.1, ,7.0, ,167.1, ,83.9, 
218,7/20/2022,201,0.35, ,0, ,628, ,18.3, ,110.9, ,79.6, ,94.6, ,59, ,16, ,33, ,61.0, ,7.2, ,173.4, ,84.0, 
218,7/21/2022,202,0.33, ,0, ,529, ,15.7, ,103.9, ,81.8, ,94.1, ,42, ,17, ,29, ,56.6, ,8.3,Y,199.8,Y,83.8, 
218,7/22/2022,203,0.30, ,0, ,584, ,14.5, ,107.3, ,74.9, ,94.6, ,51, ,17, ,26, ,54.6, ,5.2, ,124.8, ,83.9, 
218,7/23/2022,204,0.20, ,0, ,384, ,20.5, ,100.8, ,77.5, ,90.2, ,62, ,29, ,42, ,64.1, ,4.4, ,106.6, ,84.1, 
218,7/24/2022,205,0.31, ,0, ,604, ,24.7, ,100.6, ,77.9, ,90.4, ,73, ,29, ,51, ,69.6, ,7.5, ,180.8, ,84.3, 
218,7/25/2022,206,0.26, ,0, ,549, ,25.5, ,96.3, ,82.8, ,89.2, ,73, ,38, ,54, ,70.5, ,6.2, ,147.8, ,84.5, 
218,7/26/2022,207,0.31, ,0, ,629, ,20.3, ,103.0, ,77.8, ,91.4, ,63, ,29, ,40, ,64.0, ,5.7, ,136.9, ,84.7, 
218,7/27/2022,208,0.23, ,0, ,463, ,18.9, ,102.3, ,76.9, ,90.4, ,52, ,30, ,39, ,61.9, ,4.3, ,103.3, ,83.4, 
218,7/28/2022,209,0.27, ,0, ,485, ,15.8, ,102.5, ,81.0, ,91.8, ,40, ,19, ,31, ,56.8, ,5.7, ,135.7, ,84.1, 
218,7/29/2022,210,0.23, ,0, ,400, ,20.2, ,98.1, ,81.1, ,89.5, ,63, ,30, ,43, ,63.7, ,6.6, ,158.8, ,83.5, 
218,7/30/2022,211,0.27, ,0, ,516, ,23.0, ,100.0, ,80.9, ,90.8, ,60, ,28, ,47, ,67.5, ,6.7, ,160.9, ,83.8, 
218,7/31/2022,212,0.30, ,0, ,577, ,20.3, ,102.2, ,84.2, ,93.1, ,67, ,18, ,38, ,63.9, ,6.0, ,143.3, ,84.3, 
