198,7/1/2022,182,0.22, ,0, ,725, ,19.2, ,77.6, ,50.9, ,64.9, ,100, ,73, ,91, ,62.4, ,3.2, ,77.4, ,74.9, 
198,7/2/2022,183,0.22, ,0, ,692, ,17.5, ,77.7, ,51.3, ,64.0, ,100, ,60, ,86, ,59.8, ,3.1, ,75.2, ,74.8, 
198,7/3/2022,184,0.22, ,0, ,710, ,17.5, ,74.0, ,53.2, ,63.3, ,100, ,67, ,88, ,59.7, ,3.2, ,76.3, ,74.6, 
198,7/4/2022,185,0.22, ,0, ,711, ,17.2, ,75.6, ,49.7, ,63.6, ,100, ,59, ,86, ,59.2, ,3.1, ,73.7, ,74.3, 
198,7/5/2022,186,0.22, ,0, ,712, ,19.0, ,76.9, ,51.8, ,65.0, ,100, ,71, ,90, ,62.1, ,3.2, ,75.7, ,74.5, 
198,7/6/2022,187,0.21, ,0, ,689, ,19.9, ,76.3, ,55.9, ,66.1, ,100, ,73, ,91, ,63.3, ,3.3, ,78.4, ,75.1, 
198,7/7/2022,188,0.24, ,0, ,743,R,18.3, ,80.1, ,50.5, ,65.4, ,100, ,61, ,85, ,60.9, ,3.2, ,76.6, ,74.9, 
198,7/8/2022,189,0.21, ,0, ,698, ,19.3, ,78.4, ,50.1, ,65.0, ,100, ,67, ,91, ,62.5, ,3.2, ,77.4, ,74.8, 
198,7/9/2022,190,0.22, ,0, ,702, ,19.9, ,77.6, ,56.7, ,66.5, ,100, ,71, ,90, ,63.4, ,3.1, ,75.2, ,75.6, 
198,7/10/2022,191,0.23, ,0, ,734, ,18.8, ,79.3, ,53.5, ,66.4, ,100, ,64, ,85, ,61.7, ,3.2, ,76.0, ,75.3, 
198,7/11/2022,192,0.20, ,0, ,674, ,18.7, ,74.6, ,53.9, ,63.6, ,100, ,76, ,93, ,61.6, ,2.9, ,70.8, ,75.3, 
198,7/12/2022,193,0.19, ,0, ,629, ,19.5, ,76.2, ,59.2, ,64.8, ,100, ,74, ,93, ,62.7, ,3.3, ,80.2, ,75.3, 
198,7/13/2022,194,0.19, ,0, ,657, ,18.9, ,74.6, ,54.4, ,63.9, ,100, ,77, ,93, ,61.9, ,3.0, ,72.9, ,75.3, 
198,7/14/2022,195,0.21, ,0, ,671, ,19.4, ,76.6, ,53.5, ,64.7, ,100, ,76, ,93, ,62.7, ,3.1, ,73.3, ,75.0, 
198,7/15/2022,196,0.21, ,0, ,693, ,19.8, ,78.2, ,53.6, ,65.3, ,100, ,69, ,93, ,63.2, ,2.9, ,68.8, ,75.0, 
198,7/16/2022,197,0.22,R,0, ,680, ,19.6, ,81.0, ,55.6, ,67.5, ,100, ,61, ,85, ,62.9, ,2.8,Y,66.6,Y,75.1, 
198,7/17/2022,198,0.21, ,0, ,647, ,20.6, ,88.7, ,56.5, ,69.4, ,100, ,51, ,84, ,64.3, ,2.8,Y,68.2,Y,75.2, 
198,7/18/2022,199,0.20, ,0, ,648, ,23.2,Y,82.6, ,61.4, ,69.4, ,100, ,63, ,94,Y,67.7,Y,3.2, ,77.2, ,76.2, 
198,7/19/2022,200,0.22, ,0, ,670, ,19.2, ,83.4, ,56.0, ,68.5, ,100, ,45, ,81, ,62.3, ,3.0, ,72.1, ,76.4, 
198,7/20/2022,201,0.22, ,0, ,640, ,18.1, ,83.0, ,56.2, ,68.5, ,100, ,44, ,76, ,60.7, ,2.7,Y,65.1,Y,75.9, 
198,7/21/2022,202,0.23, ,0, ,682, ,17.4, ,81.2, ,52.0, ,66.2, ,100, ,51, ,79, ,59.5, ,3.1, ,75.2, ,75.3, 
198,7/22/2022,203,0.21, ,0, ,682, ,18.1, ,78.4, ,51.8, ,64.5, ,100, ,68, ,88, ,60.7, ,3.2, ,77.3, ,74.6, 
198,7/23/2022,204,0.21, ,0, ,661, ,19.9, ,80.2, ,54.3, ,66.4, ,100, ,64, ,90, ,63.3, ,3.2, ,77.5, ,74.8, 
198,7/24/2022,205,0.19, ,0, ,626, ,19.4, ,76.3, ,55.2, ,64.7, ,100, ,77, ,93, ,62.6, ,3.2, ,77.5, ,74.9, 
198,7/25/2022,206,0.19, ,0, ,633, ,19.7, ,76.1, ,57.1, ,65.1, ,100, ,74, ,93, ,63.0, ,3.3, ,80.1, ,74.8, 
198,7/26/2022,207,0.18, ,0, ,604, ,19.7, ,75.2, ,55.4, ,64.4, ,100, ,80, ,96, ,63.1, ,3.0, ,73.0, ,75.1, 
198,7/27/2022,208,0.19, ,0, ,625, ,19.4, ,76.4, ,54.9, ,64.0, ,100, ,76, ,95, ,62.6, ,3.1, ,74.9, ,74.4, 
198,7/28/2022,209,0.19, ,0, ,606, ,20.2, ,79.6, ,54.4, ,66.0, ,100, ,72, ,92, ,63.7, ,3.0, ,72.2, ,73.7, 
198,7/29/2022,210,0.21, ,0, ,646, ,19.9, ,81.5, ,56.2, ,67.6, ,100, ,64, ,86, ,63.4, ,3.2, ,75.8, ,74.2, 
198,7/30/2022,211,0.16,R,0, ,500, ,21.8, ,81.8, ,59.7, ,69.7, ,100, ,68, ,88, ,66.0, ,2.7,Y,65.4,Y,74.8, 
198,7/31/2022,212,0.16, ,0, ,489, ,22.8,Y,84.5, ,64.9, ,72.5, ,100, ,43, ,84,Y,67.3,Y,2.8, ,67.4, ,75.6, 
