215,7/1/2022,182,0.27, ,0, ,721, ,13.1, ,94.0, ,57.4, ,75.8, ,96, ,18, ,43, ,51.7, ,3.0, ,71.5, ,76.5, 
215,7/2/2022,183,0.27, ,0, ,736, ,11.0, ,91.9, ,59.7, ,73.9, ,71, ,19, ,38, ,47.0, ,3.0, ,72.9, ,76.6, 
215,7/3/2022,184,0.24, ,0, ,726, ,13.8, ,86.2, ,56.5, ,69.0, ,89, ,35, ,57, ,53.1, ,3.0, ,71.2, ,76.4, 
215,7/4/2022,185,0.24, ,0, ,707, ,14.5, ,85.0, ,54.2, ,68.0, ,99, ,40, ,62, ,54.6, ,3.2, ,76.2, ,75.9, 
215,7/5/2022,186,0.24, ,0, ,706, ,15.0, ,86.3, ,55.1, ,69.2, ,99, ,37, ,61, ,55.4, ,3.1, ,74.7, ,75.4, 
215,7/6/2022,187,0.23, ,0, ,674, ,16.2, ,87.7, ,57.1, ,70.0, ,99, ,36, ,65, ,57.6, ,3.1, ,73.4, ,75.4, 
215,7/7/2022,188,0.27, ,0, ,741, ,13.9, ,95.9, ,56.6, ,74.8, ,99, ,18, ,47, ,53.4, ,2.8, ,67.0, ,75.5, 
215,7/8/2022,189,0.26, ,0, ,728, ,13.8, ,94.8, ,56.5, ,74.2, ,99, ,25, ,48, ,53.1, ,2.6, ,62.5, ,75.9, 
215,7/9/2022,190,0.29, ,0, ,734, ,11.7, ,96.4, ,60.8, ,77.7, ,70, ,19, ,36, ,48.7, ,3.5, ,84.2, ,76.3, 
215,7/10/2022,191,0.28, ,0, ,733, ,12.1, ,99.8, ,64.0, ,80.0, ,60, ,20, ,35, ,49.6, ,3.2, ,75.7, ,77.1,Y
215,7/11/2022,192,0.26, ,0, ,730, ,14.1, ,95.1, ,56.0, ,76.2, ,84, ,26, ,46, ,53.7, ,2.5, ,60.6, ,77.4,Y
215,7/12/2022,193,0.24, ,0, ,706, ,14.7, ,92.6, ,55.7, ,71.2, ,99, ,26, ,56, ,54.8, ,2.4, ,56.7, ,77.1,Y
215,7/13/2022,194,0.25, ,0, ,710, ,14.7, ,96.0, ,53.7, ,73.4, ,99, ,24, ,52, ,54.9, ,2.2, ,53.7, ,76.7, 
215,7/14/2022,195,0.25, ,0, ,679, ,16.4, ,94.9, ,57.4, ,73.9, ,99, ,31, ,57, ,57.9, ,2.4, ,58.4, ,77.1,Y
215,7/15/2022,196,0.26, ,0, ,681, ,17.7, ,102.5, ,60.4, ,80.1, ,99, ,27, ,50, ,60.0, ,2.3, ,54.3, ,77.6,Y
215,7/16/2022,197,0.27, ,0, ,684, ,16.0, ,103.9, ,66.5, ,82.9, ,73, ,18, ,42, ,57.2, ,2.6, ,63.1, ,78.9,Y
215,7/17/2022,198,0.27, ,0, ,676, ,14.5, ,104.3, ,68.7, ,81.4, ,64, ,16, ,40, ,54.5, ,2.9, ,69.5, ,79.6,R
215,7/18/2022,199,0.28, ,0, ,673, ,14.3, ,100.1, ,63.4, ,81.7, ,99, ,22, ,39, ,54.2, ,3.1, ,73.3, ,79.8,R
215,7/19/2022,200,0.29, ,0, ,695, ,9.7, ,100.3, ,55.9, ,81.7, ,80, ,12, ,26, ,43.8, ,3.2, ,76.5, ,79.6,R
215,7/20/2022,201,0.27, ,0, ,658, ,10.5, ,95.9, ,56.2, ,79.4, ,78, ,13, ,31, ,45.8, ,3.0, ,71.9, ,79.4,R
215,7/21/2022,202,0.27, ,0, ,678, ,11.6, ,100.4, ,56.0, ,78.1, ,81, ,19, ,35, ,48.5, ,2.8, ,67.4, ,79.0,Y
215,7/22/2022,203,0.25, ,0, ,679, ,14.3, ,96.7, ,55.6, ,76.1, ,86, ,25, ,46, ,54.1, ,2.6, ,63.2, ,78.7,Y
215,7/23/2022,204,0.24, ,0, ,671, ,17.4, ,96.8, ,60.2, ,74.4, ,99, ,26, ,60, ,59.6, ,2.6, ,61.3, ,78.9,Y
215,7/24/2022,205,0.23, ,0, ,650, ,18.4, ,95.0, ,59.9, ,73.8, ,99, ,34, ,65, ,61.2, ,2.5, ,60.0, ,79.2,Y
215,7/25/2022,206,0.24, ,0, ,673, ,17.6, ,94.3, ,57.9, ,73.4, ,99, ,32, ,62, ,59.8, ,2.6, ,61.5, ,79.0,Y
215,7/26/2022,207,0.24, ,0, ,675, ,16.1, ,94.6, ,58.4, ,74.6, ,99, ,28, ,55, ,57.5, ,2.3, ,54.3, ,78.7,Y
215,7/27/2022,208,0.25, ,0, ,671, ,14.2, ,94.5, ,59.3, ,75.6, ,99, ,15, ,47, ,53.9, ,2.4, ,57.9, ,78.5,Y
215,7/28/2022,209,0.22, ,0, ,578, ,12.0, ,92.8, ,57.7, ,75.6, ,99, ,19, ,40, ,49.4, ,2.5, ,60.6, ,78.3, 
215,7/29/2022,210,0.25, ,0, ,651, ,14.1, ,97.5, ,56.8, ,76.5, ,98, ,21, ,45, ,53.6, ,2.7, ,64.0, ,78.0, 
215,7/30/2022,211,0.19, ,0, ,489, ,15.9, ,96.4, ,65.1, ,77.4, ,80, ,28, ,49, ,57.0, ,2.5, ,59.3, ,78.3, 
215,7/31/2022,212,0.16, ,0, ,412, ,13.8, ,96.9, ,67.8, ,79.2, ,80, ,21, ,40, ,53.1, ,2.2, ,54.0, ,78.8,Y
