197,7/1/2022,182,0.36, ,0, ,768,R,8.8, ,88.1, ,66.9, ,78.1, ,35, ,22, ,27, ,41.3, ,9.0, ,215.9, ,66.2, 
197,7/2/2022,183,0.35, ,0, ,775,R,8.9, ,87.3, ,63.9, ,76.6, ,46, ,20, ,28, ,41.5, ,8.9, ,213.4, ,65.5, 
197,7/3/2022,184,0.31, ,0, ,780,R,13.5, ,85.2, ,54.9, ,73.3, ,69, ,34, ,48, ,52.6, ,7.9, ,188.8, ,65.4, 
197,7/4/2022,185,0.29, ,0, ,747, ,16.6, ,93.3, ,59.1, ,75.6, ,70, ,44, ,55, ,58.3, ,7.5, ,179.5, ,65.1, 
197,7/5/2022,186,0.30, ,0, ,757,R,16.9, ,89.4, ,61.3, ,76.2, ,69, ,45, ,55, ,58.7, ,8.4, ,200.6, ,65.6, 
197,7/6/2022,187,0.30, ,0, ,766,R,14.5, ,87.8, ,59.3, ,75.0, ,75, ,31, ,49, ,54.5, ,8.0, ,192.4, ,65.9, 
197,7/7/2022,188,0.29, ,0, ,771,R,13.4, ,92.9, ,58.0, ,75.9, ,78, ,24, ,44, ,52.4, ,5.2, ,125.4, ,66.2, 
197,7/8/2022,189,0.31, ,0, ,765,R,13.3, ,90.3, ,60.3, ,77.2, ,69, ,28, ,42, ,52.1, ,6.8, ,162.4, ,66.8, 
197,7/9/2022,190,0.30, ,0, ,777,R,12.8, ,90.4, ,58.7, ,76.4, ,60, ,29, ,41, ,51.0, ,5.9, ,140.5, ,67.2, 
197,7/10/2022,191,0.28, ,0, ,763,R,13.8, ,107.9, ,55.3, ,77.1, ,70, ,30, ,43, ,53.1, ,4.6, ,109.2, ,67.8, 
197,7/11/2022,192,0.30, ,0, ,763,R,13.6, ,102.7, ,62.0, ,81.7, ,56, ,24, ,37, ,52.7, ,4.7, ,114.0, ,68.4, 
197,7/12/2022,193,0.32, ,0, ,749, ,13.5, ,98.6, ,66.6, ,82.0, ,58, ,20, ,36, ,52.5, ,6.9, ,164.6, ,69.2, 
197,7/13/2022,194,0.32, ,0, ,744, ,13.9, ,102.2, ,62.9, ,85.1, ,60, ,19, ,34, ,53.3, ,5.9, ,142.3, ,69.1, 
197,7/14/2022,195,0.29, ,0, ,685, ,18.2, ,102.2, ,71.4, ,87.0, ,57, ,30, ,42, ,60.9, ,5.6, ,134.5, ,69.5, 
197,7/15/2022,196,0.30, ,0, ,708, ,22.0,Y,106.6, ,69.8, ,88.9, ,78, ,31, ,47,Y,66.3,Y,5.2, ,124.9, ,70.4, 
197,7/16/2022,197,0.31,R,0, ,724, ,19.9,Y,108.5, ,71.9, ,89.4, ,74, ,28, ,42,Y,63.3,Y,5.3, ,127.4, ,71.4, 
197,7/17/2022,198,0.35, ,0, ,728, ,18.6, ,100.2, ,72.3, ,87.9, ,57, ,31, ,41, ,61.4, ,7.8, ,186.5, ,71.6, 
197,7/18/2022,199,0.33, ,0, ,706, ,19.1,Y,101.3, ,78.5,Y,88.4, ,52, ,35, ,42,Y,62.1,Y,8.1, ,193.6, ,71.4, 
197,7/19/2022,200,0.34, ,0, ,728, ,18.6, ,101.4, ,72.0, ,88.5, ,60, ,25, ,40, ,61.4, ,7.2, ,172.1, ,71.0, 
197,7/20/2022,201,0.35, ,0, ,694, ,16.2, ,107.0, ,73.5, ,88.3, ,49, ,26, ,36, ,57.6, ,8.4, ,201.2, ,70.6, 
197,7/21/2022,202,0.33, ,0, ,712, ,16.8, ,104.4, ,75.1, ,89.6, ,52, ,26, ,35, ,58.6, ,6.5, ,155.9, ,70.1, 
197,7/22/2022,203,0.41, ,0, ,721, ,10.5, ,120.8,R,66.7, ,90.7, ,52, ,8, ,21, ,45.9, ,9.1, ,218.0, ,69.9, 
197,7/23/2022,204,0.36, ,0, ,684, ,12.0, ,120.8,R,68.2, ,90.9, ,47, ,11, ,24, ,49.4, ,7.3, ,174.2, ,69.3, 
197,7/24/2022,205,0.37, ,0, ,731, ,13.2, ,112.8,Y,71.5, ,91.1, ,53, ,13, ,27, ,52.0, ,8.2, ,198.0, ,69.5, 
197,7/25/2022,206,0.35, ,0, ,666, ,11.5, ,109.8,Y,74.6, ,89.6, ,54, ,11, ,24, ,48.3, ,8.1, ,193.9, ,70.2, 
197,7/26/2022,207,0.37, ,0, ,717, ,11.2, ,105.1, ,74.8, ,89.1, ,46, ,14, ,24, ,47.6, ,8.6, ,206.3, ,70.6, 
197,7/27/2022,208,0.39, ,0, ,701, ,12.9, ,99.9, ,77.3,Y,89.5,H,43,H,16,H,27, ,51.2, ,10.6, ,254.2, ,71.0, 
197,7/28/2022,209,0.32, ,0, ,613, ,16.2, ,102.6, ,81.7,R,91.3,Y,45,H,24,H,32,Y,57.5,Y,8.0, ,192.4, ,71.3, 
197,7/29/2022,210,0.34,R,0, ,694, ,17.5, ,107.4, ,75.1,Y,91.5,Y,51,H,21,H,35,Y,59.8,Y,7.8, ,188.2, ,71.2, 
197,7/30/2022,211,0.26,H,0.00, ,541, ,23.8,R,--,S,67.3, ,89.7,Y,64,H,33,H,--,R,--,I,5.5, ,132.9, ,71.2, 
197,7/31/2022,212,0.28, ,0, ,565, ,23.1,R,103.6, ,77.9,Y,88.8, ,71, ,38, ,--,R,--,I,7.4, ,177.5, ,71.7, 
