6,3/1/2022,60,0.12, ,0, ,390, ,9.8, ,76.3, ,43.8, ,57.3, ,93, ,31, ,61, ,44.0, ,2.9, ,70.3, ,52.8, 
6,3/2/2022,61,0.11, ,0, ,355, ,9.9, ,73.4, ,43.7, ,57.3, ,99, ,30, ,62, ,44.2, ,3.6, ,85.4, ,53.5, 
6,3/3/2022,62,0.05, ,0, ,170, ,10.8, ,59.1, ,47.2, ,52.5, ,97, ,64, ,80, ,46.6, ,5.3, ,127.9, ,52.8, 
6,3/4/2022,63,0.13, ,0, ,361, ,9.2, ,67.1, ,44.8, ,54.9, ,95, ,31, ,63, ,42.3, ,6.9, ,166.7, ,53.3, 
6,3/5/2022,64,0.07, ,0, ,288, ,6.6, ,56.3, ,34.8, ,45.4, ,87, ,43, ,64, ,34.0, ,3.1, ,74.6, ,50.8, 
6,3/6/2022,65,0.13, ,0, ,437, ,5.8, ,64.1, ,32.6, ,48.3, ,88, ,23, ,51, ,30.9, ,4.6, ,111.2, ,49.2, 
6,3/7/2022,66,0.21, ,0, ,434, ,4.5,Y,68.7, ,39.5, ,54.6, ,55, ,15, ,31,Y,24.7,Y,10.7, ,256.9, ,49.0, 
6,3/8/2022,67,0.16, ,0, ,437, ,6.0, ,74.4, ,43.2, ,56.4, ,70, ,16, ,38, ,31.4, ,5.6, ,133.5, ,50.5, 
6,3/9/2022,68,0.15, ,0, ,432, ,6.6, ,71.3, ,41.2, ,56.6, ,74, ,23, ,42, ,34.0, ,4.4, ,104.7, ,51.5, 
6,3/10/2022,69,0.24, ,0, ,470, ,3.7,Y,67.2, ,45.0, ,55.5, ,72, ,10, ,24,Y,19.8,Y,13.3,Y,319.6,Y,49.8, 
6,3/11/2022,70,0.16, ,0, ,464, ,3.9,Y,72.2, ,38.8, ,55.9, ,52, ,11, ,25,Y,20.9,Y,4.6, ,110.2, ,50.9, 
6,3/12/2022,71,0.17, ,0, ,437, ,5.9, ,70.7, ,37.3, ,54.4, ,71, ,11, ,41, ,30.9, ,6.0, ,145.1, ,51.0, 
6,3/13/2022,72,0.14, ,0, ,444, ,8.6, ,67.2, ,47.9, ,56.8, ,91, ,22, ,55, ,40.6, ,5.5, ,132.3, ,53.1, 
6,3/14/2022,73,0.15, ,0, ,447, ,7.3, ,71.9, ,41.1, ,57.3, ,80, ,23, ,45, ,36.4, ,4.1, ,98.6, ,53.3, 
6,3/15/2022,74,0.11, ,0.15, ,369, ,14.2, ,71.4, ,49.5, ,60.8, ,100, ,54, ,78, ,54.0, ,6.0, ,144.7, ,57.0, 
6,3/16/2022,75,0.18, ,0, ,476, ,8.3, ,72.9, ,46.1, ,58.1, ,98, ,20, ,50, ,39.6, ,6.0, ,143.8, ,55.1, 
6,3/17/2022,76,0.13, ,0, ,407, ,9.4, ,73.3, ,45.7, ,56.5, ,86, ,28, ,60, ,43.0, ,4.2, ,100.1, ,55.0, 
6,3/18/2022,77,0.14, ,0, ,459, ,9.1, ,72.8, ,39.4, ,56.0, ,96, ,32, ,60, ,42.2, ,3.7, ,88.1, ,54.9, 
6,3/19/2022,78,0.10, ,0, ,269, ,10, ,64.7, ,50.0, ,56.0, ,81, ,47, ,65, ,44.6, ,7.5, ,180.8, ,54.6, 
6,3/20/2022,79,0.22, ,0, ,497, ,5.1,Y,70.9, ,46.0, ,57.4, ,75, ,11, ,32,Y,27.6,Y,10.0, ,240.3, ,53.3, 
6,3/21/2022,80,0.25, ,0, ,485, ,7.9, ,81.3, ,41.3, ,64.3, ,73, ,25, ,38, ,38.3, ,9.5, ,228.8, ,54.2, 
6,3/22/2022,81,0.24,R,0, ,494, ,11.1, ,85.2,Y,58.0,Y,71.4,R,68, ,26, ,--,R,--,I,9.2, ,221.2, ,58.1, 
6,3/23/2022,82,0.16, ,0, ,492, ,12.8, ,81.8, ,50.5, ,64.9, ,88, ,39, ,61, ,51.1, ,3.5, ,83.1, ,59.5, 
6,3/24/2022,83,0.17, ,0, ,500, ,11.1, ,82.7, ,46.2, ,62.2, ,94, ,28, ,58, ,47.3, ,3.6, ,86.6, ,58.8, 
6,3/25/2022,84,0.16, ,0, ,521, ,11.1, ,77.6, ,42.9, ,58.9, ,96, ,33, ,65, ,47.3, ,3.6, ,85.8, ,58.8, 
6,3/26/2022,85,0.17, ,0, ,514, ,10.6, ,79.9, ,41.8, ,59.8, ,95, ,32, ,61, ,46.2, ,4.8, ,114.1, ,58.2, 
6,3/27/2022,86,0.12, ,0.31, ,342, ,11.0, ,68.0, ,50.7, ,58.2, ,97, ,48, ,66, ,46.9, ,7.0, ,167.1, ,57.9, 
6,3/28/2022,87,0.03, ,0.60, ,163, ,12.9, ,58.4, ,47.5, ,53.6, ,100, ,83, ,92, ,51.2, ,4.4, ,106.0, ,57.0, 
6,3/29/2022,88,0.15, ,0.00, ,515, ,12.4, ,70.8, ,42.7, ,56.1, ,100, ,55, ,81, ,50.2, ,4.1, ,98.5, ,56.9, 
6,3/30/2022,89,0.06, ,0, ,262, ,12.4, ,60.8, ,47.9, ,53.7, ,99, ,71, ,88, ,50.3, ,4.2, ,100.0, ,57.3, 
6,3/31/2022,90,0.17, ,0, ,498, ,10.4, ,72.8, ,45.6, ,58.4, ,100, ,25, ,62, ,45.5, ,5.0, ,120.7, ,57.6, 
