78,3/1/2022,60,0.17, ,0, ,514,R,5.4, ,84.5,Y,41.3, ,63.5, ,62, ,11, ,27, ,28.8, ,3.5, ,83.2, ,52.7, 
78,3/2/2022,61,0.17, ,0, ,491,R,6.5, ,84.5, ,46.7, ,63.6, ,56, ,15, ,32, ,33.4, ,3.5, ,84.3, ,53.3, 
78,3/3/2022,62,0.14, ,0, ,457, ,9.9, ,69.8, ,45.2, ,57.7, ,85, ,37, ,61, ,44.3, ,4.2, ,100.5, ,53.9, 
78,3/4/2022,63,0.06, ,0.00, ,230, ,10.9, ,61.3, ,46.0, ,54.9, ,96, ,53, ,74, ,46.9, ,4.3, ,102.1, ,54.8, 
78,3/5/2022,64,0.07, ,0.02, ,266, ,8.5, ,57.0, ,37.7, ,48.6, ,92, ,49, ,73, ,40.4, ,4.3, ,102.7, ,54.6, 
78,3/6/2022,65,0.13, ,0, ,509,R,7.5, ,62.1, ,34.9, ,48.2, ,94, ,35, ,65, ,37.1, ,3.5, ,83.3, ,53.3, 
78,3/7/2022,66,0.15, ,0, ,526,R,6.6, ,69.1, ,39.7, ,53.5, ,84, ,19, ,47, ,33.8, ,3.3, ,79.6, ,53.1, 
78,3/8/2022,67,0.16, ,0, ,533,R,5.0, ,69.5, ,38.2, ,53.5, ,70, ,18, ,36, ,27.3, ,3.4, ,81.7, ,53.2, 
78,3/9/2022,68,0.15, ,0.00, ,521,R,8.0, ,67.7, ,38.5, ,53.7, ,88, ,33, ,57, ,38.8, ,4.0, ,96.9, ,52.8, 
78,3/10/2022,69,0.14, ,0, ,483, ,10.3, ,67.0, ,45.6, ,56.6, ,85, ,37, ,66, ,45.4, ,3.8, ,90.6, ,53.9, 
78,3/11/2022,70,0.17, ,0.00, ,548,R,5.4, ,73.0, ,42.3, ,56.9, ,83, ,15, ,34, ,28.9, ,3.7, ,87.9, ,54.1, 
78,3/12/2022,71,0.18, ,0, ,552,R,4.6,Y,76.2, ,41.5, ,58.5, ,57, ,14, ,28,Y,25.2,Y,3.7, ,89.1, ,53.9, 
78,3/13/2022,72,0.16, ,0, ,533,R,9.0, ,69.1, ,40.1, ,55.0, ,90, ,44, ,61, ,41.8, ,3.9, ,93.8, ,54.0, 
78,3/14/2022,73,0.16, ,0, ,537,R,10.6, ,79.1, ,42.5, ,59.3, ,94, ,30, ,61, ,46.1, ,2.8, ,67.8, ,54.6, 
78,3/15/2022,74,0.17, ,0, ,512, ,10.7, ,77.9, ,44.9, ,61.6, ,94, ,35, ,57, ,46.4, ,3.4, ,81.8, ,55.4, 
78,3/16/2022,75,0.16, ,0.00, ,545,R,11.9, ,74.7, ,44.4, ,58.6, ,96, ,45, ,71, ,49.2, ,3.4, ,80.8, ,56.1, 
78,3/17/2022,76,0.19, ,0, ,548,R,8.3, ,79.6, ,46.3, ,62.2, ,87, ,18, ,44, ,39.8, ,3.8, ,90.1, ,56.6, 
78,3/18/2022,77,0.19, ,0, ,568,R,8.2, ,78.6, ,48.9, ,63.6, ,74, ,24, ,41, ,39.4, ,3.5, ,85.1, ,56.4, 
78,3/19/2022,78,0.15, ,0, ,503, ,11.7, ,68.4, ,51.2, ,58.9, ,91, ,51, ,69, ,48.8, ,4.7, ,113.7, ,57.1, 
78,3/20/2022,79,0.18, ,0, ,561,R,10.7, ,71.6, ,46.5, ,58.6, ,93, ,36, ,64, ,46.3, ,5.0,Y,119.9,Y,57.8, 
78,3/21/2022,80,0.17, ,0, ,554, ,9.9, ,77.4, ,42.5, ,59.5, ,86, ,25, ,57, ,44.3, ,3.3, ,79.2, ,57.5, 
78,3/22/2022,81,0.20, ,0, ,580,R,9.0, ,85.3, ,48.0, ,66.6, ,77, ,20, ,40, ,41.9, ,3.4, ,82.5, ,57.7, 
78,3/23/2022,82,0.22, ,0, ,582,R,8.1, ,85.9, ,55.0, ,69.7,Y,57, ,17, ,33,Y,39.1,Y,4.5, ,107.0, ,58.2, 
78,3/24/2022,83,0.21, ,0, ,585,R,8.6, ,86.2, ,55.2, ,69.1,Y,63, ,22, ,36,Y,40.7,Y,3.6, ,87.5, ,58.7, 
78,3/25/2022,84,0.20, ,0, ,565, ,10.6, ,85.4, ,50.6, ,67.4, ,79, ,27, ,46, ,46.0, ,3.2, ,76.5, ,59.1, 
78,3/26/2022,85,0.19, ,0, ,599,R,12.3, ,79.5, ,48.5, ,62.6, ,92, ,35, ,64, ,50.1, ,4.2, ,100.4, ,59.4, 
78,3/27/2022,86,0.17, ,0, ,567, ,11.9, ,71.7, ,53.3, ,58.7, ,91, ,45, ,71, ,49.2, ,4.6, ,109.7, ,59.9, 
78,3/28/2022,87,0.03, ,1.76, ,145, ,11.9, ,60.9, ,50.7, ,54.9, ,97, ,64, ,81, ,49.1, ,3.8, ,91.8, ,59.8, 
78,3/29/2022,88,0.08, ,0.01, ,299, ,11.6, ,63.8, ,47.7, ,54.8, ,98, ,58, ,79, ,48.5, ,3.3, ,78.0, ,58.5, 
78,3/30/2022,89,0.17, ,0.01, ,581, ,12.4, ,70.5, ,44.5, ,57.0, ,99, ,55, ,78, ,50.3, ,4.0, ,96.9, ,57.8, 
78,3/31/2022,90,0.05, ,0, ,214, ,13.3, ,63.2, ,54.2, ,57.4, ,94, ,68, ,82, ,52.1, ,4.0, ,95.6, ,58.5, 
