245,3/1/2022,60,0.18,R,0, ,526,R,4.9, ,84.1,Y,45.7, ,65.4, ,49, ,9, ,23, ,26.6, ,3.8, ,90.1, ,56.9, 
245,3/2/2022,61,0.16,R,0, ,525,R,5.9, ,83.2, ,47.3, ,63.6, ,58, ,14, ,29, ,31.2, ,2.3, ,56.1, ,57.7, 
245,3/3/2022,62,0.12, ,0, ,484, ,10.0, ,68.3, ,44.4, ,55.7, ,90, ,40, ,66, ,44.4, ,2.4, ,58.8, ,57.8, 
245,3/4/2022,63,0.06, ,0.00, ,289, ,11.6, ,62.2, ,46.7, ,54.6, ,100, ,56, ,80, ,48.5, ,1.6,Y,38.5,Y,58.0, 
245,3/5/2022,64,0.08, ,0.04, ,346, ,9.4, ,56.7, ,41.6, ,50.0, ,100, ,52, ,76, ,42.9, ,2.4, ,58.3, ,57.8, 
245,3/6/2022,65,0.13, ,0, ,518,R,7.9, ,60.2, ,37.0, ,48.1, ,100, ,39, ,69, ,38.5, ,3.0, ,72.7, ,57.0, 
245,3/7/2022,66,0.14,R,0, ,543,R,4.8, ,69.7, ,38.6, ,54.5, ,96, ,9, ,33, ,26.3, ,2.1, ,50.5, ,56.7, 
245,3/8/2022,67,0.14,R,0, ,540,R,4.3,Y,70.4, ,40.1, ,54.2, ,54, ,15, ,30,Y,23.6,Y,2.1, ,51.4, ,56.5, 
245,3/9/2022,68,0.13, ,0, ,522,R,8.6, ,65.8, ,39.1, ,52.3, ,100, ,37, ,64, ,40.6, ,2.8, ,66.5, ,56.5, 
245,3/10/2022,69,0.12, ,0, ,443, ,9.5, ,65.4, ,45.0, ,56.6, ,96, ,6, ,61, ,43.3, ,2.3, ,55.8, ,57.5, 
245,3/11/2022,70,0.17, ,0, ,566,R,2.6,Y,75.0, ,45.3, ,60.5, ,47, ,5, ,14,Y,11.4,Y,3.4, ,80.6, ,57.5, 
245,3/12/2022,71,0.15, ,0, ,560,R,4.5,Y,75.4, ,42.9, ,58.5, ,49, ,11, ,27,Y,24.6,Y,1.8,Y,42.8,Y,57.7, 
245,3/13/2022,72,0.14, ,0, ,536,R,9.1, ,70.0, ,40.1, ,54.4, ,100, ,44, ,63, ,42.1, ,1.3,Y,32.2,Y,57.9, 
245,3/14/2022,73,0.15,R,0, ,550,R,11.4, ,76.3, ,42.2, ,58.0, ,100, ,38, ,69, ,48.0, ,1.5,Y,37.0,Y,58.5, 
245,3/15/2022,74,0.15,R,0, ,543,R,11.2, ,78.7, ,45.0, ,60.7, ,100, ,26, ,62, ,47.5, ,1.3,Y,31.0,Y,59.5, 
245,3/16/2022,75,0.15, ,0, ,551,R,12.0, ,74.1, ,44.4, ,57.6, ,100, ,41, ,74, ,49.3, ,1.5,Y,37.0,Y,60.1, 
245,3/17/2022,76,0.17,R,0, ,569,R,9.0, ,80.9, ,47.6, ,63.2, ,100, ,17, ,45, ,41.7, ,2.2, ,52.8, ,60.3, 
245,3/18/2022,77,0.17, ,0, ,577,R,8.1, ,78.0, ,45.0, ,61.6, ,78, ,21, ,43, ,39.0, ,2.4, ,56.6, ,60.6, 
245,3/19/2022,78,0.14, ,0.17, ,499, ,12.3, ,66.7, ,48.9, ,56.9, ,100, ,57, ,78, ,50.0, ,3.9, ,94.3, ,60.8, 
245,3/20/2022,79,0.14, ,0.06, ,516, ,11.9, ,69.2, ,48.2, ,56.9, ,100, ,38, ,75, ,49.1, ,2.9, ,69.3, ,61.3, 
245,3/21/2022,80,0.15, ,0, ,547, ,12.0, ,74.2, ,44.4, ,57.5, ,100, ,48, ,74, ,49.4, ,2.1, ,51.0, ,61.0, 
245,3/22/2022,81,0.18,R,0, ,588,R,9.0, ,84.8,Y,49.3, ,65.6, ,82, ,22, ,42, ,41.9, ,2.1, ,50.8, ,61.5, 
245,3/23/2022,82,0.17,R,0, ,594,R,7.8, ,85.5,Y,52.2, ,68.9,Y,62,H,16,H,32,Y,38.0,Y,1.8, ,43.2, ,62.2, 
245,3/24/2022,83,0.18,R,0, ,598,R,8.7, ,85.1,Y,53.0, ,68.5,Y,68, ,19, ,36,Y,40.9,Y,1.5,Y,35.9,Y,62.8, 
245,3/25/2022,84,0.18,R,0, ,597,R,11.3, ,84.8,Y,52.1, ,65.6, ,100, ,23, ,53, ,47.8, ,1.6,Y,37.2,Y,63.2, 
245,3/26/2022,85,0.18, ,0, ,605,R,13.1, ,79.4, ,45.7, ,59.7, ,100, ,32, ,75, ,51.7, ,2.9, ,69.1, ,63.3, 
245,3/27/2022,86,0.17, ,0, ,584, ,12.7, ,68.5, ,50.6, ,57.2, ,100, ,56, ,80, ,51.0, ,4.7, ,113.1, ,63.6, 
245,3/28/2022,87,0.04, ,1.57, ,193, ,12.9, ,61.1, ,50.3, ,55.1, ,100, ,69, ,87, ,51.3, ,4.1, ,98.0, ,62.0, 
245,3/29/2022,88,0.06, ,0.00, ,292, ,12.2, ,62.9, ,46.9, ,54.1, ,100, ,62, ,86, ,49.9, ,1.6,Y,37.7,Y,60.6, 
245,3/30/2022,89,0.16, ,0, ,597, ,13.3, ,69.3, ,45.3, ,57.4, ,100, ,57, ,83, ,52.2, ,2.4, ,57.3, ,61.3, 
245,3/31/2022,90,0.01, ,0, ,118, ,14.5, ,58.9, ,52.5, ,55.6, ,100, ,86, ,96, ,54.5, ,2.4, ,58.4, ,62.0, 
