47,3/1/2022,60,0.12, ,0, ,373, ,7.6, ,77.8,Y,39.4, ,57.4, ,93, ,24, ,47, ,37.5, ,3.4, ,80.6, ,56.0, 
47,3/2/2022,61,0.13, ,0, ,389, ,9.2, ,75.7, ,41.2, ,57.5, ,97, ,30, ,57, ,42.3, ,4.3, ,104.0, ,56.6, 
47,3/3/2022,62,0.08, ,0, ,243, ,10.7, ,65.4, ,44.1, ,54.4, ,99, ,49, ,74, ,46.2, ,5.5, ,132.5, ,55.7, 
47,3/4/2022,63,0.11, ,0, ,334, ,10.8, ,64.4, ,46.2, ,54.3, ,99, ,35, ,75, ,46.5, ,9.1, ,218.1, ,56.1, 
47,3/5/2022,64,0.10, ,0, ,339, ,6.2, ,58.6, ,36.9, ,47.1, ,78, ,38, ,56, ,32.3, ,5.6, ,134.2, ,53.8, 
47,3/6/2022,65,0.14, ,0, ,462, ,6.1, ,66.5, ,34.6, ,49.6, ,89, ,26, ,50, ,31.8, ,4.8, ,114.6, ,53.3, 
47,3/7/2022,66,0.20, ,0, ,467, ,4.6, ,70.2, ,37.9, ,54.8, ,81, ,15, ,31, ,25.2, ,8.8, ,210.1, ,53.3, 
47,3/8/2022,67,0.16, ,0, ,464, ,5.3, ,74.1, ,37.4, ,55.4, ,55, ,22, ,36, ,28.7, ,4.8, ,116.2, ,54.8, 
47,3/9/2022,68,0.17, ,0, ,463, ,6.1, ,73.3, ,39.9, ,57.7, ,60, ,20, ,37, ,31.9, ,5.5, ,132.8, ,56.2, 
47,3/10/2022,69,0.23, ,0, ,495,R,3.8, ,69.7, ,46.5, ,56.9, ,60, ,9, ,24, ,20.8, ,11.3,Y,271.8,Y,56.1, 
47,3/11/2022,70,0.17, ,0, ,491,R,3.5, ,73.5, ,37.0, ,56.2, ,39, ,13, ,23, ,18.8, ,4.9, ,117.4, ,55.9, 
47,3/12/2022,71,0.17, ,0, ,463, ,5.4, ,76.6, ,36.4, ,56.8, ,66, ,16, ,34, ,28.9, ,5.1, ,121.7, ,57.0, 
47,3/13/2022,72,0.14, ,0, ,388, ,9.4, ,69.2, ,46.3, ,58.0, ,94, ,30, ,57, ,42.9, ,5.7, ,135.9, ,59.7, 
47,3/14/2022,73,0.15, ,0, ,471, ,7.3, ,75.3, ,38.4, ,57.5, ,71, ,27, ,45, ,36.4, ,3.3, ,79.7, ,58.9, 
47,3/15/2022,74,0.12, ,0.04, ,348, ,13.4, ,73.2, ,52.3, ,62.1, ,100, ,50, ,70, ,52.3, ,6.4, ,153.9, ,60.9, 
47,3/16/2022,75,0.17, ,0, ,500, ,8.8, ,73.6, ,45.6, ,59.0, ,89, ,29, ,52, ,41.3, ,5.9, ,140.9, ,60.3, 
47,3/17/2022,76,0.15, ,0, ,457, ,8.6, ,78.3, ,45.0, ,58.5, ,98, ,20, ,51, ,40.6, ,4.3, ,104.3, ,60.5, 
47,3/18/2022,77,0.16, ,0, ,483, ,8.7, ,76.4, ,41.0, ,58.6, ,78, ,34, ,51, ,40.8, ,4.3, ,102.3, ,60.9, 
47,3/19/2022,78,0.06, ,0.01, ,158, ,10.3, ,61.4, ,51.1, ,55.6, ,87, ,51, ,68, ,45.3, ,5.9, ,140.9, ,58.8, 
47,3/20/2022,79,0.22, ,0, ,525, ,6.0, ,73.8, ,44.7, ,58.3, ,78, ,13, ,36, ,31.6, ,9.5, ,228.1, ,59.0, 
47,3/21/2022,80,0.24, ,0, ,513, ,7.2, ,81.1, ,42.1, ,64.1, ,59, ,21, ,35, ,36.1, ,8.1, ,194.6, ,59.5, 
47,3/22/2022,81,0.20,R,0, ,520, ,10.8, ,85.5,Y,58.0,Y,70.1,Y,57, ,30, ,43,Y,46.6,Y,5.5, ,133.0, ,64.2,Y
47,3/23/2022,82,0.19, ,0, ,520, ,11.4, ,84.7,Y,48.4, ,66.5, ,96, ,26, ,52, ,48.1, ,4.3, ,103.1, ,65.2,Y
47,3/24/2022,83,0.19, ,0, ,530, ,10.4, ,83.4, ,44.9, ,63.2, ,97, ,27, ,52, ,45.5, ,4.8, ,114.7, ,64.7,Y
47,3/25/2022,84,0.18, ,0, ,545, ,9.7, ,81.5, ,40.5, ,60.3, ,98, ,25, ,54, ,43.8, ,3.9, ,93.0, ,63.9, 
47,3/26/2022,85,0.21, ,0, ,542, ,10.0, ,81.4, ,41.3, ,62.2, ,92, ,29, ,53, ,44.7, ,6.5, ,155.7, ,63.7, 
47,3/27/2022,86,0.14, ,0.30, ,411, ,11.6, ,72.3, ,47.8, ,59.0, ,100, ,44, ,68, ,48.4, ,5.1, ,122.5, ,64.2, 
47,3/28/2022,87,0.06, ,0.18, ,259, ,14.1, ,63.7, ,48.4, ,54.7, ,100, ,71, ,97, ,53.8, ,6.4, ,153.5, ,61.3, 
47,3/29/2022,88,0.17, ,0, ,538, ,12.2, ,73.4, ,44.0, ,57.2, ,100, ,44, ,76, ,49.8, ,5.0, ,120.0, ,61.6, 
47,3/30/2022,89,0.13, ,0, ,460, ,11.4, ,66.3, ,46.4, ,54.8, ,99, ,52, ,78, ,48.1, ,5.0, ,120.1, ,61.4, 
47,3/31/2022,90,0.19, ,0, ,528, ,10.4, ,73.7, ,44.9, ,58.6, ,99, ,33, ,61, ,45.5, ,5.5, ,132.4, ,61.7, 
