215,3/1/2022,60,0.23, ,0, ,503,R,3.1, ,84.4, ,48.3, ,73.0,Y,33, ,7, ,11,Y,15.9,Y,7.5, ,178.8, ,55.0, 
215,3/2/2022,61,0.17, ,0, ,482, ,4.7, ,85.2, ,54.0, ,67.8, ,36, ,10, ,20, ,25.8, ,3.2, ,77.7, ,55.8, 
215,3/3/2022,62,0.14, ,0.02, ,438, ,8.2, ,71.4, ,49.6, ,58.4, ,97, ,26, ,49, ,39.4, ,3.5, ,83.8, ,56.1, 
215,3/4/2022,63,0.07, ,0.00, ,266, ,10.7, ,60.4, ,44.9, ,51.8, ,99, ,56, ,81, ,46.3, ,3.9, ,94.1, ,56.3, 
215,3/5/2022,64,0.08, ,0.41, ,317, ,7.7, ,57.7, ,41.3, ,47.2, ,96, ,45, ,70, ,37.8, ,4.9, ,117.3, ,55.2, 
215,3/6/2022,65,0.13, ,0, ,492, ,6.2, ,62.4, ,37.9, ,50.1, ,69, ,35, ,51, ,32.5, ,4.2, ,101.3, ,53.3, 
215,3/7/2022,66,0.18, ,0, ,516,R,3.3, ,64.3, ,45.3, ,55.1, ,43, ,10, ,22, ,17.5, ,7.2, ,173.8, ,53.4, 
215,3/8/2022,67,0.20, ,0, ,519,R,3.3, ,69.3, ,46.2, ,57.8, ,45, ,14, ,20, ,17.2, ,6.9, ,166.4, ,53.1, 
215,3/9/2022,68,0.14, ,0, ,504, ,7.3, ,70.6, ,43.0, ,55.8, ,95, ,30, ,48, ,36.6, ,3.0, ,72.4, ,53.6, 
215,3/10/2022,69,0.17, ,0, ,502, ,6.7, ,68.8, ,43.5, ,56.8, ,99, ,8, ,42, ,34.3, ,5.5, ,130.9, ,54.9, 
215,3/11/2022,70,0.22, ,0, ,538,R,1.5, ,69.1, ,52.1, ,60.5, ,10, ,7, ,8, ,-0.5, ,8.6, ,206.3, ,54.2, 
215,3/12/2022,71,0.22, ,0, ,535,R,2.9, ,76.3, ,53.1, ,63.5, ,33, ,7, ,15, ,14.6, ,7.2, ,173.7, ,54.5, 
215,3/13/2022,72,0.18, ,0, ,533,R,5.5, ,75.3, ,44.6, ,61.0, ,50, ,14, ,30, ,29.2, ,4.8, ,116.0, ,55.4, 
215,3/14/2022,73,0.18, ,0, ,532, ,8.4, ,82.0, ,45.0, ,65.1, ,98, ,22, ,40, ,40.2, ,4.0, ,95.0, ,56.5, 
215,3/15/2022,74,0.19, ,0, ,474, ,8.0, ,83.0, ,48.8, ,65.8, ,83, ,21, ,37, ,38.7, ,6.1, ,147.1, ,57.5, 
215,3/16/2022,75,0.25, ,0, ,548,R,7.5, ,73.1, ,59.1, ,64.4, ,56, ,20, ,36, ,37.1, ,12.8,R,306.3,R,57.7, 
215,3/17/2022,76,0.26, ,0, ,507, ,5.2, ,80.2, ,61.3,Y,67.9, ,38, ,14, ,22, ,28.0, ,10.2,Y,243.6,Y,57.5, 
215,3/18/2022,77,0.22, ,0, ,549, ,5.9, ,81.5, ,57.3, ,68.1, ,38, ,15, ,25, ,31.0, ,6.2, ,149.6, ,57.8, 
215,3/19/2022,78,0.15, ,0.00, ,463, ,9.8, ,71.0, ,50.9, ,58.2, ,99, ,39, ,59, ,44.0, ,3.9, ,93.5, ,58.6, 
215,3/20/2022,79,0.23, ,0.01, ,562,R,6.7, ,66.7, ,48.8, ,58.2, ,99, ,18, ,41, ,34.3, ,11.3,Y,270.9,Y,58.2, 
215,3/21/2022,80,0.24, ,0, ,541, ,5.3, ,78.4, ,57.1, ,66.7, ,32, ,15, ,24, ,28.4, ,8.4, ,202.7, ,57.5, 
215,3/22/2022,81,0.25, ,0, ,566, ,6.1, ,84.3, ,64.1,Y,73.1, ,33, ,14, ,22, ,32.1, ,6.7, ,161.8, ,58.6, 
215,3/23/2022,82,0.23, ,0, ,567, ,6.7, ,87.4, ,62.0,Y,74.6,Y,34, ,18, ,23,Y,34.3,Y,4.8, ,115.9, ,59.9, 
215,3/24/2022,83,0.21, ,0, ,569, ,7.4, ,88.0, ,54.0, ,70.7, ,48, ,21, ,29, ,36.8, ,3.6, ,87.2, ,60.7, 
215,3/25/2022,84,0.21, ,0, ,562, ,7.5, ,89.4, ,54.7, ,70.7, ,45, ,15, ,29, ,37.0, ,3.2, ,77.6, ,61.3, 
215,3/26/2022,85,0.19, ,0, ,596,R,7.8, ,83.0, ,51.4, ,65.8, ,92, ,12, ,36, ,38.0, ,2.8, ,67.0, ,61.4, 
215,3/27/2022,86,0.15, ,0, ,537, ,11.2, ,70.7, ,48.2, ,56.6, ,99, ,45, ,71, ,47.5, ,3.5, ,83.7, ,61.4, 
215,3/28/2022,87,0.02, ,1.25, ,117, ,12.0, ,55.7,Y,47.0, ,50.7, ,99, ,86, ,95, ,49.4, ,4.5, ,108.5, ,59.7, 
215,3/29/2022,88,0.16, ,0, ,587, ,10.5, ,67.9, ,43.2, ,55.0, ,99, ,46, ,71, ,45.9, ,3.5, ,83.3, ,58.3, 
215,3/30/2022,89,0.16, ,0, ,558, ,12.9, ,71.1, ,47.7, ,57.6, ,99, ,55, ,80, ,51.4, ,3.1, ,73.3, ,59.7, 
215,3/31/2022,90,0.06, ,0, ,236, ,12.9, ,65.6, ,50.1, ,55.4, ,99, ,62, ,86, ,51.3, ,2.5, ,60.0, ,60.3, 
