248,3/1/2022,60,0.11, ,0, ,386, ,9.7, ,75.7, ,38.6, ,55.4, ,99, ,30, ,65, ,43.7, ,3.0, ,72.4, ,49.8, 
248,3/2/2022,61,0.12, ,0, ,386, ,10.6, ,76.1, ,38.7, ,55.7, ,100, ,33, ,70, ,46.0, ,3.4, ,82.3, ,50.8, 
248,3/3/2022,62,0.10, ,0, ,358, ,11.4, ,65.9, ,39.2, ,53.1, ,100, ,59, ,83, ,48.1, ,5.4, ,128.5, ,51.6, 
248,3/4/2022,63,0.11, ,0.00, ,352, ,11.0, ,62.4, ,45.5, ,53.0, ,99, ,48, ,80, ,47.1, ,9.6,Y,231.1,Y,52.8, 
248,3/5/2022,64,0.08, ,0, ,333, ,7.3, ,57.2, ,32.3, ,44.8, ,99, ,45, ,73, ,36.6, ,4.3, ,104.2, ,48.5, 
248,3/6/2022,65,0.13, ,0, ,470,R,7.2, ,63.8, ,30.0, ,46.6, ,100, ,32, ,66, ,36.0, ,3.9, ,93.2, ,46.7, 
248,3/7/2022,66,0.17, ,0, ,463, ,5.9, ,68.9, ,32.7, ,51.6, ,94, ,21, ,45, ,31.2, ,7.2, ,173.5, ,47.9, 
248,3/8/2022,67,0.13, ,0, ,470, ,7.2, ,73.3, ,30.6, ,51.1, ,99, ,27, ,56, ,36.0, ,2.8, ,67.4, ,48.2, 
248,3/9/2022,68,0.15, ,0, ,471, ,8.3, ,71.5, ,36.5, ,53.8, ,94, ,28, ,58, ,39.6, ,5.8, ,139.2, ,49.6, 
248,3/10/2022,69,0.20, ,0, ,497,R,5.6, ,67.1, ,40.0, ,52.7, ,99, ,17, ,41, ,29.8, ,9.5,Y,228.6,Y,50.3, 
248,3/11/2022,70,0.13, ,0, ,496,R,5.3,Y,75.1, ,29.6, ,51.5, ,79, ,16, ,41,Y,28.3,Y,2.6, ,62.4, ,48.6, 
248,3/12/2022,71,0.14, ,0, ,488, ,7.2, ,76.0, ,34.1, ,53.5, ,90, ,21, ,51, ,35.9, ,3.9, ,93.0, ,49.1, 
248,3/13/2022,72,0.13, ,0, ,435, ,10.2, ,67.6, ,41.7, ,55.7, ,98, ,38, ,67, ,45.1, ,4.6, ,110.4, ,53.1, 
248,3/14/2022,73,0.13, ,0, ,482, ,8.7, ,75.0, ,36.7, ,54.5, ,99, ,29, ,60, ,41.0, ,2.4, ,56.5, ,51.2, 
248,3/15/2022,74,0.11, ,0.04, ,368, ,13.8, ,71.9, ,48.5, ,58.8, ,99, ,57, ,81, ,53.1, ,4.8, ,116.3, ,54.9, 
248,3/16/2022,75,0.17, ,0, ,508, ,10.6, ,72.5, ,42.9, ,56.8, ,99, ,34, ,67, ,46.1, ,7.1, ,171.1, ,54.4, 
248,3/17/2022,76,0.14, ,0, ,451, ,9.7, ,73.4, ,43.4, ,56.4, ,97, ,33, ,62, ,43.7, ,4.2, ,101.2, ,54.5, 
248,3/18/2022,77,0.14, ,0, ,494, ,10.4, ,76.2, ,38.7, ,56.4, ,99, ,36, ,67, ,45.5, ,3.4, ,80.5, ,53.4, 
248,3/19/2022,78,0.06, ,0, ,195, ,11.0, ,62.2, ,45.1, ,53.7, ,98, ,64, ,78, ,47.2, ,5.8, ,140.2, ,54.2, 
248,3/20/2022,79,0.21, ,0, ,536,R,7.4, ,71.7, ,41.5, ,55.4, ,99, ,14, ,49, ,36.8, ,10.0,Y,239.0,Y,53.3, 
248,3/21/2022,80,0.19, ,0, ,522, ,9.7, ,76.2, ,40.3, ,59.2, ,94, ,33, ,56, ,43.7, ,7.0, ,168.8, ,53.5, 
248,3/22/2022,81,0.17, ,0, ,531, ,12.3, ,84.9,Y,50.8, ,65.1,Y,88, ,30, ,58,Y,50.0,Y,3.8, ,90.5, ,56.9, 
248,3/23/2022,82,0.17, ,0, ,528, ,13.6, ,85.5,Y,48.0, ,63.9, ,99, ,37, ,67, ,52.7, ,3.1, ,73.3, ,57.8, 
248,3/24/2022,83,0.18, ,0, ,539, ,12.7, ,83.4, ,43.8, ,61.8, ,100, ,33, ,67, ,50.9, ,4.1, ,97.9, ,62.9, 
248,3/25/2022,84,0.17, ,0, ,554,R,11.5, ,79.0, ,42.5, ,59.3, ,100, ,30, ,66, ,48.1, ,3.6, ,85.3, ,63.3, 
248,3/26/2022,85,0.18, ,0, ,535, ,12.2, ,78.4, ,43.5, ,59.7, ,99, ,41, ,70, ,49.9, ,4.8, ,114.5, ,60.5, 
248,3/27/2022,86,0.13, ,0.29, ,417, ,12.7, ,71.3, ,47.0, ,57.6, ,99, ,52, ,78, ,50.9, ,4.1, ,98.7, ,60.2, 
248,3/28/2022,87,0.06, ,0.19, ,268, ,13.3, ,62.3, ,46.0, ,54.0, ,99, ,75, ,93, ,52.1, ,6.0, ,145.2, ,59.3, 
248,3/29/2022,88,0.13, ,0, ,477, ,12.7, ,71.9, ,42.8, ,55.4, ,100, ,52, ,85, ,50.9, ,5.3, ,127.8, ,57.7, 
248,3/30/2022,89,0.12, ,0, ,455, ,11.7, ,64.8, ,46.1, ,53.7, ,99, ,61, ,83, ,48.7, ,5.9, ,141.9, ,57.8, 
248,3/31/2022,90,0.17, ,0, ,530, ,11.7, ,71.8, ,46.1, ,57.4, ,99, ,44, ,72, ,48.6, ,5.0, ,121.2, ,58.1, 
