157,3/1/2022,60,0.10, ,0, ,385, ,10.7, ,66.7, ,38.6, ,51.4, ,98, ,58, ,83, ,46.3, ,2.4, ,57.8, ,51.3, 
157,3/2/2022,61,0.08, ,0, ,337, ,11.2, ,64.8, ,41.6, ,50.9, ,99, ,65, ,89, ,47.6, ,2.3, ,54.7, ,52.1, 
157,3/3/2022,62,0.02, ,0, ,115, ,11.4, ,56.8, ,41.0, ,50.5, ,98, ,83, ,91, ,47.9, ,2.0, ,49.0, ,52.4, 
157,3/4/2022,63,0.10, ,0.04, ,361, ,9.8, ,60.2, ,42.9, ,51.2, ,97, ,48, ,76, ,44.0, ,5.0, ,119.0, ,53.1, 
157,3/5/2022,64,0.11, ,0, ,423, ,7.1, ,57.4, ,36.9, ,46.9, ,93, ,45, ,65, ,35.8, ,4.1, ,97.6, ,52.7, 
157,3/6/2022,65,0.11, ,0, ,446, ,8.2, ,59.3, ,32.1, ,45.7, ,97, ,55, ,78, ,39.3, ,2.9, ,70.4, ,52.1, 
157,3/7/2022,66,0.14, ,0, ,464, ,6.0, ,68.9, ,31.6, ,50.9, ,97, ,20, ,47, ,31.6, ,3.1, ,75.5, ,51.7, 
157,3/8/2022,67,0.13, ,0, ,457, ,8.5, ,70.9, ,35.9, ,51.7, ,95, ,34, ,65, ,40.5, ,2.7, ,64.5, ,51.9, 
157,3/9/2022,68,0.13, ,0, ,452, ,8.8, ,64.9, ,35.8, ,50.4, ,98, ,41, ,70, ,41.1, ,4.4, ,104.7, ,52.3, 
157,3/10/2022,69,0.15, ,0, ,488,R,6.1, ,69.3, ,37.3, ,54.9, ,68, ,19, ,41, ,32.0, ,4.4, ,104.4, ,52.8, 
157,3/11/2022,70,0.14, ,0, ,480, ,6.7, ,69.3, ,31.6, ,49.1, ,97, ,18, ,56, ,34.3, ,2.6, ,63.0, ,52.4, 
157,3/12/2022,71,0.12, ,0, ,459, ,8.4, ,59.8, ,32.7, ,47.3, ,98, ,46, ,76, ,40.1, ,3.6, ,86.0, ,52.0, 
157,3/13/2022,72,0.12, ,0, ,396, ,9.6, ,64.6, ,39.6, ,54.3, ,93, ,31, ,67, ,43.6, ,4.1, ,99.1, ,53.2, 
157,3/14/2022,73,0.13, ,0, ,455, ,9.0, ,67.4, ,35.0, ,51.7, ,98, ,29, ,69, ,41.8, ,3.2, ,77.8, ,53.3, 
157,3/15/2022,74,0.08, ,0.04, ,309, ,13.4, ,65.0, ,45.5, ,57.3, ,96, ,60, ,84, ,52.3, ,4.7, ,112.4, ,54.8, 
157,3/16/2022,75,0.13, ,0, ,484, ,9.8, ,66.3, ,37.4, ,51.0, ,98, ,51, ,77, ,44.1, ,2.7, ,65.6, ,55.1, 
157,3/17/2022,76,0.12, ,0, ,443, ,10.3, ,63.1, ,42.3, ,51.0, ,97, ,61, ,80, ,45.2, ,3.3, ,79.7, ,55.1, 
157,3/18/2022,77,0.13, ,0, ,461, ,9.8, ,65.8, ,36.8, ,50.8, ,98, ,55, ,78, ,44.1, ,3.0, ,71.7, ,55.0, 
157,3/19/2022,78,0.05, ,0, ,188, ,10.3, ,59.9, ,45.8, ,52.7, ,86, ,64, ,76, ,45.3, ,3.8, ,91.7, ,55.1, 
157,3/20/2022,79,0.15, ,0, ,507, ,7.8, ,68.8, ,43.5, ,53.8, ,84, ,33, ,55, ,38.1, ,4.2, ,101.5, ,54.9, 
157,3/21/2022,80,0.14, ,0, ,496, ,9.7, ,72.8, ,37.9, ,54.3, ,94, ,41, ,67, ,43.7, ,2.6, ,62.7, ,55.2, 
157,3/22/2022,81,0.17,R,0.01, ,509, ,12.5, ,83.9,Y,44.8, ,62.2,Y,95, ,32, ,65,Y,50.4,Y,2.6, ,62.7, ,56.3, 
157,3/23/2022,82,0.13, ,0, ,476, ,11.9, ,66.0, ,43.4, ,52.9, ,98, ,67, ,87, ,49.2, ,3.3, ,78.7, ,57.2, 
157,3/24/2022,83,0.13, ,0, ,508, ,10.9, ,61.7, ,38.7, ,50.4, ,98, ,69, ,87, ,46.7, ,3.2, ,76.5, ,56.7, 
157,3/25/2022,84,0.12, ,0, ,473, ,10.8, ,62.3, ,39.6, ,50.4, ,98, ,66, ,86, ,46.5, ,3.3, ,79.4, ,56.4, 
157,3/26/2022,85,0.14, ,0.00, ,509, ,11.2, ,66.2, ,37.6, ,52.7, ,98, ,64, ,83, ,47.6, ,3.1, ,74.9, ,56.3, 
157,3/27/2022,86,0.09, ,0.41, ,312, ,11.8, ,61.2, ,44.6, ,53.5, ,96, ,65, ,84, ,48.9, ,6.0, ,142.9, ,56.5, 
157,3/28/2022,87,0.09, ,0.04, ,331, ,11.5, ,60.0, ,42.8, ,52.9, ,97, ,67, ,84, ,48.2, ,3.8, ,91.5, ,56.7, 
157,3/29/2022,88,0.13, ,0, ,478, ,11.5, ,64.0, ,41.3, ,52.6, ,98, ,67, ,85, ,48.3, ,3.3, ,78.8, ,56.8, 
157,3/30/2022,89,0.13, ,0, ,462, ,10.6, ,62.6, ,43.9, ,52.2, ,96, ,56, ,79, ,46.0, ,3.4, ,80.9, ,57.4, 
157,3/31/2022,90,0.15, ,0, ,524, ,10.5, ,65.2, ,40.6, ,51.8, ,98, ,48, ,80, ,45.8, ,3.4, ,81.0, ,57.1, 
