139,3/1/2022,60,--,N,0, ,407, ,9.2, ,75.1, ,38.7, ,56.0, ,99, ,34, ,60, ,42.3, ,2.5, ,59.2, ,51.0, 
139,3/2/2022,61,--,N,0, ,381, ,8.3, ,74.4, ,39.8, ,55.2, ,99, ,26, ,56, ,39.6, ,2.2, ,53.6, ,51.6, 
139,3/3/2022,62,--,N,0.04, ,141, ,11.3, ,59.2, ,46.7, ,52.6, ,100, ,62, ,84, ,47.8, ,2.7, ,63.8, ,51.9, 
139,3/4/2022,63,--,N,0.02, ,443, ,9.3, ,65.9, ,44.6, ,55.1, ,100, ,27, ,63, ,42.7, ,5.5, ,131.8, ,52.1, 
139,3/5/2022,64,--,N,0, ,332, ,6.0, ,58.3, ,36.0, ,46.2, ,83, ,33, ,57, ,31.7, ,3.8, ,90.8, ,51.7, 
139,3/6/2022,65,--,N,0, ,477,R,5.6, ,64.7, ,29.1,Y,47.4, ,100, ,19, ,50, ,29.9, ,3.3, ,80.2, ,50.8, 
139,3/7/2022,66,--,N,0, ,476,R,3.7,Y,68.7, ,36.7, ,55.0, ,70, ,11, ,25,Y,20.1,Y,5.0, ,121.1, ,50.8, 
139,3/8/2022,67,--,N,0, ,483,R,4.7, ,75.2, ,37.3, ,58.4, ,61, ,11, ,28, ,25.6, ,4.5, ,107.4, ,51.0, 
139,3/9/2022,68,--,N,0, ,472, ,6.3, ,71.4, ,39.1, ,57.8, ,75, ,22, ,38, ,32.6, ,3.3, ,79.8, ,51.7, 
139,3/10/2022,69,--,N,0, ,514,R,2.5,Y,67.5, ,47.8, ,57.8, ,35, ,6, ,15,Y,11.0,Y,6.3, ,150.2, ,52.4, 
139,3/11/2022,70,--,N,0, ,506,R,3.7,Y,72.4, ,36.0, ,55.2, ,61, ,12, ,25,Y,19.8,Y,2.9, ,68.6, ,52.0, 
139,3/12/2022,71,--,N,0, ,483, ,5.5, ,71.7, ,31.0, ,53.2, ,87, ,9, ,40, ,29.3, ,4.3, ,103.5, ,51.9, 
139,3/13/2022,72,--,N,0, ,444, ,8.4, ,67.2, ,48.4, ,57.0, ,100, ,18, ,53, ,40.1, ,3.7, ,87.9, ,52.9, 
139,3/14/2022,73,--,N,0, ,479, ,7.3, ,71.6, ,38.2, ,57.9, ,99, ,17, ,45, ,36.6, ,3.2, ,77.5, ,53.3, 
139,3/15/2022,74,--,N,0.01, ,434, ,13.0, ,71.7, ,55.4, ,62.3, ,100, ,47, ,68, ,51.6, ,4.0, ,96.3, ,54.5, 
139,3/16/2022,75,--,N,0, ,517,R,7.8, ,73.9, ,50.1, ,61.6, ,66, ,19, ,41, ,38.0, ,3.7, ,89.9, ,55.3, 
139,3/17/2022,76,--,N,0, ,460, ,8.9, ,74.2, ,47.2, ,60.0, ,86, ,30, ,50, ,41.6, ,3.4, ,81.8, ,55.5, 
139,3/18/2022,77,--,N,0, ,500, ,8.8, ,73.2, ,39.3, ,55.9, ,100, ,26, ,57, ,41.1, ,2.6, ,63.1, ,55.6, 
139,3/19/2022,78,--,N,0, ,258, ,9.0, ,63.5, ,49.0, ,56.6, ,79, ,43, ,58, ,41.9, ,4.7, ,111.7, ,55.5, 
139,3/20/2022,79,--,N,0, ,536,R,4.6, ,72.3, ,46.1, ,58.6, ,60, ,10, ,27, ,25.0, ,4.2, ,100.1, ,55.1, 
139,3/21/2022,80,--,N,0, ,530,R,7.0, ,81.2, ,53.5, ,68.8,Y,43, ,19, ,29,Y,35.3,Y,5.4, ,129.3, ,55.4, 
139,3/22/2022,81,--,N,0, ,540,R,9.5, ,85.2,Y,57.3,Y,73.5,Y,53, ,22, ,34,Y,43.2,Y,5.7, ,137.9, ,57.1, 
139,3/23/2022,82,--,N,0, ,538,R,13.0, ,82.3, ,46.3, ,64.2, ,100, ,37, ,64, ,51.6, ,2.4, ,58.4, ,58.0, 
139,3/24/2022,83,--,N,0, ,538, ,12.3, ,81.4, ,44.6, ,61.9, ,100, ,35, ,65, ,50.1, ,2.3, ,56.1, ,58.4, 
139,3/25/2022,84,--,N,0, ,556,R,11.3, ,77.6, ,38.4, ,59.2, ,100, ,35, ,66, ,47.7, ,2.5, ,60.9, ,58.3, 
139,3/26/2022,85,--,N,0, ,556,R,10.3, ,80.9, ,40.8, ,60.1, ,100, ,24, ,58, ,45.2, ,2.8, ,66.2, ,58.3, 
139,3/27/2022,86,--,N,0.22, ,382, ,10.2, ,68.5, ,47.1, ,57.3, ,100, ,40, ,64, ,45.2, ,4.2, ,100.3, ,58.3, 
139,3/28/2022,87,--,N,0.22, ,290, ,13.2, ,61.7, ,46.1, ,53.4, ,100, ,65, ,95, ,51.9, ,3.0, ,70.9, ,57.8, 
139,3/29/2022,88,--,N,0.00, ,549, ,12.2, ,72.6, ,41.9, ,57.5, ,100, ,49, ,75, ,49.8, ,2.8, ,66.7, ,57.3, 
139,3/30/2022,89,--,N,0, ,289, ,12.3, ,60.2, ,44.8, ,53.0, ,100, ,72, ,90, ,50.1, ,2.6, ,63.0, ,57.6, 
139,3/31/2022,90,--,N,0, ,544, ,10.0, ,73.9, ,44.7, ,59.4, ,100, ,26, ,58, ,44.5, ,3.4, ,81.3, ,57.2, 
