150,3/1/2022,60,0.15,R,0, ,502,R,4.9,Y,81.6,Y,42.5, ,62.3, ,47, ,13, ,26,Y,26.8,Y,1.9, ,44.6, ,55.7, 
150,3/2/2022,61,0.14,R,0, ,476, ,7.2, ,84.3,Y,43.0, ,61.4, ,78, ,14, ,39, ,36.1, ,1.3, ,30.9, ,56.4, 
150,3/3/2022,62,0.11,R,0, ,463, ,11.8, ,63.7, ,42.8, ,54.7, ,100, ,64, ,81, ,48.9, ,1.4, ,32.6, ,57.3, 
150,3/4/2022,63,0.07,R,0.40, ,300, ,12.2, ,63.0, ,50.5, ,55.5, ,95, ,64, ,81, ,49.8, ,1.9, ,46.5, ,58.2, 
150,3/5/2022,64,0.12, ,0.07, ,417, ,8.8, ,59.7, ,48.1, ,52.8, ,81, ,47, ,64, ,41.1, ,4.4, ,104.7, ,57.1, 
150,3/6/2022,65,0.09,R,0, ,405, ,9.0, ,60.7, ,41.1, ,50.5, ,92, ,52, ,71, ,41.7, ,1.3, ,31.1, ,55.4, 
150,3/7/2022,66,0.13,R,0, ,504, ,9.2, ,64.8, ,39.8, ,52.3, ,96, ,44, ,69, ,42.3, ,2.4, ,57.4, ,55.0, 
150,3/8/2022,67,0.15,R,0, ,519,R,5.8, ,68.3, ,37.9, ,53.7, ,70, ,16, ,41, ,30.9, ,2.3, ,55.2, ,55.0, 
150,3/9/2022,68,0.13,R,0, ,511, ,8.2, ,66.3, ,43.7, ,55.3, ,80, ,27, ,55, ,39.5, ,1.1, ,27.4, ,55.9, 
150,3/10/2022,69,0.11,R,0, ,415, ,11.2, ,64.3, ,44.1, ,55.5, ,95, ,58, ,74, ,47.5, ,1.6, ,38.4, ,58.2, 
150,3/11/2022,70,0.14,R,0.00, ,533,R,6.8, ,69.3, ,37.7, ,54.9, ,96, ,20, ,46, ,34.6, ,1.7, ,41.4, ,56.8, 
150,3/12/2022,71,0.15,R,0, ,537,R,5.4,Y,74.6, ,39.0, ,56.6, ,59, ,14, ,34,Y,28.7,Y,1.5, ,36.4, ,56.7, 
150,3/13/2022,72,0.13,R,0, ,526, ,10.1, ,65.8, ,43.1, ,54.5, ,94, ,51, ,70, ,44.8, ,1.1, ,27.2, ,57.7, 
150,3/14/2022,73,0.14,R,0.00, ,525, ,11.5, ,70.5, ,45.2, ,57.2, ,96, ,45, ,72, ,48.3, ,1.2, ,28.8, ,58.5, 
150,3/15/2022,74,0.14,R,0.01, ,520, ,12.1, ,74.2, ,44.6, ,58.1, ,97, ,45, ,73, ,49.7, ,1.3, ,31.5, ,59.0, 
150,3/16/2022,75,0.12,R,0, ,463, ,13.7, ,70.1, ,50.3, ,58.5, ,100, ,53, ,82, ,53.0, ,1.3, ,32.4, ,61.0, 
150,3/17/2022,76,0.16,R,0.01, ,544, ,10.6, ,76.2, ,44.7, ,60.5, ,99, ,23, ,59, ,46.0, ,1.7, ,42.0, ,60.2, 
150,3/18/2022,77,0.16,R,0, ,548, ,9.0, ,77.0, ,46.8, ,61.2, ,98, ,23, ,49, ,41.7, ,1.4, ,33.1, ,60.3, 
150,3/19/2022,78,0.13,R,0.04, ,479, ,12.5, ,67.0, ,46.5, ,57.0, ,97, ,63, ,79, ,50.4, ,1.6, ,37.6, ,60.9, 
150,3/20/2022,79,0.11,R,0.37, ,434, ,12.6, ,64.3, ,49.1, ,56.3, ,97, ,56, ,81, ,50.6, ,1.9, ,45.9, ,61.5, 
150,3/21/2022,80,0.14,R,0, ,512, ,12.2, ,69.5, ,46.3, ,57.8, ,92, ,54, ,75, ,49.9, ,1.4, ,33.4, ,60.7, 
150,3/22/2022,81,0.18,R,0.00, ,539, ,10.3, ,81.4,Y,47.5, ,64.3, ,92, ,26, ,50, ,45.2, ,1.7, ,40.3, ,61.4, 
150,3/23/2022,82,0.19,R,0, ,552, ,7.6, ,87.0,Y,50.8, ,68.6,Y,60, ,12, ,32,Y,37.3,Y,1.7, ,40.2, ,62.5, 
150,3/24/2022,83,0.18,R,0, ,557, ,9.6, ,79.5, ,51.5, ,64.7, ,93, ,25, ,46, ,43.6, ,1.6, ,37.9, ,62.6, 
150,3/25/2022,84,0.15,R,0.01, ,544, ,14.2, ,76.3, ,53.3, ,60.6, ,100, ,49, ,78, ,53.9, ,1.1, ,27.3, ,63.8, 
150,3/26/2022,85,0.15,R,0, ,537, ,14.1, ,74.1, ,51.7, ,59.0, ,100, ,52, ,83, ,53.8, ,1.0,I,24.0,I,64.9, 
150,3/27/2022,86,0.15,R,0, ,543, ,12.4, ,66.9, ,54.5, ,58.7, ,89, ,60, ,73, ,50.2, ,1.2, ,28.9, ,65.6, 
150,3/28/2022,87,0.07, ,0.80, ,285, ,12.8, ,67.5, ,51.4, ,58.0, ,98, ,51, ,78, ,51.1, ,2.3, ,55.2, ,64.1, 
150,3/29/2022,88,0.14,R,0.01, ,532, ,12.4, ,63.9, ,49.8, ,56.2, ,98, ,64, ,80, ,50.2, ,1.8, ,42.7, ,62.8, 
150,3/30/2022,89,0.14,R,0, ,521, ,12.5, ,65.3, ,49.9, ,58.1, ,93, ,60, ,76, ,50.5, ,1.4, ,34.7, ,63.1, 
150,3/31/2022,90,0.03,R,0, ,177, ,12.7, ,61.1, ,52.3, ,56.8, ,91, ,66, ,80, ,50.8, ,1.0, ,24.9, ,63.0, 
