181,3/1/2022,60,0.15, ,0, ,474, ,6.6, ,88.0, ,40.9, ,63.2, ,69, ,8, ,34, ,34.0, ,2.0, ,47.4, ,57.9, 
181,3/2/2022,61,0.14, ,0, ,435, ,9.1, ,87.0, ,41.6, ,62.9, ,78, ,15, ,46, ,42.0, ,1.6, ,38.6, ,59.9, 
181,3/3/2022,62,0.15, ,0, ,420, ,8.9, ,83.7, ,44.0, ,64.2, ,84, ,24, ,44, ,41.6, ,3.1, ,73.2, ,61.6, 
181,3/4/2022,63,0.12, ,0, ,311, ,9.4, ,72.8, ,53.4, ,62.3, ,61, ,38, ,49, ,43.0, ,5.2, ,124.9, ,61.3, 
181,3/5/2022,64,0.17, ,0, ,481, ,7.5, ,67.2, ,49.5, ,58.0, ,70, ,31, ,45, ,37.0, ,6.5, ,155.4, ,60.2, 
181,3/6/2022,65,0.13, ,0, ,496, ,7.2, ,69.4, ,41.8, ,55.3, ,79, ,25, ,48, ,36.1, ,2.5, ,60.6, ,59.0, 
181,3/7/2022,66,0.16, ,0, ,465, ,7.4, ,69.6, ,40.6, ,55.1, ,83, ,25, ,50, ,36.8, ,3.8, ,91.9, ,58.6, 
181,3/8/2022,67,0.14, ,0, ,471, ,5.9, ,70.8, ,35.8, ,53.5, ,81, ,19, ,43, ,31.3, ,2.1, ,50.9, ,57.9, 
181,3/9/2022,68,0.15, ,0, ,466, ,7.6, ,77.2, ,36.9, ,57.7, ,82, ,24, ,46, ,37.3, ,2.4, ,58.4, ,58.0, 
181,3/10/2022,69,0.18, ,0, ,437, ,7.2, ,73.9, ,47.1, ,62.4, ,55, ,23, ,37, ,36.0, ,5.4, ,129.0, ,59.2, 
181,3/11/2022,70,0.16, ,0, ,478, ,4.8, ,72.9, ,40.5, ,57.5, ,66, ,14, ,30, ,26.3, ,3.1, ,74.0, ,58.9, 
181,3/12/2022,71,0.14,R,0, ,446, ,6.5, ,79.9, ,35.9, ,56.3, ,79, ,15, ,42, ,33.4, ,1.3, ,32.3, ,58.6, 
181,3/13/2022,72,0.15, ,0, ,415, ,7.9, ,84.9, ,38.9, ,63.1, ,84, ,19, ,40, ,38.4, ,2.8, ,66.0, ,59.3, 
181,3/14/2022,73,0.15,R,0, ,472, ,10.3, ,85.4, ,45.6, ,64.7, ,84, ,19, ,49, ,45.3, ,1.8, ,43.1, ,61.0, 
181,3/15/2022,74,0.16, ,0, ,470, ,10.1, ,85.8, ,45.0, ,65.7, ,78, ,23, ,47, ,44.9, ,1.6, ,39.1, ,61.8, 
181,3/16/2022,75,0.17, ,0, ,475, ,11.5, ,83.3, ,51.2, ,69.8, ,72, ,31, ,46, ,48.2, ,3.0, ,71.8, ,63.6, 
181,3/17/2022,76,0.17, ,0, ,502, ,10.5, ,83.3, ,51.9, ,67.4, ,74, ,24, ,46, ,45.7, ,2.2, ,53.4, ,64.6, 
181,3/18/2022,77,0.16,R,0, ,492, ,10.2, ,87.8, ,44.3, ,64.3, ,84, ,23, ,49, ,45.0, ,1.5, ,34.8, ,64.1, 
181,3/19/2022,78,0.17, ,0, ,436, ,10.0, ,83.8, ,45.4, ,65.0, ,89, ,26, ,47, ,44.6, ,3.7, ,89.0, ,64.0, 
181,3/20/2022,79,0.19, ,0, ,479, ,9.8, ,75.7, ,51.4, ,66.1, ,74, ,33, ,45, ,44.1, ,5.2, ,124.6, ,63.8, 
181,3/21/2022,80,0.19, ,0, ,498, ,8.3, ,78.5, ,51.2, ,66.4, ,60, ,24, ,38, ,39.8, ,3.4, ,82.6, ,63.4, 
181,3/22/2022,81,0.18, ,0, ,514, ,10.4, ,83.0, ,47.1, ,66.9, ,79, ,28, ,46, ,45.6, ,2.3, ,54.5, ,63.5, 
181,3/23/2022,82,0.18, ,0, ,541, ,9.5, ,82.4, ,49.2, ,65.9, ,75, ,21, ,44, ,43.3, ,1.6, ,39.3, ,64.1, 
181,3/24/2022,83,0.17, ,0, ,536, ,11.1, ,86.6, ,44.0, ,65.2, ,86, ,25, ,52, ,47.3, ,1.2, ,29.6, ,64.2, 
181,3/25/2022,84,0.17,R,0, ,522, ,13.5, ,93.3, ,48.0, ,69.3, ,86, ,30, ,55, ,52.6, ,1.3, ,31.5, ,65.0, 
181,3/26/2022,85,0.18, ,0, ,510, ,13.0, ,89.3, ,54.7, ,69.3, ,85, ,27, ,53, ,51.4, ,2.0, ,47.3, ,66.2, 
181,3/27/2022,86,0.19, ,0, ,533, ,10.4, ,86.9, ,52.9, ,70.5, ,74, ,22, ,41, ,45.5, ,2.5, ,60.9, ,66.7, 
181,3/28/2022,87,0.19, ,0.00, ,439, ,10.9, ,78.7, ,57.5, ,68.4, ,64, ,26, ,46, ,46.7, ,4.6, ,111.4, ,67.4, 
181,3/29/2022,88,0.18, ,0, ,555, ,10.9, ,74.5, ,50.1, ,63.7, ,79, ,38, ,54, ,46.7, ,3.5, ,83.6, ,66.5, 
181,3/30/2022,89,0.19, ,0, ,560, ,12.2, ,83.1, ,49.2, ,67.0, ,84, ,33, ,54, ,49.9, ,2.2, ,53.4, ,66.2, 
181,3/31/2022,90,0.17, ,0, ,509, ,12.1, ,82.1, ,49.1, ,66.1, ,91, ,27, ,55, ,49.5, ,2.3, ,54.9, ,67.0, 
