262,3/1/2022,60,0.11, ,0, ,392, ,9.1, ,73.8, ,36.5, ,53.3, ,100, ,30, ,65, ,42.0, ,2.4, ,58.2, ,49.6, 
262,3/2/2022,61,0.11, ,0, ,394, ,9.4, ,73.5, ,36.1, ,53.7, ,100, ,38, ,67, ,43.0, ,2.5, ,59.2, ,50.3, 
262,3/3/2022,62,0.10, ,0, ,348, ,10.2, ,68.2, ,37.2, ,52.0, ,100, ,43, ,77, ,45.0, ,4.1, ,98.6, ,50.6, 
262,3/4/2022,63,0.10, ,0.00, ,336, ,10.4, ,64.5, ,43.3, ,52.7, ,100, ,45, ,76, ,45.5, ,6.1, ,145.6, ,51.8, 
262,3/5/2022,64,0.07, ,0, ,307, ,7.2, ,55.3, ,31.3, ,44.4, ,98, ,49, ,72, ,36.1, ,4.3, ,102.7, ,51.0, 
262,3/6/2022,65,0.12, ,0, ,465, ,6.4, ,61.8, ,28.1,Y,44.1, ,100, ,31, ,65, ,33.1, ,3.5, ,83.0, ,49.4, 
262,3/7/2022,66,0.13, ,0, ,449, ,5.6, ,68.1, ,26.9,Y,46.7, ,100, ,20, ,52, ,30.0, ,3.9, ,93.3, ,48.9, 
262,3/8/2022,67,0.13, ,0, ,456, ,6.6, ,70.2, ,29.2, ,49.1, ,95, ,26, ,55, ,33.8, ,2.8, ,68.3, ,49.2, 
262,3/9/2022,68,0.14, ,0, ,464, ,7.6, ,69.4, ,32.4, ,50.7, ,99, ,28, ,61, ,37.6, ,3.4, ,81.7, ,54.9, 
262,3/10/2022,69,0.18, ,0, ,495,R,5.4, ,65.8, ,33.1, ,48.9, ,100, ,15, ,45, ,28.8, ,7.5, ,179.2, ,53.8, 
262,3/11/2022,70,0.14, ,0, ,485, ,5.8, ,70.3, ,26.7,Y,49.2, ,93, ,17, ,49, ,30.9, ,3.5, ,83.8, ,51.0, 
262,3/12/2022,71,0.15, ,0, ,471, ,6.9, ,74.4, ,31.8, ,53.2, ,97, ,20, ,50, ,35.0, ,3.8, ,90.8, ,51.2, 
262,3/13/2022,72,0.13, ,0, ,450, ,9.5, ,66.2, ,39.3, ,54.8, ,95, ,38, ,65, ,43.3, ,3.8, ,90.3, ,53.5, 
262,3/14/2022,73,0.13, ,0, ,475, ,8.4, ,73.1, ,34.8, ,53.5, ,100, ,29, ,60, ,40.0, ,2.1, ,49.5, ,52.9, 
262,3/15/2022,74,0.10, ,0.26, ,354, ,13.2, ,69.9, ,46.1, ,58.5, ,100, ,60, ,79, ,51.9, ,3.9, ,94.2, ,54.5, 
262,3/16/2022,75,0.15, ,0, ,499, ,10.4, ,70.5, ,39.3, ,54.1, ,100, ,35, ,73, ,45.6, ,5.2, ,124.2, ,54.4, 
262,3/17/2022,76,0.12, ,0, ,412, ,9.5, ,72.6, ,39.3, ,54.2, ,100, ,26, ,66, ,43.2, ,3.0, ,70.8, ,54.0, 
262,3/18/2022,77,0.13, ,0, ,487, ,9.8, ,73.7, ,34.5, ,54.6, ,100, ,33, ,67, ,43.9, ,2.4, ,56.5, ,53.9, 
262,3/19/2022,78,0.04, ,0, ,164, ,10.8, ,60.1, ,44.6, ,52.7, ,98, ,58, ,80, ,46.6, ,3.4, ,82.2, ,54.1, 
262,3/20/2022,79,0.19, ,0, ,528,R,7.1, ,69.9, ,36.5, ,52.3, ,100, ,19, ,53, ,35.9, ,7.5, ,180.6, ,53.9, 
262,3/21/2022,80,0.18, ,0, ,516, ,8.9, ,78.2, ,34.0, ,56.2, ,100, ,29, ,58, ,41.6, ,4.5, ,108.4, ,53.6, 
262,3/22/2022,81,0.16, ,0, ,522, ,11.2, ,80.9, ,39.3, ,60.4, ,100, ,34, ,62, ,47.5, ,2.7, ,65.7, ,55.0, 
262,3/23/2022,82,0.18, ,0, ,516, ,12.6, ,84.5,Y,46.6, ,64.8, ,99, ,34, ,60, ,50.6, ,3.4, ,81.0, ,56.7, 
262,3/24/2022,83,0.17, ,0, ,525, ,11.7, ,81.4, ,41.7, ,60.8, ,100, ,35, ,64, ,48.6, ,3.3, ,79.1, ,61.7, 
262,3/25/2022,84,0.17, ,0, ,535, ,9.9, ,78.9, ,42.3, ,58.3, ,95, ,26, ,60, ,44.4, ,4.0, ,96.2, ,60.8, 
262,3/26/2022,85,0.17, ,0, ,530, ,10.9, ,77.9, ,41.1, ,59.8, ,96, ,33, ,62, ,46.9, ,4.0, ,96.1, ,59.2, 
262,3/27/2022,86,0.14, ,0.02, ,438, ,11.0, ,74.2, ,46.2, ,59.0, ,94, ,35, ,65, ,47.2, ,4.6, ,111.4, ,59.3, 
262,3/28/2022,87,0.07, ,0.34, ,250, ,12.1, ,63.0, ,44.5, ,54.9, ,100, ,66, ,83, ,49.7, ,5.5, ,132.4, ,58.6, 
262,3/29/2022,88,0.11, ,0, ,400, ,12.2, ,69.1, ,39.9, ,54.5, ,100, ,57, ,84, ,49.7, ,3.5, ,84.3, ,58.0, 
262,3/30/2022,89,0.11, ,0, ,408, ,11.3, ,63.5, ,39.6, ,52.6, ,100, ,64, ,83, ,47.8, ,3.2, ,76.2, ,57.5, 
262,3/31/2022,90,0.15, ,0, ,481, ,10.9, ,69.8, ,43.0, ,55.8, ,100, ,35, ,72, ,46.8, ,4.2, ,101.4, ,57.9, 
