124,3/1/2022,60,0.13, ,0, ,414, ,8.3, ,78.8,Y,38.8, ,58.6, ,78, ,24, ,49, ,39.8, ,2.8, ,66.2, ,54.2, 
124,3/2/2022,61,0.13, ,0, ,404, ,9.4, ,78.0,Y,43.9, ,60.0, ,80, ,31, ,53, ,43.0, ,3.2, ,76.1, ,55.5, 
124,3/3/2022,62,0.10, ,0, ,282, ,9.2, ,70.8, ,46.5, ,57.7, ,74, ,36, ,57, ,42.5, ,4.3, ,102.6, ,56.2, 
124,3/4/2022,63,0.06, ,0.02, ,195, ,10.1, ,65.8, ,42.5, ,55.0, ,87, ,47, ,68, ,44.7, ,5.6, ,135.0, ,56.5, 
124,3/5/2022,64,0.10, ,0, ,363, ,6.6, ,57.5, ,39.8, ,47.8, ,71, ,44, ,58, ,34.0, ,5.3, ,127.2, ,55.1, 
124,3/6/2022,65,0.13, ,0, ,463, ,6.1, ,64.3, ,30.6, ,47.3, ,83, ,33, ,55, ,31.9, ,3.6, ,86.8, ,54.4, 
124,3/7/2022,66,0.14, ,0, ,466, ,5.6, ,65.2, ,32.7, ,49.2, ,83, ,27, ,47, ,30.0, ,4.5, ,107.6, ,54.2, 
124,3/8/2022,67,0.15, ,0, ,467, ,5.9, ,70.2, ,33.5, ,52.5, ,65, ,28, ,44, ,31.0, ,3.7, ,88.7, ,54.3, 
124,3/9/2022,68,0.16, ,0, ,466, ,6.9, ,72.8, ,36.4, ,55.7, ,73, ,27, ,45, ,34.9, ,4.4, ,105.1, ,54.9, 
124,3/10/2022,69,0.21, ,0, ,493, ,5.4, ,67.2, ,42.6, ,55.5, ,81, ,20, ,36, ,28.9, ,9.8,Y,235.1,Y,55.4, 
124,3/11/2022,70,0.15, ,0, ,490, ,3.8,Y,73.9, ,32.6, ,53.7, ,46, ,13, ,27,Y,20.7,Y,3.0, ,71.9, ,55.1, 
124,3/12/2022,71,0.17, ,0, ,485, ,4.8,Y,79.3, ,35.3, ,56.9, ,59, ,14, ,30,Y,26.2,Y,3.8, ,90.8, ,55.8, 
124,3/13/2022,72,0.14, ,0, ,395, ,9.1, ,70.0, ,40.9, ,56.1, ,74, ,45, ,59, ,42.2, ,5.2, ,123.6, ,56.8, 
124,3/14/2022,73,0.15, ,0, ,486, ,6.9, ,74.8, ,36.8, ,56.6, ,75, ,20, ,44, ,35.0, ,2.8, ,68.3, ,57.1, 
124,3/15/2022,74,0.09, ,0, ,271, ,11.0, ,71.7, ,47.6, ,58.2, ,87, ,48, ,66, ,47.1, ,4.1, ,98.5, ,57.7, 
124,3/16/2022,75,0.18, ,0, ,496, ,9.6, ,73.9, ,39.4, ,57.6, ,89, ,35, ,59, ,43.5, ,5.8, ,138.2, ,57.8, 
124,3/17/2022,76,0.13, ,0, ,385, ,7.7, ,76.2, ,41.0, ,57.4, ,72, ,24, ,48, ,37.8, ,3.0, ,71.1, ,57.9, 
124,3/18/2022,77,0.16, ,0, ,497, ,8.7, ,77.0, ,40.0, ,59.7, ,73, ,32, ,49, ,40.8, ,3.1, ,73.8, ,58.2, 
124,3/19/2022,78,0.04, ,0.18, ,138, ,11.0, ,63.6, ,46.6, ,54.4, ,95, ,53, ,76, ,47.0, ,4.8, ,114.7, ,58.8, 
124,3/20/2022,79,0.19, ,0, ,526, ,8.2, ,70.0, ,46.6, ,56.8, ,90, ,24, ,52, ,39.4, ,8.1, ,193.3, ,57.7, 
124,3/21/2022,80,0.17, ,0, ,660,R,9.0, ,75.8, ,52.7, ,66.4, ,87, ,31, ,41, ,41.9, ,5.6, ,133.7, ,57.2, 
124,3/22/2022,81,0.17, ,0, ,525, ,11.3, ,80.1, ,44.9, ,63.0, ,85, ,37, ,58, ,47.8, ,3.4, ,81.0, ,58.3, 
124,3/23/2022,82,0.19,R,0, ,521, ,11.7, ,87.7,Y,49.5, ,68.9,Y,77, ,27, ,48,Y,48.6,Y,3.1, ,75.4, ,60.0, 
124,3/24/2022,83,0.19, ,0, ,527, ,12.1, ,86.8,Y,52.2, ,68.6,Y,78, ,30, ,51,Y,49.6,Y,3.3, ,78.8, ,61.7, 
124,3/25/2022,84,0.19, ,0, ,512, ,11.7, ,83.6, ,50.9, ,66.6, ,80, ,35, ,52, ,48.6, ,4.2, ,99.7, ,62.7, 
124,3/26/2022,85,0.19, ,0, ,527, ,10.8, ,84.6, ,51.4, ,66.3, ,71, ,26, ,49, ,46.5, ,4.3, ,103.8, ,63.2, 
124,3/27/2022,86,0.18, ,0.03, ,437, ,9.5, ,84.7,Y,50.5, ,63.4, ,79, ,17, ,47, ,43.2, ,5.1, ,123.3, ,63.7, 
124,3/28/2022,87,0.04, ,0.50, ,171, ,12.4, ,80.5, ,48.2, ,54.0, ,96, ,73, ,87, ,50.3, ,4.6, ,111.2, ,62.6, 
124,3/29/2022,88,0.16, ,0, ,532, ,12.1, ,71.2, ,43.2, ,57.2, ,98, ,53, ,76, ,49.6, ,3.4, ,82.1, ,60.9, 
124,3/30/2022,89,0.15, ,0.00, ,501, ,11.3, ,69.6, ,44.4, ,56.6, ,98, ,51, ,72, ,47.8, ,4.2, ,100.3, ,61.2, 
124,3/31/2022,90,0.16, ,0, ,499, ,10.8, ,72.0, ,44.6, ,57.8, ,92, ,39, ,66, ,46.6, ,4.3, ,103.2, ,61.0, 
