117,3/1/2022,60,0.15, ,0, ,516,R,3.0, ,79.2,Y,32.0, ,56.0, ,52, ,7, ,19, ,15.0, ,3.0, ,72.4, ,43.4, 
117,3/2/2022,61,0.16, ,0, ,517,R,3.0, ,82.0,Y,34.5, ,59.2, ,45, ,5, ,17, ,15.1, ,3.7, ,88.0, ,44.5, 
117,3/3/2022,62,0.20,R,0, ,468, ,4.6, ,72.2, ,42.3, ,57.5, ,67, ,10, ,29, ,25.3, ,9.6, ,229.4, ,45.8, 
117,3/4/2022,63,0.07, ,0.05, ,201, ,7.9, ,54.2, ,44.8, ,48.4, ,82, ,51, ,68, ,38.4, ,10.2, ,243.8, ,46.3, 
117,3/5/2022,64,0.08, ,0, ,233, ,5.2, ,48.6, ,36.6, ,42.6, ,76, ,37, ,56, ,27.8, ,11.4, ,273.8, ,45.5, 
117,3/6/2022,65,0.13, ,0, ,517,R,4.5, ,58.7, ,28.3, ,43.7, ,85, ,22, ,47, ,24.7, ,4.0, ,95.1, ,44.8, 
117,3/7/2022,66,0.15, ,0, ,538,R,3.2, ,56.9, ,28.5, ,43.3, ,85, ,11, ,33, ,16.4, ,5.1, ,122.4, ,44.8, 
117,3/8/2022,67,0.14, ,0, ,540,R,2.8, ,62.4, ,28.0, ,46.5, ,52, ,13, ,26, ,13.1, ,3.6, ,86.5, ,44.5, 
117,3/9/2022,68,0.18, ,0, ,532,R,4.7, ,69.0, ,31.8, ,51.4, ,64, ,17, ,37, ,25.8, ,6.8, ,162.6, ,45.0, 
117,3/10/2022,69,0.18, ,0, ,540,R,3.8, ,60.4, ,42.8, ,50.6, ,68, ,8, ,30, ,20.8, ,8.3, ,199.2, ,46.3, 
117,3/11/2022,70,0.15, ,0, ,560,R,1.4,Y,63.1, ,31.6, ,48.3, ,30, ,6, ,13,Y,-1.0,Y,3.9, ,93.3, ,45.7, 
117,3/12/2022,71,0.15, ,0, ,558,R,2.3, ,70.1, ,31.6, ,51.8, ,39, ,7, ,17, ,8.7, ,3.1, ,73.4, ,45.5, 
117,3/13/2022,72,0.22, ,0, ,494, ,3.4, ,69.7, ,38.7, ,56.0, ,41, ,8, ,22, ,17.9, ,8.1, ,195.3, ,46.1, 
117,3/14/2022,73,0.17, ,0, ,556,R,4.0, ,77.3, ,38.7, ,58.6, ,48, ,11, ,24, ,21.7, ,3.0, ,72.6, ,47.0, 
117,3/15/2022,74,0.20, ,0, ,546,R,5.3, ,80.0, ,39.1, ,59.1, ,60, ,12, ,31, ,28.7, ,5.2, ,124.6, ,47.7, 
117,3/16/2022,75,0.20, ,0, ,555,R,7.0, ,70.2, ,47.9, ,58.6, ,69, ,24, ,42, ,35.4, ,6.7, ,161.2, ,48.8, 
117,3/17/2022,76,0.18, ,0, ,542, ,4.4, ,75.0, ,36.3, ,57.3, ,70, ,9, ,28, ,24.1, ,3.6, ,86.0, ,48.7, 
117,3/18/2022,77,0.18, ,0, ,577,R,4.3, ,76.5, ,40.3, ,59.8, ,47, ,9, ,24, ,23.2, ,3.5, ,82.9, ,49.1, 
117,3/19/2022,78,0.21, ,0, ,395, ,6.3, ,67.9, ,48.1, ,58.3, ,73, ,19, ,38, ,32.6, ,11.2, ,269.0, ,49.6, 
117,3/20/2022,79,0.19, ,0, ,531, ,6.0, ,65.4, ,44.9, ,53.3, ,72, ,26, ,43, ,31.5, ,9.4, ,224.8, ,49.5, 
117,3/21/2022,80,0.18, ,0, ,561, ,4.6, ,72.7, ,40.0, ,57.5, ,59, ,14, ,28, ,25.0, ,3.7, ,89.0, ,49.3, 
117,3/22/2022,81,0.20, ,0, ,578,R,5.0, ,76.7, ,39.8, ,60.3, ,57, ,14, ,28, ,27.2, ,4.3, ,104.3, ,49.8, 
117,3/23/2022,82,0.20, ,0, ,599,R,4.7, ,80.5, ,45.0, ,64.1, ,48, ,10, ,23, ,25.7, ,3.7, ,88.4, ,50.4, 
117,3/24/2022,83,0.21, ,0, ,596,R,6.3, ,86.3, ,48.3, ,68.2,Y,53, ,12, ,27,Y,32.8,Y,3.8, ,90.9, ,51.5, 
117,3/25/2022,84,0.25, ,0, ,565, ,5.8, ,87.1, ,48.1, ,69.8,Y,55, ,10, ,23,Y,30.9,Y,5.7, ,137.1, ,52.6, 
117,3/26/2022,85,0.27, ,0, ,626,R,5.1, ,82.9, ,49.3, ,68.0, ,45, ,9, ,22, ,27.6, ,7.8, ,187.6, ,53.3, 
117,3/27/2022,86,0.26, ,0, ,579, ,4.2, ,74.1, ,54.1,Y,64.2, ,43, ,7, ,21, ,23.1, ,9.3, ,222.6, ,54.8, 
117,3/28/2022,87,0.17, ,0.10,H,538, ,8.3, ,59.6, ,45.3, ,50.9, ,83, ,28, ,65, ,39.6, ,13.1, ,315.5, ,53.3, 
117,3/29/2022,88,0.18, ,0, ,609,R,8.0, ,66.6, ,42.9, ,52.8, ,83, ,32, ,59, ,38.7, ,6.9, ,165.8, ,53.0, 
117,3/30/2022,89,0.20, ,0, ,604, ,8.1, ,76.9, ,40.2, ,57.5, ,93, ,17, ,50, ,39.1, ,5.2, ,124.0, ,52.6, 
117,3/31/2022,90,0.18, ,0, ,587, ,9.0, ,75.6, ,48.7, ,58.9, ,82, ,23, ,53, ,41.8, ,5.8, ,138.4, ,54.4, 
