12,3/1/2022,60,0.10, ,0, ,347, ,10.0, ,74.8, ,39.9, ,56.6, ,96, ,35, ,64, ,44.5, ,2.0, ,48.3, ,51.4, 
12,3/2/2022,61,0.12, ,0, ,381, ,9.3, ,74.2, ,41.8, ,57.8, ,96, ,28, ,57, ,42.5, ,3.2, ,77.8, ,52.4, 
12,3/3/2022,62,0.03, ,0.00, ,123, ,11.0, ,58.2, ,49.5, ,54.0, ,97, ,56, ,77, ,47.1, ,3.5, ,84.7, ,53.0, 
12,3/4/2022,63,0.08, ,0.05, ,314, ,9.5, ,65.5, ,35.0, ,49.1, ,99, ,39, ,80, ,43.3, ,2.7, ,64.1, ,53.1, 
12,3/5/2022,64,0.06, ,0.01, ,297, ,7.7, ,56.6, ,34.8, ,44.7, ,95, ,49, ,76, ,37.7, ,2.3, ,55.5, ,52.0, 
12,3/6/2022,65,0.11, ,0, ,435, ,6.2, ,63.8, ,32.1, ,46.5, ,97, ,27, ,58, ,32.5, ,2.9, ,70.1, ,51.1, 
12,3/7/2022,66,0.13, ,0, ,419, ,5.5, ,68.6, ,35.2, ,49.6, ,89, ,18, ,46, ,29.6, ,4.1, ,98.8, ,50.7, 
12,3/8/2022,67,0.15, ,0, ,398, ,5.6, ,73.6, ,36.0, ,55.2, ,87, ,15, ,38, ,29.9, ,4.5, ,107.1, ,50.8, 
12,3/9/2022,68,0.14, ,0, ,427, ,6.5, ,72.2, ,41.3, ,57.2, ,74, ,24, ,40, ,33.5, ,3.8, ,91.4, ,51.9, 
12,3/10/2022,69,0.16, ,0, ,478,R,3.5,Y,66.7, ,41.0, ,53.5, ,47, ,9, ,25,Y,18.6,Y,5.6, ,134.7, ,52.5, 
12,3/11/2022,70,0.14, ,0, ,671,R,5.0, ,70.8, ,38.1, ,58.6, ,55, ,16, ,30, ,27.0, ,3.3, ,78.8, ,51.9, 
12,3/12/2022,71,0.15, ,0, ,404, ,6.0, ,70.9, ,33.4, ,55.4, ,93, ,16, ,40, ,31.5, ,4.6, ,110.8, ,52.3, 
12,3/13/2022,72,0.12, ,0, ,444, ,8.5, ,66.6, ,46.3, ,55.3, ,92, ,28, ,57, ,40.5, ,3.8, ,91.1, ,53.8, 
12,3/14/2022,73,0.14, ,0, ,431, ,7.8, ,71.2, ,39.7, ,56.5, ,88, ,27, ,50, ,38.1, ,3.6, ,87.2, ,54.3, 
12,3/15/2022,74,0.07, ,0.52, ,271, ,14.4, ,68.1, ,51.9, ,58.6, ,99, ,66, ,85, ,54.2, ,3.6, ,86.7, ,55.9, 
12,3/16/2022,75,0.14, ,0, ,485, ,9.7, ,71.3, ,45.1, ,56.6, ,94, ,26, ,62, ,43.7, ,4.3, ,102.8, ,56.7, 
12,3/17/2022,76,0.11, ,0, ,374, ,10.1, ,72.1, ,42.6, ,55.7, ,97, ,36, ,66, ,44.7, ,2.6, ,61.9, ,56.2, 
12,3/18/2022,77,0.13, ,0, ,418, ,9.7, ,74.3, ,39.2, ,57.5, ,99, ,32, ,60, ,43.6, ,2.7, ,63.7, ,56.0, 
12,3/19/2022,78,0.07, ,0.07, ,225, ,10, ,64.0, ,46.5, ,55.5, ,88, ,46, ,67, ,44.6, ,4.3, ,103.3, ,56.7, 
12,3/20/2022,79,0.15, ,0, ,482, ,6.2, ,69.3, ,39.3, ,54.3, ,77, ,20, ,43, ,32.5, ,5.6, ,135.3, ,55.7, 
12,3/21/2022,80,0.21, ,0, ,484, ,8.2, ,79.9, ,42.9, ,63.4, ,70, ,28, ,41, ,39.3, ,6.8, ,162.4, ,55.6, 
12,3/22/2022,81,0.20, ,0, ,503, ,11.7, ,84.6, ,58.2,Y,69.7,Y,72, ,29, ,47,Y,48.8,Y,6.5, ,156.4, ,57.7, 
12,3/23/2022,82,0.17, ,0, ,503, ,12.9, ,84.9, ,48.3, ,66.6,Y,95, ,33, ,58,Y,51.2,Y,2.3, ,54.2, ,59.1, 
12,3/24/2022,83,0.16, ,0, ,470, ,12.8, ,85.2, ,48.7, ,66.1, ,99, ,30, ,58, ,51.0, ,2.0, ,48.8, ,60.1, 
12,3/25/2022,84,0.16, ,0, ,520, ,10.2, ,81.4, ,44.6, ,62.7, ,98, ,21, ,52, ,45.1, ,2.4, ,57.8, ,60.5, 
12,3/26/2022,85,0.17, ,0, ,496, ,9.7, ,80.7, ,41.6, ,62.6, ,95, ,23, ,50, ,43.8, ,2.9, ,69.8, ,60.2, 
12,3/27/2022,86,0.15, ,0, ,425, ,9.8, ,73.9, ,48.5, ,60.2, ,82, ,32, ,55, ,43.9, ,3.9, ,94.5, ,60.6, 
12,3/28/2022,87,0.06, ,0.25, ,278, ,12.3, ,63.1, ,45.5, ,53.7, ,99, ,59, ,88, ,50.1, ,2.6, ,63.1, ,60.4, 
12,3/29/2022,88,0.15, ,0.00, ,504, ,11.8, ,74.5, ,42.5, ,58.4, ,99, ,39, ,71, ,48.9, ,2.6, ,63.1, ,59.7, 
12,3/30/2022,89,0.09, ,0, ,351, ,11.8, ,64.0, ,45.7, ,54.4, ,99, ,61, ,82, ,49.0, ,2.7, ,65.8, ,60.3, 
12,3/31/2022,90,0.16, ,0, ,481, ,8.5, ,74.2, ,42.9, ,56.6, ,99, ,19, ,54, ,40.2, ,3.7, ,89.5, ,59.6, 
