219,3/1/2022,60,0.21, ,0, ,494,R,3.1, ,87.9, ,55.6, ,73.1,Y,30, ,6, ,11,Y,16.0,Y,4.7, ,113.3, ,59.6, 
219,3/2/2022,61,0.16, ,0, ,473, ,5.3, ,86.1, ,47.2, ,64.7, ,47, ,10, ,25, ,28.6, ,2.2, ,53.4, ,60.3, 
219,3/3/2022,62,0.13, ,0, ,423, ,8.8, ,72.6, ,44.9, ,57.6, ,83, ,25, ,54, ,41.1, ,2.9, ,68.4, ,60.6, 
219,3/4/2022,63,0.07, ,0, ,280, ,10.4, ,63.2, ,45.8, ,53.4, ,97, ,52, ,75, ,45.6, ,2.9, ,69.3, ,60.7, 
219,3/5/2022,64,0.12, ,0, ,434, ,7.5, ,58.7, ,40.7, ,50.3, ,81, ,42, ,60, ,37.1, ,4.0, ,95.4, ,60.4, 
219,3/6/2022,65,0.12, ,0, ,479, ,6.3, ,63.1, ,36.0, ,48.9, ,78, ,32, ,54, ,32.9, ,2.8, ,66.6, ,59.9, 
219,3/7/2022,66,0.18, ,0, ,492, ,3.8, ,67.8, ,37.8, ,55.1, ,80, ,8, ,26, ,20.6, ,5.1, ,122.2, ,59.5, 
219,3/8/2022,67,0.19, ,0, ,495, ,3.1, ,72.9, ,46.7, ,60.2, ,40, ,12, ,17, ,15.6, ,4.8, ,115.2, ,59.5, 
219,3/9/2022,68,0.14, ,0, ,482, ,7.1, ,71.8, ,40.0, ,54.8, ,88, ,29, ,49, ,35.9, ,2.5, ,60.9, ,59.7, 
219,3/10/2022,69,0.16, ,0, ,455, ,7.1, ,71.9, ,47.5, ,59.1, ,96, ,7, ,41, ,35.6, ,3.6, ,86.8, ,60.1, 
219,3/11/2022,70,0.21, ,0, ,514, ,1.9,Y,73.2, ,50.1, ,61.7, ,23, ,6, ,10,Y,4.5,Y,6.2,Y,148.3,Y,60.3, 
219,3/12/2022,71,0.17, ,0, ,513, ,3.7, ,78.8, ,44.5, ,60.9, ,45, ,9, ,20, ,20.0, ,2.7, ,63.7, ,60.2, 
219,3/13/2022,72,0.16, ,0, ,505, ,6.4, ,76.2, ,42.5, ,59.3, ,61, ,20, ,37, ,33.2, ,2.6, ,61.7, ,60.5, 
219,3/14/2022,73,0.16, ,0, ,508, ,8.4, ,80.7, ,45.5, ,61.3, ,91, ,27, ,45, ,40.0, ,2.5, ,61.0, ,61.0, 
219,3/15/2022,74,0.16, ,0, ,453, ,8.3, ,82.7, ,46.1, ,63.6, ,81, ,22, ,41, ,39.7, ,2.3, ,54.3, ,61.5, 
219,3/16/2022,75,0.20, ,0, ,516, ,7.0, ,78.3, ,53.8, ,67.1, ,60, ,17, ,31, ,35.3, ,4.5, ,108.2, ,62.0, 
219,3/17/2022,76,0.19, ,0, ,502, ,5.3, ,82.9, ,53.3, ,66.9, ,47, ,12, ,24, ,28.7, ,3.3, ,78.1, ,62.5, 
219,3/18/2022,77,0.19, ,0, ,523, ,6.0, ,82.3, ,50.5, ,65.7, ,49, ,16, ,28, ,31.6, ,2.7, ,65.9, ,62.7, 
219,3/19/2022,78,0.14, ,0.02, ,463, ,9.9, ,70.7, ,50.6, ,58.2, ,100, ,41, ,60, ,44.2, ,2.8, ,67.8, ,63.0, 
219,3/20/2022,79,0.18, ,0.01, ,529, ,8.2, ,71.3, ,48.0, ,60.4, ,98, ,16, ,46, ,39.3, ,4.0, ,96.4, ,63.1, 
219,3/21/2022,80,0.22, ,0, ,512, ,5.2, ,83.4, ,59.0,Y,69.6, ,35, ,14, ,21, ,27.9, ,4.9, ,117.3, ,63.2, 
219,3/22/2022,81,0.23,R,0, ,537, ,6.3, ,87.9, ,55.7, ,73.1,Y,44,H,12,H,23,Y,32.7,Y,4.8,Y,114.3,Y,63.8, 
219,3/23/2022,82,0.20, ,0.00, ,544, ,7.4, ,86.1, ,55.0, ,69.2, ,52, ,17, ,30, ,36.9, ,3.0, ,71.2, ,64.3, 
219,3/24/2022,83,0.20, ,0, ,550, ,7.9, ,87.8, ,51.9, ,68.8, ,61, ,18, ,33, ,38.6, ,2.5, ,60.8, ,64.7, 
219,3/25/2022,84,0.19, ,0, ,541, ,8.2, ,88.5, ,51.7, ,68.2, ,65, ,16, ,35, ,39.3, ,2.3, ,54.6, ,65.0, 
219,3/26/2022,85,0.19, ,0, ,566, ,8.5, ,84.2, ,47.2, ,64.3, ,89, ,8, ,41, ,40.4, ,2.4, ,57.8, ,65.2, 
219,3/27/2022,86,0.15, ,0, ,529, ,11.0, ,68.2, ,52.5, ,57.7, ,91, ,44, ,68, ,47.1, ,4.0, ,95.4, ,65.3, 
219,3/28/2022,87,0.06, ,0.01, ,234, ,11.9, ,62.1, ,50.0, ,54.1, ,99, ,63, ,83, ,49.0, ,3.9, ,93.0, ,64.9, 
219,3/29/2022,88,0.16, ,0, ,553, ,10.8, ,70.4, ,44.9, ,56.8, ,100, ,41, ,69, ,46.6, ,2.6, ,63.4, ,64.0, 
219,3/30/2022,89,0.16, ,0, ,540, ,12.5, ,73.0, ,49.4, ,59.4, ,93, ,49, ,72, ,50.4, ,2.7, ,64.5, ,64.2, 
219,3/31/2022,90,0.07, ,0, ,248, ,12.4, ,65.9, ,51.9, ,57.6, ,93, ,58, ,77, ,50.3, ,2.7, ,65.3, ,64.5, 
