126,3/1/2022,60,0.13, ,0, ,437, ,8.0, ,78.1,Y,39.5, ,57.2, ,86, ,25, ,50, ,38.8, ,2.7, ,63.8, ,55.7, 
126,3/2/2022,61,0.13, ,0, ,426, ,8.2, ,77.6, ,42.4, ,55.8, ,84, ,27, ,54, ,39.3, ,2.8, ,67.7, ,56.6, 
126,3/3/2022,62,0.08, ,0, ,298, ,8.6, ,66.4, ,40.4, ,52.3, ,85, ,40, ,64, ,40.5, ,2.6, ,63.0, ,56.2, 
126,3/4/2022,63,0.04, ,0.11, ,164, ,9.7, ,58.6, ,39.5, ,50.2, ,96, ,54, ,79, ,43.8, ,3.2, ,75.9, ,55.4, 
126,3/5/2022,64,0.09, ,0.02, ,344, ,7.5, ,56.6, ,37.5, ,46.6, ,87, ,42, ,69, ,37.0, ,3.5, ,83.6, ,53.4, 
126,3/6/2022,65,0.12, ,0, ,476, ,7.6, ,62.7, ,31.6, ,45.6, ,95, ,45, ,73, ,37.6, ,2.9, ,69.7, ,52.7, 
126,3/7/2022,66,0.12, ,0, ,491,R,6.6, ,67.9, ,31.4, ,47.2, ,94, ,22, ,60, ,34.0, ,2.5, ,59.4, ,53.1, 
126,3/8/2022,67,0.14, ,0, ,494,R,6.0, ,72.2, ,32.8, ,50.6, ,81, ,22, ,48, ,31.6, ,2.6, ,63.5, ,53.8, 
126,3/9/2022,68,0.14, ,0, ,488, ,7.3, ,69.9, ,34.4, ,51.0, ,85, ,30, ,57, ,36.5, ,3.2, ,76.9, ,54.8, 
126,3/10/2022,69,0.15, ,0, ,509,R,6.0, ,68.5, ,36.6, ,51.4, ,94, ,15, ,47, ,31.6, ,3.6, ,86.3, ,55.3, 
126,3/11/2022,70,0.15, ,0, ,515,R,4.3,Y,73.3, ,31.3, ,50.8, ,69, ,12, ,34,Y,23.2,Y,2.8, ,68.1, ,55.0, 
126,3/12/2022,71,0.15, ,0, ,509,R,5.9,Y,72.3, ,33.3, ,49.7, ,91, ,20, ,49,Y,31.1,Y,3.2, ,76.9, ,55.3, 
126,3/13/2022,72,0.13, ,0, ,428, ,8.8, ,67.4, ,37.2, ,52.2, ,89, ,44, ,66, ,41.1, ,3.2, ,77.2, ,55.6, 
126,3/14/2022,73,0.15, ,0, ,512,R,6.5, ,75.7, ,35.9, ,53.3, ,88, ,14, ,47, ,33.4, ,3.0, ,72.5, ,56.1, 
126,3/15/2022,74,0.08, ,0.02, ,281, ,11.3, ,71.2, ,44.6, ,56.0, ,87, ,55, ,73, ,47.7, ,2.3, ,56.2, ,56.9, 
126,3/16/2022,75,0.14, ,0, ,518, ,9.8, ,72.2, ,36.9, ,53.3, ,96, ,43, ,71, ,44.0, ,2.9, ,70.1, ,57.2, 
126,3/17/2022,76,0.13, ,0, ,444, ,8.5, ,71.1, ,40.4, ,52.7, ,92, ,24, ,63, ,40.3, ,2.9, ,70.8, ,57.4, 
126,3/18/2022,77,0.16, ,0, ,517, ,8.3, ,75.7, ,36.9, ,54.0, ,87, ,32, ,58, ,39.8, ,3.0, ,72.9, ,57.4, 
126,3/19/2022,78,0.04, ,0.35, ,162, ,11.0, ,61.2, ,45.5, ,50.9, ,95, ,60, ,87, ,47.1, ,3.3, ,79.5, ,57.3, 
126,3/20/2022,79,0.15, ,0, ,536, ,9.1, ,67.7, ,43.0, ,53.4, ,92, ,32, ,65, ,42.0, ,3.3, ,80.2, ,56.2, 
126,3/21/2022,80,0.15, ,0, ,526, ,8.9, ,73.2, ,38.3, ,55.4, ,91, ,34, ,60, ,41.6, ,2.7, ,64.1, ,56.4, 
126,3/22/2022,81,0.17, ,0, ,536, ,10.9, ,84.8,Y,44.1, ,62.9,Y,88, ,30, ,55,Y,46.7,Y,2.5, ,60.2, ,58.5, 
126,3/23/2022,82,0.17, ,0, ,534, ,12.0, ,81.4, ,46.8, ,61.1, ,92, ,41, ,65, ,49.3, ,2.6, ,62.8, ,60.6, 
126,3/24/2022,83,0.17, ,0, ,544, ,10.3, ,78.2, ,42.3, ,56.6, ,93, ,32, ,66, ,45.4, ,2.7, ,65.0, ,60.9, 
126,3/25/2022,84,0.15, ,0, ,489, ,10.8, ,80.5, ,45.2, ,57.7, ,96, ,26, ,67, ,46.7, ,2.4, ,57.1, ,60.8, 
126,3/26/2022,85,0.17, ,0, ,551, ,10.6, ,75.8, ,41.9, ,57.1, ,94, ,37, ,67, ,46.2, ,3.0, ,71.0, ,61.4, 
126,3/27/2022,86,0.16, ,0.05, ,482, ,10.9, ,72.2, ,47.8, ,56.6, ,98, ,38, ,69, ,46.7, ,3.9, ,93.2, ,61.7, 
126,3/28/2022,87,0.08, ,0.09, ,268, ,10.9, ,63.0, ,51.0, ,55.3, ,90, ,52, ,73, ,46.8, ,3.4, ,81.1, ,60.8, 
126,3/29/2022,88,0.12, ,0, ,451, ,11.4, ,64.0, ,48.3, ,54.3, ,91, ,64, ,79, ,48.0, ,3.1, ,74.5, ,59.5, 
126,3/30/2022,89,0.12, ,0, ,422, ,10.4, ,62.7, ,41.8, ,53.1, ,92, ,56, ,76, ,45.7, ,3.3, ,78.2, ,59.8, 
126,3/31/2022,90,0.15, ,0, ,509, ,10.1, ,69.8, ,41.0, ,52.5, ,94, ,51, ,75, ,44.9, ,2.9, ,68.8, ,59.2, 
