174,3/1/2022,60,0.15, ,0, ,446, ,8.2, ,84.3,Y,39.4, ,59.9, ,88, ,16, ,47, ,39.5, ,2.3, ,54.6, ,58.4, 
174,3/2/2022,61,0.14, ,0, ,446, ,9.6, ,76.8, ,40.1, ,58.6, ,89, ,23, ,57, ,43.4, ,2.6, ,61.8, ,59.3, 
174,3/3/2022,62,0.10, ,0.01, ,358, ,12.3, ,64.0, ,48.3, ,57.0, ,90, ,64, ,77, ,50.0, ,4.5, ,107.4, ,60.0, 
174,3/4/2022,63,0.08, ,0, ,293, ,10.7, ,64.2, ,46.0, ,56.5, ,87, ,52, ,69, ,46.3, ,3.9, ,92.5, ,60.0, 
174,3/5/2022,64,0.13, ,0, ,417, ,8.1, ,59.9, ,44.7, ,53.4, ,75, ,43, ,58, ,39.0, ,5.5,Y,131.5,Y,59.2, 
174,3/6/2022,65,0.12, ,0, ,458, ,7.6, ,60.4, ,36.1, ,49.3, ,86, ,45, ,64, ,37.5, ,2.9, ,70.2, ,57.8, 
174,3/7/2022,66,0.14, ,0, ,461, ,7.5, ,72.6, ,37.0, ,53.0, ,90, ,23, ,54, ,37.0, ,2.3, ,54.7, ,57.3, 
174,3/8/2022,67,0.15,R,0, ,471, ,6.4, ,72.2, ,36.0, ,54.1, ,88, ,16, ,45, ,33.2, ,2.7, ,63.8, ,57.3, 
174,3/9/2022,68,0.13, ,0, ,460, ,10.3, ,64.4, ,38.3, ,54.2, ,87, ,52, ,71, ,45.2, ,3.8, ,90.4, ,57.8, 
174,3/10/2022,69,0.13, ,0, ,442, ,10.7, ,65.5, ,46.6, ,56.6, ,87, ,51, ,69, ,46.3, ,3.3, ,79.7, ,59.4, 
174,3/11/2022,70,0.16, ,0.00, ,483, ,6.4, ,75.2, ,39.9, ,57.0, ,90, ,15, ,40, ,33.2, ,2.6, ,63.4, ,59.5, 
174,3/12/2022,71,0.15,R,0, ,487, ,6.9, ,77.1, ,38.7, ,57.1, ,78, ,15, ,43, ,35.0, ,2.2, ,52.8, ,59.5, 
174,3/13/2022,72,0.13, ,0, ,457, ,10.8, ,65.7, ,42.4, ,55.2, ,90, ,52, ,72, ,46.6, ,3.3, ,78.9, ,60.0, 
174,3/14/2022,73,0.14, ,0, ,475, ,11.6, ,73.7, ,48.3, ,58.7, ,87, ,48, ,68, ,48.4, ,2.6, ,62.5, ,61.0, 
174,3/15/2022,74,0.13, ,0.01, ,420, ,11.7, ,75.7, ,45.3, ,59.0, ,90, ,36, ,68, ,48.6, ,2.3, ,55.3, ,61.7, 
174,3/16/2022,75,0.15, ,0, ,462, ,12.4, ,75.7, ,52.1, ,61.7, ,89, ,36, ,66, ,50.3, ,3.4, ,81.2, ,62.5, 
174,3/17/2022,76,0.17, ,0, ,456, ,9.7, ,85.3,Y,45.7, ,64.5, ,90, ,17, ,47, ,43.8, ,2.5, ,59.2, ,63.1, 
174,3/18/2022,77,0.15, ,0.00, ,487, ,11.7, ,70.9, ,46.2, ,58.5, ,90, ,47, ,70, ,48.8, ,2.8, ,66.3, ,63.5, 
174,3/19/2022,78,0.12, ,0.09, ,393, ,12.3, ,65.4, ,49.9, ,57.5, ,90, ,62, ,76, ,50.0, ,3.8, ,90.1, ,63.5, 
174,3/20/2022,79,0.17, ,0.00, ,503, ,10.6, ,73.6, ,49.3, ,60.7, ,88, ,35, ,59, ,46.1, ,3.8, ,91.3, ,63.5, 
174,3/21/2022,80,0.15, ,0, ,490, ,11.5, ,75.5, ,46.8, ,59.1, ,88, ,31, ,67, ,48.2, ,2.8, ,66.8, ,63.1, 
174,3/22/2022,81,0.17, ,0.00, ,504, ,11.9, ,80.6, ,46.1, ,62.3, ,90, ,38, ,62, ,49.1, ,2.7, ,63.9, ,63.6, 
174,3/23/2022,82,0.19,R,0, ,514, ,9.6, ,85.2,Y,48.7, ,66.4, ,88, ,18, ,43, ,43.5, ,2.4, ,58.2, ,64.5, 
174,3/24/2022,83,0.17,R,0, ,514, ,11.5, ,83.0, ,49.2, ,64.5, ,88, ,29, ,56, ,48.3, ,2.2, ,52.8, ,65.4, 
174,3/25/2022,84,0.14, ,0.00, ,456, ,13.0, ,78.2, ,52.5, ,60.0, ,90, ,41, ,74, ,51.6, ,2.5, ,59.9, ,66.1, 
174,3/26/2022,85,0.14, ,0, ,481, ,12.8, ,65.5, ,53.9, ,58.2, ,88, ,63, ,77, ,51.0, ,3.7, ,89.7, ,66.4, 
174,3/27/2022,86,0.16, ,0, ,501, ,11.1, ,64.5, ,56.3, ,59.1, ,74, ,59, ,65, ,47.4, ,4.9,Y,118.5,Y,66.7, 
174,3/28/2022,87,0.08, ,0.52, ,265, ,12.3, ,62.9, ,51.5, ,57.5, ,88, ,63, ,76, ,50.1, ,4.7,Y,111.9,Y,66.5, 
174,3/29/2022,88,0.13, ,0.02, ,452, ,11.6, ,67.2, ,47.2, ,56.6, ,90, ,54, ,74, ,48.5, ,3.4, ,80.7, ,64.9, 
174,3/30/2022,89,0.15, ,0, ,494, ,12.4, ,67.1, ,49.7, ,58.8, ,89, ,57, ,73, ,50.2, ,3.9, ,93.5, ,64.3, 
174,3/31/2022,90,0.08, ,0, ,294, ,12.6, ,64.4, ,56.2, ,59.5, ,81, ,65, ,72, ,50.6, ,3.4, ,82.4, ,64.6, 
