251,3/1/2022,60,0.17, ,0, ,490,R,4.5, ,86.9,Y,47.2, ,66.0, ,41, ,8, ,21, ,24.6, ,3.8, ,91.0, ,53.9, 
251,3/2/2022,61,0.17, ,0.01, ,486, ,4.8, ,84.5, ,45.9, ,65.7, ,40, ,8, ,22, ,26.0, ,3.5, ,84.9, ,55.0, 
251,3/3/2022,62,0.16, ,0.03, ,457, ,7.0, ,75.1, ,46.5, ,60.4, ,77, ,16, ,39, ,35.3, ,4.7, ,113.8, ,55.3, 
251,3/4/2022,63,0.04, ,0.08, ,152, ,10.3, ,60.0, ,48.3, ,53.3, ,89, ,54, ,74, ,45.3, ,3.7, ,89.7, ,55.3, 
251,3/5/2022,64,0.05, ,0.31, ,177, ,8.8, ,55.4, ,41.8, ,47.9, ,100, ,50, ,78, ,41.3, ,4.9, ,118.4, ,54.6, 
251,3/6/2022,65,0.12, ,0, ,474, ,7.2, ,60.4, ,35.6, ,48.2, ,91, ,36, ,63, ,36.0, ,3.3, ,79.5, ,53.9, 
251,3/7/2022,66,0.18, ,0, ,493, ,4.4, ,64.3, ,36.5, ,52.4, ,87, ,10, ,33, ,23.9, ,6.2, ,148.6, ,53.8, 
251,3/8/2022,67,0.17, ,0.00, ,496, ,3.9, ,69.5, ,41.4, ,55.3, ,49, ,13, ,26, ,21.0, ,4.5, ,107.1, ,53.2, 
251,3/9/2022,68,0.15, ,0, ,492, ,6.3, ,68.3, ,39.5, ,54.1, ,72, ,22, ,44, ,32.8, ,3.6, ,86.6, ,53.9, 
251,3/10/2022,69,0.19, ,0.00, ,467, ,5.8, ,67.4, ,48.0, ,57.4, ,78, ,5, ,36, ,30.6, ,7.5,Y,180.8,Y,54.6, 
251,3/11/2022,70,0.18, ,0, ,523, ,2.5,Y,71.6, ,39.3, ,57.8, ,37, ,6, ,15,Y,10.9,Y,4.8, ,115.9, ,54.0, 
251,3/12/2022,71,0.18, ,0.01, ,521, ,4.1, ,76.4, ,42.0, ,59.6, ,45, ,12, ,24, ,22.5, ,3.6, ,85.3, ,54.5, 
251,3/13/2022,72,0.16, ,0, ,488, ,6.8, ,71.2, ,42.5, ,56.9, ,77, ,21, ,43, ,34.7, ,4.1, ,97.3, ,55.1, 
251,3/14/2022,73,0.17, ,0.00, ,517, ,8.1, ,82.8, ,43.7, ,62.3, ,84, ,16, ,42, ,39.1, ,3.2, ,76.6, ,55.9, 
251,3/15/2022,74,0.19, ,0.02, ,507, ,8.2, ,80.5, ,48.2, ,64.4, ,64, ,19, ,39, ,39.3, ,3.7, ,89.8, ,57.0, 
251,3/16/2022,75,0.20, ,0.02, ,512, ,8.9, ,77.3, ,47.0, ,62.0, ,76, ,22, ,47, ,41.5, ,6.5, ,155.4, ,57.3, 
251,3/17/2022,76,0.20, ,0, ,530, ,5.7, ,79.9, ,48.8, ,64.9, ,57, ,11, ,27, ,30.3, ,4.4, ,104.7, ,57.3, 
251,3/18/2022,77,0.19, ,0.02, ,535, ,6.5, ,79.9, ,46.6, ,64.3, ,57, ,16, ,31, ,33.4, ,3.4, ,81.4, ,57.8, 
251,3/19/2022,78,0.18, ,0.05, ,478, ,9.3, ,73.9, ,52.0, ,60.1, ,83, ,26, ,52, ,42.5, ,5.4, ,130.3, ,58.3, 
251,3/20/2022,79,0.16, ,0, ,457, ,10.2, ,71.6, ,50.1, ,58.3, ,96, ,28, ,61, ,45.1, ,5.5, ,131.3, ,58.6, 
251,3/21/2022,80,0.27, ,0, ,509, ,6.5, ,80.2, ,47.1, ,66.5, ,71, ,13, ,29, ,33.6, ,9.3,R,223.5,R,57.8, 
251,3/22/2022,81,0.24,R,0.04, ,553, ,6.4, ,87.2, ,52.6, ,71.7,Y,62, ,12, ,24,Y,33.0,Y,5.6, ,133.6, ,58.1, 
251,3/23/2022,82,0.22, ,0, ,556, ,7.0, ,85.9, ,54.2, ,69.6, ,48, ,14, ,28, ,35.2, ,4.2, ,101.1, ,59.3, 
251,3/24/2022,83,0.22, ,0.02, ,554, ,8.4, ,87.7, ,53.1, ,70.4,Y,56, ,17, ,33,Y,40.1,Y,3.9, ,93.5, ,60.3, 
251,3/25/2022,84,0.21, ,0, ,526, ,9.4, ,89.5,Y,54.8, ,71.6,Y,59, ,17, ,35,Y,42.8,Y,3.7, ,89.1, ,61.4, 
251,3/26/2022,85,0.21, ,0.02, ,551, ,7.7, ,85.6, ,53.4, ,68.1, ,62, ,17, ,33, ,37.9, ,3.7, ,88.7, ,61.8, 
251,3/27/2022,86,0.19, ,0, ,552, ,10.6, ,79.0, ,51.1, ,61.1, ,95, ,16, ,58, ,46.1, ,4.5, ,107.7, ,61.8, 
251,3/28/2022,87,0.03, ,0.43, ,110, ,11.1, ,60.6, ,49.3, ,54.8, ,97, ,57, ,76, ,47.3, ,5.6, ,135.1, ,60.8, 
251,3/29/2022,88,0.12, ,0.06, ,382, ,10.9, ,64.7, ,49.1, ,55.1, ,96, ,52, ,74, ,46.9, ,4.1, ,98.1, ,59.7, 
251,3/30/2022,89,0.16, ,0, ,502, ,11.8, ,71.7, ,46.7, ,58.1, ,91, ,45, ,72, ,49.0, ,4.4, ,104.4, ,60.2, 
251,3/31/2022,90,0.04, ,0.01, ,171, ,13.1, ,63.0, ,53.9, ,57.3, ,100, ,64, ,82, ,51.7, ,4.0, ,96.4, ,60.9, 
