228,3/1/2022,60,0.14, ,0, ,426, ,7.7, ,69.2, ,48.7, ,58.1, ,64, ,33, ,46, ,37.7, ,3.4, ,82.1, ,51.2, 
228,3/2/2022,61,0.12, ,0, ,381, ,7.8, ,67.8, ,49.2, ,57.9, ,63, ,36, ,47, ,38.0, ,3.4, ,81.0, ,52.3, 
228,3/3/2022,62,0.11, ,0, ,383, ,7.6, ,63.4, ,46.3, ,53.8, ,71, ,40, ,54, ,37.6, ,3.4, ,81.6, ,52.6, 
228,3/4/2022,63,0.06, ,0.02, ,208, ,8.4, ,55.6, ,35.8, ,46.8, ,98, ,59, ,77, ,39.9, ,4.9, ,117.3, ,52.5, 
228,3/5/2022,64,0.06, ,0, ,271, ,6.1, ,47.3, ,30.9, ,38.1, ,95, ,59, ,79, ,32.1, ,3.7, ,88.7, ,50.1, 
228,3/6/2022,65,0.11, ,0, ,477,R,5.9, ,54.2, ,30.8, ,42.7, ,88, ,41, ,63, ,31.0, ,3.6, ,87.5, ,48.2, 
228,3/7/2022,66,0.15, ,0, ,469, ,3.7,Y,65.5, ,37.1, ,51.0, ,63, ,16, ,29,Y,20.0,Y,5.3, ,126.2, ,48.5, 
228,3/8/2022,67,0.13, ,0, ,471, ,5.2, ,62.3, ,41.1, ,51.6, ,55, ,31, ,40, ,27.9, ,3.7, ,89.2, ,49.8, 
228,3/9/2022,68,0.14, ,0, ,452, ,6.0, ,62.0, ,43.3, ,51.7, ,61, ,34, ,45, ,31.4, ,3.5, ,84.0, ,51.0, 
228,3/10/2022,69,0.17, ,0, ,512,R,3.2,Y,64.0, ,38.2, ,52.1, ,65, ,11, ,24,Y,16.6,Y,6.1, ,147.6, ,50.9, 
228,3/11/2022,70,0.15, ,0, ,502,R,4.3, ,63.7, ,41.5, ,52.8, ,54, ,19, ,32, ,23.6, ,3.9, ,93.3, ,51.2, 
228,3/12/2022,71,0.16, ,0, ,486, ,5.1, ,66.1, ,43.1, ,54.4, ,58, ,21, ,35, ,27.6, ,4.4, ,106.5, ,52.4, 
228,3/13/2022,72,0.11, ,0.11, ,414, ,8.1, ,59.0, ,43.3, ,49.6, ,99, ,44, ,67, ,39.2, ,4.1, ,97.8, ,53.9, 
228,3/14/2022,73,0.15, ,0, ,491, ,6.9, ,65.8, ,42.8, ,54.0, ,74, ,35, ,48, ,35.0, ,3.4, ,81.7, ,53.4, 
228,3/15/2022,74,0.09, ,0.48, ,329, ,11.2, ,61.4, ,46.0, ,53.1, ,99, ,57, ,81, ,47.5, ,3.9, ,93.2, ,54.6, 
228,3/16/2022,75,0.15, ,0, ,517,R,9.4, ,64.2, ,44.2, ,54.7, ,99, ,42, ,64, ,42.8, ,4.0, ,95.5, ,54.5, 
228,3/17/2022,76,0.12, ,0, ,400, ,7.7, ,65.1, ,47.8, ,54.4, ,71, ,42, ,53, ,37.9, ,3.9, ,93.3, ,54.3, 
228,3/18/2022,77,0.15, ,0, ,505, ,7.9, ,66.1, ,45.0, ,55.6, ,71, ,39, ,52, ,38.3, ,3.6, ,85.5, ,54.3, 
228,3/19/2022,78,0.04, ,0.00, ,148, ,8.5, ,52.5, ,39.9, ,47.6, ,90, ,65, ,76, ,40.2, ,3.5, ,83.3, ,54.1, 
228,3/20/2022,79,0.16, ,0, ,529, ,6.1, ,61.9, ,36.1, ,50.3, ,90, ,26, ,49, ,31.8, ,4.5, ,107.7, ,51.9, 
228,3/21/2022,80,0.16, ,0, ,525, ,7.1, ,72.1, ,43.3, ,57.8, ,59, ,32, ,44, ,35.9, ,3.7, ,89.5, ,52.8, 
228,3/22/2022,81,0.17, ,0, ,536, ,10.0, ,72.8, ,51.8, ,63.5, ,65, ,36, ,50, ,44.5, ,3.8, ,90.8, ,56.0, 
228,3/23/2022,82,0.18, ,0, ,542, ,10.4, ,77.0, ,55.9,Y,66.2,Y,64, ,35, ,47,Y,45.7,Y,3.5, ,83.2, ,58.7, 
228,3/24/2022,83,0.18, ,0, ,542, ,10.3, ,76.3, ,56.0,Y,65.9,Y,61, ,31, ,47,Y,45.3,Y,3.3, ,79.6, ,60.2, 
228,3/25/2022,84,0.18, ,0, ,547, ,9.7, ,76.0, ,56.1,Y,65.5, ,61, ,30, ,45, ,43.8, ,3.3, ,80.1, ,60.8, 
228,3/26/2022,85,0.18, ,0, ,525, ,9.3, ,74.0, ,52.5, ,63.6, ,70, ,31, ,46, ,42.7, ,3.2, ,76.9, ,61.2, 
228,3/27/2022,86,0.14, ,0, ,431, ,9.0, ,66.4, ,48.5, ,56.3, ,84, ,40, ,58, ,41.7, ,3.5, ,84.6, ,61.1, 
228,3/28/2022,87,0.04, ,0.39, ,193, ,9.9, ,53.0, ,41.5, ,48.3, ,99, ,67, ,86, ,44.2, ,4.1, ,98.5, ,58.9, 
228,3/29/2022,88,0.12, ,0.00, ,446, ,10.4, ,60.6, ,39.1, ,50.6, ,95, ,67, ,83, ,45.6, ,3.3, ,80.1, ,56.2, 
228,3/30/2022,89,0.10, ,0, ,399, ,11.1, ,57.4, ,45.3, ,50.3, ,97, ,80, ,89, ,47.2, ,3.7, ,87.8, ,56.7, 
228,3/31/2022,90,0.14, ,0, ,526, ,10.1, ,62.7, ,43.5, ,52.2, ,99, ,51, ,76, ,44.8, ,3.6, ,86.4, ,57.3, 
