260,3/1/2022,60,0.08, ,0, ,258, ,8.1, ,65.4, ,35.8, ,49.7,Y,91, ,43, ,67,Y,39.2,Y,5.9, ,141.4, ,41.9, 
260,3/2/2022,61,0.13, ,0, ,349, ,7.5, ,65.9, ,34.4, ,49.5, ,93, ,32, ,62, ,37.1, ,8.1, ,193.4, ,42.6, 
260,3/3/2022,62,0.03, ,0.15, ,111, ,7.9, ,46.7, ,35.3, ,43.1, ,94, ,75, ,83, ,38.3, ,7.9, ,190.3, ,43.3, 
260,3/4/2022,63,0.07, ,0, ,317, ,5.3, ,43.5, ,24.9, ,34.9, ,94, ,62, ,78, ,28.7, ,7.7, ,184.7, ,42.0, 
260,3/5/2022,64,0.06, ,0, ,235, ,5.5, ,48.7, ,27.3, ,38.0, ,89, ,50, ,71, ,29.3, ,7.5, ,181.1, ,41.4, 
260,3/6/2022,65,0.09, ,0, ,445,R,5.0, ,53.7, ,19.4, ,36.5, ,97, ,34, ,69, ,27.2, ,4.2, ,100.7, ,40.9, 
260,3/7/2022,66,0.12, ,0, ,433, ,4.2, ,60.6, ,21.8, ,41.3, ,81, ,24, ,48, ,23.1, ,5.6, ,135.1, ,41.4, 
260,3/8/2022,67,0.11, ,0, ,326, ,4.5, ,56.0, ,27.4, ,42.0, ,83, ,32, ,50, ,24.7, ,6.9, ,165.3, ,41.8, 
260,3/9/2022,68,0.12, ,0, ,409, ,5.2, ,54.1, ,30.7, ,42.8, ,74, ,34, ,56, ,28.1, ,8.1, ,193.4, ,42.8, 
260,3/10/2022,69,0.10, ,0, ,475,R,3.4, ,54.1, ,23.6, ,36.6, ,69, ,23, ,46, ,18.1, ,5.4, ,129.5, ,42.5, 
260,3/11/2022,70,0.11, ,0, ,468,R,3.8, ,65.0, ,16.9,Y,39.9, ,76, ,17, ,45, ,20.5, ,2.9, ,69.8, ,41.9, 
260,3/12/2022,71,0.19, ,0.13, ,387, ,4.8, ,62.3, ,24.9, ,44.8, ,89, ,21, ,48, ,26.3, ,13.6,R,325.5,R,42.0, 
260,3/13/2022,72,0.09, ,0, ,352, ,6.2, ,52.0, ,31.8, ,42.4, ,86, ,50, ,67, ,32.2, ,5.5, ,131.7, ,42.9, 
260,3/14/2022,73,0.14, ,0.03, ,350, ,6.4, ,66.3, ,31.4, ,48.2, ,95, ,25, ,55, ,33.0, ,7.5, ,179.6, ,44.1, 
260,3/15/2022,74,0.08, ,0.12, ,298, ,8.4, ,55.5, ,32.7, ,46.0, ,98, ,55, ,79, ,40.0, ,5.8, ,138.4, ,45.7, 
260,3/16/2022,75,0.11, ,0, ,493,R,5.9, ,60.1, ,25.8, ,41.8, ,99, ,35, ,66, ,31.2, ,3.5, ,83.3, ,45.2, 
260,3/17/2022,76,0.12, ,0, ,430, ,6.0, ,61.3, ,30.0, ,43.3, ,92, ,31, ,63, ,31.4, ,4.4, ,106.4, ,45.6, 
260,3/18/2022,77,0.11, ,0, ,429, ,6.4, ,63.9, ,23.8, ,44.8, ,93, ,40, ,63, ,33.1, ,3.2, ,77.5, ,45.6, 
260,3/19/2022,78,0.08, ,0.06, ,274, ,7.1, ,49.9, ,28.6, ,42.9, ,85, ,64, ,76, ,35.9, ,8.2, ,197.6, ,46.4, 
260,3/20/2022,79,0.10, ,0, ,414, ,4.8, ,52.0, ,21.3, ,38.1, ,90, ,32, ,61, ,26.1, ,4.6, ,110.7, ,45.1, 
260,3/21/2022,80,0.05, ,0, ,202, ,7.4, ,54.8, ,37.0, ,45.8, ,92, ,46, ,70, ,36.7, ,2.9, ,69.6, ,45.9, 
260,3/22/2022,81,0.14, ,0, ,512, ,10,Y,72.7, ,34.0, ,52.3, ,100, ,44, ,75,Y,44.6,Y,3.2, ,77.6, ,47.6, 
260,3/23/2022,82,0.16, ,0, ,514, ,8.9, ,73.9, ,34.3, ,54.5, ,100, ,26, ,62, ,41.6, ,4.9, ,117.0, ,49.1, 
260,3/24/2022,83,0.14, ,0, ,498, ,8.5, ,73.8, ,30.1, ,52.4, ,98, ,37, ,63, ,40.3, ,3.2, ,78.0, ,49.5, 
260,3/25/2022,84,0.17, ,0, ,524, ,7.8, ,75.7, ,40.3, ,56.8,Y,82, ,24, ,49,Y,38.1,Y,5.9, ,142.5, ,50.4, 
260,3/26/2022,85,0.17, ,0, ,468, ,5.9, ,73.5, ,32.6, ,53.6, ,81, ,20, ,42, ,31.3, ,5.8, ,139.4, ,50.5, 
260,3/27/2022,86,0.15, ,0, ,276, ,6.7, ,67.6, ,38.9, ,52.5, ,72, ,26, ,50, ,34.3, ,8.5, ,203.4, ,50.0, 
260,3/28/2022,87,0.13, ,0, ,428, ,8.8, ,61.8, ,47.6,Y,54.0, ,79, ,45, ,62, ,41.1, ,8.7, ,209.9, ,51.6, 
260,3/29/2022,88,0.15, ,0, ,532, ,8.8, ,67.5, ,36.7, ,52.6, ,95, ,39, ,65, ,41.1, ,4.5, ,107.6, ,51.4, 
260,3/30/2022,89,0.14, ,0, ,440, ,6.8, ,56.2, ,34.7, ,46.3, ,89, ,37, ,64, ,34.8, ,8.3, ,199.4, ,51.0, 
260,3/31/2022,90,0.15, ,0, ,533, ,5.4, ,58.1, ,27.3, ,43.0, ,92, ,28, ,57, ,29.0, ,6.3, ,151.3, ,49.9, 
