71,3/1/2022,60,0.12, ,0, ,396, ,9.0, ,74.5, ,34.8, ,53.0, ,97, ,35, ,66, ,41.8, ,3.6, ,87.4, ,43.9, 
71,3/2/2022,61,0.12, ,0, ,401, ,9.4, ,74.6, ,35.9, ,54.0, ,97, ,34, ,66, ,42.8, ,3.4, ,82.0, ,44.7, 
71,3/3/2022,62,0.11, ,0, ,355, ,9.5, ,67.3, ,39.3, ,53.0, ,93, ,44, ,69, ,43.2, ,5.6, ,133.4, ,45.2, 
71,3/4/2022,63,0.13, ,0, ,360, ,9.4, ,66.5, ,44.9, ,54.5, ,86, ,40, ,65, ,42.8, ,9.3, ,222.9, ,46.1, 
71,3/5/2022,64,0.09, ,0, ,344, ,7.0, ,54.6, ,35.3, ,45.1, ,89, ,49, ,68, ,35.2, ,5.6, ,135.4, ,45.1, 
71,3/6/2022,65,0.12, ,0, ,465, ,7.0, ,61.6, ,30.8, ,45.9, ,97, ,37, ,67, ,35.5, ,4.8, ,115.4, ,42.8, 
71,3/7/2022,66,0.14, ,0, ,450, ,6.5, ,64.7, ,33.2, ,49.3, ,91, ,29, ,54, ,33.4, ,6.9, ,166.0, ,45.5, 
71,3/8/2022,67,0.13, ,0, ,470, ,7.2, ,68.1, ,30.3, ,49.0, ,94, ,33, ,61, ,36.1, ,3.7, ,89.0, ,45.3, 
71,3/9/2022,68,0.15, ,0, ,466, ,7.7, ,69.5, ,33.9, ,51.3, ,94, ,33, ,60, ,37.9, ,5.1, ,122.4, ,45.6, 
71,3/10/2022,69,0.21, ,0, ,493,R,5.5, ,65.5, ,41.2, ,54.2, ,86, ,22, ,39, ,29.6, ,11.3,Y,272.1,Y,45.8, 
71,3/11/2022,70,0.15, ,0, ,497,R,5.3, ,70.6, ,32.8, ,51.6, ,83, ,17, ,41, ,28.7, ,4.0, ,96.2, ,45.3, 
71,3/12/2022,71,0.15, ,0, ,490, ,7.4, ,73.9, ,33.5, ,53.9, ,92, ,26, ,52, ,36.8, ,4.9, ,117.3, ,46.1, 
71,3/13/2022,72,0.14, ,0, ,440, ,9.6, ,66.4, ,41.8, ,54.2, ,88, ,45, ,67, ,43.4, ,5.2, ,124.2, ,51.0, 
71,3/14/2022,73,0.14, ,0, ,486, ,8.5, ,72.2, ,35.2, ,54.0, ,95, ,32, ,60, ,40.4, ,2.9, ,70.5, ,50.0, 
71,3/15/2022,74,0.09, ,0.03, ,314, ,12.5, ,70.5, ,48.0, ,58.1, ,93, ,57, ,76, ,50.5, ,4.5, ,107.0, ,50.8, 
71,3/16/2022,75,0.17, ,0, ,501, ,9.5, ,70.6, ,41.0, ,55.1, ,94, ,40, ,64, ,43.3, ,7.4, ,178.7, ,51.1, 
71,3/17/2022,76,0.12, ,0, ,409, ,8.8, ,75.0, ,42.5, ,55.4, ,92, ,28, ,58, ,41.1, ,3.8, ,90.1, ,50.7, 
71,3/18/2022,77,0.14, ,0, ,496, ,9.8, ,74.6, ,37.5, ,55.8, ,92, ,37, ,64, ,44.0, ,3.2, ,77.0, ,50.6, 
71,3/19/2022,78,0.05, ,0.00, ,181, ,10.2, ,61.9, ,47.3, ,53.3, ,88, ,56, ,73, ,45.0, ,4.7, ,113.4, ,50.9, 
71,3/20/2022,79,0.22, ,0, ,527, ,7.4, ,69.5, ,45.1, ,55.8, ,79, ,25, ,48, ,36.7, ,12.3,Y,294.2,Y,49.0, 
71,3/21/2022,80,0.20, ,0, ,517, ,9.3, ,75.8, ,37.6, ,59.2, ,92, ,34, ,54, ,42.6, ,7.5, ,179.1, ,51.0, 
71,3/22/2022,81,0.18, ,0, ,524, ,12.4, ,79.6, ,48.8, ,64.5,Y,89, ,40, ,60,Y,50.3,Y,5.1, ,122.4, ,51.6, 
71,3/23/2022,82,0.17, ,0, ,520, ,13.2, ,84.0,Y,48.5, ,63.9,Y,93, ,36, ,65,Y,52.0,Y,3.3, ,80.2, ,52.7, 
71,3/24/2022,83,0.17, ,0, ,530, ,11.8, ,80.3, ,45.1, ,61.6, ,94, ,37, ,63, ,48.8, ,4.0, ,96.2, ,53.3, 
71,3/25/2022,84,0.17, ,0, ,540, ,10.6, ,78.5, ,44.9, ,59.6, ,92, ,28, ,61, ,46.0, ,4.5, ,108.6, ,53.2, 
71,3/26/2022,85,0.18, ,0, ,517, ,11.0, ,78.7, ,42.0, ,60.3, ,92, ,39, ,61, ,47.0, ,5.1, ,123.1, ,52.9, 
71,3/27/2022,86,0.15, ,0.25, ,427, ,11.4, ,74.9, ,46.2, ,59.2, ,91, ,38, ,66, ,48.0, ,5.1, ,123.4, ,53.3, 
71,3/28/2022,87,0.05, ,0.40, ,210, ,12.0, ,58.9, ,50.0, ,53.3, ,94, ,74, ,86, ,49.4, ,5.8, ,138.6, ,53.3, 
71,3/29/2022,88,0.16, ,0, ,549, ,11.6, ,69.0, ,41.7, ,54.9, ,98, ,56, ,79, ,48.5, ,4.8, ,115.1, ,52.5, 
71,3/30/2022,89,0.13, ,0.00, ,456, ,10.2, ,63.4, ,39.1, ,51.7, ,98, ,56, ,78, ,45.1, ,4.7, ,113.2, ,52.2, 
71,3/31/2022,90,0.16, ,0, ,510, ,10.8, ,69.4, ,44.2, ,56.4, ,92, ,45, ,69, ,46.5, ,6.0, ,145.0, ,51.9, 
