222,3/1/2022,60,0.10, ,0, ,348, ,10.0, ,73.1, ,40.8, ,54.0, ,95, ,43, ,70, ,44.5, ,3.0, ,72.5, ,48.9, 
222,3/2/2022,61,0.12, ,0, ,396, ,9.6, ,70.4, ,39.6, ,55.3, ,97, ,39, ,64, ,43.5, ,4.3, ,103.8, ,49.6, 
222,3/3/2022,62,0.01, ,0.31, ,88, ,11.4, ,57.1, ,49.8, ,52.7, ,96, ,61, ,84, ,48.1, ,5.0, ,119.1, ,50.4, 
222,3/4/2022,63,0.14, ,0, ,361, ,6.9, ,62.7, ,38.9, ,51.4, ,76, ,31, ,53, ,35.1, ,8.9, ,213.5, ,50.2, 
222,3/5/2022,64,0.08, ,0, ,314, ,7.2, ,60.0, ,34.3, ,46.3, ,97, ,33, ,67, ,36.1, ,4.0, ,95.0, ,49.2, 
222,3/6/2022,65,0.14, ,0, ,466,R,5.8, ,64.2, ,32.1, ,48.2, ,95, ,27, ,51, ,30.9, ,6.4, ,154.8, ,48.6, 
222,3/7/2022,66,0.15, ,0, ,453,R,5.5, ,70.4, ,39.0, ,51.7, ,78, ,23, ,42, ,29.5, ,7.8, ,186.8, ,48.6, 
222,3/8/2022,67,0.16, ,0, ,423, ,5.9, ,71.6, ,38.2, ,55.0, ,72, ,21, ,40, ,31.2, ,7.3, ,174.5, ,48.8, 
222,3/9/2022,68,0.17, ,0, ,472,R,6.5, ,72.5, ,43.3, ,57.3, ,59, ,29, ,40, ,33.4, ,8.5, ,203.4, ,49.5, 
222,3/10/2022,69,0.19, ,0, ,499,R,4.1,Y,64.9, ,33.8, ,50.9, ,64, ,18, ,32,Y,22.4,Y,10.2, ,245.8, ,49.4, 
222,3/11/2022,70,0.15, ,0, ,709,R,5.7, ,69.4, ,36.8, ,57.1, ,81, ,22, ,36, ,30.4, ,4.5, ,108.9, ,49.1, 
222,3/12/2022,71,0.19, ,0, ,430, ,5.7, ,70.1, ,30.5, ,52.4, ,89, ,17, ,42, ,30.1, ,8.8, ,210.5, ,49.0, 
222,3/13/2022,72,0.12, ,0, ,428, ,8.7, ,65.6, ,44.7, ,53.6, ,92, ,32, ,62, ,40.9, ,5.1, ,121.6, ,50.2, 
222,3/14/2022,73,0.16, ,0, ,455, ,7.9, ,68.8, ,39.7, ,56.4, ,82, ,33, ,51, ,38.6, ,6.1, ,146.7, ,50.8, 
222,3/15/2022,74,0.04, ,0.17, ,187, ,13.5, ,67.2, ,48.0, ,55.4, ,99, ,68, ,90, ,52.5, ,4.1, ,99.5, ,52.1, 
222,3/16/2022,75,0.15, ,0, ,506,R,8.9, ,71.3, ,40.5, ,54.2, ,95, ,28, ,62, ,41.4, ,6.5, ,157.1, ,52.1, 
222,3/17/2022,76,0.12, ,0, ,415, ,9.6, ,69.7, ,39.5, ,53.1, ,92, ,43, ,70, ,43.4, ,3.6, ,85.8, ,52.0, 
222,3/18/2022,77,0.14, ,0, ,460, ,9.6, ,71.6, ,38.7, ,55.7, ,94, ,42, ,63, ,43.3, ,4.2, ,100.6, ,52.1, 
222,3/19/2022,78,0.07, ,0.03, ,259, ,10.3, ,62.8, ,42.3, ,53.9, ,93, ,54, ,73, ,45.4, ,5.3, ,127.6, ,52.9, 
222,3/20/2022,79,0.18, ,0, ,485, ,6.2, ,67.6, ,39.9, ,52.0, ,80, ,23, ,47, ,32.3, ,9.4, ,226.5, ,51.9, 
222,3/21/2022,80,0.22, ,0, ,514, ,8.7, ,77.3, ,44.0, ,61.8, ,65, ,32, ,46, ,40.9, ,9.6, ,229.6, ,52.0, 
222,3/22/2022,81,0.20, ,0, ,525,R,12.2, ,83.8,Y,49.8, ,66.3,Y,79, ,33, ,55,Y,49.7,Y,7.0, ,166.9, ,54.0, 
222,3/23/2022,82,0.16, ,0, ,517, ,13.3, ,82.4, ,46.7, ,63.6, ,94, ,41, ,66, ,52.1, ,3.3, ,79.9, ,55.0, 
222,3/24/2022,83,0.15, ,0, ,487, ,13.8, ,81.6, ,48.9, ,64.1, ,93, ,45, ,68, ,53.2, ,3.1, ,74.9, ,55.7, 
222,3/25/2022,84,0.17, ,0, ,546,R,12.1, ,76.9, ,44.8, ,60.7, ,99, ,39, ,67, ,49.6, ,3.4, ,82.4, ,58.4, 
222,3/26/2022,85,0.17, ,0, ,487, ,10.5, ,76.9, ,41.0, ,60.9, ,95, ,38, ,57, ,45.8, ,4.1, ,99.0, ,58.1, 
222,3/27/2022,86,0.17, ,0, ,452, ,10.3, ,70.7, ,45.5, ,59.1, ,92, ,41, ,60, ,45.3, ,6.4, ,153.9, ,57.6, 
222,3/28/2022,87,0.07, ,0.05, ,310, ,12.0, ,64.6, ,47.1, ,54.6, ,97, ,58, ,82, ,49.3, ,3.7, ,89.8, ,57.1, 
222,3/29/2022,88,0.16, ,0, ,549, ,11.6, ,76.9, ,39.8, ,58.3, ,99, ,36, ,70, ,48.4, ,3.7, ,89.4, ,56.7, 
222,3/30/2022,89,0.09, ,0, ,350, ,12.3, ,64.7, ,45.3, ,53.9, ,99, ,67, ,86, ,49.9, ,3.7, ,88.6, ,56.8, 
222,3/31/2022,90,0.20, ,0, ,538, ,7.7, ,72.2, ,41.9, ,56.3, ,99, ,23, ,49, ,37.7, ,7.2, ,172.8, ,55.9, 
