242,3/1/2022,60,0.11, ,0, ,379, ,10.2, ,74.7, ,39.2, ,55.7, ,96, ,38, ,68, ,45.1, ,3.1, ,74.0, ,51.9, 
242,3/2/2022,61,0.12, ,0, ,390, ,10.3, ,73.0, ,37.3, ,56.0, ,100, ,33, ,67, ,45.4, ,4.0, ,95.1, ,52.6, 
242,3/3/2022,62,0.09, ,0, ,292, ,10.9, ,65.1, ,39.8, ,52.7, ,99, ,57, ,80, ,46.8, ,5.0, ,118.9, ,53.3, 
242,3/4/2022,63,0.13, ,0.02, ,388, ,10.8, ,63.3, ,43.7, ,53.0, ,99, ,52, ,79, ,46.6, ,9.7, ,233.8, ,53.7, 
242,3/5/2022,64,0.07, ,0, ,261, ,7.2, ,58.6, ,30.7, ,44.2, ,98, ,43, ,73, ,36.2, ,3.7, ,88.5, ,53.6, 
242,3/6/2022,65,0.12, ,0, ,412, ,7.1, ,65.2, ,29.3,Y,46.8, ,99, ,28, ,65, ,35.6, ,4.0, ,95.6, ,52.8, 
242,3/7/2022,66,0.18, ,0, ,401, ,5.7, ,70.6, ,33.8, ,51.6, ,91, ,19, ,44, ,30.4, ,8.0, ,192.4, ,52.5, 
242,3/8/2022,67,0.12, ,0, ,413, ,7.4, ,74.7, ,32.1, ,51.1, ,86, ,27, ,58, ,36.8, ,3.0, ,73.2, ,52.3, 
242,3/9/2022,68,0.14, ,0, ,417, ,7.9, ,72.2, ,34.3, ,52.7, ,97, ,27, ,58, ,38.6, ,4.7, ,112.2, ,52.7, 
242,3/10/2022,69,0.22, ,0, ,447, ,5.1, ,67.7, ,40.2, ,52.6, ,95, ,14, ,37, ,27.3, ,10.7, ,257.3, ,53.1, 
242,3/11/2022,70,0.13, ,0, ,441, ,5.5, ,73.9, ,29.2,Y,51.8, ,76, ,19, ,42, ,29.3, ,3.2, ,76.2, ,52.9, 
242,3/12/2022,71,0.15, ,0, ,427, ,7.5, ,72.5, ,32.0,Y,53.1, ,88, ,26, ,54, ,37.1, ,5.1, ,122.5, ,53.1, 
242,3/13/2022,72,0.13, ,0, ,401, ,9.8, ,65.6, ,41.8, ,54.6, ,93, ,38, ,67, ,44.0, ,4.8, ,116.3, ,53.7, 
242,3/14/2022,73,0.13, ,0, ,429, ,8.7, ,71.9, ,34.5, ,54.2, ,99, ,30, ,61, ,41.0, ,2.9, ,69.1, ,54.2, 
242,3/15/2022,74,0.10, ,0.20, ,338, ,14.1, ,70.1, ,50.3, ,59.1, ,99, ,62, ,83, ,53.8, ,5.1, ,121.3, ,54.9, 
242,3/16/2022,75,0.16, ,0, ,463, ,10.1, ,73.7, ,42.7, ,56.2, ,99, ,26, ,65, ,44.7, ,5.4, ,130.1, ,55.8, 
242,3/17/2022,76,0.13, ,0, ,412, ,9.9, ,72.2, ,41.1, ,54.6, ,97, ,35, ,68, ,44.4, ,4.0, ,96.9, ,55.9, 
242,3/18/2022,77,0.14, ,0, ,456, ,10.1, ,76.4, ,37.1, ,55.1, ,99, ,34, ,68, ,44.9, ,3.6, ,85.5, ,56.0, 
242,3/19/2022,78,0.06, ,0.01, ,186, ,10.8, ,61.2, ,47.0, ,54.2, ,91, ,64, ,75, ,46.6, ,7.1, ,170.2, ,56.3, 
242,3/20/2022,79,0.21, ,0, ,489, ,7.2, ,71.2, ,39.8, ,55.4, ,94, ,17, ,48, ,35.9, ,9.4, ,225.8, ,56.0, 
242,3/21/2022,80,0.21, ,0, ,477, ,9.6, ,81.1, ,37.2, ,61.1, ,97, ,30, ,52, ,43.4, ,7.7, ,184.2, ,55.7, 
242,3/22/2022,81,0.17, ,0, ,481, ,12.3, ,86.2,Y,46.9, ,66.5, ,87, ,32, ,55, ,50.1, ,3.8, ,91.6, ,56.3, 
242,3/23/2022,82,0.17, ,0, ,486, ,12.9, ,79.6, ,47.1, ,62.8, ,97, ,42, ,66, ,51.3, ,3.4, ,81.8, ,57.5, 
242,3/24/2022,83,0.16, ,0.01, ,482, ,12.2, ,81.6, ,41.3, ,60.2, ,99, ,36, ,69, ,49.9, ,4.6, ,109.8, ,58.0, 
242,3/25/2022,84,0.16, ,0, ,506, ,10.8, ,76.4, ,43.3, ,57.9, ,97, ,33, ,66, ,46.7, ,4.2, ,101.2, ,58.3, 
242,3/26/2022,85,0.17, ,0, ,494, ,10.9, ,76.0, ,38.4, ,58.2, ,97, ,39, ,66, ,46.9, ,5.5, ,132.1, ,58.4, 
242,3/27/2022,86,0.11, ,0.45, ,358, ,12.1, ,68.4, ,47.0, ,57.0, ,99, ,54, ,77, ,49.7, ,5.3, ,127.9, ,58.6, 
242,3/28/2022,87,0.07, ,0.18, ,261, ,12.5, ,63.0, ,45.0, ,54.0, ,99, ,71, ,88, ,50.6, ,5.8, ,139.4, ,58.6, 
242,3/29/2022,88,0.15, ,0.01, ,486, ,11.9, ,69.2, ,39.3, ,54.0, ,99, ,58, ,84, ,49.2, ,4.6, ,110.3, ,58.3, 
242,3/30/2022,89,0.09, ,0, ,337, ,11.4, ,66.1, ,42.4, ,53.0, ,99, ,63, ,83, ,48.1, ,4.1, ,97.4, ,58.3, 
242,3/31/2022,90,0.16, ,0, ,492, ,10.9, ,73.1, ,45.0, ,57.1, ,99, ,36, ,68, ,46.7, ,5.3, ,127.0, ,58.2, 
