194,3/1/2022,60,0.11, ,0, ,386, ,9.8, ,74.5, ,36.6, ,55.7, ,96, ,39, ,64, ,43.9, ,3.2, ,77.1, ,50.9, 
194,3/2/2022,61,0.12, ,0, ,403, ,10.1, ,75.2, ,37.9, ,56.4, ,96, ,38, ,65, ,44.7, ,3.2, ,75.9, ,51.8, 
194,3/3/2022,62,0.10, ,0, ,312, ,9.9, ,68.3, ,42.7, ,55.0, ,87, ,43, ,67, ,44.2, ,5.7, ,136.9, ,52.4, 
194,3/4/2022,63,0.10, ,0.01, ,321, ,10.2, ,66.0, ,42.9, ,53.7, ,96, ,47, ,73, ,45.1, ,7.2, ,173.8, ,52.9, 
194,3/5/2022,64,0.08, ,0.11, ,338, ,7.6, ,55.1, ,33.4, ,44.7, ,95, ,51, ,75, ,37.4, ,5.1, ,121.7, ,52.3, 
194,3/6/2022,65,0.12, ,0, ,464, ,7.0, ,62.2, ,30.8, ,45.6, ,97, ,35, ,68, ,35.5, ,3.8, ,91.8, ,51.1, 
194,3/7/2022,66,0.12, ,0, ,449, ,6.7, ,67.1, ,30.2, ,47.1, ,98, ,27, ,61, ,34.4, ,3.7, ,89.0, ,50.7, 
194,3/8/2022,67,0.13, ,0, ,465, ,7.5, ,69.7, ,31.5, ,50.0, ,95, ,30, ,61, ,37.2, ,3.3, ,79.7, ,50.6, 
194,3/9/2022,68,0.14, ,0, ,468, ,8.0, ,70.4, ,33.5, ,52.4, ,95, ,31, ,60, ,38.8, ,4.7, ,113.2, ,51.1, 
194,3/10/2022,69,0.19, ,0, ,495,R,6.0, ,67.2, ,37.9, ,52.2, ,95, ,21, ,45, ,31.7, ,9.4,Y,226.0,Y,51.4, 
194,3/11/2022,70,0.13, ,0, ,489, ,6.1, ,70.6, ,28.4,Y,50.5, ,89, ,23, ,49, ,32.0, ,3.3, ,79.2, ,50.7, 
194,3/12/2022,71,0.15, ,0, ,483, ,7.1, ,76.3, ,36.8, ,55.5, ,83, ,19, ,47, ,35.7, ,4.5, ,107.3, ,51.1, 
194,3/13/2022,72,0.14, ,0, ,454, ,9.9, ,67.8, ,43.4, ,56.0, ,90, ,37, ,65, ,44.3, ,5.6, ,133.2, ,52.4, 
194,3/14/2022,73,0.13, ,0, ,483, ,9.3, ,75.9, ,38.2, ,55.3, ,93, ,32, ,62, ,42.7, ,2.3, ,54.5, ,52.9, 
194,3/15/2022,74,0.08, ,0.13, ,289, ,13.3, ,69.4, ,49.4, ,58.0, ,98, ,63, ,81, ,52.2, ,4.5, ,107.8, ,53.9, 
194,3/16/2022,75,0.16, ,0, ,486, ,11.0, ,70.5, ,42.7, ,55.5, ,96, ,38, ,73, ,47.1, ,7.1, ,170.8, ,54.5, 
194,3/17/2022,76,0.11, ,0, ,402, ,10.0, ,75.3, ,44.5, ,55.9, ,94, ,34, ,66, ,44.6, ,3.1, ,73.3, ,54.4, 
194,3/18/2022,77,0.14, ,0, ,496, ,10.8, ,75.9, ,41.1, ,56.9, ,95, ,39, ,68, ,46.6, ,3.0, ,71.4, ,54.6, 
194,3/19/2022,78,0.03, ,0.05, ,147, ,11.1, ,60.8, ,47.3, ,53.7, ,94, ,60, ,79, ,47.3, ,4.1, ,99.5, ,55.1, 
194,3/20/2022,79,0.19, ,0, ,526, ,8.2, ,69.3, ,43.7, ,54.0, ,95, ,24, ,57, ,39.3, ,10.8,Y,260.0,Y,54.4, 
194,3/21/2022,80,0.16, ,0, ,518, ,10.0, ,76.0, ,38.7, ,57.3, ,95, ,36, ,62, ,44.4, ,4.7, ,113.7, ,53.8, 
194,3/22/2022,81,0.15, ,0, ,523, ,12.5, ,79.9, ,42.7, ,61.2, ,93, ,41, ,68, ,50.4, ,2.6, ,62.1, ,54.7, 
194,3/23/2022,82,0.17, ,0, ,519, ,14.0, ,85.5,Y,48.2, ,66.1,Y,91, ,37, ,64,Y,53.5,Y,2.8, ,66.6, ,56.2, 
194,3/24/2022,83,0.17, ,0, ,527, ,13.1, ,82.4, ,47.7, ,63.9,Y,92, ,39, ,64,Y,51.7,Y,3.9, ,92.7, ,57.4, 
194,3/25/2022,84,0.18, ,0, ,536, ,11.3, ,79.0, ,47.9, ,61.8, ,87, ,34, ,60, ,47.7, ,5.1, ,121.7, ,58.0, 
194,3/26/2022,85,0.17, ,0, ,516, ,12.2, ,78.7, ,47.7, ,62.4, ,80, ,42, ,63, ,49.8, ,5.1, ,123.5, ,57.9, 
194,3/27/2022,86,0.14, ,0, ,439, ,11.4, ,76.4, ,48.8, ,60.5, ,86, ,40, ,63, ,48.0, ,4.5, ,108.0, ,58.2, 
194,3/28/2022,87,0.05, ,0.32, ,195, ,12.0, ,60.2, ,47.5, ,54.2, ,97, ,71, ,83, ,49.3, ,5.7, ,137.4, ,58.0, 
194,3/29/2022,88,0.12, ,0.00, ,418, ,12.5, ,68.1, ,44.3, ,55.4, ,100, ,60, ,84, ,50.5, ,4.6, ,111.0, ,57.1, 
194,3/30/2022,89,0.11, ,0, ,415, ,11.3, ,63.0, ,45.0, ,53.1, ,96, ,65, ,82, ,47.8, ,4.4, ,105.0, ,57.1, 
194,3/31/2022,90,0.14, ,0, ,467, ,11.3, ,69.0, ,43.4, ,55.7, ,98, ,48, ,75, ,47.8, ,5.1, ,121.5, ,56.7, 
