136,3/1/2022,60,0.20,R,0, ,473, ,7.9, ,--,S,59.1, ,72.7, ,99, ,9, ,29, ,38.4, ,5.0, ,119.9, ,57.5, 
136,3/2/2022,61,0.19, ,0, ,442, ,6.1, ,87.4, ,51.7, ,70.0, ,37, ,12, ,24, ,31.8, ,4.1, ,98.5, ,58.1, 
136,3/3/2022,62,0.18, ,0, ,398, ,6.9, ,83.9, ,46.3, ,69.7, ,91, ,11, ,28, ,35.1, ,5.2, ,126.0, ,58.4, 
136,3/4/2022,63,0.12, ,0, ,262, ,9.7, ,74.2, ,56.4, ,65.5, ,63, ,34, ,45, ,43.8, ,5.5, ,131.2, ,58.8, 
136,3/5/2022,64,0.19, ,0, ,479, ,7.5, ,69.9, ,48.6, ,59.9, ,72, ,22, ,43, ,37.2, ,8.0,Y,191.3,Y,58.1, 
136,3/6/2022,65,0.16, ,0, ,473, ,7.0, ,70.3, ,43.9, ,57.3, ,70, ,24, ,44, ,35.4, ,4.3, ,102.8, ,57.1, 
136,3/7/2022,66,0.22, ,0, ,484, ,6.1, ,76.8, ,46.6, ,61.2, ,73, ,10, ,33, ,32.0, ,8.5,Y,203.8,Y,57.0, 
136,3/8/2022,67,0.16, ,0, ,491, ,5.7, ,74.0, ,47.4, ,59.0, ,100, ,11, ,33, ,30.2, ,5.1, ,122.9, ,55.3, 
136,3/9/2022,68,0.18, ,0, ,486, ,5.4, ,73.6, ,41.5, ,60.1, ,57, ,15, ,30, ,28.9, ,4.8, ,116.0, ,55.2, 
136,3/10/2022,69,0.24, ,0, ,453, ,6.0, ,75.6, ,45.6, ,62.1, ,75, ,6, ,31, ,31.4, ,9.0,Y,215.5,Y,56.1, 
136,3/11/2022,70,0.22, ,0, ,509, ,2.3,Y,76.6, ,51.9, ,64.4, ,33, ,7, ,11,Y,9.2,Y,6.5, ,156.4, ,56.1, 
136,3/12/2022,71,0.20, ,0, ,507, ,4.8, ,90.7, ,44.0, ,66.2, ,34, ,11, ,22, ,25.9, ,4.2, ,101.9, ,57.0, 
136,3/13/2022,72,0.20, ,0, ,467, ,7.7, ,96.2, ,55.2, ,71.9, ,51, ,14, ,29, ,37.8, ,4.8, ,116.3, ,58.3, 
136,3/14/2022,73,0.20,R,0.00, ,506, ,10.2, ,--,S,54.8, ,71.2, ,75, ,9, ,39, ,45.0, ,4.5, ,109.1, ,60.4, 
136,3/15/2022,74,0.21, ,0, ,507, ,6.7, ,85.9, ,52.6, ,70.5, ,48, ,11, ,26, ,34.2, ,4.0, ,94.9, ,60.4, 
136,3/16/2022,75,0.25, ,0, ,507, ,8.1, ,87.4, ,58.5, ,75.4, ,44, ,16, ,27, ,39.1, ,6.7, ,161.8, ,61.1, 
136,3/17/2022,76,0.23, ,0, ,502, ,7.8, ,92.2, ,60.5, ,74.1, ,73, ,11, ,27, ,38.2, ,5.6, ,134.3, ,62.2, 
136,3/18/2022,77,0.22, ,0, ,525, ,8.1, ,98.2, ,58.0, ,75.0, ,59, ,11, ,27, ,39.1, ,4.3, ,102.9, ,61.9, 
136,3/19/2022,78,0.24, ,0, ,473, ,10.2, ,93.9, ,61.1, ,76.5, ,52, ,17, ,33, ,45.1, ,6.6, ,159.3, ,61.7, 
136,3/20/2022,79,0.27, ,0, ,526, ,9.0, ,90.5, ,53.3, ,72.3, ,68, ,14, ,33, ,41.7, ,8.5,Y,204.4,Y,62.4, 
136,3/21/2022,80,0.27, ,0, ,502, ,8.2, ,92.3, ,55.0, ,76.4, ,61, ,12, ,26, ,39.4, ,7.0, ,167.3, ,63.1, 
136,3/22/2022,81,0.27, ,0, ,536, ,9.2, ,--,S,63.5, ,81.5,Y,39, ,15, ,25,Y,42.3,Y,6.3, ,152.0, ,64.1, 
136,3/23/2022,82,0.24,R,0, ,556, ,8.5, ,101.5,Y,58.2, ,78.5, ,56, ,8, ,25, ,40.2, ,4.8, ,115.5, ,65.0, 
136,3/24/2022,83,0.23, ,0, ,543, ,8.7, ,99.4,Y,52.9, ,73.7, ,47, ,13, ,31, ,41.0, ,4.4, ,105.2, ,64.9, 
136,3/25/2022,84,0.23, ,0, ,541, ,10.8, ,107.8,R,56.6, ,78.5, ,62, ,13, ,32, ,46.5, ,4.2, ,101.8, ,65.9, 
136,3/26/2022,85,0.24,R,0, ,516, ,11.5, ,--,S,62.2, ,79.9, ,58, ,14, ,33, ,48.2, ,4.3, ,104.0, ,67.5, 
136,3/27/2022,86,0.24,R,0, ,549, ,10.7, ,106.9,R,59.8, ,78.7, ,71, ,11, ,32, ,46.3, ,4.9, ,118.0, ,68.7, 
136,3/28/2022,87,0.22, ,0, ,453, ,13.7, ,--,S,66.0,Y,77.5, ,66, ,25, ,43, ,52.9, ,6.1, ,147.3, ,69.4, 
136,3/29/2022,88,0.20,R,0, ,552, ,15.5,Y,96.6, ,47.9, ,69.8, ,100, ,32, ,62,Y,56.4,Y,5.0, ,120.7, ,68.5, 
136,3/30/2022,89,0.21, ,0.01, ,556, ,14.9, ,92.0, ,53.7, ,72.1, ,97, ,24, ,55, ,55.2, ,4.8, ,115.5, ,66.5, 
136,3/31/2022,90,0.21, ,0, ,540, ,14.6, ,104.6,Y,56.0, ,72.0, ,90, ,26, ,55, ,54.7, ,4.4, ,104.9, ,66.4, 
