44,3/1/2022,60,0.21, ,0, ,532,R,3.6, ,86.8,Y,52.3, ,70.2,Y,32, ,6, ,14,Y,19.6,Y,5.2, ,124.1, ,52.4, 
44,3/2/2022,61,0.17, ,0, ,525,R,5.2, ,84.4, ,48.7, ,64.6, ,43, ,9, ,25, ,28.0, ,3.3, ,79.8, ,53.7, 
44,3/3/2022,62,0.16, ,0, ,478, ,7.7, ,73.0, ,45.6, ,59.0, ,78, ,21, ,45, ,37.6, ,4.2, ,101.7, ,54.4, 
44,3/4/2022,63,0.06, ,0.02, ,212, ,10.0, ,60.2, ,49.5, ,54.2, ,84, ,51, ,70, ,44.7, ,4.7, ,112.3, ,54.9, 
44,3/5/2022,64,0.10, ,0.04, ,369, ,8.3, ,56.6, ,44.3, ,49.4, ,95, ,43, ,69, ,39.7, ,4.7, ,113.4, ,54.4, 
44,3/6/2022,65,0.13, ,0, ,535,R,7.3, ,61.3, ,38.4, ,49.0, ,94, ,32, ,62, ,36.6, ,3.5, ,84.5, ,53.4, 
44,3/7/2022,66,0.21, ,0, ,552,R,4.2, ,65.4, ,38.3, ,52.6, ,86, ,9, ,31, ,22.8, ,7.9,Y,188.4,Y,52.8, 
44,3/8/2022,67,0.18, ,0, ,551,R,3.4, ,69.3, ,41.8, ,55.3, ,40, ,13, ,23, ,18.2, ,5.3, ,127.1, ,52.0, 
44,3/9/2022,68,0.16, ,0, ,539,R,6.6, ,67.6, ,40.1, ,54.0, ,80, ,25, ,46, ,33.8, ,3.8, ,90.7, ,52.5, 
44,3/10/2022,69,0.21, ,0, ,539,R,5.9, ,69.2, ,48.6, ,57.5, ,81, ,6, ,37, ,31.3, ,8.1,R,195.2,R,53.8, 
44,3/11/2022,70,0.20, ,0, ,573,R,1.9,Y,71.6, ,48.7, ,59.8, ,26, ,6, ,11,Y,4.4,Y,6.8,Y,163.8,Y,53.6, 
44,3/12/2022,71,0.18, ,0, ,569,R,3.6, ,76.2, ,42.2, ,59.7, ,40, ,10, ,20, ,19.2, ,3.8, ,91.1, ,53.6, 
44,3/13/2022,72,0.16, ,0, ,551,R,6.7, ,69.9, ,42.3, ,56.4, ,75, ,22, ,43, ,34.4, ,3.9, ,93.7, ,53.3, 
44,3/14/2022,73,0.17, ,0, ,558,R,9.6, ,80.0, ,44.6, ,61.6, ,91, ,19, ,52, ,43.6, ,3.3, ,79.2, ,54.7, 
44,3/15/2022,74,0.19, ,0, ,551,R,9.4, ,80.4, ,48.7, ,63.2, ,75, ,23, ,47, ,42.9, ,3.7, ,88.0, ,56.2, 
44,3/16/2022,75,0.17, ,0, ,559,R,10.1, ,75.1, ,47.9, ,60.6, ,79, ,34, ,56, ,44.9, ,4.1, ,98.4, ,57.0, 
44,3/17/2022,76,0.21, ,0, ,568,R,5.1, ,79.6, ,54.9, ,68.2, ,44, ,11, ,22, ,27.7, ,5.6, ,134.0, ,57.7, 
44,3/18/2022,77,0.19, ,0, ,581,R,6.6, ,79.8, ,49.4, ,64.1, ,56, ,16, ,32, ,33.7, ,3.5, ,82.8, ,57.9, 
44,3/19/2022,78,0.17, ,0.06, ,515, ,9.6, ,70.9, ,50.5, ,59.1, ,87, ,31, ,56, ,43.4, ,5.0, ,121.1, ,58.0, 
44,3/20/2022,79,0.17, ,0.01, ,558, ,10.6, ,69.1, ,51.0, ,58.0, ,99, ,34, ,64, ,46.0, ,4.3, ,103.1, ,58.4, 
44,3/21/2022,80,0.22, ,0, ,561, ,8.2, ,79.3, ,46.8, ,62.7, ,90, ,13, ,42, ,39.4, ,5.9, ,141.9, ,58.3, 
44,3/22/2022,81,0.27,R,0, ,599,R,7.1, ,85.0, ,53.7, ,71.5,Y,63,H,12,H,27,Y,35.7,Y,8.0,Y,191.2,Y,58.6, 
44,3/23/2022,82,0.22, ,0, ,600,R,6.9, ,86.5, ,54.8, ,69.9, ,54, ,13, ,28, ,35.0, ,3.7, ,88.9, ,59.5, 
44,3/24/2022,83,0.22, ,0, ,598,R,8.0, ,87.6, ,52.8, ,69.3, ,54, ,18, ,33, ,38.8, ,3.6, ,85.5, ,60.4, 
44,3/25/2022,84,0.21, ,0, ,584,R,9.0, ,88.1, ,54.5, ,69.7, ,61, ,18, ,36, ,41.9, ,3.7, ,87.7, ,61.2, 
44,3/26/2022,85,0.21, ,0, ,601,R,9.5, ,81.9, ,51.9, ,65.9, ,82, ,23, ,44, ,43.3, ,3.9, ,92.6, ,60.6, 
44,3/27/2022,86,0.18, ,0, ,600,R,11.6, ,75.1, ,51.2, ,59.0, ,98, ,33, ,68, ,48.4, ,4.4, ,106.3, ,60.8, 
44,3/28/2022,87,0.06, ,0.53, ,209, ,11.1, ,61.4, ,49.9, ,55.1, ,94, ,58, ,75, ,47.3, ,4.8, ,114.3, ,60.6, 
44,3/29/2022,88,0.14, ,0.05, ,504, ,11.2, ,64.0, ,49.5, ,55.1, ,100, ,56, ,76, ,47.6, ,4.0, ,96.6, ,60.0, 
44,3/30/2022,89,0.17, ,0, ,579, ,11.9, ,70.3, ,46.8, ,57.3, ,97, ,47, ,74, ,49.0, ,3.7, ,88.3, ,60.3, 
44,3/31/2022,90,0.08, ,0, ,299, ,12.7, ,63.3, ,54.1, ,57.4, ,98, ,63, ,79, ,51.0, ,4.2, ,101.6, ,61.2, 
