193,3/1/2022,60,0.11, ,0, ,434, ,11.8, ,59.6, ,44.8, ,53.4, ,93, ,68, ,84, ,48.8, ,4.9, ,116.7, ,57.0, 
193,3/2/2022,61,0.10, ,0, ,436, ,11.6, ,57.8, ,44.6, ,52.4, ,95, ,70, ,87, ,48.6, ,4.5, ,107.2, ,57.4, 
193,3/3/2022,62,0.04, ,0.02, ,190, ,11.8, ,54.0, ,40.7, ,50.5, ,98, ,90, ,94, ,48.9, ,3.3, ,78.8, ,57.4, 
193,3/4/2022,63,0.07, ,0.01, ,232, ,10.4, ,53.0, ,46.0, ,50.4, ,96, ,68, ,84, ,45.7, ,10.4, ,250.5, ,57.1, 
193,3/5/2022,64,0.11, ,0, ,386, ,9.3, ,53.3, ,47.5, ,50.0, ,85, ,69, ,76, ,42.7, ,12.7,Y,305.9,Y,56.3, 
193,3/6/2022,65,0.10, ,0, ,439, ,10.2, ,54.6, ,43.2, ,50.0, ,90, ,78, ,83, ,45.1, ,5.0, ,120.7, ,56.3, 
193,3/7/2022,66,0.12, ,0, ,499,R,9.5, ,59.5, ,41.5, ,49.7, ,92, ,52, ,78, ,43.1, ,3.7, ,89.4, ,56.5, 
193,3/8/2022,67,0.13, ,0, ,500,R,9.9, ,66.1, ,38.3, ,51.5, ,93, ,47, ,76, ,44.3, ,4.3, ,103.7, ,56.6, 
193,3/9/2022,68,0.12, ,0, ,464, ,10.7, ,56.3, ,41.0, ,50.5, ,98, ,71, ,85, ,46.3, ,8.0, ,192.2, ,56.9, 
193,3/10/2022,69,0.13, ,0, ,522,R,10.3, ,57.4, ,38.7, ,50.3, ,95, ,66, ,83, ,45.4, ,5.3, ,128.2, ,57.0, 
193,3/11/2022,70,0.13, ,0.00, ,520,R,9.2, ,64.7, ,34.6,Y,49.0, ,96, ,37, ,78, ,42.4, ,3.4, ,81.7, ,56.7, 
193,3/12/2022,71,0.11, ,0.00, ,503,R,10.3, ,54.4, ,38.9, ,48.5, ,99, ,79, ,89, ,45.4, ,4.8, ,114.5, ,56.9, 
193,3/13/2022,72,0.10, ,0.01, ,437, ,12.2, ,58.2, ,43.9, ,53.0, ,95, ,79, ,89, ,49.8, ,4.0, ,96.7, ,57.5, 
193,3/14/2022,73,0.13, ,0, ,504, ,10.8, ,60.5, ,38.5, ,52.1, ,94, ,59, ,81, ,46.5, ,4.1, ,98.6, ,57.9, 
193,3/15/2022,74,0.07, ,0.02, ,310, ,13.8, ,58.7, ,50.1, ,54.3, ,98, ,93, ,96, ,53.2, ,4.0, ,96.9, ,58.5, 
193,3/16/2022,75,0.13, ,0, ,521,R,11.7, ,56.8, ,47.4, ,52.4, ,96, ,80, ,87, ,48.6, ,6.6, ,158.8, ,58.8, 
193,3/17/2022,76,0.12, ,0, ,478, ,11.7, ,56.2, ,44.3, ,51.9, ,95, ,81, ,88, ,48.6, ,5.3, ,126.3, ,58.9, 
193,3/18/2022,77,0.12, ,0, ,519, ,11.7, ,56.4, ,40.4, ,51.2, ,98, ,81, ,91, ,48.7, ,4.6, ,109.8, ,58.9, 
193,3/19/2022,78,0.04, ,0.17, ,187, ,12.0, ,55.5, ,48.2, ,51.7, ,95, ,85, ,92, ,49.4, ,6.7, ,160.7, ,58.9, 
193,3/20/2022,79,0.14, ,0, ,551,R,10.6, ,55.0, ,49.4, ,51.5, ,86, ,75, ,81, ,46.0, ,13.0,Y,311.0,Y,58.3, 
193,3/21/2022,80,0.13, ,0, ,536, ,11.0, ,56.9, ,42.1, ,51.2, ,95, ,72, ,86, ,47.0, ,4.5, ,108.6, ,58.0, 
193,3/22/2022,81,0.14, ,0, ,553,R,12.7, ,66.7, ,46.5, ,55.0, ,95, ,67, ,86, ,50.9, ,5.0, ,120.8, ,58.6, 
193,3/23/2022,82,0.06, ,0, ,293, ,12.3, ,53.1, ,47.8, ,50.6, ,100, ,94, ,98, ,50.0, ,6.0, ,143.8, ,59.2, 
193,3/24/2022,83,0.06, ,0.00, ,291, ,11.8, ,52.5, ,44.6, ,49.5, ,100, ,96, ,98, ,49.0, ,4.8, ,115.6, ,58.8, 
193,3/25/2022,84,0.09, ,0.00, ,389, ,11.7, ,54.5, ,46.6, ,50.2, ,100, ,84, ,94, ,48.6, ,5.8, ,140.3, ,58.8, 
193,3/26/2022,85,0.10, ,0, ,410, ,12.1, ,55.2, ,47.0, ,51.3, ,97, ,89, ,94, ,49.7, ,6.1, ,146.1, ,58.9, 
193,3/27/2022,86,0.10, ,0.51, ,357, ,12.1, ,64.3, ,48.9, ,54.5, ,96, ,58, ,84, ,49.6, ,5.6, ,134.2, ,59.0, 
193,3/28/2022,87,0.12, ,0.07, ,492, ,12.7, ,57.6, ,49.7, ,53.5, ,96, ,81, ,91, ,50.8, ,5.7, ,135.9, ,59.1, 
193,3/29/2022,88,0.06, ,0.01, ,269, ,12.3, ,55.3, ,50.5, ,52.0, ,97, ,88, ,93, ,50.0, ,6.3, ,152.3, ,59.4, 
193,3/30/2022,89,0.10, ,0, ,406, ,11.2, ,54.9, ,49.8, ,51.6, ,93, ,78, ,86, ,47.4, ,9.1, ,218.3, ,59.2, 
193,3/31/2022,90,0.11,R,0, ,470, ,11.2, ,55.1, ,48.1, ,51.3, ,93, ,82, ,87, ,47.5, ,1.9, ,44.8, ,59.1, 
