64,3/1/2022,60,0.16, ,0, ,500,R,7.8, ,88.2,Y,33.9, ,57.2, ,93, ,14, ,49, ,38.2, ,2.7, ,65.2, ,55.1, 
64,3/2/2022,61,0.15, ,0, ,488,R,8.8, ,84.4,Y,33.6, ,57.0, ,100, ,18, ,55, ,41.2, ,2.7, ,63.8, ,55.7, 
64,3/3/2022,62,0.12, ,0, ,381, ,9.5, ,75.8, ,39.3, ,55.7, ,99, ,30, ,63, ,43.2, ,3.2, ,76.3, ,56.1, 
64,3/4/2022,63,0.10, ,0, ,332, ,10.6, ,65.0, ,44.4, ,53.9, ,94, ,57, ,75, ,46.1, ,5.3, ,126.2, ,56.5, 
64,3/5/2022,64,0.10, ,0.00, ,340, ,7.9, ,59.1, ,37.2, ,48.3, ,93, ,45, ,68, ,38.3, ,5.4, ,129.9, ,56.7, 
64,3/6/2022,65,0.15, ,0, ,509,R,8.0, ,69.9, ,29.5, ,48.5, ,100, ,31, ,69, ,38.8, ,4.3, ,102.9, ,56.3, 
64,3/7/2022,66,0.14, ,0, ,505,R,7.8, ,70.9, ,28.7, ,48.7, ,100, ,30, ,67, ,38.0, ,3.0, ,73.0, ,56.1, 
64,3/8/2022,67,0.15, ,0, ,517,R,7.2, ,73.7, ,30.6, ,51.2, ,100, ,15, ,56, ,36.1, ,2.9, ,70.3, ,56.1, 
64,3/9/2022,68,0.15, ,0, ,509,R,9.0, ,75.6, ,32.7, ,51.3, ,99, ,29, ,70, ,41.7, ,3.7, ,87.7, ,56.4, 
64,3/10/2022,69,0.15, ,0, ,508, ,9.2, ,74.4, ,38.7, ,54.2, ,99, ,30, ,64, ,42.5, ,3.7, ,88.2, ,56.8, 
64,3/11/2022,70,0.16, ,0, ,529,R,6.3, ,75.8, ,31.5, ,53.6, ,99, ,16, ,45, ,32.9, ,2.8, ,66.8, ,57.3, 
64,3/12/2022,71,0.16, ,0, ,535,R,7.8, ,76.8, ,31.9, ,52.5, ,99, ,24, ,58, ,38.2, ,3.3, ,79.0, ,57.6, 
64,3/13/2022,72,0.15, ,0, ,501, ,11.0, ,75.8, ,37.5, ,54.4, ,100, ,41, ,76, ,47.0, ,4.5, ,108.5, ,57.8, 
64,3/14/2022,73,0.16, ,0, ,533,R,10.8, ,77.7, ,43.3, ,58.1, ,100, ,35, ,66, ,46.7, ,3.4, ,81.6, ,58.3, 
64,3/15/2022,74,0.13, ,0, ,440, ,11.5, ,80.6, ,36.3, ,54.6, ,100, ,33, ,79, ,48.2, ,3.9, ,92.8, ,58.9, 
64,3/16/2022,75,0.17, ,0, ,539,R,12.0, ,77.1, ,42.8, ,57.7, ,100, ,38, ,73, ,49.3, ,5.1, ,121.5, ,59.2, 
64,3/17/2022,76,0.13, ,0.00, ,457, ,10.8, ,74.7, ,39.5, ,53.2, ,100, ,43, ,78, ,46.6, ,3.4, ,81.3, ,59.6, 
64,3/18/2022,77,0.16, ,0, ,533, ,11.1, ,79.6, ,43.0, ,56.9, ,100, ,31, ,70, ,47.2, ,3.5, ,83.6, ,59.9, 
64,3/19/2022,78,0.08, ,0.04, ,300, ,12.7, ,66.1, ,49.0, ,55.5, ,100, ,52, ,85, ,51.0, ,3.6, ,86.8, ,60.5, 
64,3/20/2022,79,0.18, ,0, ,554,R,10.1, ,72.3, ,44.0, ,56.9, ,95, ,31, ,64, ,44.8, ,7.1,Y,170.9,Y,60.6, 
64,3/21/2022,80,0.19, ,0, ,536, ,8.6, ,82.1, ,41.8, ,59.2, ,92, ,16, ,50, ,40.6, ,4.3, ,103.0, ,60.6, 
64,3/22/2022,81,0.19, ,0, ,569,R,9.3, ,88.0,Y,40.0, ,62.5,Y,94, ,18, ,48,Y,42.8,Y,3.0, ,72.1, ,60.9, 
64,3/23/2022,82,0.21, ,0, ,575,R,10.4, ,88.8,Y,41.0, ,62.8,Y,95, ,19, ,53,Y,45.6,Y,3.9, ,94.4, ,61.6, 
64,3/24/2022,83,0.19, ,0, ,572,R,11.7, ,86.7,Y,41.4, ,61.4, ,100, ,24, ,63, ,48.8, ,3.8, ,91.3, ,62.2, 
64,3/25/2022,84,0.16, ,0, ,497, ,12.6, ,82.0, ,47.2, ,58.2, ,100, ,40, ,76, ,50.8, ,3.6, ,86.0, ,62.9, 
64,3/26/2022,85,0.18, ,0, ,586,R,11.4, ,85.4, ,45.4, ,58.0, ,100, ,24, ,69, ,48.0, ,3.7, ,88.9, ,63.3, 
64,3/27/2022,86,0.09, ,0.01, ,318, ,11.9, ,63.8, ,46.1, ,54.2, ,100, ,60, ,83, ,49.1, ,6.0, ,144.8, ,63.8, 
64,3/28/2022,87,0.05, ,1.51, ,224, ,12.7, ,60.7, ,49.0, ,54.8, ,100, ,71, ,87, ,51.0, ,4.3, ,102.5, ,63.1, 
64,3/29/2022,88,0.16, ,0.00, ,581, ,12.6, ,67.6, ,46.7, ,55.2, ,100, ,62, ,85, ,50.8, ,6.0, ,143.3, ,62.2, 
64,3/30/2022,89,0.08, ,0, ,329, ,12.8, ,65.9, ,50.4, ,54.2, ,100, ,70, ,89, ,51.1, ,4.1, ,98.7, ,62.0, 
64,3/31/2022,90,0.10, ,0, ,395, ,12.5, ,66.9, ,49.3, ,54.1, ,100, ,66, ,87, ,50.4, ,3.8, ,91.2, ,61.9, 
