83,3/1/2022,60,0.11, ,0, ,409, ,10.1, ,71.4, ,33.0, ,50.5, ,98, ,40, ,80, ,44.7, ,2.8, ,66.3, ,51.5, 
83,3/2/2022,61,0.10, ,0.01, ,361, ,11.3, ,69.3, ,42.4, ,51.7, ,98, ,51, ,86, ,47.7, ,3.0, ,72.7, ,53.6, 
83,3/3/2022,62,0.02, ,0.22, ,116, ,12.0, ,56.9, ,42.7, ,51.0, ,98, ,83, ,94, ,49.4, ,2.1, ,51.0, ,53.5, 
83,3/4/2022,63,0.12, ,0.02, ,415, ,9.4, ,62.8, ,39.1, ,50.8, ,98, ,42, ,74, ,42.8, ,5.6, ,135.6, ,54.1, 
83,3/5/2022,64,0.09, ,0, ,358, ,7.2, ,59.5, ,30.0, ,44.2, ,97, ,43, ,73, ,36.2, ,2.9, ,68.6, ,51.9, 
83,3/6/2022,65,0.11, ,0, ,460, ,7.5, ,61.2, ,28.1, ,43.2, ,97, ,55, ,79, ,37.1, ,2.7, ,65.3, ,51.2, 
83,3/7/2022,66,0.15, ,0, ,476,R,5.6, ,71.9, ,25.9, ,48.4, ,96, ,18, ,48, ,29.9, ,4.0, ,95.5, ,50.6, 
83,3/8/2022,67,0.15, ,0, ,468, ,7.6, ,77.1, ,30.0, ,51.5, ,90, ,26, ,59, ,37.6, ,3.3, ,80.1, ,51.2, 
83,3/9/2022,68,0.14, ,0, ,464, ,8.0, ,70.9, ,33.6, ,50.8, ,89, ,32, ,63, ,38.8, ,3.8, ,92.3, ,52.0, 
83,3/10/2022,69,0.15, ,0, ,498,R,6.2, ,71.0, ,31.8, ,50.9, ,89, ,16, ,49, ,32.4, ,3.8, ,91.4, ,52.0, 
83,3/11/2022,70,0.14, ,0, ,491,R,6.4, ,70.3, ,27.2, ,45.9, ,93, ,26, ,61, ,33.2, ,2.8, ,67.2, ,51.4, 
83,3/12/2022,71,0.10, ,0.01, ,426, ,8.2, ,58.0, ,25.5, ,43.5, ,97, ,60, ,85, ,39.4, ,3.3, ,79.7, ,51.0, 
83,3/13/2022,72,0.12, ,0.03, ,426, ,10.1, ,62.1, ,40.1, ,51.2, ,97, ,52, ,79, ,44.8, ,3.5, ,84.8, ,53.5, 
83,3/14/2022,73,0.12, ,0.06, ,438, ,9.6, ,69.5, ,31.8, ,50.2, ,97, ,41, ,77, ,43.4, ,2.7, ,64.4, ,53.5, 
83,3/15/2022,74,0.07, ,0.21, ,273, ,13.1, ,66.8, ,37.7, ,54.3, ,98, ,68, ,91, ,51.8, ,3.0, ,71.1, ,55.9, 
83,3/16/2022,75,0.13, ,0.00, ,495, ,9.5, ,67.4, ,31.5, ,48.5, ,98, ,52, ,82, ,43.1, ,2.8, ,68.0, ,55.0, 
83,3/17/2022,76,0.13, ,0, ,460, ,9.9, ,66.8, ,36.3, ,49.2, ,98, ,53, ,83, ,44.4, ,3.9, ,92.5, ,55.3, 
83,3/18/2022,77,0.13, ,0.00, ,469, ,9.8, ,68.6, ,33.8, ,48.7, ,98, ,54, ,84, ,44.0, ,3.0, ,72.4, ,55.4, 
83,3/19/2022,78,0.08, ,0.00, ,287, ,10.0, ,60.2, ,39.7, ,50.2, ,97, ,67, ,81, ,44.6, ,3.9, ,93.3, ,55.6, 
83,3/20/2022,79,0.14, ,0, ,508, ,8.1, ,67.4, ,29.6, ,47.9, ,95, ,42, ,71, ,39.1, ,3.0, ,72.2, ,54.8, 
83,3/21/2022,80,0.15,R,0, ,503, ,10.3, ,76.3, ,32.5, ,54.9, ,97, ,43, ,70, ,45.3, ,2.6, ,61.6, ,55.7, 
83,3/22/2022,81,0.18,R,0, ,517, ,12.3, ,85.9,Y,44.2, ,61.8,Y,96, ,37, ,65,Y,50.0,Y,3.8, ,90.4, ,58.4, 
83,3/23/2022,82,0.13, ,0, ,477, ,12.2, ,68.9, ,39.4, ,53.0, ,98, ,71, ,89, ,49.8, ,3.6, ,86.8, ,59.2, 
83,3/24/2022,83,0.14, ,0.00, ,508, ,10.8, ,66.9, ,36.3, ,49.6, ,98, ,64, ,89, ,46.5, ,3.4, ,81.9, ,58.3, 
83,3/25/2022,84,0.11, ,0.01, ,436, ,10.9, ,66.1, ,37.7, ,50.0, ,98, ,65, ,88, ,46.7, ,3.0, ,72.1, ,59.0, 
83,3/26/2022,85,0.14, ,0, ,504, ,10.5, ,71.1, ,32.2, ,50.0, ,98, ,59, ,86, ,45.9, ,3.3, ,79.6, ,58.0, 
83,3/27/2022,86,0.05, ,0.46, ,192, ,11.8, ,60.0, ,41.9, ,52.1, ,98, ,74, ,89, ,49.0, ,4.9, ,117.4, ,57.8, 
83,3/28/2022,87,0.04, ,0.44, ,188, ,12.0, ,60.7, ,41.8, ,51.9, ,98, ,73, ,91, ,49.4, ,2.5, ,60.4, ,57.6, 
83,3/29/2022,88,0.13, ,0.01, ,462, ,12.1, ,66.3, ,42.4, ,52.4, ,98, ,71, ,90, ,49.5, ,3.5, ,83.3, ,58.3, 
83,3/30/2022,89,0.13, ,0.00, ,472, ,10.7, ,65.0, ,38.2, ,50.4, ,98, ,62, ,86, ,46.3, ,2.7, ,63.7, ,58.7, 
83,3/31/2022,90,0.15, ,0, ,530, ,10.3, ,65.8, ,36.5, ,50.4, ,98, ,60, ,83, ,45.3, ,2.9, ,70.8, ,58.5, 
