217,3/1/2022,60,0.21, ,0, ,494,R,4.6, ,88.1,Y,56.6, ,71.4,Y,39, ,8, ,18,Y,25.2,Y,5.4, ,129.8, ,60.8, 
217,3/2/2022,61,0.16, ,0, ,479, ,7.0, ,83.3, ,49.2, ,62.9, ,71, ,20, ,36, ,35.3, ,3.5, ,82.8, ,61.9, 
217,3/3/2022,62,0.13, ,0.03, ,416, ,9.8, ,72.1, ,45.8, ,57.4, ,89, ,43, ,61, ,44.0, ,3.5, ,83.7, ,62.2, 
217,3/4/2022,63,0.08, ,0, ,314, ,10.8, ,62.6, ,46.5, ,54.0, ,92, ,53, ,76, ,46.6, ,4.4, ,106.3, ,62.0, 
217,3/5/2022,64,0.13, ,0, ,470, ,7.7, ,59.2, ,40.1, ,50.0, ,84, ,41, ,63, ,37.9, ,5.0, ,120.2, ,61.6, 
217,3/6/2022,65,0.13, ,0, ,497, ,6.9, ,63.1, ,37.0, ,49.0, ,88, ,32, ,58, ,35.0, ,3.5, ,83.0, ,60.9, 
217,3/7/2022,66,0.17, ,0, ,507,R,5.2, ,68.3, ,39.7, ,54.0, ,82, ,12, ,37, ,28.2, ,5.3, ,128.3, ,60.8, 
217,3/8/2022,67,0.18, ,0, ,506, ,4.4, ,73.4, ,42.8, ,58.0, ,75, ,15, ,27, ,24.2, ,5.4, ,129.2, ,60.5, 
217,3/9/2022,68,0.14, ,0, ,495, ,8.1, ,69.5, ,42.2, ,54.4, ,94, ,31, ,56, ,39.2, ,3.4, ,81.0, ,60.7, 
217,3/10/2022,69,0.15, ,0.00, ,494, ,9.0, ,69.7, ,44.0, ,56.6, ,97, ,14, ,58, ,41.9, ,4.1, ,97.7, ,61.1, 
217,3/11/2022,70,0.20, ,0, ,531,R,3.4, ,72.7, ,45.0, ,58.3, ,61, ,9, ,20, ,17.7, ,6.2, ,149.1, ,61.2, 
217,3/12/2022,71,0.18, ,0, ,528,R,5.0, ,78.2, ,45.6, ,61.4, ,80, ,10, ,27, ,27.0, ,4.4, ,105.1, ,61.1, 
217,3/13/2022,72,0.15, ,0, ,513, ,9.1, ,71.2, ,40.9, ,55.8, ,91, ,29, ,60, ,42.1, ,3.3, ,78.5, ,61.6, 
217,3/14/2022,73,0.15, ,0, ,524, ,10.9, ,72.1, ,43.9, ,57.9, ,92, ,47, ,67, ,46.9, ,3.4, ,82.5, ,62.0, 
217,3/15/2022,74,0.14, ,0, ,450, ,10.0, ,77.2, ,44.8, ,59.6, ,86, ,30, ,57, ,44.6, ,3.0, ,72.3, ,62.7, 
217,3/16/2022,75,0.16, ,0.03, ,524, ,10.3, ,78.2, ,49.5, ,61.9, ,84, ,31, ,55, ,45.4, ,3.5, ,84.4, ,63.3, 
217,3/17/2022,76,0.20, ,0, ,483, ,7.2, ,81.1, ,52.4, ,66.6, ,63, ,17, ,32, ,36.0, ,4.9, ,117.5, ,64.0, 
217,3/18/2022,77,0.18, ,0, ,536, ,8.1, ,79.0, ,48.0, ,63.2, ,72, ,21, ,41, ,39.2, ,3.9, ,93.1, ,64.1, 
217,3/19/2022,78,0.13, ,0.02, ,452, ,11.1, ,66.1, ,48.8, ,55.3, ,99, ,52, ,74, ,47.3, ,4.3, ,103.9, ,64.2, 
217,3/20/2022,79,0.16, ,0.02, ,534, ,11.1, ,69.1, ,48.0, ,56.9, ,100, ,40, ,70, ,47.3, ,3.9, ,94.1, ,64.2, 
217,3/21/2022,80,0.21, ,0, ,508, ,6.7, ,80.2, ,53.7, ,66.7, ,52, ,20, ,30, ,34.2, ,5.6, ,133.9, ,64.2, 
217,3/22/2022,81,0.22, ,0, ,552, ,7.7, ,87.6, ,55.5, ,70.8,Y,67, ,17, ,30,Y,37.8,Y,5.1, ,121.8, ,64.5, 
217,3/23/2022,82,0.21, ,0, ,553, ,8.6, ,87.8,Y,55.7, ,69.7,Y,66, ,19, ,35,Y,40.6,Y,4.1, ,98.1, ,65.2, 
217,3/24/2022,83,0.19, ,0, ,558, ,10.2, ,83.3, ,53.2, ,66.2, ,86, ,26, ,46, ,44.9, ,3.4, ,80.6, ,65.9, 
217,3/25/2022,84,0.18, ,0, ,542, ,11.3, ,82.4, ,48.8, ,62.6, ,96, ,29, ,58, ,47.9, ,3.1, ,73.2, ,66.4, 
217,3/26/2022,85,0.16, ,0.00, ,574, ,12.1, ,76.1, ,42.9, ,56.1, ,98, ,49, ,79, ,49.6, ,2.7, ,65.6, ,66.4, 
217,3/27/2022,86,0.16, ,0.00, ,551, ,11.7, ,71.5, ,48.5, ,57.3, ,100, ,47, ,73, ,48.7, ,3.3, ,80.3, ,66.3, 
217,3/28/2022,87,0.08, ,0.91, ,291, ,11.9, ,63.3, ,49.4, ,54.3, ,96, ,65, ,83, ,49.2, ,3.7, ,89.2, ,66.3, 
217,3/29/2022,88,0.16, ,0.00, ,576, ,11.9, ,67.7, ,46.2, ,55.3, ,99, ,47, ,80, ,49.1, ,3.2, ,77.9, ,64.7, 
217,3/30/2022,89,0.16, ,0, ,568, ,12.6, ,67.9, ,46.1, ,56.0, ,99, ,64, ,82, ,50.7, ,3.2, ,76.6, ,64.8, 
217,3/31/2022,90,0.10, ,0, ,381, ,13.0, ,66.6, ,51.6, ,56.8, ,99, ,64, ,83, ,51.6, ,3.5, ,84.1, ,65.5, 
