148,1/1/2022,1,0.03, ,0.00, ,179, ,6.7, ,50.7, ,25.6, ,36.4, ,100, ,66, ,91, ,34.1, ,2.3, ,54.8, ,46.9, 
148,1/2/2022,2,0.06, ,0.00, ,266, ,6.4, ,58.0, ,26.0, ,38.6, ,100, ,44, ,81, ,33.2, ,2.4, ,57.0, ,46.0, 
148,1/3/2022,3,0.04, ,0.01, ,204, ,6.9, ,57.3, ,25.8, ,40.7, ,100, ,50, ,80, ,35.1, ,1.9, ,45.9, ,45.9, 
148,1/4/2022,4,0.05, ,0, ,216, ,8.2, ,61.7, ,32.0, ,43.8, ,100, ,57, ,85, ,39.5, ,2.1, ,50.7, ,46.9, 
148,1/5/2022,5,0.03, ,0, ,157, ,10.1, ,57.7, ,34.9, ,48.1, ,100, ,72, ,89, ,44.9, ,2.0, ,47.2, ,47.8, 
148,1/6/2022,6,0.03, ,0, ,146, ,10.9, ,60.8, ,38.8, ,50.8, ,100, ,66, ,86, ,46.7, ,1.8, ,44.3, ,50.0, 
148,1/7/2022,7,0.02, ,0.03, ,103, ,11.8, ,57.7, ,46.2, ,51.0, ,100, ,75, ,92, ,48.9, ,2.3, ,55.0, ,50.6, 
148,1/8/2022,8,0.01, ,0.01, ,67, ,9.6, ,50.0, ,37.6, ,44.8, ,100, ,81, ,95, ,43.4, ,2.4, ,57.6, ,50.5, 
148,1/9/2022,9,0.06, ,0.00, ,270, ,8.2, ,63.9, ,28.8, ,43.0, ,100, ,53, ,87, ,39.5, ,2.0, ,46.8, ,49.1, 
148,1/10/2022,10,0.05, ,0.00, ,224, ,7.8, ,60.7, ,32.2, ,42.0, ,100, ,54, ,86, ,38.2, ,2.0, ,47.1, ,48.4, 
148,1/11/2022,11,0.06, ,0.00, ,264, ,8.2, ,61.2, ,30.3, ,43.2, ,100, ,59, ,87, ,39.4, ,2.0, ,49.2, ,48.0, 
148,1/12/2022,12,0.06, ,0.01, ,252, ,8.8, ,63.6, ,30.8, ,44.6, ,100, ,58, ,88, ,41.2, ,2.1, ,50.0, ,48.0, 
148,1/13/2022,13,0.05, ,0,R,307,R,9.5, ,60.2, ,36.0, ,48.7, ,100, ,54, ,81, ,43.1, ,2.2, ,52.7, ,48.8, 
148,1/14/2022,14,0.00, ,0.02, ,71, ,8.7, ,47.6, ,32.0, ,40.8, ,100, ,100, ,100, ,41.0, ,2.6, ,61.7, ,48.3, 
148,1/15/2022,15,0.02, ,0.01, ,144, ,9.4, ,53.1, ,35.2, ,42.9, ,100, ,92, ,100, ,43.0, ,2.5, ,59.3, ,48.4, 
148,1/16/2022,16,0.05, ,0.00, ,223, ,10.5, ,62.4, ,39.5, ,49.5, ,100, ,56, ,88, ,45.9, ,2.1, ,50.6, ,49.5, 
148,1/17/2022,17,0.03, ,0.00, ,133, ,10.1, ,58.7, ,37.2, ,47.4, ,100, ,69, ,91, ,44.8, ,1.9, ,44.8, ,50.1, 
148,1/18/2022,18,0.07, ,0, ,272, ,9.7, ,65.3, ,37.1, ,48.8, ,100, ,52, ,82, ,43.6, ,2.3, ,54.3, ,50.3, 
148,1/19/2022,19,0.06, ,0.00, ,286, ,8.7, ,62.7, ,32.1, ,45.0, ,100, ,56, ,86, ,41.0, ,2.1, ,50.5, ,49.5, 
148,1/20/2022,20,0.07, ,0.00, ,277, ,9.0, ,64.4, ,32.0, ,45.6, ,100, ,57, ,87, ,41.9, ,2.1, ,50.5, ,49.1, 
148,1/21/2022,21,0.04, ,0.01, ,193, ,8.9, ,58.6, ,34.3, ,43.3, ,100, ,64, ,94, ,41.6, ,3.3, ,79.5, ,49.1, 
148,1/22/2022,22,0.05, ,0.01, ,233, ,8.5, ,61.2, ,30.2, ,42.5, ,100, ,59, ,92, ,40.3, ,2.8, ,66.6, ,48.6, 
148,1/23/2022,23,0.07, ,0.00, ,306, ,7.8, ,63.9, ,28.2, ,43.2, ,100, ,46, ,82, ,38.0, ,2.1, ,50.7, ,48.1, 
148,1/24/2022,24,0.07, ,0.01, ,306, ,7.8, ,63.1, ,28.1, ,43.5, ,100, ,49, ,81, ,38.1, ,2.0, ,47.9, ,47.8, 
148,1/25/2022,25,0.07, ,0.00, ,310, ,7.7, ,62.3, ,29.0, ,42.3, ,100, ,51, ,84, ,37.9, ,2.0, ,47.2, ,47.6, 
148,1/26/2022,26,0.07, ,0.00, ,317, ,7.8, ,66.9, ,28.6, ,45.0, ,100, ,41, ,76, ,38.0, ,2.1, ,49.4, ,47.4, 
148,1/27/2022,27,0.07, ,0.01, ,320, ,7.8, ,67.3, ,28.9, ,44.1, ,100, ,42, ,79, ,38.1, ,2.0, ,48.1, ,47.7, 
148,1/28/2022,28,0.07, ,0.00, ,285, ,7.6, ,66.9, ,29.1, ,44.3, ,100, ,39, ,76, ,37.3, ,1.9, ,44.7, ,47.6, 
148,1/29/2022,29,0.05, ,0.01, ,233, ,7.0, ,61.9, ,28.9, ,41.6, ,100, ,43, ,78, ,35.2, ,2.0, ,49.0, ,47.2, 
148,1/30/2022,30,0.08, ,0.00, ,324, ,7.2, ,64.6, ,27.7, ,43.0, ,100, ,39, ,76, ,36.0, ,2.2, ,52.7, ,46.8, 
148,1/31/2022,31,0.05, ,0.00, ,207, ,7.7, ,57.9, ,30.3, ,41.9, ,100, ,60, ,85, ,37.8, ,2.1, ,51.1, ,46.9, 
