224,1/1/2022,1,0.05, ,0, ,232, ,4.7, ,53.5, ,27.5, ,39.1, ,97, ,31, ,58, ,25.7, ,3.0, ,72.5, ,42.1, 
224,1/2/2022,2,0.01, ,0, ,96, ,6.1, ,44.8, ,26.6, ,35.1, ,100, ,66, ,88, ,31.8, ,1.6, ,39.0, ,41.4, 
224,1/3/2022,3,0, ,0.39, ,10, ,9.1, ,50.1, ,37.5, ,43.9, ,99, ,82, ,93, ,42.1, ,1.3, ,30.1, ,41.9, 
224,1/4/2022,4,0.00, ,0.35, ,38, ,11.6, ,51.7, ,48.4,Y,49.6, ,100, ,90, ,96, ,48.5, ,1.2, ,28.0, ,44.1, 
224,1/5/2022,5,0.01, ,0.06, ,94, ,12.0, ,55.7, ,46.8, ,50.1, ,100, ,85, ,97, ,49.4, ,1.7, ,39.9, ,46.2, 
224,1/6/2022,6,0.01, ,0.05, ,95, ,10.3, ,49.8, ,37.2, ,45.1, ,100, ,100, ,100, ,45.3, ,1.3, ,31.8, ,46.9, 
224,1/7/2022,7,0.00, ,1.13, ,42, ,10.9, ,51.7, ,37.6, ,46.8, ,100, ,98, ,100, ,46.9, ,1.1, ,26.4, ,47.4, 
224,1/8/2022,8,0.05, ,0.00, ,237, ,8.1, ,59.8, ,33.4, ,43.3, ,100, ,50, ,85, ,39.2, ,2.3, ,54.4, ,46.6, 
224,1/9/2022,9,0.05, ,0, ,244, ,7.0, ,65.4, ,30.6, ,43.4, ,100, ,34, ,73, ,35.5, ,2.1, ,49.4, ,45.6, 
224,1/10/2022,10,0.05, ,0, ,205, ,8.0, ,66.5, ,34.7, ,46.8, ,100, ,32, ,73, ,38.6, ,2.2, ,51.8, ,45.8, 
224,1/11/2022,11,0.04, ,0, ,190, ,8.3, ,67.4, ,35.8, ,47.0, ,100, ,34, ,76, ,39.7, ,1.9, ,46.8, ,46.4, 
224,1/12/2022,12,0.05, ,0, ,232, ,7.0, ,61.5, ,29.8, ,41.5, ,100, ,36, ,79, ,35.5, ,2.2, ,53.0, ,46.0, 
224,1/13/2022,13,0.05, ,0, ,245, ,8.0, ,64.2, ,30.6, ,44.3, ,100, ,46, ,81, ,38.7, ,2.0, ,48.3, ,45.6, 
224,1/14/2022,14,0.09, ,0, ,257, ,6.6, ,69.5, ,52.5,Y,59.6,Y,59, ,25, ,38,Y,33.8,Y,4.8, ,115.1, ,46.3, 
224,1/15/2022,15,0.07, ,0, ,240, ,6.7, ,70.5, ,34.5, ,53.7, ,98, ,28, ,48, ,34.3, ,2.0, ,48.5, ,47.0, 
224,1/16/2022,16,0.05, ,0, ,264, ,6.9, ,62.8, ,28.6, ,42.0, ,100, ,38, ,76, ,34.9, ,2.4, ,57.1, ,46.5, 
224,1/17/2022,17,0.06, ,0, ,258, ,6.9, ,63.8, ,28.8, ,42.6, ,100, ,38, ,74, ,35.0, ,2.1, ,49.7, ,45.8, 
224,1/18/2022,18,0.05, ,0, ,232, ,7.3, ,62.5, ,30.3, ,43.2, ,100, ,40, ,77, ,36.5, ,2.1, ,49.5, ,45.8, 
224,1/19/2022,19,0.07, ,0, ,253, ,7.8, ,68.7, ,33.7, ,54.5, ,99, ,35, ,54, ,38.0, ,2.5, ,59.8, ,46.1, 
224,1/20/2022,20,0.07, ,0, ,264, ,8.7, ,69.6, ,37.0, ,53.7, ,99, ,36, ,62, ,40.9, ,1.9, ,46.3, ,47.5, 
224,1/21/2022,21,0.06, ,0, ,271, ,5.3, ,66.5, ,34.2, ,52.8, ,97, ,20, ,39, ,28.5, ,1.3, ,31.5, ,47.5, 
224,1/22/2022,22,0.09, ,0, ,281,R,4.1, ,71.1, ,50.7, ,61.8,Y,34, ,15, ,22,Y,22.4,Y,2.1, ,49.4, ,47.6, 
224,1/23/2022,23,0.09, ,0, ,279, ,5.6, ,73.1, ,36.2, ,56.6, ,91, ,20, ,36, ,29.9, ,2.2, ,52.1, ,48.5, 
224,1/24/2022,24,0.06, ,0, ,279, ,6.8, ,66.3, ,29.1, ,43.1, ,99, ,36, ,72, ,34.6, ,1.6, ,38.7, ,48.1, 
224,1/25/2022,25,0.07, ,0, ,296,R,4.1, ,67.4, ,29.5, ,55.9, ,99, ,15, ,27, ,22.6, ,1.4, ,34.3, ,47.5, 
224,1/26/2022,26,0.07, ,0, ,294,R,4.9, ,68.9, ,27.7, ,45.7, ,88, ,17, ,47, ,26.8, ,1.6, ,38.9, ,47.2, 
224,1/27/2022,27,0.07, ,0, ,302,R,4.4, ,70.8, ,31.9, ,54.3, ,58, ,15, ,31, ,24.1, ,1.6, ,39.6, ,47.0, 
224,1/28/2022,28,0.07, ,0, ,293, ,5.1, ,71.3, ,31.0, ,49.4, ,91, ,18, ,42, ,27.3, ,1.6, ,38.2, ,47.0, 
224,1/29/2022,29,0.07, ,0, ,306,R,5.7, ,71.5, ,26.1, ,44.4, ,98, ,19, ,57, ,30.2, ,1.6, ,38.2, ,46.8, 
224,1/30/2022,30,0.06, ,0, ,280, ,6.2, ,61.9, ,26.2, ,42.0, ,98, ,33, ,69, ,32.4, ,1.3, ,30.4, ,46.6, 
224,1/31/2022,31,0.08, ,0, ,466,R,4.5, ,64.6, ,32.6, ,52.3, ,100, ,15, ,34, ,24.6, ,2.4, ,57.9, ,46.4, 
