231,1/1/2022,1,--,N,0.00, ,286, ,7.8, ,58.5, ,34.4, ,46.7, ,96, ,51, ,72, ,38.0, ,5.1, ,121.3, ,48.9, 
231,1/2/2022,2,--,N,0, ,288, ,6.7, ,63.7, ,31.3, ,43.6, ,99, ,28, ,69, ,34.3, ,2.9, ,69.7, ,47.6, 
231,1/3/2022,3,--,N,0.00, ,234, ,8.2, ,56.8, ,30.3, ,42.6, ,99, ,66, ,88, ,39.4, ,4.3, ,102.2, ,46.7, 
231,1/4/2022,4,--,N,0.00, ,281, ,11.1, ,61.8, ,35.9, ,49.6, ,100, ,67, ,92, ,47.3, ,7.7, ,185.7, ,47.6, 
231,1/5/2022,5,--,N,0, ,241, ,10.4, ,68.7, ,49.9, ,59.5, ,94, ,44, ,60, ,45.5, ,9.0,Y,217.1,Y,50.3, 
231,1/6/2022,6,--,N,0.00, ,258, ,11.8, ,64.1, ,38.2, ,52.6, ,99, ,66, ,87, ,48.8, ,5.2, ,124.9, ,50.9, 
231,1/7/2022,7,--,N,0, ,122, ,12.7, ,57.5, ,49.2, ,53.1, ,99, ,79, ,92, ,51.0, ,5.8, ,138.9, ,52.7, 
231,1/8/2022,8,--,N,0.00, ,282, ,11.2, ,67.4, ,40.2, ,51.9, ,100, ,48, ,85, ,47.5, ,3.9, ,92.5, ,52.7, 
231,1/9/2022,9,--,N,0.00, ,269, ,10.3, ,62.9, ,36.8, ,47.7, ,99, ,68, ,91, ,45.3, ,3.6, ,87.0, ,51.1, 
231,1/10/2022,10,--,N,0, ,243, ,9.7, ,66.6, ,39.0, ,49.2, ,99, ,51, ,81, ,43.7, ,3.8, ,91.8, ,50.9, 
231,1/11/2022,11,--,N,0.00, ,304, ,7.5, ,70.8, ,34.7, ,49.2, ,95, ,32, ,63, ,37.0, ,3.9, ,93.3, ,50.2, 
231,1/12/2022,12,--,N,0, ,216, ,8.1, ,69.1, ,34.1, ,50.1, ,88, ,36, ,66, ,39.2, ,2.7, ,64.1, ,49.9, 
231,1/13/2022,13,--,N,0, ,199, ,9.9, ,68.5, ,43.5, ,53.5, ,89, ,45, ,70, ,44.2, ,3.5, ,83.7, ,51.6, 
231,1/14/2022,14,--,N,0.00, ,287, ,9.9, ,73.9, ,38.3, ,51.4, ,96, ,41, ,77, ,44.4, ,3.2, ,77.2, ,51.9, 
231,1/15/2022,15,--,N,0, ,110, ,11.6, ,64.9, ,43.5, ,53.8, ,93, ,62, ,82, ,48.5, ,2.4, ,56.9, ,52.5, 
231,1/16/2022,16,--,N,0.00, ,181, ,11.6, ,68.3, ,46.3, ,55.6, ,92, ,51, ,77, ,48.4, ,3.1, ,74.9, ,54.4, 
231,1/17/2022,17,--,N,0, ,135, ,12.3, ,60.4, ,43.1, ,52.3, ,99, ,78, ,92, ,50.0, ,3.1, ,74.6, ,54.0, 
231,1/18/2022,18,--,N,0.00, ,252, ,13.5, ,62.0, ,49.1, ,53.6, ,100, ,83, ,96, ,52.6, ,4.9, ,118.8, ,54.8, 
231,1/19/2022,19,--,N,0, ,277, ,12.5, ,61.0, ,44.8, ,52.0, ,100, ,79, ,95, ,50.5, ,4.6, ,111.3, ,54.9, 
231,1/20/2022,20,--,N,0, ,301, ,11.0, ,68.0, ,39.5, ,51.1, ,100, ,54, ,86, ,47.1, ,4.7, ,112.6, ,54.2, 
231,1/21/2022,21,--,N,0, ,307, ,8.3, ,70.8, ,36.2, ,51.9, ,100, ,30, ,63, ,39.8, ,4.9, ,118.1, ,53.2, 
231,1/22/2022,22,--,N,0.00, ,324, ,7.4, ,66.3, ,34.5, ,49.2, ,92, ,33, ,62, ,36.8, ,4.0, ,94.8, ,52.8, 
231,1/23/2022,23,--,N,0, ,324, ,8.1, ,66.2, ,34.2, ,47.8, ,93, ,45, ,71, ,39.0, ,4.5, ,107.4, ,51.9, 
231,1/24/2022,24,--,N,0.04, ,330, ,8.6, ,63.7, ,29.7, ,45.4, ,97, ,49, ,83, ,40.6, ,4.9, ,117.3, ,51.1, 
231,1/25/2022,25,--,N,0.01, ,302, ,11.1, ,61.0, ,37.4, ,49.2, ,100, ,75, ,93, ,47.3, ,4.9, ,118.3, ,52.1, 
231,1/26/2022,26,--,N,0, ,333, ,10.0, ,61.8, ,34.2, ,47.8, ,100, ,62, ,89, ,44.6, ,4.5, ,107.8, ,53.0, 
231,1/27/2022,27,--,N,0, ,337, ,7.8, ,68.5, ,33.0, ,47.7, ,99, ,30, ,69, ,38.0, ,3.5, ,85.0, ,51.9, 
231,1/28/2022,28,--,N,0, ,340, ,6.6, ,72.6, ,32.3, ,49.0, ,89, ,16, ,55, ,33.7, ,3.8, ,91.4, ,51.5, 
231,1/29/2022,29,--,N,0, ,220, ,7.5, ,66.2, ,35.6, ,49.6, ,88, ,33, ,62, ,37.0, ,3.7, ,89.3, ,52.2, 
231,1/30/2022,30,--,N,0, ,356, ,8.2, ,67.7, ,27.9, ,46.0, ,98, ,38, ,77, ,39.3, ,5.3, ,128.3, ,51.1, 
231,1/31/2022,31,--,N,0.00, ,185, ,10.4, ,60.2, ,36.2, ,48.0, ,100, ,62, ,91, ,45.5, ,4.0, ,95.2, ,51.9, 
