235,1/1/2022,1,0.05, ,0, ,250, ,5.7, ,51.0, ,29.2, ,39.2, ,94, ,45, ,70, ,30.3, ,4.4, ,105.1, ,45.7, 
235,1/2/2022,2,0.04, ,0, ,241, ,6.6, ,52.6, ,27.1, ,37.9, ,96, ,64, ,86, ,34.0, ,2.3, ,54.7, ,44.6, 
235,1/3/2022,3,0.03, ,0, ,92, ,8.3, ,52.7, ,34.4, ,45.4, ,96, ,70, ,80, ,39.6, ,8.1, ,195.4, ,45.0, 
235,1/4/2022,4,0.02, ,0.01, ,90, ,11.1, ,56.8, ,47.9, ,51.9, ,93, ,78, ,85, ,47.4, ,5.1, ,122.7, ,47.6, 
235,1/5/2022,5,0.02, ,0, ,134, ,11.3, ,58.7, ,44.4, ,49.6, ,97, ,77, ,93, ,47.7, ,4.4, ,105.0, ,49.3, 
235,1/6/2022,6,0.00, ,0.02, ,57, ,11.0, ,51.9, ,44.4, ,48.1, ,97, ,90, ,96, ,47.0, ,2.6, ,62.8, ,49.9, 
235,1/7/2022,7,0.03, ,0.05, ,122, ,11.3, ,56.4, ,38.7, ,50.3, ,96, ,81, ,91, ,47.8, ,6.3, ,150.1, ,50.5, 
235,1/8/2022,8,0.06, ,0.00, ,227, ,10.0, ,59.9, ,37.3, ,48.4, ,97, ,60, ,86, ,44.4, ,4.5, ,107.8, ,50.4, 
235,1/9/2022,9,0.05, ,0.01, ,232, ,8.7, ,59.1, ,33.2, ,43.4, ,97, ,67, ,91, ,41.0, ,3.6, ,86.0, ,49.0, 
235,1/10/2022,10,0.06, ,0, ,249, ,9.0, ,63.4, ,34.7, ,47.7, ,97, ,53, ,80, ,41.9, ,3.4, ,82.7, ,48.8, 
235,1/11/2022,11,0.05, ,0.00, ,220, ,8.5, ,59.8, ,32.0, ,43.9, ,97, ,62, ,87, ,40.3, ,2.1, ,50.6, ,48.4, 
235,1/12/2022,12,0.05, ,0.00, ,244, ,9.1, ,61.6, ,33.3, ,45.4, ,97, ,65, ,88, ,42.1, ,2.0, ,48.7, ,48.6, 
235,1/13/2022,13,0.05, ,0.00, ,212, ,9.7, ,63.5, ,36.4, ,46.7, ,97, ,65, ,89, ,43.8, ,2.1, ,49.3, ,48.9, 
235,1/14/2022,14,0.07, ,0.01, ,247, ,8.7, ,67.4, ,30.9, ,46.9, ,98, ,44, ,79, ,40.8, ,4.7, ,113.6, ,48.3, 
235,1/15/2022,15,0.04, ,0.00, ,194, ,8.4, ,57.9, ,32.4, ,42.2, ,97, ,67, ,92, ,40.0, ,2.1, ,51.2, ,48.0, 
235,1/16/2022,16,0.04, ,0.01, ,177, ,8.7, ,58.4, ,33.4, ,43.7, ,97, ,65, ,90, ,41.0, ,2.6, ,63.0, ,48.1, 
235,1/17/2022,17,0.05, ,0.00, ,241, ,8.2, ,63.4, ,30.9, ,43.9, ,98, ,48, ,84, ,39.3, ,2.3, ,54.2, ,47.7, 
235,1/18/2022,18,0.05, ,0.00, ,231, ,8.5, ,60.8, ,31.7, ,44.3, ,97, ,57, ,86, ,40.3, ,2.0, ,48.1, ,47.9, 
235,1/19/2022,19,0.06, ,0.00, ,265, ,8.5, ,63.0, ,30.7, ,44.3, ,97, ,52, ,85, ,40.2, ,2.2, ,53.8, ,48.1, 
235,1/20/2022,20,0.06, ,0.00, ,264, ,8.8, ,63.6, ,31.0, ,45.5, ,97, ,55, ,85, ,41.3, ,2.1, ,50.4, ,48.1, 
235,1/21/2022,21,0.12, ,0.00, ,262, ,7.4, ,65.6, ,36.0, ,51.7, ,97, ,37, ,57, ,36.9, ,9.7, ,231.9, ,48.2, 
235,1/22/2022,22,0.14, ,0, ,293, ,7.3, ,70.4, ,35.4, ,53.3, ,96, ,30, ,52, ,36.4, ,10.3, ,246.5, ,48.8, 
235,1/23/2022,23,0.06, ,0.00, ,282, ,8.3, ,66.7, ,29.7, ,44.3, ,97, ,45, ,84, ,39.8, ,2.3, ,54.8, ,48.4, 
235,1/24/2022,24,0.06, ,0.00, ,287, ,8.0, ,63.4, ,29.6, ,44.3, ,97, ,53, ,81, ,38.8, ,2.1, ,50.2, ,48.3, 
235,1/25/2022,25,0.09, ,0.01, ,307,R,7.5, ,68.6, ,30.7, ,46.8, ,97, ,30, ,69, ,37.2, ,4.4, ,105.0, ,48.0, 
235,1/26/2022,26,0.07, ,0, ,297, ,7.8, ,64.1, ,29.6, ,45.3, ,97, ,47, ,76, ,38.3, ,2.8, ,67.8, ,47.9, 
235,1/27/2022,27,0.06, ,0, ,309, ,7.3, ,63.0, ,28.7, ,44.3, ,94, ,42, ,74, ,36.5, ,2.5, ,60.6, ,47.3, 
235,1/28/2022,28,0.06, ,0.00, ,280, ,7.6, ,64.5, ,29.5, ,44.4, ,97, ,41, ,76, ,37.4, ,2.1, ,50.9, ,47.1, 
235,1/29/2022,29,0.07, ,0, ,308, ,7.2, ,65.3, ,29.5, ,44.0, ,96, ,37, ,74, ,36.2, ,2.2, ,52.1, ,47.0, 
235,1/30/2022,30,0.07, ,0.00, ,306, ,7.6, ,60.4, ,27.4, ,43.0, ,97, ,53, ,81, ,37.6, ,2.4, ,56.9, ,46.9, 
235,1/31/2022,31,0.09, ,0, ,306, ,7.9, ,64.0, ,34.4, ,48.3, ,97, ,46, ,69, ,38.5, ,5.0, ,121.0, ,47.6, 
