237,1/1/2022,1,0.07, ,0, ,311, ,7.1, ,58.4, ,39.7, ,48.6, ,94, ,27, ,61, ,35.6, ,5.2, ,124.6, ,54.9, 
237,1/2/2022,2,0.10,R,0, ,331,R,4.1, ,62.9, ,33.1, ,47.4, ,63, ,21, ,37, ,22.5, ,5.1, ,123.4, ,54.2, 
237,1/3/2022,3,0.09,R,0, ,333,R,5.3, ,62.9, ,34.7, ,47.8, ,72, ,21, ,47, ,28.5, ,4.2, ,101.3, ,53.3, 
237,1/4/2022,4,0.07, ,0, ,320, ,6.4, ,64.8, ,36.1, ,48.8, ,72, ,21, ,54, ,33.0, ,3.7, ,89.6, ,53.1, 
237,1/5/2022,5,0.09, ,0, ,319, ,6.5, ,71.9, ,39.3, ,54.3, ,70, ,25, ,45, ,33.7, ,4.0, ,97.1, ,53.3, 
237,1/6/2022,6,0.10, ,0, ,323, ,7.3, ,76.5, ,46.6, ,59.6, ,56, ,22, ,42, ,36.3, ,4.0, ,96.6, ,53.7, 
237,1/7/2022,7,0.09, ,0, ,325, ,9.4, ,64.5, ,44.7, ,53.8, ,99, ,44, ,66, ,42.8, ,4.7, ,112.9, ,54.3, 
237,1/8/2022,8,0.06, ,0, ,276, ,10.0, ,60.7, ,44.0, ,51.5, ,98, ,51, ,77, ,44.6, ,3.4, ,81.4, ,55.0, 
237,1/9/2022,9,0.13, ,0, ,336,R,5.7, ,71.3, ,42.2, ,58.0, ,88, ,17, ,35, ,30.4, ,7.0,Y,168.3,Y,54.8, 
237,1/10/2022,10,0.09, ,0, ,224, ,4.8, ,69.7, ,45.8, ,56.9, ,43, ,20, ,30, ,26.1, ,4.8, ,115.8, ,54.5, 
237,1/11/2022,11,0.15,R,0, ,345,R,4.2, ,76.1, ,47.4, ,61.3, ,39, ,13, ,23, ,23.2, ,5.8, ,139.3, ,54.4, 
237,1/12/2022,12,0.13,R,0, ,244, ,3.7, ,75.8, ,46.6, ,60.6, ,33, ,13, ,21, ,20.0, ,4.8, ,115.5, ,54.5, 
237,1/13/2022,13,0.08, ,0, ,159, ,5.3, ,69.5, ,50.5, ,59.6, ,43, ,17, ,30, ,28.6, ,3.4, ,81.1, ,54.7, 
237,1/14/2022,14,0.11, ,0, ,303, ,5.3, ,74.8, ,52.7, ,62.3, ,41, ,17, ,27, ,28.3, ,3.9, ,94.5, ,55.3, 
237,1/15/2022,15,0.13, ,0, ,93, ,4.0, ,66.8, ,57.3,Y,63.2, ,25, ,17, ,20, ,21.5, ,7.5,Y,180.6,Y,55.4, 
237,1/16/2022,16,0.10, ,0, ,241, ,6.7, ,70.5, ,49.9, ,59.5, ,61, ,24, ,38, ,34.1, ,3.6, ,87.1, ,55.4, 
237,1/17/2022,17,0.05, ,0.00, ,196, ,11.8, ,62.9, ,49.9, ,55.7, ,95, ,61, ,78, ,49.0, ,4.0, ,97.1, ,56.0, 
237,1/18/2022,18,0.04, ,0.21, ,189, ,12.9, ,61.4, ,51.2, ,54.3, ,98, ,73, ,89, ,51.3, ,3.2, ,76.7, ,56.6, 
237,1/19/2022,19,0.07, ,0, ,304, ,11.7, ,65.4, ,49.1, ,55.0, ,97, ,53, ,79, ,48.7, ,3.1, ,75.1, ,56.8, 
237,1/20/2022,20,0.10, ,0, ,359,R,7.3, ,72.3, ,44.7, ,57.3, ,80, ,19, ,46, ,36.6, ,4.9, ,116.8, ,56.6, 
237,1/21/2022,21,0.11, ,0, ,354, ,5.9, ,67.6, ,41.8, ,55.2, ,54, ,18, ,40, ,31.1, ,4.7, ,113.1, ,56.1, 
237,1/22/2022,22,0.12, ,0, ,355, ,4.8, ,66.8, ,41.6, ,54.6, ,47, ,20, ,33, ,26.0, ,4.9, ,118.0, ,55.6, 
237,1/23/2022,23,0.12, ,0, ,361, ,5.3, ,70.7, ,45.5, ,56.6, ,49, ,19, ,34, ,28.4, ,5.0, ,120.9, ,55.2, 
237,1/24/2022,24,0.11, ,0, ,368,R,5.9, ,69.2, ,42.4, ,53.8, ,63, ,22, ,42, ,31.0, ,4.4, ,106.5, ,55.0, 
237,1/25/2022,25,0.09, ,0, ,340, ,6.8, ,69.7, ,38.6, ,52.6, ,85, ,20, ,50, ,34.7, ,3.8, ,91.0, ,54.8, 
237,1/26/2022,26,0.14,R,0, ,376,R,3.5, ,70.5, ,43.4, ,55.6, ,41, ,12, ,23, ,18.6, ,4.7, ,112.7, ,54.7, 
237,1/27/2022,27,0.12, ,0, ,388,R,3.3, ,70.7, ,36.5, ,54.1, ,45, ,10, ,23, ,17.2, ,4.5, ,107.7, ,54.3, 
237,1/28/2022,28,0.18, ,0, ,325, ,2.1, ,68.1, ,43.4, ,57.8, ,20, ,9, ,13, ,6.7, ,9.1,R,219.2,R,54.1, 
237,1/29/2022,29,0.10, ,0, ,144, ,3.6, ,68.1, ,46.5, ,57.2, ,42, ,13, ,22, ,19.0, ,4.9, ,117.7, ,53.8, 
237,1/30/2022,30,0.12, ,0, ,393,R,5.2, ,71.2, ,37.8, ,52.6, ,71, ,13, ,39, ,28.2, ,4.5, ,107.9, ,53.8, 
237,1/31/2022,31,0.07, ,0, ,231, ,6.5, ,63.2, ,39.8, ,50.5, ,79, ,30, ,52, ,33.5, ,3.1, ,74.0, ,53.7, 
