202,1/1/2022,1,0.06,R,0, ,289, ,7.4, ,63.1, ,36.2, ,47.7, ,90, ,38, ,66, ,36.9, ,1.0,I,24.0,I,51.7, 
202,1/2/2022,2,0.06,R,0, ,288, ,7.2, ,63.7, ,36.5, ,48.0, ,92, ,26, ,63, ,36.0, ,1.0,I,24.0,I,51.5, 
202,1/3/2022,3,0.06,R,0, ,270, ,9.1, ,57.7, ,35.5, ,46.7, ,99, ,58, ,84, ,42.1, ,1.0,I,24.0,I,51.3, 
202,1/4/2022,4,0.06,R,0.00, ,282, ,11.5, ,64.0, ,40.8, ,52.0, ,99, ,63, ,87, ,48.2, ,1.0,I,24.0,I,52.0, 
202,1/5/2022,5,0.07,R,0, ,279, ,10.4, ,69.3, ,50.1, ,58.4, ,89, ,44, ,62, ,45.6, ,1.0,I,24.0,I,53.2, 
202,1/6/2022,6,0.07,R,0, ,283, ,12.3, ,71.2, ,50.1, ,56.9, ,100, ,49, ,78, ,50.0, ,1.0,I,24.0,I,54.1, 
202,1/7/2022,7,0.02,R,0.02, ,124, ,12.9, ,58.2, ,46.9, ,52.6, ,100, ,83, ,95, ,51.2, ,1.0,I,24.0,I,55.1, 
202,1/8/2022,8,0.07,R,0.00, ,290, ,10.1, ,66.5, ,44.4, ,54.6, ,100, ,45, ,70, ,44.9, ,1.0,I,24.0,I,54.1, 
202,1/9/2022,9,0.06,R,0, ,281, ,10.5, ,65.5, ,41.2, ,51.3, ,100, ,47, ,82, ,45.9, ,1.0,I,24.0,I,53.6, 
202,1/10/2022,10,0.06,R,0, ,234, ,7.8, ,74.2, ,44.7, ,57.2, ,92, ,21, ,49, ,38.0, ,1.0,I,24.0,I,53.8, 
202,1/11/2022,11,0.08,R,0, ,304, ,6.9, ,73.3, ,44.2, ,58.5, ,58, ,27, ,41, ,35.1, ,1.0,I,24.0,I,53.8, 
202,1/12/2022,12,0.07,R,0, ,222, ,7.0, ,72.7, ,43.6, ,57.8, ,59, ,25, ,43, ,35.5, ,1.0,I,24.0,I,53.7, 
202,1/13/2022,13,0.05,R,0, ,179, ,9.6, ,70.4, ,49.5, ,57.5, ,98, ,36, ,59, ,43.4, ,1.0,I,24.0,I,54.2, 
202,1/14/2022,14,0.07,R,0, ,288, ,8.8, ,71.6, ,45.5, ,55.8, ,80, ,40, ,58, ,41.2, ,1.0,I,24.0,I,54.1, 
202,1/15/2022,15,0.03,R,0, ,108, ,10.5, ,65.6, ,51.6, ,57.7, ,85, ,48, ,65, ,45.9, ,1.0,I,24.0,I,54.3, 
202,1/16/2022,16,0.06,R,0, ,205, ,10.8, ,70.4, ,51.3, ,58.8, ,90, ,45, ,64, ,46.7, ,1.0,I,24.0,I,55.4, 
202,1/17/2022,17,0.03,R,0.12, ,165, ,13.0, ,66.1, ,48.3, ,55.0, ,99, ,53, ,88, ,51.6, ,1.0,I,24.0,I,55.7, 
202,1/18/2022,18,0.07,R,0, ,297, ,13.4, ,62.9, ,45.6, ,54.3, ,100, ,76, ,93, ,52.4, ,1.0,I,24.0,I,55.9, 
202,1/19/2022,19,0.07,R,0.00, ,303, ,10.8, ,67.8, ,42.0, ,54.1, ,100, ,52, ,76, ,46.6, ,1.0,I,24.0,I,55.4, 
202,1/20/2022,20,0.08,R,0, ,316, ,11.2, ,69.2, ,43.6, ,54.8, ,99, ,49, ,76, ,47.6, ,1.0,I,24.0,I,55.3, 
202,1/21/2022,21,0.08,R,0, ,307, ,9.1, ,72.8, ,42.4, ,57.7, ,100, ,32, ,56, ,42.2, ,1.0,I,24.0,I,55.1, 
202,1/22/2022,22,0.08,R,0, ,324, ,8.4, ,68.8, ,43.8, ,55.1, ,88, ,33, ,56, ,39.9, ,1.0,I,24.0,I,55.0, 
202,1/23/2022,23,0.08,R,0, ,327, ,7.6, ,73.8, ,40.7, ,55.7, ,81, ,25, ,50, ,37.5, ,1.0,I,24.0,I,54.6, 
202,1/24/2022,24,0.09,R,0, ,329, ,8.2, ,65.8, ,42.7, ,53.1, ,98, ,29, ,59, ,39.3, ,1.0,I,24.0,I,54.4, 
202,1/25/2022,25,0.07,R,0.00, ,329, ,10.4, ,66.7, ,38.8, ,50.8, ,100, ,54, ,82, ,45.5, ,1.0,I,24.0,I,53.9, 
202,1/26/2022,26,0.08,R,0, ,333, ,9.5, ,64.5, ,39.7, ,50.5, ,100, ,48, ,76, ,43.3, ,1.0,I,24.0,I,54.1, 
202,1/27/2022,27,0.08,R,0, ,341, ,7.2, ,65.9, ,40.7, ,52.4, ,85, ,35, ,54, ,36.1, ,1.0,I,24.0,I,53.6, 
202,1/28/2022,28,0.09,R,0, ,340, ,6.6, ,71.6, ,41.8, ,54.2, ,68, ,21, ,46, ,33.8, ,1.0,I,24.0,I,53.5, 
202,1/29/2022,29,0.07,R,0, ,208, ,6.3, ,68.8, ,46.0, ,54.9, ,79, ,27, ,43, ,32.6, ,1.0,I,24.0,I,53.7, 
202,1/30/2022,30,0.10,R,0, ,348, ,7.6, ,69.4, ,39.4, ,54.1, ,91, ,26, ,53, ,37.5, ,1.0,I,24.0,I,53.3, 
202,1/31/2022,31,0.05,R,0, ,194, ,8.4, ,63.1, ,40.5, ,53.0, ,92, ,44, ,61, ,40.2, ,1.0,I,24.0,I,53.5, 
